group,CD101,CD11a,CD127,CD195,CD197,CD2,CD224,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,-0.361693203535564,0.0267805638938851,0.109111010134945,-0.199666842331069,0.0826378455081487,0.214192633918672,-0.0854072068118229,-0.0898234171248496,-0.129634324355307,0.049807573096117,-4.32122154778258e-05,0.282585741007001,0.210851899064813,0.387324366857732,0.127697022307564,0.320407070087131,0.0502403819873702,-0.0078086546288958,-0.0599153956432663,-0.0265463443704539,0.0397304304761452,0.178473259073279,-0.0108708779131013,-0.02251825429685,0.424308235743279,0.0590467592199543,-0.0068642213070323,0.307637889771863,-0.117069072215314,-0.0129565579685434,-0.0792843690935941,0.136224542581065,0.120935803106922,-0.0132570475055526,0.276295720196853,-0.20452746744057
healthy,0.32655961551499,-0.292903805955104,0.403444265278026,-0.303458247905324,0.341042466858522,0.0117861145324961,-0.227577536233774,-0.438524679751702,-0.626781482327269,-0.280784369647049,0.390726845801235,0.0213262397075387,-0.424512965080626,0.0599077667575756,0.11626842175436,0.317268615564613,-0.187470631952076,0.195690486709755,-0.387952648095977,0.270332352010098,0.407248017068326,0.289807329920165,-0.406163352498797,-0.645882891866948,0.508782402820678,0.487312686158784,0.234201944763455,-0.115715823594711,-0.537682133922759,-0.458128027987154,-0.421891571814546,-0.402285085069259,0.229835151303722,-0.604015177972618,0.214489830421356,-0.371791659178221
healthy,0.379284104640807,-0.40264421400316,0.432990291572887,0.0311194518130285,0.528494739710033,-0.12870967260878,0.0397831163194391,-0.219415030115203,-0.493492609626416,0.0549821879964977,0.401786815574296,0.152674518300298,0.0837305125090615,0.215430266052522,0.141888450082566,0.307399473166745,0.159073381855142,0.240094274540516,-0.442121926876725,0.098410991130411,0.401795197186166,0.252700643404714,-0.333882524091184,-0.327871211789648,0.158166864831597,0.445156569904862,0.0932459469994439,-0.137905991288532,-0.134226394241498,-0.169387522515644,-0.500854757784082,0.248768424754568,0.643392636817326,-0.428748317090602,0.246423568858941,-0.0174354212838702
healthy,-0.0255483369393881,-0.126554027012758,0.314176003404009,0.264262638595188,-0.0275266758827221,0.0591737258530602,0.143753985303003,-0.356538151526116,-0.171481767771537,0.0720567299344074,0.385684191886806,-0.21475622939794,-0.124681941325845,-0.136260690007631,-0.120581846220919,-0.366970878838331,0.0469691931610291,0.0839616964962308,0.0599217616814784,0.351359876831518,-0.0604365027459797,0.060479863336287,0.221093223158399,-0.716825681516524,0.0069038092481462,0.226587203000929,-0.181026457514356,0.129803610927923,-0.10447594063212,0.0626506079445667,-0.107206459709776,-0.385437801362624,0.220806717098879,0.153975606221459,-0.452754668885623,-0.0956840231045621
healthy,0.135254131938398,0.0859853090454682,0.155945519613844,0.14190491016405,-0.0968390672892834,0.155067661488705,0.125210108411482,0.260594398272929,0.118734759546409,0.216344291327618,-0.0122669641692602,0.123438517687474,0.136749459998868,0.0389886169618551,0.167940810611602,-0.137249979529856,0.148221410127949,0.28562540701878,0.129461893525402,0.394683593590132,0.113182802963463,0.160748511327242,0.103179654520734,-0.169387636302318,-0.0902842176675777,-0.0008316780535056,-0.303567143182997,0.219144406413588,0.139225008579014,0.286279642514698,0.365847609413097,-0.0871182538203343,-0.0955498924716394,0.0118241009269265,-0.172697024611895,0.0864315584361987
healthy,0.194833100455734,0.311694243361103,0.441600557185604,0.388273096306175,0.193007037097447,0.430244934955,0.106377032037745,0.0912675937804771,0.0186670986205598,0.347377917971137,0.606604401728034,0.500166593126512,0.166460580430594,0.0792354482691177,0.237884549077992,-0.18854714324002,0.221531157509373,0.421554387881618,0.242419689226564,0.526191081909873,0.323244249891268,0.401947446040344,0.289010461733594,-0.415121555651088,0.334811018632503,0.388701997477304,0.143268175059963,0.273206349011521,-0.0660543676041409,0.268634233296529,0.426774233646863,-0.157534837524181,0.266989902760523,0.322129560346635,0.223386534313846,0.138101616989952
healthy,0.0929388298403202,0.131118674683621,0.0924723500975754,0.006286977441741,0.225304843020492,-0.104823798989648,-0.325705561392585,-0.326223819959142,0.199501002175543,-0.0286576340626353,-0.149253907103309,0.33588736138994,0.0319006299162682,0.256504593342183,0.0118459797499008,0.589310236202976,-0.0467994116155369,0.104358305500528,0.0681951612650821,-0.14764092325714,-0.0022849020942307,-0.168350676101273,-0.0524317841446886,0.0632114027596801,-0.229408978572754,0.168032384622428,0.0200909065172368,0.181893519270152,0.0974350961804539,-0.448530331512656,-0.409647897463731,0.103897676720577,0.302771985260638,0.236224345034783,0.48381340731137,0.0605459958656755
healthy,0.447295972798069,-0.492880982024932,0.513745540931316,-0.136868074659635,0.461818000639539,-0.0336109318519371,-0.108858608670776,-0.632935470494672,-0.655185881417248,-0.0570577521425333,0.51519708015469,-0.0034302994141171,-0.323382644271518,0.145818528054412,-0.0772649890763128,0.496659185302784,0.036879039436506,0.149028884610679,-0.359408039578662,0.343059939918022,0.352244209055315,0.259721507078491,-0.292118328818543,-0.750621216680483,0.738142661309537,0.650407275113193,0.361892454531154,-0.336378761918258,-0.568214413792164,-0.519167315795677,-0.518122044308532,-0.385635613828474,0.635108235917253,-0.639723282076639,-0.0014292392397878,-0.16880029262955
healthy,0.205246194505263,-0.151191521301129,0.389727906473089,-0.311330968703467,0.391449050776253,0.171255906588333,-0.238272652021998,-0.165500938707602,-0.312514449475926,-0.0713119247808174,0.340631934912681,0.247651276743422,-0.205276077044259,-0.076191354617344,0.0145770514628725,0.220453672870336,-0.0540468505107545,0.255244455582278,-0.0622916684186614,0.314117067730808,0.513931154877615,0.310007945159809,-0.0840495627835082,-0.193317604750897,0.512332122951806,0.438113824637432,0.395976653137777,-0.0310820400762213,-0.138028885625881,-0.203930685026093,-0.130780735282486,-0.149749219196415,0.241196341613042,-0.242290109559052,0.344325153664496,-0.102820580444074
healthy,-0.240473403084943,0.169720826080048,-0.352181007462552,0.265615723773138,-0.44738828960422,-0.176342948869892,0.196637402024619,0.0357792235372005,0.428139294908663,0.289829294675327,-0.237791980345468,-0.0926801555898176,0.124921601395799,-0.21032273296891,0.162302276891599,-0.517697818267492,0.228986581198203,-0.232077235455068,0.201479724183052,0.0150686328509653,-0.34013547091283,-0.238494463779611,0.459145898283017,0.181573721185031,-0.432512036252203,-0.596171916231401,-0.430840126904171,0.271051648795984,0.39743818761637,0.306587908907806,0.281940538178778,0.189315960196056,-0.218722032391632,0.557093638184293,-0.198191289822002,0.166448045255915
