group,CD101,CD11a,CD127,CD16,CD195,CD197,CD2,CD224,CD226,CD244,CD279,CD28,CD3,CD305,CD319,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD81,CD82,CD94,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,-0.207350723689569,-0.598081525891685,0.114521870586454,-0.0681660524842822,-0.466131008971143,0.215893250514804,-0.303033218461362,-0.374791999902748,-0.132704543119292,-0.594537471887902,-0.423500755690204,0.0161709713032575,-0.192071859382835,-0.0893432892124531,-0.13329735911166,0.190733239412092,-0.151144003152301,0.644366853672228,-0.412440193459774,-0.30726063175251,0.079441803304862,0.0595085968455562,-0.437884148094204,0.0740774258014872,-0.362277022303413,0.349771466845793,0.459157658375064,-0.147785731376336,-0.272563541113675,-0.292130572839117,-0.213932260442464,-0.593926498777285,-0.154534867726016,-0.535666777674884,-0.145013621841087,-0.203892854020555,0.349923017600452,-0.511738814787121,0.136263396765247,-0.32321457543998
healthy,0.301696772194984,-0.348946897250338,0.0966382637270253,0.0788279966039488,-0.362213747016504,0.147975436010733,-0.286480267915867,-0.223892547072681,-0.313465816211281,-0.533169634981312,-0.515766092632235,-0.0592642263649586,0.210771376114931,0.0733657179376058,-0.393477909694334,0.196216989130064,0.0526733609799687,0.273017249810454,-0.410717331691042,-0.0863203255855444,0.0732272648817027,0.151048413540638,-0.405551458887073,-0.235484935709581,-0.317679359603269,0.59392920983376,0.169561708368986,-0.0209549521096506,-0.339381051957935,-0.0497657021482024,-0.317547927628813,-0.461854457805894,-0.0642960250012623,-0.492127302531639,-0.0023689817273973,-0.173120580885852,-0.0974200895506092,-0.5357426002185,0.188134326283542,-0.424585544672226
healthy,0.288461424059386,-0.449925732113192,0.463590617509418,-0.359185806122307,-0.370202221937855,0.157259155168411,0.0194795240937496,-0.277936407577806,-0.517810119981887,-0.741676951042826,-0.223289856115984,0.260392641858747,0.0369099437201118,0.25354547196295,-0.349792144506402,-0.0054455046223929,-0.13705795063731,0.335605117868005,-0.443564180322231,0.0234348489899764,0.554231049876595,0.319964749831361,-0.530034947259639,-0.672778737882547,-0.353980328207243,0.290434090168404,0.426987575773553,0.466030576994286,-0.189645344273105,-0.116207884161232,-0.562302057055794,-0.535049442524913,-0.0981897444709041,-0.369422847316524,-0.12056753659548,-0.30865840366766,0.162022546270036,-0.741331632329593,0.153000976909601,-0.412164557198864
healthy,0.0931426540609508,0.0505181047817206,0.511453913009569,-0.307189943378446,0.4825916930847,0.0467862496255698,0.404693400712738,0.272359820886474,-0.135432667960686,-0.112433225467007,0.302906352174524,0.516942960703557,0.0541671827511109,-0.209629344728452,-0.0834436713738104,-0.21353674578899,0.0827199954044686,-0.455125218328283,0.301205625893523,0.582750191263945,0.31859441262856,0.334037728390836,0.400571806134626,-0.705506593898159,0.0029701222467044,0.0754923101145957,0.32655248011231,0.0095953799056829,0.337455523421256,0.274466481267845,-0.0930872057605698,0.265508262833779,0.350505838585498,0.142756132796217,0.0037492472719825,-0.329641787876453,0.32149024161472,0.535950102421163,-0.206268273407852,-0.0911968885703347
healthy,-0.227556329272121,0.133149549179714,-0.14784370550085,0.0900151960492097,0.201769503302662,-0.298247629949054,-0.0696138340204245,0.0814866616479747,0.393986851670829,0.437846340699005,0.538075373234204,-0.335882159882703,-0.226314334296267,0.0254940911574664,0.176023176119935,-0.0056570412479183,0.350292993163297,-0.323100138935574,0.326485258921269,-0.136806127920069,-0.379893053216227,-0.0505541363201669,0.371852991960536,0.106369461912433,0.364006078417435,-0.402756329392793,-0.209106111363581,-0.301777640160389,0.0037054069980341,-0.0698895492725061,0.301848690623191,0.432162878186645,0.103106107411733,0.313150518113137,0.179763911279771,0.183722147472045,-0.310278972657947,0.463149760233786,-0.242238021652277,0.0616591558020376
healthy,-0.0329316598144088,-0.311866770575803,-0.289125592739835,0.015091637247718,-0.251566031164467,-0.0508823414667903,-0.393267079676493,-0.178687152635362,-0.405964618047176,-0.220971135171766,-0.450822175876632,0.0112075558843355,-0.272486943176628,-0.145652502847067,-0.261680292240338,-0.0181639464117828,-0.344899251829052,0.0386733134155067,-0.140873050489086,-0.27611534063798,-0.408396826741974,-0.243633315149803,-0.0621846720026918,-0.350367011916868,-0.17450646189263,0.0004875025590576,-0.0653648383629422,0.186798569807609,-0.126848108373703,-0.136862453735588,-0.157042141973122,-0.162841334159084,-0.211329106090984,-0.365605841356536,0.0201705105378811,-0.0391901035633673,0.136787023751075,-0.267805524715305,-0.24673216453741,-0.219389289978884
healthy,0.0273028501473994,-0.503709267747568,0.455340363154587,-0.0690007842941715,-0.224055999523197,0.191138790492173,0.1286298644434,0.360069699906404,0.339600907652675,-0.642981342700605,-0.0473006467175237,0.537767571823106,-0.399529609598596,-0.105657761141122,-0.223826797661218,0.0835438420458549,0.0772753621705143,-0.252888777477089,-0.282416756403106,0.413835053839723,0.4056259023851,0.489326115369203,-0.331505091251023,-0.226436951300634,0.261727664596498,0.529244000388218,0.163052883597764,0.174899754804583,-0.293255442200659,0.605672405856557,-0.276641176384645,0.293217110621133,0.144280227006421,0.159625360392619,-0.0334812510341961,-0.0501470084318496,-0.195804972839034,-0.69679991303959,-0.301932226244211,-0.326296769594332
healthy,0.433699395657245,-0.0550888708414028,0.302342739394878,-0.123152898405468,-0.0055621985953738,0.269294791442697,0.331551712693711,-0.0277056532117971,-0.114303328038426,-0.245232660135191,-0.0165127408153743,0.267164072264048,0.252204812605504,0.110308173567756,-0.094820151219541,0.02137969675911,-0.0560594167845506,0.294775570412819,0.0403231975390622,0.158857578791552,0.398816802592981,0.323743774506257,-0.0708214439465331,-0.225476566904342,-0.110325636751373,0.336082282539357,0.373899048391363,0.63804031350493,0.0222252570695492,0.0376726592652383,-0.20737115684728,-0.16583473652667,0.174587839139801,-0.0448949168827251,-0.0103933958509533,-0.113763989130199,0.288674122171596,-0.159279583788599,0.326692204010657,-0.0766881233241214
healthy,0.338584760827596,-0.0304448305964356,0.394575965520848,-0.0275007539386068,0.284582475144366,0.0104429174469589,0.324686558106652,0.0536467332014084,-0.183819209354192,-0.117196185279317,0.294730318947768,0.611312356271057,-0.21955318236632,-0.199715709439853,-0.0931489918029742,-0.138355528378359,-0.057786257033191,-0.597233445076711,0.169064219952964,0.450044204995657,0.456185322500762,0.180035766508687,0.158080646181167,-0.62492784376619,-0.0612734177895383,0.0326811781221953,0.249362201092375,0.261865297763534,-0.161157684029365,0.231163187429248,-0.31321906643073,0.327247134324074,0.326185273420602,0.159352434080658,0.144061095356743,-0.361200113632941,0.307282118998371,-0.163520733787819,-0.189194406571605,-0.048420855871869
healthy,-0.102460075136439,0.296900870780075,-0.573935175046348,0.0667493446234485,0.205036160342195,-0.432406633120983,-0.168023519078998,0.280488993367079,0.133456945175238,0.544105653718947,0.295542313165189,-0.302682289869886,-0.144545819858134,-0.575757776936721,0.302114162954814,-0.263382875328848,0.125659703919039,-0.7445571565587,0.255559797340452,-0.0994219074702866,-0.435966167370313,-0.320821532300094,0.395456311563313,0.479848242997528,0.304523152738094,-0.581799095242373,-0.809695914735653,-0.38684814006682,0.318052119482298,0.0615956666986875,0.38796023822136,0.472667142839026,-0.157825739855496,0.374053533902186,0.0539509523425641,0.413549666987067,-0.410673421458822,0.651149047039416,-0.274406928309813,0.43085354244705
