group,CD11a,CD127,CD16,CD195,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD82,CD94,CD95,CD99,KLRG1,TIGIT
healthy,0.174482362736483,-0.188563200814554,0.066646954880297,0.144284993065613,-0.188853251303876,-0.0737345331015267,0.0257907875340393,0.0590519442258618,-0.124694992567527,0.0436251322035028,-0.163872441563806,-0.108832221160245,-0.330588417588993,0.107209125676387,-0.397064613013065,-0.0542651772215346,-0.137091377393278,-0.0267525016411654,-0.193182607568804,-0.247480499617239,-0.043507519775005,-0.0554474951475209,-0.372488297550856,-0.165723483106525,-0.357058678474484,0.11180162622073,0.201597765829171,0.132225184322145,0.107480209413525,0.122482687276109,0.104639860076404,-0.150990281660504
healthy,0.245236309461884,-0.204724727543651,-0.0124057026047216,0.215014826920471,-0.193028193980258,0.264975709409672,-0.131945591723524,0.253702800964357,0.432296021322001,-0.228364950383583,0.09957216119603,0.149136353095944,-0.0951065768286182,-0.14617162458758,-0.304406453886784,0.0698167918180712,0.252908430603146,-0.233118102616267,-0.0596033371955374,-0.179403274315543,0.175748457587178,0.0313017892831034,0.0653805136192997,-0.200387494429148,0.458561931708211,0.293128070309113,-0.0087896466140677,-0.0982359510658885,0.163359183273616,0.160193905461442,0.47447190686067,0.319302836584689
healthy,-0.426793368100572,0.324771545763225,-0.419758486372119,-0.526158940025507,-0.0067395723147456,0.0377971897516493,-0.36877761707641,-0.6512527908287,-0.282998919332846,-0.0297222055378188,-0.0903316003494367,-0.405952682710357,0.0042045843166694,-0.27172392283597,0.191042752233554,-0.289383361560292,-0.226927030125974,-0.0915310279252403,0.397870829990167,0.199279910908502,-0.457246128970971,-0.601429335291038,0.46304964856946,0.32861034240354,0.544947577049065,-0.300413865746844,-0.19556990253074,-0.586625954383722,-0.546049043668008,-0.264466968774457,-0.770984014311287,-0.432875035732538
healthy,-0.23267187710965,-0.0678204896497297,0.0435037916219393,-0.0875531591249879,-0.0553411905905133,-0.34829342967967,-0.358033129820679,-0.151450254907049,-0.189625625005137,0.0635353914115205,-0.334791506151592,-0.0779292406750677,0.0256340435606026,-0.224144878143913,-0.0851830447892038,-0.108065363258537,-0.230278254498498,-0.0964791966253934,-0.402180000235163,-0.252462489893449,-0.0904455954131768,-0.285022215419515,-0.0404650329221456,-0.0190211311803655,-0.349164744359118,-0.170235353237172,-0.0643085701246765,0.0083865395193366,-0.146923209653066,-0.313601331047364,-0.305252524587925,-0.0223950982678135
healthy,0.489890756036655,-0.149132035346872,-0.109026444703832,0.217935963490305,-0.26540784148379,0.452986383021263,0.460069229625495,0.415263914299656,0.537926679349789,-0.309404171865928,0.0370180545429076,0.259161274694594,-0.0826683034570673,-0.13426359555039,-0.467676205151105,-0.0660386712710245,0.522086827771777,0.0908373920255854,-0.0836555015764035,0.059812067556881,0.405235883039664,0.356391334370834,-0.443149384002449,-0.2799523679724,0.326602456004453,0.192764120770867,-0.0604929134512086,0.406185238987272,0.500835205579152,0.707246883562005,0.401506052537611,0.341048134847717
healthy,0.0382680540552226,0.125773015212204,-0.12704663753544,0.188881535765744,0.197363017358752,-0.0109540387244191,0.199201651639225,-0.30212651164161,0.280766193386333,0.0995347038721083,0.0524245762731139,0.0828223003838603,0.07602893065068,0.632125930236485,-0.198905108003593,0.22332829011293,0.0194035665268591,0.223255088866943,0.355504720504073,0.11344533873552,-0.199220894668798,0.326275718062584,0.0688541711360519,-0.105276085501246,-0.628426777473425,-0.237608816543786,0.101721983207238,-0.316454183398966,0.0466420682259612,-0.0139771376619694,-0.169010208846019,0.0653807509262459
healthy,-0.396780942465306,0.232530874481515,-0.159749746600153,-0.0997609875751684,0.0100393042459912,0.256085590649226,0.384257306891475,-0.583162783340559,-0.0760647194229042,0.485927194787093,-0.516997579079163,-0.191638954466207,-0.108068976005369,0.0419291435365645,-0.643667087132431,0.126352113008619,-0.0823768784410239,0.382515330161113,0.233733766793169,0.402434296437829,-0.170680112510525,-0.330511514969117,0.229865552208224,-0.0520007273372752,0.0477015280202187,-0.271800201551876,0.573669229636717,-0.325530259111387,0.468798279222758,0.281103740869044,-0.634742139235918,-0.25028268153119
healthy,-0.0828188599480661,-0.221650415829534,-0.0013995718742837,0.0096578576517744,-0.204984275707072,-0.37701461069853,-0.101412508099742,0.0797030278137724,0.136069581064656,-0.178096862828986,-0.282018714249727,0.0076497815327856,-0.0481435901791483,-0.0247179928001422,-0.3302014769939,-0.0713080339289838,-0.0260384774027216,0.0033631448798771,-0.429150348662643,-0.321392805506157,0.0329277168456337,-0.119039494126412,-0.0875417982982673,-0.256274488926407,-0.459403317123496,-0.104928903422778,-0.0225658454840587,-0.0408267148995823,0.0363093120210773,-0.100178738083996,-0.0291774858963437,0.100389117188116
healthy,0.131541147841173,-0.563290903803619,0.0753542763877037,0.236110419737155,-0.370699380651541,-0.0638749495688395,0.236363576289014,0.349301557370996,0.0843336173827439,-0.36315469150769,-0.233237386905607,0.377353470776595,0.0816191028137876,0.0090320259923292,-0.0605821310168129,0.0777027573387455,0.294871227694428,-0.248684291811386,-0.264182043001929,-0.313792335958861,0.144328192971389,0.369827115544721,-0.517976265419955,-0.464852370787999,-0.138413356334806,0.185785024130729,-0.0728853573646523,0.20087405800198,0.254581846130405,0.117417911745731,0.171340400274166,0.353693177694128
healthy,0.646203694265116,-0.385849503319739,0.0717617661058749,0.37971015933122,-0.296434252123243,0.206289957872481,0.236769637047855,0.728888987485307,0.327417431376122,-0.113408872177565,0.222562362549067,0.366055117991487,-0.258461715525593,0.304135362018639,-0.603882274688897,0.62275981230387,0.614081551510111,0.11847497402857,-0.140122476602967,-0.0246197458424875,0.599458459096151,0.489300432737571,-0.441403821316478,-0.555892191243278,-0.0226731480006647,0.52455939189353,0.182444845987628,0.394842864105785,0.635842783307118,0.659743125134254,0.780928061117695,0.550214172793935
