group,CD11a,CD11c,CD127,CD138,CD154,CD195,CD1c,CD2,CD226,CD244,CD254,CD279,CD28,CD30,CD319,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD66b,CD7,CD8,CD81,CD94,CD95,CD99,KLRG1,NLRP2,TCR,TIGIT
healthy,0.207927838504266,-0.0778705736141818,-0.332210493422848,-0.10471522023697,-0.117339279668538,0.124765117243832,0.106864399967727,-0.102661929111368,0.0460488348004947,0.208977821721536,-0.0502016160054326,0.0204080616638974,-0.0864196295983762,-0.264717924518901,-0.0737060321325189,-0.262744251945491,0.0746040299605282,-0.534289960150651,-0.0870631808162687,-0.185612342923154,-0.0167087464063634,-0.0011170847459483,-0.239683267293852,-0.197585160572028,-0.115210178730987,-0.160898832342526,-0.319728780175377,-0.0904115532424837,-0.398325675290527,-0.412172655385531,0.0462261426814296,0.0424303174362965,0.171743003618708,0.225441223015002,0.239638655077101,0.0731042784008691,-0.257780271599209,0.0982733998161494
healthy,-0.328434147909775,0.04943118217027,0.342257082376788,-0.0094605309154062,0.16488848128602,-0.27960873966523,0.117326453388004,-0.0987891404173496,-0.327661109204087,-0.604721540296288,-0.268934903308213,-0.4606630566593,0.212871067213972,0.0716035386110355,-0.474374634084583,0.12660717838502,0.0986155826012521,0.403802658861246,-0.221732275066116,0.163362147849611,-0.491732476900472,0.210313487114434,0.259933729631632,0.252086984100511,-0.326322567531924,-0.546809775786937,0.599681946644724,-0.0029206810637844,0.400328569752986,0.0423293364553265,-0.295162084551618,-0.398271032848926,-0.467801431420732,-0.462299653553416,-0.651905415688876,-0.119298710308271,0.0645058886220077,-0.433838452515756
healthy,0.005171942318672,-0.460846695431841,-0.253781419789335,-0.600624397996473,-0.549370809846743,-0.452732256320668,-0.625046849939907,0.142577753755597,-0.231408676750577,-0.0511733656526919,-0.60722473022925,-0.26710411142888,-0.250042552085354,-0.625422980255741,-0.428657877674093,-0.188186027035341,-0.373781659129034,-0.0853343075410304,-0.100823653992862,-0.182919963924088,0.185953916027023,-0.217458265594946,-0.0077758959711113,-0.0810208754913739,-0.0876514062965465,-0.170523679325442,0.169233420932932,-0.60861810986704,-0.0717460747444976,0.34164699960523,0.0510627493249774,-0.18444205971239,-0.272365413794305,0.227808689247659,-0.175193138509538,-0.643799943548453,-0.189204976568508,-0.229715748713083
healthy,0.0561711206761303,0.0318082053769848,-0.402447096808511,0.0769617630542842,-0.0333202238333698,-0.348013025843248,0.0269186464307566,-0.21919817342152,0.315207420283055,0.100516139778309,0.104807568153621,-0.0876414893661919,-0.452376286651005,0.0757330149520983,0.129641463475252,0.179666290253947,0.106187394000626,0.353418190575088,-0.0462971983964184,-0.150071395423242,-0.145612484320912,-0.469199549333375,-0.0277107660411052,-0.176774134333991,-0.32128886433506,0.82447906113621,-0.0736144493236109,0.0292545345735257,-0.337680485872381,0.023531330926577,-0.217152588976556,0.0559988197473399,-0.116508338565184,0.0139104441041244,-0.289994989303842,0.0757173087021772,0.347249559195028,0.0880361707280932
healthy,0.282590939418574,0.0855396179526883,-0.346953512069635,-0.0119128896306185,-0.0408142330077734,0.0406411126486163,-0.0021688216695235,0.0385420779200528,0.42010663595095,0.399658836722681,-0.0075084027160029,0.543061928857971,-0.495054011059742,0.138766915808035,0.134218937052923,-0.152817835555886,0.0003149433204692,-0.365505313497912,-0.0278327918445226,-0.146569830913748,0.445492766083736,-0.237705860909288,-0.297165789600533,-0.208116003149732,0.293415827013267,0.373102929682171,-0.324256028690151,0.0646929312141803,-0.565615238758044,-0.0313811399616768,0.10980724768055,0.387719049732871,0.366900712419969,0.435594675868629,0.452483492746355,-0.0017098794234012,-0.146123857420824,0.0621122404409797
healthy,-0.248050421098466,-0.0214159775134921,0.144020112924519,-0.0168811424284453,0.0319721191798575,-0.0148323333117552,0.0616237948565713,-0.101735492743129,-0.136295766492514,0.106731163293067,-0.115136861812232,-0.0327107570984978,0.241380126035944,0.0689133751326092,-0.106738327826971,0.061477474870591,0.170950925242813,0.214024089111141,-0.201690091526407,0.0782952824683283,-0.146020988843025,0.0580770737959606,-6.67550780949028e-05,0.0166768445632516,0.0022185571800243,-0.511920093078851,0.263485330019101,0.113083485821506,0.407871092622791,-0.304983685107564,-0.145102068978344,-0.0911987324915553,-0.124854776100033,-0.0736014299638602,-0.324170617381335,-0.0856210418156189,-0.0891184756338306,0.0071424306580516
healthy,0.117401132963151,-0.0665794813827038,-0.440056691660929,-0.0252249125806216,-0.155288101579516,0.0122196183705773,-0.192082670246083,-0.184207116645031,-0.0606757164536053,0.116740859962483,-0.129789036882161,-0.0588598472081619,-0.492726707670115,-0.145065660533206,0.109819644583178,0.0066010870806041,-0.206197027901224,0.270852106015147,-0.0424090888525268,-0.224515865836284,-0.0424948801383207,-0.537078970431023,-0.296972019403457,-0.124299781958747,-0.176147722859507,0.32172697147853,-0.32217245570285,-0.0900953067557901,-0.120758585826401,-0.160622427881167,-0.0592613582194676,0.0262477186970509,-0.240692950205662,-0.323849037069393,0.124850546992188,-0.084164154898626,0.116060172199453,0.240536366324383
healthy,0.493884107511172,-0.0589309782058362,-0.419250332227171,-0.0094926385632791,-0.0926255377419248,0.086400493614218,0.0637338408706091,0.255368320771001,0.54983847296784,0.482810288177496,0.0409307600300689,-0.0073492008981249,-0.446536383347109,0.025855729334758,0.262998968840694,-0.214483256601394,-0.0914533175667616,-0.262295972829617,0.0548998973287253,-0.0549910610727762,0.407667487532986,-0.370598470185035,-0.0880540220235938,-0.0527071826200626,0.147934730595997,0.624385237796359,-0.412028430076684,0.01106398868267,-0.441199418703476,0.288926000981737,0.312737518176298,0.443021300110578,0.336888343796894,0.475334578722058,0.502731299432912,0.0072253658821341,0.360125941678327,0.0827979938607282
healthy,0.0661306684368145,0.025339212103807,-0.400152416564909,0.0682711373431948,0.0127610778378989,-0.277979084819612,-0.0186841347478637,-0.0703221359805261,0.498058184675779,0.0390039516096613,0.109645684363021,-0.471801463126292,-0.568820727057509,0.0596463582531943,0.045676946635965,0.166901431245618,0.029640956646129,0.573164126944232,-0.123982786517494,-0.0604742855352758,0.0178363725174982,-0.222928671994682,-0.167399844767265,0.0124392631086783,-0.204127576099472,0.714744323929139,0.0258039419808275,0.0927103145539456,-0.228404611770471,0.0019912237690678,-0.0189847641241433,0.402473093975068,-0.235433009058818,0.0006214809471555,0.0477479021306492,0.0582999638617152,0.196259417279272,0.034869466527816
healthy,-0.3962013074433,-0.140247302913824,0.396257013372792,0.135826385576032,0.32969144281756,-0.291218375617069,-0.0477027928983362,-0.0773094136673452,-0.115824805936939,-0.528082995008989,0.0456548893262605,-0.291355345513476,0.208854153454522,0.104128634398939,-0.207576930089598,0.200195097645822,-0.13833089603293,0.718465806942142,-0.484101556939278,0.111192803978595,-0.376027576134276,0.0389332494920594,0.223213051384269,0.185065181772035,-0.423871862189319,-0.352672361867849,0.437676233129391,-0.0005783073275127,0.615435309081371,0.22263291279987,-0.291130568391214,-0.3219802319564,-0.487847886923423,-0.449651394966672,-0.615023404235779,-0.0649757314824985,0.11910988122837,-0.271028781925591
