group,CD11a,CD127,CD195,CD2,CD226,CD244,CD279,CD28,CD319,CD38,CD4,CD45,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD70,CD8,CD81,CD82,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.355948856638357,-0.366991850392668,0.39851258089908,-0.109524842775912,-0.250215550788743,0.267637026209197,0.106092164061748,-0.0771722154861215,0.102714620493246,-0.134706109784405,0.108016604588901,-0.0233663651422589,-0.532611362632149,0.156679287453811,-0.0892660982180749,-0.212983503246806,-0.0647808455348664,-0.0141888004563668,-0.159304619648943,-0.20541967215349,-0.333889651554643,0.0213862118234796,-0.205554827223506,0.159182077406319,-0.0010302871875623,0.106283085707001,0.198816480191402,0.225436452882694,-0.181572220625624,0.0267493307557209,0.321194668845438,0.216071021620211
healthy,-0.422867275339635,0.371051401359741,-0.31096146398086,-0.15425822854378,-0.425184832197025,-0.665406582293602,-0.232943677789163,0.337948064138134,-0.46935097404004,0.050129724852729,0.130094378300473,-0.261851902732373,0.399770181463509,-0.455682342018746,0.187785791113593,0.420646723496113,0.221447738859697,-0.456047954561243,-0.622072861018867,0.413411243478215,0.472415809867357,-0.112046381312906,0.0698266474614849,-0.198842218992843,-0.124608137170169,-0.563488493827106,-0.522802593139474,-0.538732942819416,-0.406895489335709,0.158449178890866,-0.724285923923903,-0.52195262064716
healthy,-0.556644610209152,0.396074076697341,-0.31728905481436,-0.147643886735525,-0.459340158133246,-0.727556331475339,-0.193402039415458,0.163570724781613,-0.219043672103828,0.0660886564158452,-0.123285962567714,-0.119402556351422,0.282662011151353,-0.54576868158281,-0.0384436595563228,0.36830648886044,0.163416671694241,-0.550893121691363,-0.563637212234754,0.285178845417576,0.369269823013482,0.0274910198523192,0.283136977310465,-0.334888483681013,-0.0492656831490133,-0.429201621896684,-0.504689431683852,-0.579350407793545,-0.0968190639367447,0.303743959859928,-0.704353212586332,-0.307497036676774
healthy,-0.0523049691767303,0.267350960951919,0.261506563535145,0.0540542205913666,-0.345802859667667,-0.0779697134985514,-0.0983784781650705,0.40486344983359,-0.117023195728964,-0.0950100340697971,-0.284532925586799,0.0329255999424987,-0.191039301401883,0.106827775211252,0.310829902619647,-0.22185297802757,0.0252121832265502,0.239585869921353,-0.776510587006329,0.172904796428869,0.339052655134479,-0.0601098962590182,0.0115559739401192,0.112719276098382,0.0861079848968845,0.0894197294098049,0.0670783970500202,-0.0527625185031316,-0.374696782393228,0.222436375522615,0.0673037923309188,0.0108531245765267
healthy,-0.502242914326589,0.262101804080802,-0.165713921107575,-0.341799714211701,-0.623436229333305,-0.558073523022408,-0.79657438079341,0.350528108132631,-0.296607060122943,0.124049643459013,-0.0101976475145043,-0.310072195356696,0.727456541032872,-0.563846874098519,0.0429656745498967,0.256064034982719,-0.0099764883293274,-0.503537552057506,-0.488369817418009,0.496312697608207,0.340299351319766,-0.0491740768901185,-0.118288743277031,-0.0626047868921593,0.0120135602509656,-0.511888698008453,-0.625319281744339,-0.731939234913986,-0.225282609989573,0.258621994334533,-0.64148341730858,-0.311303128301166
healthy,-0.322486959016646,0.0430890757972028,-0.292567343404858,-0.173738221498969,-0.342260706811233,-0.224079934046712,-0.247670785105375,0.0728604159571027,-0.269461110953394,-0.0366598092212168,-0.276629496330815,-0.123353307537152,-0.0332558169846761,-0.261351440174319,-0.235671878545252,-0.185869627173013,-0.0800706239803604,-0.202074044821996,-0.586462173536807,-0.11694159103201,0.0341188012922833,-0.233787273273054,0.247934862277942,-0.390879358424421,-0.0920474731402422,-0.197049940291851,-0.122471349968287,-0.248594574887663,-0.29430894490273,0.0688585889667132,-0.444936774291164,-0.296729951909352
healthy,-0.599055196346366,0.520575679518331,-0.286186962821266,0.245276353915878,0.338985674468562,-0.800414307196256,-0.236143382501967,0.53101620876916,-0.295907113929909,0.0237332960093481,0.0273676844513157,-0.2039541533976,-0.350594055352546,-0.287556654431778,0.416114190721588,0.491462952320512,0.524177571325645,-0.454650300215821,-0.393973596794339,0.398509842641498,0.174445991145958,0.0131008702757838,0.125379986455119,-0.278666949775804,0.550914622868393,-0.29384376497908,0.143904649554804,-0.0434252578448256,-0.222225631256908,-0.15004455489395,-0.835848514393261,-0.490372274313127
healthy,-0.589359034603626,0.501615448768615,-0.13965805797676,-0.251979230700354,-0.681525621348585,-0.642455768418442,-0.043938116572527,0.510024259315476,-0.338793119403332,0.226451980263354,0.0032027985543294,-0.17271881233847,0.455177989656589,-0.457932906690487,0.385156516690022,0.176418572805933,0.130051673869022,-0.260758509913077,-0.772861333348286,0.674123145238975,0.608006912247781,-0.0348177963844315,-0.041723260843532,-0.395651032526299,0.0312058191224123,-0.531813719585102,-0.516766109221789,-0.608324651914004,-0.402871707596049,0.614027651761667,-0.681550019368381,-0.144589061207799
healthy,-0.27328957009823,0.544552908413379,-0.0683356591544826,0.0915390509470427,-0.322621526182408,-0.499467804805437,0.0394565283214499,0.53398724826433,-0.299111590984081,-0.152313762263368,-0.0256283767786736,-0.0184693745298182,-0.190509787708381,-0.183042480488374,0.494206761277636,0.42864062775849,0.318337500375442,-0.0825502190408733,-0.730352759095,0.415292429398778,0.441634830723484,-0.0399739580924927,0.101911982106763,-0.286688347045059,0.177424337944562,-0.342589637761421,-0.0687122974424247,-0.128760719786279,-0.469980939462038,0.312596141244646,-0.456180993800705,-0.262240780985411
healthy,-0.367681418312354,0.54022651207744,-0.258880030822507,0.12291516779351,-0.134915605877513,-0.599399745666054,-0.255570528042551,0.331485178988808,-0.29024938276707,0.261664545336517,-0.154319247517946,-0.0927098060392419,0.723192348827211,-0.332396388912565,0.0519298928440135,0.419432721095697,0.309094742034077,-0.461166606978715,-0.522306698347562,0.576141261898984,0.778035684734801,0.228639396411728,0.409282292332665,-0.325265367044934,-0.0726089104708624,-0.446118426944749,-0.503760841533305,-0.435586676629093,-0.391459882476126,0.427454132188384,-0.704141021743385,-0.420998871984366
