group,CD11a,CD127,CD195,CD2,CD226,CD244,CD279,CD28,CD305,CD319,CD366,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,KLRG1,TIGIT
healthy,0.586870157441978,-0.238841915649485,0.380730885770526,0.31139575278747,-0.0651745336702167,0.527968086262892,0.50386834724876,0.0876967906336098,-0.103165435789991,0.33512026924024,0.0356089233005779,0.0187685314955571,0.209046761195615,-0.600503956015448,0.50140155176752,0.0555713703445784,-0.0378723098518861,0.0112751622784976,0.426830808449345,-0.0084036394731823,0.371187055329517,-0.156838182008251,-0.397610625946918,0.153815759121749,0.424413803063486,0.12170425986413,0.569900774413468,0.504489192908881,0.246012625081847,0.494942935166349,0.414461034312872
healthy,-0.0187376645594306,0.509290950229299,0.0084453381165157,0.218959249924192,-0.331459600874311,-0.332061335161772,-0.207814770061404,0.459309092518468,-0.0780384236623994,-0.310706528096686,-0.128467592312199,-0.0505461078085019,0.0691504462435625,0.147674165591861,-0.119632858442657,0.27664749141036,0.487516873554371,0.348086153402042,-0.153278857069035,-0.558978100287495,-0.179206249976385,0.384869121522414,0.57883059125102,0.477396203073098,0.101018689571831,-0.431265968170683,-0.148252221081681,-0.0641528147532021,-0.340289946268781,-0.333953377361265,-0.112704238321997
healthy,0.349029393254092,-0.213895537214263,0.519641294096153,0.0283506875464325,0.46709619894171,0.627688636350568,0.483960721568839,0.178366563897625,-0.301652865028082,0.535019228731166,0.374057609218326,0.0870911858516642,0.344329484605869,-0.303918693532627,0.351548556878786,0.265078359214903,-0.355947280779041,-0.136056244029235,0.530511296477144,0.549802484234455,0.67139853526213,-0.281478551308524,-0.274082651893683,-0.382746704884328,0.259194272202197,0.508363995972855,0.724219328149117,0.212787199615396,0.585592017235276,0.722951474494019,0.646177993931352
healthy,0.0986885009435725,0.526439426019372,0.508702100489394,0.486936221876366,-0.046595458476031,-0.0805949631916966,0.378104841636583,0.505873565159159,-0.171263941009399,-0.0255134859592211,-0.290190409747572,-0.21566646773965,0.140039814479771,-0.464101437284391,0.353968759143323,0.587645240617562,0.428661981616769,0.406489453253677,0.417096676974722,-0.602985067402038,0.0600160866288858,-0.0055283610407432,0.276245621641065,0.106814969034878,0.38591200601267,-0.145427279232156,0.336243979655232,0.214452416508862,-0.276206679663396,0.596304198012191,-0.117911822400338
healthy,0.405867291726058,-0.0993009032944248,0.14409289848529,0.31471005032697,0.58758850308867,0.426282787576521,0.658761702420278,-0.194788491697526,0.027848275250836,0.206050063687937,0.111726043877267,0.0640261596783532,0.157048115769166,-0.537813627117786,0.540334959168279,-0.103537838962067,-0.179362539581245,0.0039885125575494,0.428036650228482,0.244694985721339,0.231874330953277,-0.451833368869434,-0.0921785338156172,0.155702323862746,0.160427531640261,0.275239066652201,0.528469637424951,0.589490949791131,0.307249226177542,0.631341451756016,0.236640443361489
healthy,-0.148320685182372,-0.274038921329883,0.118070745176526,-0.113821093483426,-0.179453443172824,0.333704509715011,-0.191578371643129,-0.166692246043702,-0.146031600752251,-0.10084281486378,-0.115992614319388,-0.152819060701215,-0.546536295056809,0.0381406974959821,-0.0174764834582401,-0.113854592906199,-0.6924618688061,-0.33130334577488,0.29319363817533,-0.178476886584731,-0.0233408004886448,-0.139833890191414,0.244050137497829,0.185585809617631,0.112334686783251,0.40759710415421,-0.0701911753788528,0.0348742052148808,-0.205485193673784,0.165032146301465,0.0382472204214687
healthy,0.437297305374202,0.0139216084705778,0.34699089927546,0.378557551358008,0.21490522476022,0.41910771562946,0.232010692299295,0.0874372727938872,-0.0473322806341709,0.229689462327046,0.0534291927628498,-0.147830295305829,-0.0079485122489917,-0.212097035776098,0.422260688237422,0.323429788187013,-0.103527763194237,-0.0359874763955664,0.581319332349861,-0.0370717946190709,0.257105342830836,-0.198100682400932,-0.0107205249013948,0.284303910501127,0.241485948036105,0.213432374148291,0.3739150499637,0.541392900468171,-0.0343007374735091,0.345525519994716,0.131595148650545
healthy,0.524396293638018,-0.480942039144821,0.117688393754362,0.275174985209376,0.58540644228662,0.519675102026312,0.0641026971541069,-0.488876634427885,-0.21623662839556,0.282991734757651,0.0558890373734995,-0.265019999089416,-0.0646083878384463,-0.433492165251408,0.443606312144212,-0.361053354711469,-0.147540440145598,-0.0957785186366134,0.190779660698584,0.627248705599494,0.241223561830484,-0.548229410800325,-0.554865116622392,0.230534463723352,0.327596326997368,0.38527661889607,0.418408250098393,0.534394448215502,0.334443499866197,0.561762191345532,0.108996885122366
healthy,0.377273043601532,-0.153657911322863,0.13265935823707,0.205735390068987,0.416361221375723,0.355877287752315,0.132814202529152,-0.224967987413294,-0.11006951069197,0.353827380971919,0.0839201115261565,-0.0534064230107907,-0.0215890520262556,-0.0973756059521049,0.428966524679409,-0.275224563575709,-0.396268034237099,-0.178797451511913,0.225311781100738,0.387145406551989,0.23530541773802,-0.340509610449378,-0.256269243329142,0.256256285139253,0.362300697793414,0.256550560946652,0.172445501081588,0.356795300081622,0.243031241841636,0.478642648348287,0.362078215181609
healthy,0.649706284592622,-0.191827555292302,0.310629278454283,0.331358439229426,0.323051309222302,0.672007258302976,0.245462053265341,-0.185210525712805,0.0146679165458265,0.350054895746605,0.221953332991266,-0.0649318504467775,0.238799806340609,-0.0687832365855541,0.694782655669493,-0.0759246648538398,0.0058807010072977,0.222523252023295,0.622088693045435,0.459611134474614,0.373109619016039,-0.331386176079922,-0.176800656945935,0.103787042526205,0.510545868956959,0.467093707287665,0.397169504691229,0.547806513126272,0.416965809063788,0.716383921468172,0.403268490815435
healthy,0.386708185798499,-0.550679725282668,0.284399075915244,-0.135318488779643,0.398740996908689,0.602702381386706,0.155015549990544,-0.542020320376217,-0.117696131761332,0.316367409611782,0.2233065876832,0.0249441120760259,0.202104173982138,-0.306605402166654,0.320259606880507,-0.44941666109992,-0.498388219151906,-0.338557937585494,0.324274869802012,0.772224232577098,0.375763654553934,-0.236533005544051,-0.499362638794407,-0.346174008576422,0.0695013827263272,0.383697344595995,0.471985990940218,0.393593835228241,0.534962888081795,0.602492908930186,0.160564804975703
healthy,0.342174715117954,-0.497297075107227,0.0350942315054017,-0.0523216068899749,0.0751117652859105,0.635435689657845,0.436777819560749,-0.523757281363238,-0.299507822192,0.189939222084231,0.0369848624829993,-0.26412585000513,0.159825501943486,-0.610130435871512,0.353888045836019,-0.256211258798592,-0.433793376052331,-0.344954002306363,0.446110455569327,0.422705349463227,0.191124144240988,-0.264116461268846,-0.529903908034723,-0.265213623126533,0.178235683973747,0.226687640819994,0.505637759063625,0.322234724250691,0.271188787750854,0.681986355752588,0.475377412767306
