group,CD11a,CD127,CD138,CD16,CD195,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD326,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,ITGB7,KLRG1,TIGIT
healthy,0.395759371612272,-0.28580011132634,0.0214036538135276,-0.0214109902292608,0.344239754898013,-0.200608085968024,0.0851010846127408,0.113077170909245,0.358797961595386,0.215571620010845,0.151670074969893,0.0332897204434422,0.0796004700633255,-0.277695283374242,0.208926391668284,-0.701439169301316,0.100154558878288,-0.0935171372570345,0.245098403273355,0.149152388182196,-0.0355234548063483,-0.0639307909454668,0.174803140647727,-0.099118230061658,-0.268147313856826,-0.343031725377303,-0.282324468994169,0.277303053573553,0.231793364754908,0.494944366217896,0.369103297739253,-0.054636096396949,0.374410412034145,0.239138363619597
healthy,0.160915337237618,-0.331780280837216,0.0385067932762508,0.0577005990153147,0.0580570838915504,-0.297591978628905,-0.0540615419917654,0.335598504892048,0.451227719434678,0.276675359288548,-0.245739001240401,-0.0922963000527671,0.0412867731539411,0.121485346911053,0.0697145601483733,-0.277127180579069,0.0373146315553074,-0.0492614315917569,0.167299911278647,-0.0558041893699413,-0.290832127835417,-0.198581295988691,0.258547221012018,0.34714668647958,-0.322431937298522,-0.487545341104535,-0.478141969268461,0.0165583826112063,0.366962639613241,0.362841960980841,0.257726329626035,-0.254132256581134,0.38873567763292,0.1375393590392
healthy,-0.418837021559629,0.228385543244785,0.470619542207236,0.250013138569031,0.0475498837989303,0.597834126399859,-0.262986840261051,-0.186203298355674,-0.366465750152778,0.179442315710993,0.29907157154649,-0.0231650021399663,0.457691144932781,0.261210998593931,0.119186995973364,0.136448155247279,0.172224462510216,0.0658764906157765,-0.411157170665726,0.0782451981782999,0.140142639253287,0.0855866347143477,-0.295318056683762,-0.193249427877899,0.161960232310929,0.187453746265359,0.017759325513833,-0.182556856189013,-0.0984176138158926,-0.0706090483927608,-0.55533573911455,0.650129883214639,-0.395788656850085,0.162414042392131
healthy,0.253548647370722,0.419843246019969,0.13016459124004,-0.124540098610504,0.407579337079749,0.122439484644322,0.529681351472244,0.277554946974034,-0.0005155656248002,0.360702256538597,0.347806595628855,0.319868621464387,0.096005091139116,-0.127939681078707,0.211207396441706,-0.181978475216592,0.2810586148135,0.258085152221317,0.435563081485308,0.434528991483852,0.490577387311517,0.42091169457201,0.315336717963785,-0.115712074661266,0.193382823490033,0.274152295403026,0.165787796820413,0.327568988914548,0.0247127302424052,0.371070425301774,0.414490132318675,0.226504420546616,0.533139511137088,0.0543034500607323
healthy,-0.39866497586516,0.17815611667474,0.0041412994337002,-0.0074573156012971,-0.205615432070138,0.509996895107058,-0.0733204028843303,-0.451111199645338,-0.410770305573302,-0.506196466514852,0.31526779121894,0.0305792289526137,0.0283609842296608,0.0854607389307698,-0.145096559763083,0.646366308164308,0.0949092960317835,-0.0872093110320787,-0.441781458924894,0.0942836134644256,0.371761896107883,0.0086903752722585,-0.336754649668957,-0.252914061703598,0.442377010348414,0.306242929625576,0.130369185420956,0.049187895284352,-0.427153132651838,-0.502932955698287,-0.506156859894023,0.187193674090151,-0.43884618096135,-0.344667148401268
healthy,0.301590624674538,-0.049829667723702,0.0862680242580443,0.0875241060259462,0.0260166153585864,0.0554611757989225,0.249403079975198,0.361137583658624,0.19403190546402,-0.125814523029274,-0.246852950266831,0.119852359137281,0.097881111796141,0.0450956830683739,-0.248789950921255,0.154360330948858,0.042931814820409,0.0943757919226186,0.353535174271893,-0.0721001782013093,0.0144641690941601,0.122471470096088,0.16667100941002,0.539553471377207,-0.113741678968618,-0.211143351459086,0.531802536366385,0.0640886613662606,0.369167805107984,0.185677505608827,0.181566616375613,-0.131862367383284,0.338156709119854,0.125525329066825
healthy,0.512859838788588,-0.63287992435789,0.12137554729568,0.182162908153368,0.300193570485259,-0.147105290822223,-0.163543881728034,-0.120778320950936,0.626032136572805,0.214134597600404,-0.334968590078856,0.24620202028318,0.0129415337352779,0.0549951304570983,0.0973638683645305,0.15003400681406,-0.057731024195068,-0.187816185825497,0.289550372038269,-0.415652114566056,-0.528482365615064,-0.357019036039268,0.41744445331065,0.471317893086385,-0.355583296347497,-0.272596507779656,-0.153751044344353,0.269525933821174,0.348379095491936,0.158840539179689,0.18831639066902,0.158677633718626,0.604740255553929,0.581785520733186
healthy,0.349848782309642,-0.286456637821213,0.0917445947246558,0.32858485256565,0.177771980122566,-0.307765958969327,-0.0433004583861158,0.485889860455993,0.536737834060389,0.122082193774008,-0.283164020034104,0.0133127713343865,0.0690912524503625,0.0180040762314868,0.226238263572487,-0.365679029320393,0.0354683019035753,-0.0605535135895292,0.246693993669402,-0.167804462442579,-0.231915742448635,-0.184627552672349,0.307361245636824,0.577626955349948,-0.521452170643685,-0.455063002076851,-0.565060509059002,0.257291183625092,0.466462959311581,0.488644385585816,0.413651736251712,-0.41127036374009,0.511431659414798,0.202707113892804
healthy,0.239899400254665,-0.172902196550352,0.108976798498381,0.157830408228096,0.228012688911358,-0.168097295484313,0.193364200056759,0.316197338882592,0.182187710479376,0.108183102504147,-0.0494394401667645,-0.0603682009212262,0.13886893168523,0.0321181481910101,0.0171289491515967,0.0877263427496586,-0.0434968513232954,0.0075530298116047,0.388092396791869,0.0227882193668729,0.0875137889616957,0.0316545357952436,0.16624548007647,0.295093451632057,-0.286703136785302,-0.142186524342946,0.332113618312078,0.31639425222929,0.371762385257008,0.187169647541684,0.156003862813181,0.110909512766218,0.344123999567981,0.258344273187862
healthy,0.515240936258894,-0.412281576891407,0.195912570499038,0.117809861311114,0.41124574814404,-0.269327306346841,0.132239896996573,0.260770280505018,0.639512325460076,0.408568946087653,-0.0316281487206614,0.110767514537298,0.0886115059465727,-0.160572681967482,0.2801617518862,-0.688672872860381,0.712207761559881,-0.151524787452182,0.482343677855803,0.049475834359369,-0.133745080606814,-0.152011224116647,0.528754947778316,0.462605530460964,-0.412439596184213,-0.622386039536194,-0.0646462498149327,0.454860275471358,0.400879500558582,0.700828571497097,0.56217333758566,-0.258263836094325,0.772365516052534,0.603650310251363
healthy,-0.0122706473198175,-0.48684123207994,-0.210271311761673,0.120551575276943,0.119960978634737,-0.504820024966016,-0.327438794859266,-0.0451087176807178,0.338348415166767,-0.0846377013773161,-0.482983042145933,-0.308858936778958,-0.198880032857769,-0.252412526221502,-0.195581868982,-0.518925589215517,0.0501801445407586,-0.469084337527313,0.0742256626580265,-0.253761189517671,-0.682063600926259,-0.568248690550155,0.204880634892704,0.175843700075436,-0.339558261828257,-0.494710286883321,-0.227853844782339,-0.125504468206044,0.258211748093109,0.17960195398603,-0.0087150630097511,-0.319705065768319,0.301090907173217,0.0075313691404276
healthy,0.346330762178096,-0.346581889299895,-0.160549911710954,0.0599134245641821,0.0709210263531642,-0.252011807233479,0.116256071804963,0.0867142511581068,0.459181915038086,0.285245418917735,-0.287414410209927,-0.0242103629549818,-0.0596099560701519,-0.171981889328146,0.0836516642457989,-0.272326466896464,0.169703700651859,-0.185084266524218,0.256887404566599,-0.112396557073882,-0.253698550255172,-0.133069266005009,0.337524558753934,0.250922785465273,-0.0865501686645217,-0.439372829117007,-0.0067568797703008,0.132620824698589,0.400364271730551,0.303398166344563,0.338014111466824,-0.456136808044181,0.509579186677453,0.303643626191138
healthy,0.0117966332127379,0.124758635188928,0.126140539979444,0.254763074499575,0.107861648562513,0.126520557494523,0.0738117483066799,0.101986580606967,0.156502789823169,0.22832995765938,-0.064769559992934,-0.0344784386247673,0.236180917663833,-0.10674282829565,0.122428844226276,-0.143768534592368,0.206489706964857,-0.0345609519937722,0.0482482481505244,-0.0229758398099019,0.012010479653107,-0.0749858385722268,0.124739740480945,0.236478880985471,-0.0091104140523317,-0.25233477324401,-0.0499336331117733,0.0718411485347515,-0.245048038291813,0.281547981350838,0.193749921584751,0.107628831625348,0.215809965486563,0.346775334128854
