group,CD11a,CD11c,CD127,CD154,CD195,CD2,CD224,CD226,CD244,CD254,CD279,CD28,CD319,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,0.49301001243119,0.147284270489837,-0.207659790010197,-0.033292178203101,0.406142447684376,0.301013028844033,0.3364763989856,0.0600574655989021,0.47314564690996,0.225323874338446,0.477771817364087,0.0663547575448391,0.299362314222807,-0.118724477124412,-0.476397420734113,0.212268372248558,-0.0130080408502208,0.728394814262239,-0.0359145142999946,-0.002558489167249,-0.0800675013813174,0.4015838667236,0.0598510216730867,-0.351693550149203,-0.297062210864304,0.29982346650675,0.336759723813259,0.120385746075464,0.473571582560384,0.517587976227033,0.274327942874274,0.0615146358123223,0.627439376077205,-0.0616100240118479,0.543989990715593
healthy,0.244739443771896,0.0522747462387968,0.0739981220610218,-0.123625966299686,0.184240246925623,0.247625128520414,0.0961113835083809,0.041117298908602,0.120494190669289,0.12986109877279,0.313555697466208,0.0806746728753802,0.150507591120682,-0.0836768958802649,0.0093777404107351,0.0223511460972837,0.0410322742555019,0.212437663880764,-0.0209820531123308,0.122027815457979,0.0203354431358748,0.149718838358631,0.17034669967784,-0.228519148927822,0.171529332888825,0.535406229268242,0.182251693934348,-0.0485201864634089,0.108519015888455,0.18072766624419,0.121389103802198,0.133926422534598,0.237569376496825,0.274604279646392,0.269343535549507
healthy,0.386685033181702,0.432415974056786,-0.368044803806141,0.358194942533143,0.484730651019856,-0.0367741117668548,0.395987710686021,0.556325958954853,0.705857845164571,0.38131419300623,0.397693935118357,-0.0318445382867491,0.48578806915849,0.315392983600137,-0.265191015260024,0.226197594911477,-0.0876582730551521,0.332881036593509,0.100535243032096,-0.462935282089065,-0.248455787769701,0.524652471780871,0.703297541715885,-0.374686137739854,-0.388020132307348,-0.586568320591498,0.250842873824086,0.624097068987082,0.648142763767978,0.262765338445408,0.530388088338532,0.109849713388336,0.756532561294903,-0.0558116303941437,0.560073208719853
healthy,0.199885091662769,0.0380385253069138,-0.187281908493701,0.0362079555819453,-0.127893574612144,0.104737489545438,-0.0755448060769503,0.398590251477855,0.190173891739759,0.164307993874841,0.0273286445344705,-0.270658863750353,0.129812182421947,0.16565144113933,0.292643653852313,0.0346796375191379,-0.0049195124167308,0.086099416345113,-0.181096451886817,0.199001201620746,0.0730932189212769,-0.0859669148650272,0.567182909981833,0.0138437554694803,-0.137059064426083,0.290455771894745,-0.0111705880065012,0.0853460229556861,0.0313337070045809,0.215347753342537,0.327543244274677,-0.136237777959623,0.040930991672281,0.473667351514365,0.0730418506706764
healthy,0.517879030107503,0.174467694215223,-0.22719644463471,-0.134364494139717,0.304099559915488,0.310447236205788,0.23019840543829,0.679827080079473,0.574560981949285,0.204103865599129,0.769814792094623,-0.292630762081305,0.290301592358812,0.108834637451123,-0.713582634660709,-0.0613002826029551,0.107324071118921,0.545865329554272,0.005985268096503,-0.314657111619949,0.0120800902526303,0.524496577147065,0.441069376944292,-0.614094461107604,-0.410743012182939,-0.0272782504228856,0.16494591599458,0.575843352762089,0.683476504896455,0.70661867193173,0.262493038240768,-0.303841916005464,0.643345781473052,-0.0742251863713072,0.324555853990224
healthy,0.355622303137294,-0.0339103795558761,0.177434719215046,-0.0251573369131099,0.192819822793038,0.494167288161431,0.185585671348127,0.450641225471884,0.212993473092372,0.151260216576519,0.137432632109097,0.0961703868479799,0.140633100053222,0.0136419545219038,-0.110825097209161,0.291881623077715,0.269295523740691,0.415964057976997,0.301591405604185,0.318651701285491,0.345749461678614,0.226078380229164,0.131473220222662,0.0596173557868677,0.052641220001375,0.467319005651262,0.263107025923222,0.113384665727009,0.251996820525348,0.413121561844846,0.0565002478395645,-0.154861593197477,0.426541750276822,0.454758473436296,0.0709684198678675
healthy,0.615840825961796,0.055592896858006,-0.37328240610567,-0.0184313525476376,0.231727427810368,0.083129724788391,-0.109545622767472,-0.137450078434445,0.751177103154479,0.0860454925851658,0.240263433680056,-0.450780812420834,0.342243171080278,0.0165728373872094,0.314564392600694,-0.122959911645317,-0.0423331003800604,0.399378856743571,-0.40709497319536,-0.341731086859205,-0.308408602884944,0.454915486000147,0.503491111378173,-0.352109270854015,-0.080578056018037,0.106599514725541,0.38878115732428,0.26574439833363,-0.0119572789471936,0.154231021406622,0.176265756339928,0.1108817408045,0.805735915387472,0.439897653929238,0.445828674965441
healthy,0.593011165206727,0.0323480640265241,-0.489781054055288,-0.0934061110548195,0.153870769588965,0.246239013646682,0.121056224411675,0.697046071657725,0.656683389258054,0.0628853836629881,0.040953374126609,-0.503114607183807,0.346458041561723,0.0040890567906841,-0.433454288230453,0.0424958232041016,-0.0784046135982138,0.468037946543413,-0.379856468440519,-0.177060260002067,-0.121054049339571,0.273053227929544,0.786274530356468,-0.667451301340317,-0.59192406905975,0.0321268011032743,0.406263014721124,0.569984509560146,0.525879385879406,0.617336524606442,0.415332754662827,-0.602101931539666,0.687663530784038,0.236777099172955,0.154646562597938
healthy,0.385007075539502,0.068328828083316,0.249660749575924,0.112284955875994,0.56046761133832,0.489722029417598,0.378381023177895,0.0162283924837113,0.438734464003398,0.143656987891013,0.626226703906325,0.42567180106925,0.298257511726338,0.0728661365368777,-0.439570843243062,0.385333643397986,0.199295237402659,0.464974450646139,0.200811585403124,0.188190106750535,0.0861301932640054,0.495644826843657,-0.16103685761564,-0.127137785183771,0.036915750785702,0.427886543156491,0.314728417094544,-0.0158839501769764,0.574318494906507,0.470886386031319,0.02567820561812,0.355098794383894,0.441449023219845,0.0654573913512305,0.347537654456518
healthy,0.670092076402565,0.233718471316228,-0.40076841423674,-0.106541353540892,0.427702245769759,0.2255669413814,0.357578082062795,0.262626184539756,0.758787337478727,0.179735284572727,0.432310858141461,-0.0567560919546354,0.418311094668989,0.269612828402221,-0.606231921453048,0.703619339694948,-0.0421752022508649,0.639543228735912,0.119826910439273,-0.116247584986739,-0.0325475687548119,0.608659178036202,0.486991500892675,-0.436741699135684,-0.568697275959475,0.0100671712158291,0.557345148064162,0.403443756660661,0.71131306876287,0.683536080185936,0.530323839620748,-0.296418208088152,0.826614927444394,0.0832416004822418,0.628996624058193
