group,CD11a,CD127,CD16,CD197,CD1c,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,ITGB7,KLRG1,TIGIT
healthy,0.0711810653469943,0.401811650420758,0.201178238689228,0.0138400569849338,0.110067335672068,0.173464082957481,0.39859141349152,-0.025145413494539,0.164742403973595,0.249003189655058,0.0676194464839996,-0.153003193273948,-0.19246084340876,-0.0837343574641671,0.292332534892424,0.337577139845278,0.16729902235994,0.249860051020564,0.0894610821529416,0.230204284358577,0.169297611411154,0.144418566816988,0.0234766536170365,0.482478488758739,-0.0197161761875825,-0.0614740062808429,0.204146435476121,0.356037905347258,0.0476742104597929,0.158995729093027,0.180111071378238
healthy,0.597178230115891,-0.204964100805979,0.124965535941373,-0.051342338875222,0.0022869080301734,0.443327989000075,0.407246965412405,0.595735154106487,0.555714970713451,-0.109739876555949,0.175664561216147,0.462899204347613,0.0327692320858669,-0.186394968496364,0.27237208301916,0.571022162346165,-0.0028006184993853,-0.0212971180368296,-0.0332596552926752,0.466371319086264,0.457998331193604,-0.197112475211821,-0.190962980622405,0.251948436263883,0.342516949471565,0.303702744323382,0.432024367473428,0.472596909330564,0.133113075757037,0.564873090861417,0.392525934348081
healthy,0.373783721134842,-0.350423450564846,-0.307395599412718,-0.63806250758068,-0.540973764215807,0.279382983100244,0.167084163692788,0.40624726471148,-0.169342345089249,-0.322112841191097,-0.0909249344981678,-0.202620076299154,-0.222813015127237,-0.258027919996839,-0.156187672274748,0.499239444930079,-0.0841543565201978,-0.26605347049753,-0.173313027348458,0.31736622483471,0.183238126306375,-0.0645034060368615,-0.222961385097162,0.0822431163201019,0.233470712146982,0.0672618823197254,0.0984765675845169,0.572980151294433,-0.611569702262657,0.396253995807019,-0.105643701197152
healthy,-0.0439863862854808,-0.4262806447707,0.301610544798209,0.0335166238699596,0.055632579244051,-0.363096186368282,0.261060793095942,0.0181452580141193,-0.0692814678017842,-0.479148199693871,-0.0612258002305578,0.141990697738086,0.139401418107125,0.308723544415408,-0.0325024820456634,-0.234007675890055,-0.493151042944731,-0.117435346111234,-0.263381197458538,-0.340090220038239,0.865820833453567,-0.128072201959706,-0.412908383062585,-0.229809301853561,-0.277823806495455,0.0483658124283841,-0.164313032728013,-0.0814059674658063,-0.291419694578617,-0.357555484901848,0.0621034916705011
healthy,0.523103507934061,-0.178014714618469,-0.0932532409813518,-0.370754078431814,0.0862721780731863,0.281538078488846,0.61407243492896,0.6123889972275,0.769283742507427,-0.325967979528905,-0.0408034608778466,0.313612174319693,0.0444015781289146,-0.734907150438417,0.0651738105074941,0.620718735912884,-0.183739388725574,-0.249773796735002,0.0846491496711251,0.53343165738861,0.367544667805493,-0.53077204380815,-0.217989704330008,0.150645032711897,-0.0162595471257021,0.395211267579803,0.656174128974037,0.558054409119086,-0.18157529546579,0.580025399881004,0.257153850389595
healthy,0.121813421775676,0.256525190687083,-0.421386058064597,0.076964692849791,0.0630060174669259,0.325276508347987,0.0750933813555879,0.192008803645858,0.201953682509931,0.253472447460564,0.206029403502768,-0.0371505654578939,-0.0379111338322111,-0.136146356899229,0.292324427031602,0.361502441993129,0.454763600240231,-0.147136523957981,0.187944372323978,0.477371959695738,-0.408919670457969,0.0951437729006699,0.411263866884164,0.28604510930635,0.132473616992557,0.216505911570228,0.147309836745708,0.32691276033779,0.202647067648693,0.314505174819855,0.185514657078305
healthy,0.0401440526321231,0.396181760468095,-0.0161531786266783,-0.060865102036907,-0.0352286812270206,0.649797972183282,0.438951370229254,-0.1390002913042,0.139450872170778,0.514379782633621,-0.10344741886642,0.051311015083326,-0.0628886508145211,-0.441785542569744,0.13467590738757,0.316485554028544,0.538444486652092,0.297374324251692,0.432060585326182,0.206162691449181,-0.214535437103617,0.19532577428605,0.0739696660200855,0.565489145856285,-0.0349363901654411,-0.0358032247428211,0.517489386490474,0.553748797480102,-0.282241164688028,-0.159106154586022,-0.0600998481817048
healthy,0.543277262284968,-0.492914526824889,0.329922928607679,-0.374689785137229,0.0737465030067672,0.262867446274457,0.625846793309376,0.561966698121419,0.0536219822910666,-0.506363890770177,0.128654041226524,0.304604324136511,-0.04608976644216,-0.430784667014152,0.0555481367249765,0.448128831977959,-0.380375245053412,-0.15495028730569,-0.109647954091265,0.209120866592358,0.693309801917511,-0.5972308056921,-0.576252379567527,0.171683743171869,0.355623783272278,0.440856963045133,0.452744921720064,0.560043976345362,-0.564848099866075,0.602737792104252,0.118258683352765
healthy,0.393163748706406,-0.27256304330591,0.0624408425313486,-0.332313895046261,0.034572744107998,0.0872942095237791,-0.125482064132423,0.667485184509369,0.429319026995538,-0.0075713129961893,0.0134592317473094,0.306936070789958,-0.0471868113574381,-0.336848879946493,0.166132537421973,0.300425505704112,-0.197927525204533,-0.23779222790294,-0.271612760340373,0.432729583746548,0.0845558847599312,-0.520351660708602,-0.2600864760069,-0.0126797826521319,0.387297505560418,0.0662539353040653,0.423202096442544,0.276603900435927,0.103363465447667,0.575915491415317,0.36166848948837
healthy,0.551025067145445,-0.268210603378198,0.0666493014106467,-0.366534704050738,0.0844702523626177,0.361483841655886,0.261348280062836,0.610156095498195,0.35995455473938,0.0546160632264525,0.319708273854444,0.363452272473123,0.295842463590829,-0.554382490583447,0.632106160287167,0.640685780283453,0.197323936118603,0.024275181670538,0.0314066178294496,0.561518535450279,0.242692505314634,-0.207242933502824,-0.452942256241504,0.139248558793542,0.334939505291007,0.279341408682127,0.676541485015295,0.63507741906401,-0.269365411220469,0.694836417952547,0.503487912760413
