group,CD11a,CD127,CD16,CD195,CD197,CD1c,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,-0.424169888555144,-0.006083613971234,-0.080622652836961,-0.353373201301376,0.343382773336777,-0.0959227583196732,-0.247886340184056,-0.0709318324806126,-0.175745997719942,-0.257523453210094,-0.340421032177036,0.122630017769946,0.0024586226432776,0.45023717299849,-0.0084409131041054,0.468824656929051,-0.140943582844921,-0.370452390169803,-0.195432298279359,-0.0821718112989658,0.0352868166352472,-0.208347289543896,-0.0877837666426521,0.389329181283709,-0.0548236490026624,-0.0939301950382444,-0.255478797024559,0.0157134220587406,-0.393463365733693,-0.531378428729866,-0.120825758355419,0.0248568744375926,-0.361000360629608,-0.334110781333006
healthy,-0.437700148502396,-0.0525836509581422,-0.0275607832766374,-0.327654853739464,0.082320217724875,-0.0068305907141227,-0.343841451159906,-0.123578511285677,-0.514353890096117,-0.0878105190086647,0.120484536993901,0.0671849642973982,-0.166105160357514,-0.127420677218921,0.171444134158233,0.325082582221545,0.0750405970170863,-0.327457518404441,0.0228861201776563,0.102225970732209,-0.0001414844572433,-0.492739893874284,-0.116660193725332,-0.0534762282191383,0.198587898481241,-0.404286616381041,-0.150193620569515,-0.222803755315662,-0.357596883393506,-0.429310024901308,-0.111012218025405,-0.250415532588973,-0.438448364276401,-0.370027295386633
healthy,-0.448536145226702,0.48546828179769,-0.353739996015278,-0.381138632182131,0.152534670829704,-0.119876731112465,-0.0131084471882611,-0.50066576108509,-0.749568615897589,-0.279389792641025,0.201920976173422,0.0338767917259704,-0.360362995675021,-0.008396427468743,-0.167799824877725,0.359371203402888,0.188032997818243,-0.465740182204316,-0.0038493477975168,0.551075674309108,0.311628149025783,-0.554702233245327,-0.644870145411446,0.276914487024973,0.448136130321797,0.463652491685988,-0.240537686824419,-0.549391567445281,-0.575944400168658,-0.382021585645872,-0.326102614629488,0.105685818551781,-0.760569340967578,-0.454315878436293
healthy,0.0254525314029296,0.393991680121318,-0.190818711702809,0.380449166718649,-0.0271293957459232,-0.0224747465392186,0.284848350840867,-0.274589513030724,-0.012183888718629,0.0222998508967329,0.488911275093223,-0.0032005682068494,-0.114453954751023,-0.161302008159433,-0.182973518338324,-0.250846536008348,0.181170834033711,0.228792873629316,0.479305151043138,-0.0018728835277003,0.211715336367282,0.367593048025002,-0.875973761293464,0.149038691541087,0.420554407871148,0.165587048662414,0.252115496959005,0.0501099617291534,0.15732282330168,0.0666134564384004,-0.396162416169394,0.290045136846904,0.300612079251102,-0.0407669556352324
healthy,-0.473284380087952,0.410301633278926,-0.0444127299215408,-0.231563124555833,0.29290555011987,-0.1546329792978,-0.188468369694307,-0.484253829728718,-0.613456569724912,-0.673965652101688,0.374569471485287,0.076455861283458,-0.352314289963558,0.111980548588577,-0.0798001213382083,0.657319119066192,0.0360799351713778,-0.543021736463553,0.102354340828003,0.308750614205151,0.0105752859065052,-0.428773347068185,-0.467940444295119,0.471774177869886,0.375590046813108,0.0294515888764299,-0.0966281657756013,-0.473550722691878,-0.648979583967454,-0.620190250368142,-0.188296630680866,0.290545086594476,-0.587414780275522,-0.381803098120562
healthy,0.124258653531235,0.552581189210533,-0.384775462970719,0.259171147016557,0.257225997723078,0.0330166713439754,0.322420326464885,0.097172504831839,-0.0232414928172168,0.380015955967584,0.62281595599131,0.325674915391256,-0.0374972500382647,0.12257105987535,0.420334552960102,-0.310323846892769,0.353146900519667,0.221197138895267,0.545983263995784,0.362267060106875,0.470977602953926,0.168870025155632,-0.331012484296904,0.336868046606877,0.391989075196992,-0.0820130713258911,0.09543181265492,-0.328799329843767,0.220752171934504,0.246649085223514,-0.263633656032204,0.310659942878375,0.0775858788923242,0.129762496554524
healthy,-0.41544059572619,0.716070468334842,-0.0586298665019072,-0.323875742119824,0.313282150513956,0.0636622044680519,0.21854662103044,0.162153037778344,-0.548559496100367,-0.118558203418714,0.518604556027636,-0.092821946496802,-0.220249330934271,0.0106912368378232,-0.0342691703580201,0.0296702927183948,0.367233208710856,-0.246651211494841,0.543707942165052,0.558696801610781,0.414396104231319,-0.316869139625837,-0.334793816511239,0.383854163364613,0.292496989330409,0.270093425488695,-0.263829255769678,-0.197856042627161,-0.102578829356698,-0.108926416598875,-0.145505675791341,-0.0254919576901548,-0.556295275398456,-0.405999488689517
healthy,-0.483902404364836,0.557889461656776,-0.395144307045565,-0.129505251541439,0.485840236779098,-0.0591088190926034,-0.0066513521843847,-0.611607267164708,-0.6471620635407,-0.0592119906181768,0.550648536480368,0.0332659293011403,-0.316865582664094,0.169603561950438,-0.0414655692073422,0.530050656009882,0.188532792277221,-0.353820881934636,0.373158958726275,0.39751925832043,0.298047170363429,-0.269491121865618,-0.730713828565538,0.75312567275913,0.681307859314285,0.342423824967666,-0.317949390155691,-0.543917406225687,-0.501985797764859,-0.500641610575204,-0.37361086249773,0.652421960649747,-0.620904965910914,-0.164249975934653
healthy,-0.244522271428096,0.601442103890415,-0.130053199149465,-0.0867127418309081,0.310479508523534,0.0160543029409601,0.03813794346116,-0.404230041281909,-0.446127543709855,0.0430796670847701,0.558126301431989,0.0581483458683243,-0.304895229921229,-0.115858144014852,0.0275046333237479,-0.134054569844329,0.220009359102182,-0.28599987414272,0.441356041840157,0.41105562801138,0.297171136678606,-0.0755792683439184,-0.757822464000786,0.474938499036673,0.512653888899939,0.0305450510979519,-0.166680432655567,-0.416040198590214,-0.0899907904752413,-0.149337487806972,-0.401700440028344,0.279006824906533,-0.379399002570511,-0.29583346891149
healthy,-0.406094071585391,0.584154533891861,-0.0105737980299702,-0.219446288211177,0.468091137513318,-0.117524177094174,0.0854504500343674,-0.0748246700302142,-0.63914876083575,-0.178023502423383,0.420413387557574,0.0160934933674345,-0.241112111616096,0.231429660302921,-0.102526529998235,0.616544376475017,0.2914621253536,-0.358530155283979,0.198740950213672,0.437716126508265,0.310540366779288,-0.457582989766008,-0.534611098013653,0.576343779423579,0.723938673592766,0.312361136047993,-0.337709595664444,-0.447069567605166,-0.424412785967013,-0.408095019544423,-0.347857064713949,0.402435810869329,-0.660293263497615,-0.383413420729776
