group,CD11a,CD127,CD16,CD195,CD197,CD2,CD226,CD244,CD278,CD279,CD28,CD3,CD305,CD319,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.540307670787394,-0.347635770553702,0.0389607105487555,0.341371223569929,-0.328660133881185,0.0944235671967281,0.0931774617430222,0.488613550445247,0.135688129598874,0.283000054125632,0.0389822197182742,0.0127567659022305,-0.265457079868854,0.242613934197348,-0.203912221738214,0.157533618894803,-0.687123402964541,0.0080064162643866,-0.108454600434322,0.262243822833934,0.102738236141314,-0.127614771591743,-0.128926537921474,0.213989198354803,-0.0586650829620071,-0.306069111239979,-0.37354849568612,-0.223930919680873,0.281118141002557,0.222094812299103,0.50316800093,0.358871363938293,0.129435145522035,-0.101878866038101,0.473398999067415,0.288000805284105
healthy,0.15124670627617,-0.244507371842521,-0.207723973474921,0.166131036585836,-0.169969052838348,0.0253476008446041,0.0928923492390314,0.251121010615866,-0.186067503003257,0.184422639957862,-0.0647272621042406,-0.195945926042675,-0.145832573267953,0.330771679285082,0.0044132311739115,0.0866999678316868,-0.104266943538031,0.124526265873367,0.0820201306052666,0.174344066411949,0.0804618087667038,-0.199359003356481,-0.220614552611486,0.0761812473276708,0.126675781962929,-0.257192238702154,-0.267812687361345,-0.251561343429234,0.1715944637551,0.236153658507524,0.092510878097573,0.157938288104986,0.0480000490722251,0.006800622069845,0.247893618926565,0.264045443143585
healthy,0.400519772134827,-0.0580343618156115,-0.0611039506446777,0.268232511828802,-0.0771142850975874,0.379186237872341,0.245460186184987,0.444650306773324,0.286009950160274,0.349724047037453,0.216686325821633,0.256411500066328,-0.103235552000397,0.23567029031903,-0.0377556683879799,0.176771393414979,-0.192046835248374,0.217646190229868,0.108995331522851,0.536409594672508,0.286773991511036,0.0568403418699261,0.153162972070233,0.475287589875015,0.19476107989775,-0.0353678350597266,-0.0267690286595837,0.252457035359793,0.339697190289713,0.0396708284496411,0.521453201494637,0.464224255759396,0.133556319393039,0.129911958644571,0.546122917078127,0.385674933408294
healthy,0.181288154925107,-0.246112374336236,0.149339840573055,-0.173267259795358,0.0358317394779155,0.0385532452593211,0.380806470412946,0.177649712261533,0.194785457267116,-0.0162142771763388,-0.311866177790864,0.256460669340861,0.258219699608398,0.132839025028511,0.108148659136567,0.127764508957787,0.320826617236556,0.0161489331201746,-0.0467143091504891,0.0507434271970116,-0.250421596731614,0.139666497197481,0.0191781046987178,-0.140336606760499,0.606588247959327,0.0002459837806318,-0.173278832964127,0.282282091833271,-0.0525885577448374,0.0815530869785475,-0.0019206583014304,0.179032420321626,0.340350103451275,-0.171154537723181,-0.0303332709636781,0.0802602906119703
healthy,0.338668778456907,-0.178653642428285,-0.0228380290289724,0.10870295780765,-0.398473713232905,0.155774664806364,0.576029419107306,0.353290241465166,0.145518387145956,0.524411467355661,-0.279619710380206,0.0372932624108799,0.0319928920360588,0.21398102030911,0.0760452904945878,0.276721147490231,-0.604651197007916,0.166734672047884,0.0212816673447416,0.449826109231172,-0.115247692746689,-0.224809899847523,0.106414139867675,0.404393943794289,0.312619364776258,-0.378181278468132,-0.158686291533856,-0.0910986712639552,0.0356493335960122,0.397429273551701,0.549995294426332,0.515491773210016,0.26230065343292,-0.139924381930524,0.416110046015025,0.245373649777099
healthy,0.118580534982447,0.265128721202613,-0.0445430285188112,-0.293842584644863,-0.0510921469129075,0.199496804658587,-0.0807466435608924,-0.0871457001582971,0.176592357171915,0.0736476058400404,0.0875269161960784,0.349822498291866,0.0172549584988652,0.0026913890680463,0.0002248465919572,-0.0410882787720873,0.0058985526319212,-0.0143574971830326,0.169683764133646,-0.144120553499994,-0.207614592396458,0.444937452271787,0.186780015261416,-0.232477494895797,0.0301699062771796,0.0641595848043469,-0.222031048427773,0.320459128865661,0.0152032580030607,-0.247080809604232,0.0598773453843733,-0.0171612413517021,0.0748724063282792,-0.0533550655951525,0.0547699707378185,-0.0930065404439373
healthy,-0.493673166133782,0.590029270194049,-0.189982601610121,-0.35412725756139,0.0773118627650599,0.147138785745464,0.219851222186573,-0.674554445830742,0.266417616688989,-0.270955228470712,0.469693924441627,-0.346616222901353,-0.220907029482571,-0.344959666352961,-0.105403526767266,-0.145075656080173,-0.315047165789104,0.0034280155293015,0.160144122359264,-0.168961349141725,0.548256210861027,0.428291443549228,0.337490462650596,-0.290936238417834,-0.446129151802915,0.448200772000869,0.208804079178242,0.412420818825832,-0.318316062668781,-0.241165317039681,0.116305034198355,0.070603283543459,-0.298766644015596,-0.152805173564151,-0.648141826023996,-0.396214370257291
healthy,0.515843112785634,-0.608408269631904,0.410784464104085,0.121065524781917,-0.497512670459291,0.034183848664195,0.624607883582635,0.655150057837508,0.116568740122844,0.0439414128336214,-0.610801550865482,-0.0354381280079677,-0.219726081186101,0.321393478935992,-0.21229745252396,-0.0451354166636328,-0.531819640048513,-0.0149288291287629,-0.217177621157803,0.387457292931023,-0.444220055003408,-0.39841959792684,-0.297681854266831,0.231400066304499,0.745458571245979,-0.746796617583248,-0.697916797941512,-0.171359131912919,0.319417269187472,0.550050998558896,0.485640777221371,0.52186493434961,0.38171534953331,-0.673612521904349,0.613954735829859,0.157820471762739
healthy,0.19979200438129,-0.327036526375782,-0.0251322023159655,0.371549466932877,-0.412775828254679,-0.092378458413067,-0.177354849900458,0.357022761540081,-0.047354683072654,0.188565618549958,-0.0537215522881814,-0.20459509689171,-0.358588094091168,0.214376082393092,-0.0351873405678218,-0.0893075848220808,-0.365560353033203,0.0519901438360931,-0.198183727506661,0.0465620151529136,-0.228313636167146,-0.404454531630368,-0.345993395197115,0.208645097403883,-0.0651346542748573,-0.402340633498601,-0.44363332878786,-0.391504177423446,0.0911323422611403,0.0364133756604416,0.277112376283068,0.147444590784787,0.0140964764101644,0.0423513273875622,0.32188057582186,0.153003397838417
healthy,0.454542709771578,-0.400421708640822,0.0257931924287604,0.390720637550747,-0.334723526595644,0.0518201415153768,0.152234574446304,0.592263983187411,0.224486188583387,0.353852500754158,-0.0150666456074826,0.0937221652567816,-0.592488369246805,0.373752348652705,-0.24364889580394,0.201918701074561,-0.726768171645804,0.570513579292198,-0.134849549084685,0.475975633201127,0.0824114404890423,-0.245794859421915,-0.146352695862502,0.525005244919387,0.381432145288834,-0.492355964770201,-0.605140736454972,-0.202852871062813,0.404916054311742,0.362609232880395,0.676267958094856,0.524825468276952,0.394457721441411,-0.377966946450269,0.750490822378325,0.497857275929398
