group,CD107a,CD11a,CD11b,CD127,CD195,CD2,CD224,CD226,CD244,CD269,CD278,CD279,CD28,CD3,CD336,CD38,CD4,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD94,CD95,CD99,CX3CR1,KLRG1,TCR,TIGIT
healthy,-0.113307385747627,0.436667807482685,-0.179046126821246,-0.456150913285462,0.285984042461855,0.124587911459261,0.318517357125482,-0.0255232284191993,0.366823950604256,0.0933880512440042,0.0812607275554519,0.236554975758099,-0.0827850021409636,-0.0261623426356889,-0.163464623973441,-0.328958132414575,-0.0396818208435428,0.0684823438570564,-0.661806146641444,-0.148747449825362,0.215121511027361,0.153198823914301,-0.205922644874622,-0.148458691127342,0.0068087035692481,-0.204127270442285,0.19661408556846,-0.396888739685457,-0.54320714967694,-0.116996838722084,0.0115947655848665,0.352171860293995,0.392333842079895,0.0164044391368461,0.409403884414773,-0.25338160022404,0.227703524419387
healthy,0.126003268455275,0.384441678241114,0.249826984045238,-0.295492883468357,0.453901317246614,0.324946983430256,0.143063508359725,0.36266962515027,0.572572863414346,0.125446446758197,0.137730152393413,0.409211144238711,-0.254885469847749,0.0988245605769407,0.152493507686152,-0.101568540592117,-0.121212167238828,0.210814188356531,-0.306034935520054,-0.0635057604294078,0.467737004600215,-0.204595394014181,-0.164135377768969,-0.206569272637223,0.367628834999081,0.568421791054227,0.206941785893815,-0.43986280393972,-0.304027318746177,0.201107957355565,0.374038994699908,0.365286326167528,0.469185067612415,0.382493718025409,0.76053306773377,0.103216485772795,0.412981151979476
healthy,-0.49865142577053,-0.240713978370923,-0.438750041545246,0.26840455745374,-0.47753276422511,0.176559553559849,-0.444548498813456,-0.428331463553292,-0.505716305615039,-0.545574367322786,-0.0553375986541612,-0.376404103180236,-0.0556880200458495,0.0736552715405731,-0.421201997096396,-0.127121976917979,-0.308610572966072,-0.23971749437209,0.310375919559494,0.0758133066675312,-0.160959049478364,-0.0881593830725132,0.461913359044024,0.236478769996567,-0.365466118107776,-0.535746045849535,-0.615527678263062,0.431182342982787,0.317029029451674,0.606720866753893,-0.558920446145054,-0.590451645130239,-0.0459374543980653,-0.581425285255712,-0.560714453447961,0.0919654258999634,-0.548105751168346
healthy,-0.0368045330452035,-0.241840788013437,-0.144629697006724,-0.125552458948873,-0.126827789099511,-0.409459607688486,-0.0731587346846367,-0.323755090673801,-0.191769859589606,-0.151224367445827,-0.257305330800004,-0.186896007236729,0.0116823979813553,-0.358078727282704,-0.130704368236276,0.0231316722076808,-0.213450402167351,-0.303620535457121,-0.0927278553619823,-0.162371277465013,-0.239071970874828,-0.17015882808088,-0.407820839571123,-0.297008787724418,-0.162934887571586,-0.181130891345548,-0.146340597665785,-0.0365751033185119,-0.0791897678194804,-0.385959728366384,-0.0192992036874412,-0.172750686214587,-0.330408923127295,-0.119288727164256,-0.342190323417326,-0.435961126798122,-0.000650317519937
healthy,0.0737469947706585,-0.0350573124361708,0.0246385956317782,0.351488852096689,-0.137880244322444,0.0916660992668319,0.047613996604854,0.0587422035632593,-0.141687568240778,0.0255153667936062,0.253513476641745,0.0412572424292267,0.262086492904621,0.0973768518506308,0.10525967639256,-0.0891303211337865,0.0234089768024643,0.309244294784711,0.0272912294381372,-0.0180739805775111,0.0648851489615541,0.0957903577848867,0.207074850542335,0.121248698975323,0.0513109348853365,-0.0902625970796378,-0.0580345430755118,0.173173479471863,0.205408587278569,-0.0533427509695676,-0.0962124567228293,0.0257896767159057,0.166065927322217,0.0236205791857366,0.0295083682716784,0.11037964992109,-0.10726778826955
healthy,0.0744961582880725,0.383511706852254,0.12581111601913,-0.0335632852848067,0.20635925987643,0.290210845189536,0.23843722273914,0.176865757971685,0.0648257956008424,-0.0500882953054474,-0.0531546355836526,-0.0586709629777738,0.122958122418121,0.341952960052821,0.105415299448919,0.0562705363824386,-0.264112349140946,0.248144821483475,-0.0266955477319956,0.205912268356415,0.279768236394751,0.0944579724934007,0.0597195947815804,0.168188933080535,0.256377072097869,-0.0471015417293062,0.114526748149115,0.208102629368714,-0.0862605574754397,0.589513020230389,0.0692973879078652,0.247832765054883,0.219073102346013,0.176346620971038,0.473302264497257,0.298303578732645,-0.0904422932752256
healthy,-0.0549851422737923,-0.575423445043802,-0.188024432172645,0.455002753274157,-0.192998361384308,0.0933269555752917,0.26404975802756,0.249878567986905,-0.757032333877488,0.054878991645779,0.300076800019693,-0.211082453720903,0.526156156917293,-0.429622607894823,-0.0833273304036897,0.0228916001887292,0.0757636802473549,-0.272804037009197,-0.416981213364242,0.15807799405772,-0.303491366599083,0.45996684151102,0.447170302388836,0.435892403784551,-0.378077377433751,-0.56457253704607,0.17677438922529,0.43057894819625,0.177233580723791,0.0350530560115916,-0.333897706600726,0.186109753728936,0.0025106208622438,-0.187102799890969,-0.81289562566404,-0.387419785266291,-0.437342123459465
healthy,-0.0862950415993564,-0.593319516175903,-0.152446229873017,0.407839279896611,-0.184837286027242,-0.299582585228679,-0.176121935104065,-0.707047833283073,-0.647829716417826,-0.150502418527901,-0.26529592355359,-0.084571083133222,0.419356296750043,-0.15728191862338,-0.0466028998255878,0.175770278467534,-0.13309223844478,-0.208713809872895,0.477729169534451,0.0324859877379077,-0.446257539907159,0.296138122579402,0.100216384515739,0.0743901041215553,-0.327058329356534,-0.801948573016022,-0.389119314154329,0.733266222721108,0.589838294088096,0.106582687337638,-0.509111679960588,-0.583421939097585,-0.643570580271165,-0.416258604427819,-0.743446061392399,-0.196995248261083,-0.166542604224689
healthy,-0.213940252576998,-0.430758570401597,-0.100840704645004,0.207741778474482,-0.281603983096779,-0.326476375763455,-0.22584647929565,-0.389737155309371,-0.392597841552842,-0.107604798526009,-0.241891130907454,-0.275283482920621,0.0889105509658412,-0.123355140718495,-0.120554043932693,0.0170802814804091,-0.0031998258067794,-0.205042719248583,0.116959541579609,-0.0338661352867201,-0.440315206865415,0.0835773879170021,0.122441410591461,0.0605102547814709,-0.226189762642386,-0.480304257163095,-0.294761265594672,0.205895641261605,0.167756902756225,-0.375758393602819,-0.0862557051969375,-0.299525705291961,-0.440503104394072,-0.276402331956112,-0.572347846851798,-0.125620539573356,-0.382339303507283
healthy,-0.0479410888354569,-0.321170472911077,-0.218600755210849,0.485888866151454,-0.301610336932631,0.0669311138903601,-0.252731329036214,-0.0860525741678941,-0.556391556497219,-0.012727593737136,-0.114813079924134,-0.317452964213217,0.188737883409603,0.0093738938048201,0.0689109440900705,0.282211567392128,-0.125169263689437,-0.0995451171692984,0.768889939150171,0.344315792552735,-0.325742706371004,0.133048176766297,0.354265081102139,0.322015013194396,-0.390429026810372,-0.4087679459268,-0.257650613732717,0.481563468355294,0.661384203868251,0.373099595953241,-0.331921802678347,-0.504354184545336,-0.341977836010892,-0.398402024012368,-0.666127085410143,0.123018321716762,-0.475265032050417
