group,CD101,CD11a,CD127,CD16,CD195,CD197,CD2,CD226,CD244,CD257,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD82,CD94,CD95,CD99,CLEC12A,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,0.18967176320005,0.531132534484938,-0.21695339934698,0.0369775976766439,0.413676341302561,-0.340056116331989,0.208031771965114,0.0733111974661538,0.491735327851457,0.24827060397212,0.442634243393561,0.113542496846625,0.095642349591592,0.202170381422919,-0.201719943848391,0.281328662358044,-0.708086796974022,0.227081921334493,0.357932826880256,0.189990705203602,-0.0373386957238937,-0.0958364915734389,0.301969364433317,-0.0874095154920246,-0.33235348117817,-0.387638327047449,-0.134452934851496,0.284434332383152,0.275027805525581,0.148679420829156,0.58603026872585,0.487116371042635,0.12330871492384,0.230589312687635,-0.174777656178646,0.494977484433861,-0.12792882096002,0.424581410579955
healthy,-0.264691679492849,0.398329222446978,-0.386506372155697,0.118483317846559,0.31463183641151,-0.37305499969187,0.146227859063292,0.439679334890094,0.68142904550346,-0.0475067243285815,0.398677752547667,-0.333382224306224,-0.0474265274629628,0.450067281080795,-0.0605039757713686,-0.14825657304895,-0.465946733710639,0.263719486220304,0.446029385945732,-0.219140541704538,-0.388348036598932,-0.292222391002833,0.471516743305951,0.635026683250491,-0.417659327456733,-0.499106502254953,-0.0791668545679283,0.14688395295023,0.120384356183781,0.492145497598818,0.523439698764438,0.505336675938407,-0.0282368050349936,0.394623590344701,-0.145972178570715,0.745789238247619,-0.211960534003708,0.483601713129651
healthy,-0.315715754520563,0.482269380199367,-0.49654778031826,0.316298610735047,0.398537664894868,-0.171947584609897,0.0284974695887688,0.459903639560242,0.738124579151362,0.158907716587563,0.307585920417276,-0.13504495589988,-0.0996858479646933,0.34074655561876,-0.0498955945510409,0.12601913852166,-0.395732780191005,0.153745698404316,0.462585528207526,0.030406764762369,-0.536431403567121,-0.315275808424132,0.556073306648794,0.615312853285288,-0.362464586303459,-0.391961791790456,-0.391230252863399,0.298268796574901,0.167704081864685,0.553598602635006,0.598063573184192,0.411785528656962,0.0900264777935741,0.296508461874692,-0.0797943346771472,0.783624940382328,-0.221195822433832,0.469272390268989
healthy,-0.0972236331094261,-0.246420152833096,0.156485806317783,-0.136405795171433,0.0928155654756958,-0.0355216853817093,-0.156211447224672,-0.355520600663215,-0.285784882587862,-0.116616198106393,0.0990495068445736,0.213761344099645,-0.344198687279404,-0.124948707673201,-0.0884991302479853,-0.0474789889426352,-0.40927654346107,-0.0039701193657472,-0.122552480373711,0.122701242471731,-0.0915271818516844,-0.0797495602730773,-0.0183232952737664,-0.404519056936322,-0.153948517988383,-0.0240443025602066,-0.418371282568651,-0.0076289511761736,0.0843808971325864,-0.28359433942911,-0.0325115581280021,-0.248050023248152,-0.0067180268873934,-0.277334929287758,0.0697354605905887,-0.0485557950536279,-0.479786433127908,-0.124922705953797
healthy,-0.17887957476669,0.23945701075053,-0.268475370839375,-0.0385008448560389,0.134083622334038,-0.110281452141356,-0.131060740011121,0.265635240927268,0.335707976048596,-0.0466705446915408,0.176781097081545,-0.393627544395837,-0.173993683773846,0.150581000712822,0.0698608508967655,0.0259611037097152,-0.395873291806166,0.09354124355129,0.186156030771596,-0.452200560176039,-0.394578918605786,-0.0542198188795858,0.227344644732446,0.224055271562435,-0.301898942650388,-0.109251771818475,-0.195429290964644,-0.211031224225355,0.123790463211007,0.336124620119141,0.242864648214899,0.0735578708904259,0.0052003197807971,0.144106909122754,-0.184058083734079,0.212260361443417,-0.0078364098673688,0.179211965375574
healthy,-0.106724533527039,-0.26732803529186,-0.0553068463381739,0.054097496046206,0.119853082585033,-0.106225154937639,-0.317282835987756,-0.311083664159882,-0.0066296327282931,-0.0362710222729231,0.119806261288193,0.0758180457429872,-0.446469991664367,-0.149346571124469,-0.0622603112936801,0.0333454619196439,-0.0623617815534537,-0.210737269099389,-0.205232335658826,0.106224119613162,-0.393420400259065,-0.252879964108533,0.0732175241220136,-0.366141509565769,-0.0735077067704922,0.210335482501204,-0.364771303740748,0.0009875006720535,0.0480810500316525,-0.0500550373303075,-0.0898320108498106,-0.0666506702929722,-0.0154891774629265,-0.31606901566372,0.0825502208480819,-0.309132158965836,-0.478223227342023,0.124801479192899
healthy,-0.20924748231707,0.173594951776995,-0.280643100261278,-0.155486818359059,0.0682579331328295,-0.175899957617971,0.137915847351932,-0.260891689520572,0.16513300129269,-0.148477553015315,0.382308555925412,0.0169725946862576,-0.12443128961713,0.0976615856706521,-0.17637672767765,-0.0784538827571135,-0.393924465094175,-0.0350623331499491,0.0318373455633351,-0.15626845115713,-0.0865993856103337,-0.113990231801225,0.108133460243389,0.138472713243547,-0.0863824469475527,-0.196031203729226,0.111995025359058,0.214008260950645,0.103173267017608,-0.187756840236425,0.315218784777322,0.271545239924593,0.0252776819953611,-0.0364849889076095,-0.0986732100567788,0.255001556547676,0.0198439437428612,0.33474407083312
healthy,0.135060553208232,-0.480709370358537,0.0512726958858732,-0.380810461745214,-0.11375065244218,0.0403843914485503,-0.359564467291693,-0.619416436167253,-0.454917431380565,-0.163045591779821,0.0167186472584054,0.109629987527396,-0.347108751719389,-0.274380439694725,-0.0610012095246441,-0.239908695226889,-0.0638595733417771,-0.0164210675912752,-0.357378368441302,0.112227955647631,-0.194816922486219,-0.228691971052025,-0.276848992244763,-0.704819991493908,0.191538052500893,0.165448752431284,0.004718859259375,-0.336045566152526,-0.0865189067709445,-0.520450813268816,-0.401683589999048,-0.500718152869385,-0.196934777802551,-0.389039362413782,0.251512672965259,-0.460293779325732,-0.355493987221948,-0.106508402143068
healthy,0.0035091561969693,0.280314816869503,-0.565854801459306,0.138645910918977,0.175164832975684,-0.278207868253087,-0.0636909095976621,0.353994357613434,0.497318676687912,0.0174967019590511,-0.0012318765331851,-0.500632806889451,0.0011674733203843,0.337626625848827,0.15367735263332,-0.0034711472189347,0.0976788460145879,0.110323476719068,0.304776026840833,-0.433493272175709,-0.414418505242411,-0.293379673768815,0.115447844009844,0.717560959507844,-0.505846260019765,-0.528478494960473,-0.112491825746584,0.216470459170638,-0.130407805294979,0.367839255285039,0.163411979721656,0.184834656590253,-0.0442206986132893,0.449637596265298,-0.218759173590392,0.462290760500474,-0.0126921988914242,0.301634272659085
healthy,0.141529537501431,0.406319433681027,-0.568776872277822,0.092375798364206,0.307295428475462,-0.292694123656006,-0.0028857759743891,0.197907048596769,0.623461700240555,0.0939800135165723,0.232701259144079,-0.390467744181829,0.0860213573961006,0.439619751852642,-0.125285778042576,0.0889101258054753,-0.395679676672189,0.359297093186703,0.365918935328553,-0.394996352740587,-0.34057348463718,-0.352755551017695,0.465727574340341,0.529390535202583,-0.428919459748179,-0.551235222882235,-0.157066319760499,0.314542914781391,-0.119238681700718,0.584817677319834,0.389578080622413,0.288744219797031,0.0325644011486902,0.522798608898869,-0.103060294215184,0.655214331297376,0.0374186497858074,0.5248404027685
