group,CD11a,CD127,CD195,CD2,CD224,CD226,CD244,CD279,CD28,CD38,CD4,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,-0.427115412017556,0.264675650806952,-0.423103039049873,-0.177556996673914,-0.264243127247505,-0.0738080929651424,-0.317560289084318,-0.114587670654763,-0.0392847052266189,0.0793979257926425,0.145451527588926,-0.0101931881511062,0.455009608602056,0.19590578709981,-0.340230769013204,-0.0303482679907844,0.0428225337713866,0.112202430213173,-0.207996770953942,-0.0033585395465407,0.175467604795145,0.202286979408283,-0.264177183913703,-0.353663495806383,-0.124511199012166,-0.420864246967057,-0.608501927887872,-0.150956160621719,0.145920148695477,-0.634857597373126,0.115314843610839,-0.299934745071705
healthy,0.254657001480614,-0.369147341011679,0.22465548897028,-0.0479203250237263,0.208512694295044,0.420123773693232,0.526159495576813,0.359318441138428,-0.396819890534814,-0.16447126753029,-0.0608230505058797,0.0213480110286134,-0.296658175531735,-0.189592401784317,0.351206636665621,-0.300825902592642,-0.366528992776382,-0.280710075825607,0.357166538108113,0.63299994161106,-0.543456378956874,-0.401970079648011,-0.185473326763162,0.0743625562545004,0.464737839898098,0.4119089108307,0.361500405641463,0.394526257380868,-0.198413489296596,0.613484590938123,-0.155933380696408,0.380589473186619
healthy,-0.460896992942518,0.400636030559958,-0.422220259059272,-0.0001784081036915,-0.330753285369414,-0.501171516170066,-0.728275408089275,-0.254367826616075,0.135452928197496,0.04375534297333,-0.190239455545365,-0.167836820267424,0.350663175910635,0.16024014205698,-0.460476712661833,-0.0816081240469101,0.541259680391655,0.293005120720908,-0.566710258538929,-0.612612998115871,0.264713537410281,0.378397147530752,0.490672125414894,-0.316241882770428,-0.585827536379828,-0.599197325510791,-0.375628854898607,-0.344180002670437,0.0302134387580137,-0.77304257635395,0.182409597604748,-0.454553384777498
healthy,0.249150201171571,-0.0415119628850134,-0.0121733095740428,0.257852996717988,0.0168815390860887,0.412868926718351,0.244692470332212,0.090754102918241,-0.151557292606114,0.0859649029113412,0.204605087647747,0.250753386945289,0.276222207205905,0.111363837485017,0.175861454736,-0.0062212593052149,0.285848917863627,0.191824352103924,0.0838743609597913,0.418149662774341,0.061717814256191,-0.0092834105630194,0.328411448409306,0.0920759250441286,0.155468273571903,0.118577607015447,0.303682767788466,0.275275105106082,-0.0288801631566079,0.191809501838935,0.483063467613165,0.0609107380519641
healthy,-0.211287479285699,0.078410058758722,-0.184918911555419,-0.110885152688795,-0.0472577398606609,-0.325490695603044,-0.489073480179438,-0.388218490223476,0.543115777552887,0.102853781354448,-0.0326020637258167,-0.0401870227332155,0.482987311248433,0.0564249370490162,-0.203295997213628,0.012799506251668,0.467531162355901,-0.0075917118915236,-0.381309022110157,-0.182097493403482,0.404864700718671,0.18536355699535,0.0817673207199789,-0.0102645304303752,-0.292738102139787,-0.355215506354332,-0.420029564566434,0.0163099564875267,0.397706294889795,-0.262292965873705,0.161464317823878,-0.0265054513781148
healthy,0.176133590026767,-0.118653204873591,0.0040304399434052,0.380328211050123,0.130578294924299,0.352449372102005,0.208655318999469,-0.262393835505828,-0.223238384513184,-0.0667082810029293,-0.286811822394177,0.0242053612105716,0.0741107509864146,0.108441279870244,0.213389556412655,-0.142737040040095,0.0138641764599146,0.0930845827091647,0.0712054614808792,0.376346246316416,-0.0527832316216108,-0.167921514945528,0.429319722910664,0.122989459925058,0.548530954959121,0.0882449041257723,0.21519246655952,0.180386237567328,-0.198862628675616,0.264998242696955,0.0962049285407838,0.0094204257687423
healthy,0.426806452719101,-0.722985747189802,0.289504720076657,-0.302459660746845,-0.197733033754606,-0.251096134729105,0.631083904643621,0.150558859483773,-0.647780688608303,0.0728523203059149,0.0262156269673191,0.100611094923425,0.279388657447347,-0.348621211757808,0.148326437829824,-0.625381328816361,-0.536469436819399,-0.473362898435631,0.300521526308518,0.481180762874413,-0.322418079645911,-0.185486612288599,-0.329280972755907,0.326030707365589,0.295359490930969,-0.0908117678774131,-0.0175311850075711,0.245606459696833,0.170753651829536,0.615300456774039,0.121303069989608,0.434468091936171
healthy,0.565498291823531,-0.543836196481331,0.141060002096985,0.141042724978134,0.114635175019176,0.68949004251021,0.674833402244378,0.0443068033759372,-0.549672696304123,-0.183459187069232,0.0252312789875037,0.09905799258003,-0.470275359544571,-0.130488893710144,0.432993504596062,-0.403670190195126,-0.288530946902593,-0.199731995523387,0.269214891446655,0.821759682304301,-0.728547594559749,-0.659104031288291,-0.132695248285919,0.364426047239247,0.571360118487859,0.535655240611887,0.58767327409349,0.423263901525993,-0.652708736106662,0.654348326594058,0.128962903746948,0.167511060873942
healthy,0.323995579168575,-0.503359517888505,0.0304327484200324,-0.129257869417238,0.224856275397707,0.232366389089275,0.412400530360768,0.0938639408543133,-0.494958261339978,0.108832979902992,0.0458227012067623,0.0221491504110737,0.0465393025562608,-0.188823417520704,0.135659474666403,-0.489275061284973,-0.337939037943046,-0.323494576275308,0.0272093069258821,0.662648798856908,-0.411073920372107,-0.471699177533973,-0.101919962268236,0.244532145134425,0.217501414606187,0.132076771549068,0.116921698594177,0.341885908678252,-0.157189356678282,0.420001063500301,0.0247797482625274,0.433416676911735
healthy,0.224336382172993,-0.20725595431062,-0.0361788522372703,-0.0281190010944481,0.0631812190666283,-0.0259322128885613,0.256261429670907,0.237541634478605,-0.0707179345536768,0.255685786674062,-0.0495745901176481,0.156232686737623,0.292223954116431,0.0695836129732639,0.0415309086416728,-0.0705505076932838,-0.0234431651702183,0.11643792915093,0.172690744613737,0.230161032388061,-0.209873551765018,-0.0743305180518512,0.0382896324627037,0.351041185038136,0.266818853253521,0.0554922999974915,0.183313379203851,0.0544512343137914,-0.0352925289123879,0.189958479782249,0.0582300988705354,0.236902814215338
