group,CD11a,CD127,CD16,CD195,CD2,CD226,CD244,CD269,CD279,CD28,CD319,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD54,CD57,CD58,CD62L,CD66b,CD7,CD8,CD94,CD95,CD99,CX3CR1,KLRG1,TIGIT
healthy,-0.469411968140371,-0.10961557527474,-0.114142231967806,-0.494325792731202,-0.446442801981839,-0.0811373015752232,-0.499575017240924,-0.293074628482127,-0.51989227124294,-0.362953801870085,-0.338384393520394,-0.0080906699028595,-0.120550081622269,0.296868554884492,-0.76714355844127,-0.206157270711489,-0.138773024161012,-0.57258412075155,-0.193857235620518,-0.430802750043432,0.0189489750978828,0.0036527750106879,0.198615752912569,-0.260230256662159,-0.223535662418676,-0.599357564324857,-0.519753616294929,-0.392916732256486,-0.47477109854863,-0.48887643773377
healthy,0.292066147694447,-0.463573636874785,0.122681769194934,0.24370049130374,-0.0265069872774778,0.345177139362107,0.613934381821912,0.140447258339696,0.396462139047732,-0.476968077020593,0.410463567807206,-0.106096303838696,-0.185378574147579,-0.369975144235884,0.347652660667616,-0.388591708693998,-0.469927093275021,0.374939042254129,0.622172278651496,0.20272784236444,-0.574544003250289,0.0056438705454948,-0.524056259557033,-0.200362191160202,0.496464901290786,0.392643582803101,0.351411858160113,0.380797343512893,0.680250333884336,0.432795237416761
healthy,0.197599415721048,-0.266325488674369,0.615581724043046,0.458298777878426,-0.21358719103067,0.33072872479739,0.455637065964331,0.605504343244864,0.419803894785114,0.0819412695817459,0.515463860848719,0.145049423921996,0.331688416837954,-0.240545586852085,0.108777033811758,0.0720501088930515,-0.430114638654911,0.313942609157815,0.481952739316991,0.634267362644915,-0.328027165420491,0.602959368304316,-0.315730553886049,-0.542504244306007,0.49710932755745,0.544081298323824,-0.0218789920860907,0.622514356873359,0.507201889161065,0.577293216915095
healthy,-0.0634760554773849,0.438681575423383,-0.263662042950993,0.383863078725364,0.241702436443389,-0.270701006406697,-0.16197595895627,-0.0778530601287912,0.224944329626993,0.458234657485847,-0.116801664144677,-0.187083194290158,0.0061120437374475,-0.461567667934717,0.17556350182075,0.492700853569609,0.164635059792539,0.317341725465323,-0.752869919274293,-0.0815048676203339,-0.0183660996291043,-0.0134603004098606,0.2559455455203,-0.110657038712068,-0.167034003673926,0.164674102153074,-0.000121270306757,-0.387024073395488,0.375734332575723,-0.137659652176302
healthy,-0.215632325641459,0.53545292730492,-0.0393348867324997,-0.0087026465058911,0.251391664965999,-0.0687978783319256,-0.29823944946849,-0.0284754114858439,-0.178597286669754,0.315487873446667,-0.119529995623167,-0.130628243928869,-0.134991223221819,0.0783611099247503,-0.18470809826033,0.16843211770525,0.210015135032406,-0.0569887626713357,-0.264693159720399,-0.0625409533125082,0.160591095148364,0.0158995180583112,0.289365692183098,0.11203845011111,-0.296097349556527,-0.108777303916383,-0.0536471964928551,-0.256427572771127,-0.13853586333137,-0.192810168101825
healthy,-0.219490539187259,-0.285350292331052,0.0075872173388514,-0.233654688293476,-0.285730611101279,-0.177411331866589,-0.113541325772288,-0.196805269662243,-0.403842143791328,-0.307041610112146,0.0116930000279065,-0.0669971464162076,-0.276208283156704,-0.0357558591132669,-0.254214274244539,-0.319907582740298,-0.295920844317356,-0.247081896705567,-0.274307511919261,-0.311331199578519,-0.0578291996679613,-0.108259162678833,-0.199522980466981,-0.0415501399505062,-0.0022064581111545,-0.315783443426451,-0.362275622585952,-0.10780556207971,-0.327823669564492,-0.328535062572795
healthy,-0.133126620343577,-0.378516856218417,-0.125460562122991,-0.0182102537380698,-0.487618942740983,-0.447737770603762,0.137670789191491,-0.216369274662658,-0.0115802354386956,-0.485397458641969,-0.0181647121502763,-0.124086742820273,-0.240983232532854,0.374951733667187,-0.154403299640855,-0.578152582005843,-0.401573823402467,-0.188198288940155,0.233562402159763,-0.376498597618172,-0.072134762152942,-0.0505565302642761,-0.315746666969072,-0.241651841488659,0.0498143027057434,-0.426210633412657,-0.445687005054618,-0.050765443773908,0.291989604012417,0.0013466686204343
healthy,0.420040001431673,-0.495155496847856,0.301751158447181,0.158357520375876,-0.0441787805911551,0.507931235142723,0.617739311182886,0.0622008248391493,0.146389405423678,-0.474065620938917,0.291518208795506,-0.163971838591247,0.0719839978513091,-0.614569121625152,0.320211680426371,-0.258592251228431,-0.407535998786181,0.301389666278687,0.570623383171307,0.305124665394576,-0.731557140615542,-0.0092293279097777,-0.648509595315108,-0.443050813903393,0.444721918425436,0.506156323266495,0.457470703848671,0.313968911292789,0.602806232411148,0.219224199934719
healthy,-0.133405214428814,0.555865007143987,-0.0984395870785426,-0.0425241939805992,0.136936271661261,-0.514160966822313,-0.296327401870531,-0.0605695348319501,0.165775785765329,0.59728846241681,-0.151637248899506,-0.16162147960888,-0.0473061346903485,-0.0720849910731309,-0.214458832917737,0.333211155014116,0.443947668749915,-0.0017227835482921,-0.712131883124387,-0.274876011250226,0.401283529565132,-0.0252983716709643,0.439026197824778,0.265992429098795,-0.367170314864179,-0.0824237889607083,-0.147216494669434,-0.384446151432035,-0.31264983036475,-0.195494161878193
healthy,0.343074826131802,-0.47222993410742,0.171638240219628,0.281249725515924,-0.0568424410838956,0.181559119285111,0.485027477900893,0.0735979599366016,0.348519920290144,-0.144604798347215,0.316040242677249,-0.139339186007319,0.100602666733934,-0.691020423597089,0.27034575854392,0.0017088140346455,-0.288923493074509,0.333359443604811,0.450855019776047,0.337549617370613,-0.49841039493259,0.057415813367591,-0.680066790903649,-0.304214316525979,0.325916233634056,0.546908661206035,0.390014807337792,0.414918658988128,0.603625211129558,0.492653266495182
