group,CD11a,CD127,CD16,CD195,CD2,CD226,CD244,CD279,CD28,CD319,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD82,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,-0.655763484533273,0.106799621256459,-0.0891958873147249,-0.487794285525062,-0.413207578466487,-0.0419064463618115,-0.520918911474675,-0.568836903214022,-0.216056276031854,-0.267905632651964,0.181984379842542,-0.112149291693941,0.634300037304163,-0.130429906839369,-0.601697217660513,-0.181097176432211,-0.0823290368902493,-0.119246421894996,-0.477948903088425,-0.0468251374694264,0.28804540701272,0.424158632449257,-0.32185094335383,-0.325916071466975,-0.241033234465487,-0.142256763456531,-0.645083477006856,-0.634522999628776,-0.275642652709404,-0.0031671678277484,-0.601902531775742,-0.501265003798993
healthy,0.13011164006743,-0.281389725992021,0.178882191247521,0.0010001474746354,-0.145118496918131,0.0945375120827727,0.253512259250075,-0.0391877285537737,-0.414367464995694,0.23003729019902,0.235949984806901,-0.0622715627669506,0.0264694443919525,-0.095997952008494,-0.0761381204278537,-0.279554164186721,-0.400047791360256,-0.355717471314606,0.16038608512277,0.381180984160478,0.04921632759534,-0.280522209461947,-0.247841332289158,-0.12143115250328,-0.117753248200912,0.393690501079652,-0.0374459076490579,-0.0789074134297924,0.197871956311144,0.101892995380355,0.23329325040374,0.0389790370306134
healthy,-0.506460516752595,0.454304861984271,-0.294725393645591,-0.391503575160015,-0.0580007513712603,-0.523061196151983,-0.759783755173437,-0.260942714619251,0.188696047312269,-0.314918776710714,0.0820721724688356,-0.127771543593686,0.420824368222673,0.15630583841741,-0.462035048396456,-0.0277119443660428,0.535886936370993,0.281092371913472,-0.561503219774764,-0.609732225444694,0.405681228535303,0.438575331250376,0.416275612769489,-0.279793444877399,-0.124401762417749,-0.509646768925365,-0.588316461582306,-0.453150256127759,-0.267448053083548,0.175635810064834,-0.770145345446114,-0.402213709726377
healthy,0.242959607515779,-0.031158225472293,0.0515219785223459,0.006812314448133,0.257678311695173,0.403262614402379,0.182558525109884,0.123406286392813,-0.13910097364815,0.103605816488088,0.0352602730582856,0.200785368112606,0.201139736744112,0.079093633981648,0.196516229947801,-0.0100204704166572,0.321861749892269,0.188783273796923,0.0367661839455888,0.4085663234722,0.0627620360847153,-0.0240789401239625,0.33529464429109,0.0992800032298312,0.018559220126497,0.0656622383428427,0.113819333434786,0.300538459047097,0.245791088656828,-0.0476424872765204,0.203892255468284,0.0630355054385131
healthy,-0.462904728732535,0.372594418273396,0.0034833513663953,-0.231513817776763,-0.165854660636818,-0.55494007326552,-0.534080375822907,-0.721250307345585,0.400282411758059,-0.351784368687819,0.154005869733564,0.0014443952283589,0.727015523066667,0.0935828224227586,-0.520895027726402,0.0733508160711681,0.347280268105019,-0.0748184555345019,-0.470280951865184,-0.419509420752826,0.580026520475583,0.422831479177206,-0.0252501469972632,-0.0224591907746518,-0.148700933731391,-0.496556086958535,-0.622457275928533,-0.678333573074372,-0.254070858874994,0.354765829689319,-0.629473626113055,-0.336828784147569
healthy,0.023124110974858,0.418220606265392,-0.144386261643282,0.0838456828030042,0.11222215807699,-0.144851827258466,-0.10106200525526,0.134863942810796,0.575616053814996,-0.172442035334533,0.0980022199931667,0.0650090446535655,0.0784683528146746,0.230602084865073,0.0416639703517493,0.356365720695191,-0.0422771453686269,0.305854488214637,0.174755421701124,-0.635124802277301,0.410550984711961,0.527348218085297,0.110188644419777,0.0036431826586567,0.277545751069669,-0.0957689456440944,0.0782515330971833,0.154741895985982,-0.199531404116496,0.317610845444417,-0.172378023258359,0.0394244910893815
healthy,-0.457058851986896,0.652543454443801,-0.078965217495886,-0.313797544628417,0.24005911297958,0.244498546408702,-0.605712520472986,-0.16629489648438,0.536026607802128,-0.246075419101757,-0.0078334786708298,-0.0662428946954514,-0.0186801496057211,0.314105114826322,-0.296027998772624,0.520499168940761,0.555876106990308,0.456822581362477,-0.361205723242897,-0.396931662765423,0.465490550252939,0.323378002074175,0.339228136826522,-0.231817771433896,0.363749332320671,-0.263580384201481,-0.0157137886560847,-0.0632459073082771,-0.214267129652596,-0.0721602066609348,-0.633459380932998,-0.431229453147299
healthy,-0.545429058948789,0.560708726597842,-0.402387892861849,-0.130376882749131,-0.108424631920167,-0.661833812064792,-0.662993419305612,-0.032789820937572,0.569218153461096,-0.33088098602657,0.200509656740558,-0.0029846810818763,0.504250338579708,0.165218470921454,-0.402217954539821,0.421836001455487,0.322215534211315,0.238179284605453,-0.251729269472588,-0.793974884398085,0.769439490676331,0.674260239594102,0.154453937012917,-0.350858785115518,0.0619297729915637,-0.563632261357996,-0.515515510912217,-0.563296914397689,-0.398661114347065,0.665899118413821,-0.648619725058211,-0.154476363829338
healthy,-0.307073755140356,-0.029045831563063,0.0375925423984048,-0.536669057058967,-0.168042962236168,0.133500865979962,-0.437997374502571,-0.580642244588219,-0.228341341221984,-0.236839436902684,0.0848065076818216,0.0928445656040007,0.575254156103407,0.0162489944063201,-0.336535780528753,-0.0691108899602693,0.128540983690915,0.162287666959858,-0.414973195950763,0.27776275356016,0.345347113852087,0.264459030401142,0.0199448522636517,-0.200149269095162,-0.0142013770519872,0.0175639484116012,-0.517691928452498,-0.364066268594398,0.127994178515814,-0.20051447896989,-0.46155083980753,-0.200210238596842
healthy,-0.57252924468233,0.407446725075171,-0.120775244746981,-0.320733914541407,-0.15531561106087,-0.321094517992018,-0.678551421540851,-0.305874322149677,0.22183137199833,-0.394874782513909,0.318500294171488,-0.284823163341187,0.607302991476672,0.0813646425782625,-0.577393885274006,0.0105467834275912,0.214798577205973,0.0985294121401317,-0.552354014663892,-0.521152232425114,0.540970718460882,0.635771930066964,0.126225387699678,-0.45417198849019,-0.130160201769193,-0.508394242195522,-0.587399061644031,-0.593399362009366,-0.478988752222951,0.387210126810409,-0.791284805810646,-0.480627442745821
