group,CD11a,CD11b,CD127,CD138,CD16,CD195,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD305,CD319,CD38,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD81,CD94,CD95,CD96,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,0.522194394323135,-0.051819689506644,-0.316568974089225,-0.0337225150056541,-0.0087058102686571,0.425139802929666,-0.282523377695249,0.109405446226425,-0.0332489978602036,0.500672674457946,0.395271670151709,0.0064146133198194,0.0428787628755601,-0.20656563247506,0.232937385121664,-0.20005421769192,-0.710800211712738,-0.137520414200126,0.3206284631344,0.11903904359292,-0.172190608926533,-0.195865949042905,0.266955918434053,-0.152145243741484,0.29211593928681,-0.378383322272976,-0.461163635728278,-0.129071194673968,0.25335115211223,0.221197679205783,0.549880942368428,0.0167598620229105,0.403624745253262,0.181248448800554,-0.204860847805682,0.486162485608501,-0.201876116312633,0.32772624708639
healthy,0.20709520007453,0.201344681740304,-0.555075804587293,0.0540214233321053,0.179183135149961,0.169113543875704,-0.302243440378511,-0.0514936285558404,0.371009237156617,0.52076247633982,0.158882731436779,-0.515785110063594,-0.119953598546373,0.12658193242917,0.339291890974884,-0.0008423994503682,-0.0820182176477214,-0.232357961428143,0.225891931481055,-0.353320805727335,-0.456750670437025,-0.397055496103496,0.263049220870262,0.635396792457109,0.176055674936129,-0.574646414176058,-0.48755230086787,-0.310222077579333,0.0029802075345738,0.52268561318557,0.173813998228721,-0.279248122433023,0.152975342010091,0.373140814755878,-0.290560363857787,0.510788307687316,-0.207519058098862,0.243842277482418
healthy,0.331567144854293,0.373419523488994,-0.371530949422036,0.383349527419709,0.532581754236763,0.468222960173909,0.0991360911858893,-0.1188405920686,0.485556289933596,0.62908738599001,0.389417978131966,-0.0184497635375783,-0.058097383070025,-0.315615294747187,0.491339982739528,0.111383135214456,-0.369165816332473,-0.123295230491533,0.287444083505844,0.0635919943463529,-0.503947759226937,-0.274332171375205,0.453261121924383,0.611799684301648,0.565016640356775,-0.366829920606754,-0.394935906739869,-0.621669057093456,0.174256128981904,0.578231791295706,0.630623839282565,0.225527828431013,0.189511689051954,0.527325223377083,0.157911516576404,0.662673452078588,-0.131989847681071,0.556407914861385
healthy,-0.190563916625071,-0.0338057105264785,-0.36125292359854,0.0131300990798009,0.270015334188218,-0.360023792280764,0.0019702635110406,-0.530140955588989,-0.0231050910033117,-0.105483121689032,-0.146313468764187,-0.304605439682611,-0.258315036291532,0.0505819537140584,0.0300981389543842,0.209602859835733,0.155094675815568,-0.20912644594676,-0.337116641064158,-0.427244534588253,-0.333241246587356,-0.363753399884573,-0.312039774682082,0.435808122881892,-0.0156451551009727,-0.115174281816579,-0.325054188089297,-0.483923579135329,-0.330514264240428,0.0190767275823115,-0.239431931253655,-0.246983873287926,-0.288109624754917,0.215913092489409,-0.252016222369192,-0.468186003784849,-0.160789229795308,0.0344970480341369
healthy,0.546421738559945,0.208921504206214,-0.35236345000029,-0.0173317107405245,0.0109897282545431,0.223014561734536,-0.417569931336439,0.258305741528404,0.550065698067258,0.53446165171484,0.743060513891708,-0.42116926317996,-0.059486440292264,0.110594453184529,0.301025055477981,0.0345917801921286,-0.650288773840208,0.0914844824657285,0.491434566955652,-0.131248378973316,-0.332163990700158,-0.0310333353041709,0.432804131205419,0.495963128818125,0.288821847671855,-0.582761140710139,-0.393378421995732,0.0882458403583482,0.104470355511739,0.44913331392567,0.626378698261792,0.006697724026746,0.605196240548015,0.166284602249633,-0.404175456562988,0.516404636972104,-0.0773929862514232,0.294289800108889
healthy,-0.0096934997415916,-0.115025056824997,-0.477083571728283,0.0087768928305827,0.40133505364209,-0.103490480195662,-0.130548407866686,-0.205517703180253,-0.0196303171075537,0.0678122936288975,-0.21138467215603,-0.456281211882171,-0.264777035961543,0.0131629815627619,0.0741214341305897,-0.0923828396909976,0.227020461341446,-0.248481237677661,-0.0668878023770257,-0.323824630194229,-0.321600067298612,-0.326943897965214,-0.0270697216547275,0.609994824910397,0.0261845364577677,-0.283208964660792,-0.288988536684348,-0.0005096510263314,0.0689803858759642,0.375015953411785,-0.0309004519237764,-0.096989867842553,-0.0912662913365044,0.222298902408607,-0.204723161220019,0.122076543246397,-0.0936028896621036,0.103986146033379
healthy,0.560667521204291,0.19866644982683,-0.659654483628493,0.0713289387504679,0.124391999599399,0.285885201594553,-0.201126752652242,-0.134923076809794,-0.234348208025256,0.754003491704831,0.270219998354921,-0.526351661067895,0.305286281818798,0.127688652074587,0.310253646362643,0.0513385067543895,0.183750348413147,-0.237432364219202,0.286761716113475,-0.539781216362426,-0.56262872414212,-0.452050329439696,0.435575739977054,0.483179482358234,-0.0687682974434665,-0.457756168226475,-0.264055681640191,-0.0935832367684133,0.369758530308183,0.296629189505132,0.0480230199819497,-0.124637178554514,0.113405601427322,0.219502933937868,0.148486382723518,0.789316215296496,0.240504188339685,0.556592660742107
healthy,0.513038309173769,0.112296040588354,-0.570268442801411,0.0181615386661607,0.424132711925814,0.136266552032593,-0.475811996251685,0.0475388554801499,0.641790067993465,0.661306296277075,0.0673663692138343,-0.566532316852716,-0.0177943465266038,-0.181093395985204,0.328095848392154,-0.171957642517741,-0.517143180379905,-0.179928170141384,0.394032640691061,-0.392257903573233,-0.379596162257155,-0.271175745001048,0.269852202366481,0.767786385888716,0.340268430185342,-0.745337347854034,-0.685057291038662,-0.261889789368782,0.332200415411083,0.553289284053574,0.51638703529158,-0.0757868955181337,0.530988779985544,0.393635790617792,-0.66219501175728,0.623103884709422,0.0394762600132609,0.171994411267449
healthy,0.212199293960787,0.0506526511336587,0.102376678219416,-0.0224944782121016,0.0153568478585966,0.437118232559939,-0.18860696635377,0.252662341763759,-0.198105909141925,0.406667934660587,0.668864527652171,0.430259361495883,-0.0321109003737854,-0.360912191959453,0.373295135169189,0.0045056907649101,-0.536436649273398,0.107837759002013,0.276279974460211,0.0454077849941172,0.161893843031482,-0.0607427069459247,0.374677230750029,-0.199760697771618,0.1442930993691,-0.240959906939218,-0.0633607815310376,0.133725994533298,0.395874559381843,0.0366569572267333,0.51196053773711,0.19385627521609,0.332589583012713,0.0185207400728701,0.406697899199254,0.324343963253439,0.023466953784174,0.340480405596839
healthy,0.473953336625636,0.338566321495969,-0.483592998607758,-0.180180485139417,0.054803158930685,0.308567555441065,-0.463830900734638,0.0969641714856394,0.117602942758443,0.663055823972668,0.252150884544668,-0.342311826790995,0.0826898617003146,-0.407318538609656,0.241437467305892,-0.192064672338788,-0.580666674724806,-0.215679742382778,0.448035627250881,-0.202591029991977,-0.306288955849445,-0.228530579271198,0.474293760939698,0.457701172470564,0.229442919664611,-0.371874914096206,-0.554248679137551,-0.17782959833642,0.311813062723776,0.489242379751848,0.453797993435162,-0.0712100014486845,0.440508488863574,0.313820289823381,-0.265896831948303,0.67520073144198,-0.0718897102607233,0.393905920270841
