group,CD101,CD11a,CD127,CD16,CD195,CD2,CD224,CD226,CD244,CD269,CD279,CD28,CD3,CD305,CD319,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,0.324574068620071,0.721411415494389,-0.0868140363383214,0.209149358116685,0.526988660604524,0.372464699919358,0.523284188196116,0.166679772862633,0.454158191105413,0.192296578423615,0.483371015813307,0.252839474118034,0.238504769826519,0.0512641138231043,0.262146032712465,-0.14677123267459,0.13381580661357,-0.574805200256327,0.642178258638135,0.120117773497806,0.0793941591862913,0.0513996491331933,0.492051274303433,0.122336382614227,0.42178658776634,-0.235877299884443,-0.362981122165124,0.254915251969561,0.45981096681182,0.13816529283397,0.67530581605128,0.689832683741659,0.334706482615991,0.0758943621881524,0.680146751472512,0.0054053087506135,0.475919588821518
healthy,0.354005598460068,-0.277663957316647,0.521119565088492,-0.078021694072884,-0.236386121639554,0.0251259245892493,-0.137506569081792,-0.324719043987402,-0.624217648789548,-0.118982796763865,-0.383196390140875,0.446796660364123,0.142957524682577,-0.014247760801016,-0.441507048619149,0.0716082348541139,0.154164271414716,0.349400979832405,-0.356337867407839,0.33181535511845,0.483364968617309,0.422101192628432,-0.345695257226153,-0.596858186985031,-0.22149491263246,0.570252591572408,0.559917931515618,0.245220860795859,-0.166947871218889,-0.47777482101385,-0.37781443400387,-0.331502262562448,-0.346829132328735,0.136273193754689,-0.672935803526591,0.252447917738033,-0.415905754999093
healthy,-0.216598187166027,0.403181746813953,-0.375162389352683,0.483721421996286,0.46265699569487,-0.0172479776432867,0.442303810164825,0.521779805076364,0.697600740794549,0.427140180523168,0.402631673436284,0.0014522976709531,-0.0564492799108374,-0.315169851967267,0.474408180350134,0.0613959488143462,0.275934876133126,-0.387987144367981,0.384748533755242,0.129412366263346,-0.49759462523581,-0.26254824958779,0.524926132869421,0.603492589952447,0.541506496355894,-0.394744445652068,-0.409766415117443,-0.532284231034949,0.211365725811842,0.551420018310837,0.67379808849808,0.293297052830518,0.474576921436267,0.109793651250369,0.725512677707037,-0.112194737473096,0.547473527551815
healthy,-0.0980281471496195,-0.168760686284506,-0.449083320120347,0.29767080069235,-0.453173337626396,-0.527754149821527,-0.240305908903325,0.0423936802618864,-0.0500800732561861,-0.0191776794493775,-0.187037850984661,-0.435910360080533,-0.219604340005842,0.114397117756579,0.046729129632631,0.231371285472268,0.0182711940454976,0.261942695936485,-0.370735012230097,-0.518156368306343,-0.320806169456965,-0.382708986658389,-0.387467090744553,0.60823582499782,-0.0175364686213247,-0.117801239979987,-0.374550469597835,-0.37761687109425,-0.358870625990632,-0.000981499804308,-0.294447679753761,-0.262078680716325,0.284351433849422,-0.311925292777295,-0.528284474109505,-0.0170136419372409,0.049588331053663
healthy,-0.213665222159989,0.447492519144188,-0.27932143226666,0.0757751575408117,0.259415291383115,0.224250015543205,0.201884476578372,0.623347793497264,0.599371148917214,0.230878024657471,0.69957286319626,-0.275401467682105,-0.0540134385405142,0.0318728338672174,0.321787251978005,-0.00355299940988,0.125238840401772,-0.713530750194097,0.550297989372156,-0.176033616733735,-0.304036824784561,0.0324600356184901,0.515766719596581,0.459805504727266,0.348281134030726,-0.627898030803022,-0.305082818200622,-0.0659989462598967,0.0859322596051564,0.535564622220103,0.62538253049165,0.549337323770058,0.330565196084187,-0.254731935991761,0.679833919252635,-0.0367620579530178,0.335231660795298
healthy,-0.290955868527982,-0.160024101677975,-0.398236839667378,0.275525457860837,-0.318235451334297,-0.285262835841941,0.116164281435932,-0.0610473389205209,-0.262391631384516,-0.0422047733432428,0.0122690888380151,-0.376322063873032,-0.336781979753103,-0.0895720462200937,-0.0559990393863668,0.0177507238804328,0.126621827387441,-0.066496025070217,-0.162786329979136,-0.42468610973189,0.0668349834214645,-0.313821994262492,-0.338160996983469,0.174128108344639,-0.202874516380121,-0.351379876554562,-0.536424246675179,-0.36998642406329,-0.185985532724526,-0.101474953232297,-0.154487473847386,-0.314840943245578,0.117596188820542,-0.203455299337959,-0.23611450358332,-0.1640577176359,-0.315188072321162
healthy,-0.149475811887313,0.323143383211799,-0.514693219204728,-0.0361273324432029,0.317772255279077,-0.144784714092057,0.186879359709682,-0.0026835609760886,0.381652811415809,0.0458501881130806,0.239380236697887,-0.262926234847757,-0.0538398517064007,-0.0252816549955743,0.184072011272361,-0.0619295530144452,0.0841862470412466,-0.247446966534657,0.213133553526018,-0.343003562321118,-0.475620806597389,-0.273614848159929,0.330132121747624,0.302908287337306,0.168124742642935,-0.367971772463823,-0.284457502755959,-0.0799569605842703,0.108057148696941,0.132226729630817,0.336937809996425,0.32407958012212,0.157576264622102,-0.0361142882825434,0.392879546971687,-0.0998159753430001,0.299049305639796
healthy,-0.47255851092213,0.405556067391648,-0.580259308124183,0.326954386514069,0.124480220882628,-0.110656296900345,0.0634795232542031,0.494498888832394,0.603241891044139,0.029427847318107,0.10426786932782,-0.556905175102634,-0.118549105046835,-0.216071661725194,0.278294956260365,-0.197055339367167,-0.0115751697736999,-0.606819956340064,0.30872340629227,-0.343366513624138,-0.490240161671643,-0.384183324490535,0.243765920090644,0.569605111660191,0.261938279001689,-0.683098809729601,-0.688958050164967,-0.394025873760333,0.256024719823646,0.456863128471226,0.445042671565306,0.41017435196783,0.308295430443793,-0.615755195378912,0.557150906393349,-0.106761270949878,0.187785586950749
healthy,-0.147942198944528,0.231486372840145,-0.597604750237333,0.0860139998634221,0.222039355098501,-0.147895331077033,0.20633939254357,0.258649860121548,0.477731446597924,-0.0122892347295645,0.0081775509308564,-0.510287050896292,-0.0560367510112531,-0.163341839882629,0.241862502696725,0.123953533466092,0.0102950864645261,0.007744026383753,0.217267058651481,-0.409698469718637,-0.4583620977491,-0.313337634019216,0.109809759318702,0.553463035544905,0.227309394535038,-0.499608414416325,-0.566102219048914,-0.331130901905865,0.158661398360944,0.285946831824996,0.191269718779674,0.138445782631473,0.364057360291075,-0.218939669136856,0.380162694418768,-0.124857984262164,0.288601328533872
healthy,0.0730076141383923,-0.0566796201464367,0.410230940135067,-0.0349227768995668,0.0071261043297296,0.240980133203883,-0.0193884220285486,0.0764073379103477,-0.254183302883337,0.174198515907654,-0.0839070036897111,0.207939106687988,0.27965694454255,0.553209219448556,-0.0445844319917942,0.212036772499337,0.0642521286253644,0.597807987157664,-0.0039254206660911,0.133600287443338,0.461668561224019,0.370210209096857,-0.159052557895148,-0.272831705738545,-0.0428912665565245,0.361797557690027,0.544267657476265,0.543015081141024,-0.0620284227428221,-0.260899317032785,-0.282605910144956,-0.16148411394393,0.0266657670330052,0.320087283892162,-0.328329977894448,0.280142664378124,-0.142153515823371
healthy,-0.101329465045061,0.740065109485907,-0.291769029711723,0.519930109202828,0.338637436704786,0.255698188463905,0.229044018992022,0.635345413196351,0.791904136765466,0.341950369779032,0.171437845908331,-0.290781250532869,0.61865473472125,0.300998021026517,0.515359532788421,0.150666367332959,0.24207249570686,0.104284192593916,0.595714939615265,-0.283723644868822,-0.0782926430258947,0.126385867325124,0.555259599101131,0.764478824527237,0.579047333058679,0.122719991975101,-0.0099286984017959,0.140412250704454,0.426924428643363,0.530017913793567,0.622350071016429,0.747947452619574,0.697857082786564,-0.263338405867751,0.791441830549948,0.540781011576136,0.412000511689115
