group,CD11a,CD127,CD195,CD197,CD2,CD226,CD244,CD279,CD28,CD319,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD66b,CD7,CD8,CD94,CD95,CD99,ITGB7,KLRG1,TIGIT
healthy,-0.573448437231479,-0.166799624451427,-0.527799100682347,0.151576265304161,-0.476869818653245,-0.0155614292327465,-0.424516411120961,-0.264293077553039,-0.292436267567548,-0.233827122223835,0.157580732200625,0.0118413522512139,0.415338435998582,-0.184550533317685,-0.139153002323028,-0.643493076706872,-0.191740644827084,-0.0967937912883278,-0.0869921033736179,-0.520222405361811,-0.0971497662174481,0.0928657171233015,0.0250000219113849,0.10333182863492,-0.438104158100986,-0.160967425622497,-0.508782027905594,-0.637833471450625,-0.0375353512217374,-0.688971621517162,-0.380028035372915
healthy,-0.364196623934322,0.460784590731144,-0.287271261931345,0.340533604312162,-0.0868804173365378,-0.403093346163508,-0.658974053635538,-0.394993709028865,0.396448195087474,-0.462907629773264,0.0397169397787993,0.126022633064467,0.322432500430618,-0.158927800681069,0.182665182618449,-0.424409119918652,0.29686556093485,0.426298797858547,0.354253500194518,-0.395665583514396,-0.639451260068967,0.560256694385127,-0.0456973577410306,0.489160006198127,0.190126280633836,-0.549275357321835,-0.409751194091609,-0.400304471041272,0.105679921930383,-0.72524562829926,-0.45327345979147
healthy,-0.351328615445645,0.338336530191882,0.131901295011484,0.636639285295318,-0.146682615719122,-0.129343276929104,-0.311287633289533,0.261101626621141,0.450581451070529,0.242161128335559,0.24201265576995,0.206837501462161,0.131114045807668,0.247315048340171,0.194348426767372,-0.378757022565783,0.164752280503349,0.233522041118309,0.208108068881415,-0.214691857027316,-0.202533708272017,0.0933819259240002,0.565240817683084,0.185906972720044,0.0459962079773405,-0.0908774216274642,0.0298518789134105,-0.463586634443137,0.71310435277155,-0.289189626043367,0.19808997858779
healthy,-0.101615107164472,0.311708407593931,0.273660712107773,0.0106307003555599,0.0329716676944902,-0.309079051314118,-0.204957626985722,0.0834305141396272,0.396395246683174,-0.133704891085941,-0.133279203201587,-0.116733703483822,-0.343301493966634,0.075391582266797,0.0817999967012941,0.0900514674312847,0.331300274212276,-0.0672827226421789,0.0385348299393137,0.201848463710259,-0.646111344425513,0.0979081341686361,0.0025087418693732,0.247491950985212,-0.22638064140209,-0.0606922559215234,0.0737901407725121,-0.0745783554028224,0.199703991586706,0.135032595137364,-0.0215093294577563
healthy,-0.384697494328851,0.381109964328811,-0.0613253064685673,0.523433996002821,-0.297783559133594,-0.421729693647703,-0.533279696449848,-0.678543299543314,0.440604619909471,-0.288152136397668,0.0708989929118398,0.00952432041557,0.611484381260773,-0.0204369219212417,0.153021833824018,-0.47012330035481,0.128975228372205,0.283890431056299,0.109408127753563,-0.38612912428993,-0.498266363162481,0.494851450154628,-0.0716591218730998,0.3930023128123,-0.168462258458734,-0.480191845224013,-0.458927639756923,-0.569990430094318,0.266787371268605,-0.608397780627139,-0.307995610436889
healthy,0.0368991695036312,0.367201711238508,0.228453712416742,0.0326971821501275,0.272134586553232,-0.0993033861220776,0.0464787544683963,-0.0669578592937201,0.393890784338803,-0.196161698464543,-0.0803379326746222,-0.135179796317339,-0.161713935087909,0.0293451656044708,0.311737532376001,0.22009352082607,0.413410487283649,-0.195524519520633,0.27832318800751,0.369485815616892,-0.504460484320484,0.288458756567193,0.0415541241893812,0.517832246174618,0.364382979034542,0.199664899350067,0.090771963466335,0.206561534092943,0.125446141165526,0.0425855974396843,0.223480249039244
healthy,0.339091690641452,-0.604717677527115,0.209766074765441,-0.327580428630876,-0.203301087534065,-0.275612883144936,0.542929710860436,0.146794326011479,-0.4214621438279,0.179293366670885,-0.0729407349295182,-0.0665278749348591,0.0875470901608336,0.0096305703767656,-0.324947372415539,0.275553217655963,-0.340323871674039,-0.625135688802857,-0.442937135712152,0.31193049402437,0.343640543956069,-0.155755501842459,0.0581149542280443,-0.452212624032016,-0.216853843389619,0.198755492144338,0.0154443065949492,0.031946705227992,-0.0299921493248688,0.619989792230701,0.458448842878835
healthy,-0.550943323502391,0.551596135099633,-0.128536010752444,0.466140286740821,-0.11953351311525,-0.670257659903783,-0.665353211987961,-0.0248880568046534,0.560069338044079,-0.33367924181188,0.195226389082709,-0.0123492573584621,0.487491705900085,0.0166864258014082,0.151164033087036,-0.402702816128537,0.418479468207686,0.305586637912082,0.224943997533616,-0.254376667693006,-0.807418396240121,0.762717470563676,-0.0020293953095382,0.666438172148103,0.154573824103127,-0.571447922363157,-0.519462614282564,-0.569390423192278,0.66309523491409,-0.653935283522367,-0.151806071690225
healthy,-0.189144168375994,0.528132577167051,-0.02060988542618,0.233562343076364,0.0226327495120777,-0.484233522543045,-0.407347994387556,0.176841278075236,0.598099878778239,-0.239883310202666,-0.119455393446694,-0.0257683941175959,-0.220716851435446,-0.0367679788893652,0.184066853496655,-0.224413532921337,0.451469230433661,0.37308209371474,0.212903575072513,-0.0170699426607516,-0.80431973598587,0.396523531577611,-0.0472967291288962,0.35259416242115,0.0679823016540011,-0.363541538735572,-0.03332415327445,-0.15958492555726,0.334026058394545,-0.321670114129696,-0.253702360815866
healthy,0.434891977507216,-0.445819001120868,0.115417008937838,-0.197209849016437,0.149447516788585,0.214776228418749,0.487417538833595,0.148594364288244,-0.206212324886627,0.208144162048781,-0.259045218344462,0.0874900784134013,-0.450756989804765,0.346308899648585,-0.147407003037647,0.469624390775092,0.121281711576876,-0.239769551012798,-0.244722416897058,0.356292038602344,0.358081798699319,-0.323960533511417,-0.0573964647952951,-0.476231306784504,-0.0265956130870488,0.272587832033035,0.398423520418783,0.512948921363314,-0.387341657033573,0.470108102951903,0.451948366403604
