group,CD101,CD11a,CD127,CD195,CD2,CD226,CD244,CD279,CD28,CD3,CD4,CD45,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,-0.457610155478698,-0.48783962724019,-0.035627104251761,-0.486322696962699,-0.379996234261032,0.0809079651910746,-0.326905480803554,-0.16197504105538,-0.199894907443147,-0.307741472720711,-0.104440626547767,-0.296726529219015,0.52640722805382,-0.307144380020707,-0.168209949835177,-0.0497499886115731,-0.0617531230085778,-0.342274200653535,0.0959881295291366,-0.295261224361537,0.282751331412758,0.259063816886443,-0.251035060202947,-0.450415091233466,-0.122995587801483,-0.386091946094214,-0.601542304850296,-0.0250432601057415,0.26888568474464,-0.628150103866036,-0.274846292772888
healthy,0.315769159431839,-0.297033816789781,0.45837099310684,-0.261469989104673,-0.0103206971630263,-0.387818936218934,-0.621554055191994,-0.287720506821765,0.405895372213227,0.171177976398437,0.167128559468865,-0.114091239055843,0.405136033347247,-0.358707184739842,0.298494672467277,0.488924996030667,0.36633568332453,-0.406491469363055,-0.6149679454514,-0.248394380016624,0.5468497255934,0.555241964806776,0.202370173991081,-0.0801361433487809,-0.528937580457931,-0.436713818275356,-0.405028333454597,-0.378154455586779,0.174612816392664,-0.640126775906791,-0.40166381847504
healthy,0.0905244160578502,-0.313924839394821,0.269120641027114,-0.520071374783686,0.0096248950967576,-0.47645204501296,-0.607450788504004,-0.532808398075147,-0.196527655109296,-0.0518815608204247,-0.344207351404371,-0.37598607018934,0.288718198912499,-0.322488340050694,-0.218767939177734,0.351122524478184,0.148171461379888,-0.500677894726618,-0.576344362803853,-0.687079674824321,0.315527245942692,0.297447680456463,0.433891387854498,-0.236360419762,-0.514615504970022,-0.722639043488699,-0.175831664346631,-0.638318457994676,-0.354125680092562,-0.678026975411998,-0.681049022547535
healthy,0.0698444858398208,0.257719537060922,0.290851132921669,0.365489016023802,0.43925357231122,-0.0027865506204246,0.15300026675501,-0.0152456769180501,0.352640091764512,0.23486804041594,-0.219098985897657,0.31838738587568,-0.0021696281743825,0.41067757666665,0.360890597682661,0.107953039871862,0.264940321018149,0.32559217370887,-0.547323501701221,0.0251090608244744,0.287720828000103,0.430933032113263,0.62278778320565,0.270806042511184,0.190793571653895,0.243719809001475,0.298930715610451,-0.215497741889871,0.263467404892849,0.325718785456831,0.0879590723176111
healthy,-0.283310181908545,0.395178436580905,-0.343507491587185,0.244801994736183,0.224546333110165,0.513541697782309,0.577883529007558,0.750569555054654,-0.454862804234357,0.0194099435939667,0.0529213379533328,0.157196970240448,-0.80605631950404,0.469600581036663,-0.0036182718283737,-0.336955565424718,0.0592028561087958,0.447922202780188,0.48220682506279,0.331986292330673,-0.477478261679751,-0.397950002633792,0.0170132461279834,0.0027099245209503,0.514822397767795,0.641663812195192,0.642229575744331,0.247203790039322,-0.39943996600817,0.535607195336573,0.337955832186937
healthy,-0.0328022055685538,-0.169634525265156,-0.0206520546308034,-0.437123122417213,-0.164860940159811,-0.529149238655619,-0.196847544977803,-0.472995442077058,0.180600465940843,-0.185492354901148,-0.513952462021609,-0.117093157987563,0.18789932357462,-0.32854906007036,-0.217137477848641,-0.431196145308998,-0.069249668500804,-0.0935564303703209,-0.445404595814295,-0.135123527298505,0.0579701199720039,0.409576111284688,0.342903894475344,-0.100159648879605,0.282345736811849,-0.179699125333989,-0.0802184848830852,-0.307001965710743,0.0604830198682098,-0.315322722515085,-0.0645770669356356
healthy,0.335937861345464,0.120755640595861,0.230883243163643,0.155296652178116,0.106645416689073,0.0595666118730885,0.149655811029401,0.0996875077638227,0.232548446065704,0.21083915982232,0.17374669396071,0.181190549144504,0.0784233536436587,-0.195023109682879,0.0882445220726136,0.295150465142936,0.0525047832364013,-0.0024022350177624,-0.049929917089456,-0.0289136689724276,-0.163081361352375,0.35549391195655,-0.0130803128587271,0.166077801171355,-0.0735879564018262,-0.091084058872085,-0.141030326222029,0.142553525568904,0.302562005111461,0.0504043818277809,-0.0240614866858757
healthy,0.464582894797236,-0.447250732254468,0.526081760757005,-0.130221406677351,0.03196067644125,-0.567727060959292,-0.630423714600836,-0.0893294777488224,0.510845291171483,0.0625366353015742,-0.0723349085458349,0.0082353424602544,0.55877744755327,-0.324108225356805,0.315008140979625,0.407456991284585,0.313908661728594,-0.282534326057846,-0.661873809843622,-0.325010616710835,0.729858598762906,0.669683150894708,0.427845768648251,-0.294514031653384,-0.49963333700413,-0.499072228624069,-0.473546336832686,-0.346422150311867,0.621350842105405,-0.601964679827951,-0.182821438081331
healthy,-0.0853890433411196,-0.38338225740084,0.458339082249575,-0.371515345782928,-0.148319201752788,-0.262447691560348,-0.627265720509831,-0.212697467170569,0.287912864662518,-0.0895494761881619,-0.0444060694267933,-0.172403477049353,-0.0587176504035394,-0.396703825925013,0.310586250039299,0.150941508919675,0.163317876402918,-0.27341537813986,-0.480511350783924,-0.237323136393359,0.364738619083682,0.385947060546962,-0.146302613358863,-0.392437981441312,-0.321015807734067,-0.342548832270311,-0.295545825406723,-0.359989769283394,0.0134190580810861,-0.51321321345556,-0.506052368267874
healthy,-0.0107442073001799,-0.375651232984202,0.298887706441342,-0.161805776735247,0.0206096873225467,-0.111135653160607,-0.428033882680308,-0.228350939571663,0.132015525897973,0.0359482852107909,-0.0806863348645632,-0.143721907084113,0.52178716780974,-0.338098645257368,-0.0183267156295524,0.368589596919986,0.15022520517271,-0.441911318532782,-0.28293540473997,-0.189167256519251,0.553577434366958,0.473135780142347,0.327476568048436,-0.301094846072425,-0.487806109558605,-0.408708132627312,-0.432546733778385,-0.0988843203729075,0.402230029713733,-0.520459032911747,-0.283120078196244
