group,CD101,CD11a,CD11b,CD127,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD4,CD45,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,ITGB7,KLRG1,TCR,TIGIT
healthy,-0.232561379549622,-0.512080946769927,0.0376674545258553,0.333325342112679,0.508236570534682,-0.0284641373978301,-0.255733957532318,-0.330666719065552,-0.467059444777448,-0.0012483528915816,0.0963245550979566,0.116261917211093,-0.158963032297378,0.629130719946047,-0.462412877283975,0.0238662998512045,0.0733052408329499,0.120468972315705,-0.203363203292218,0.0220565158642575,0.381283140259262,0.555238214807339,0.0092285642016768,-0.194461853849146,0.0333842254119956,-0.475073792179926,-0.42183711040574,-0.0134285954801905,-0.486167421218146,0.227695649373816,-0.465038207698415
healthy,-0.380516873078386,0.303451582968421,0.269585515984735,-0.433998623351624,-0.274399397993428,0.0226511936500442,0.361234399604418,0.612204542384399,0.30958834272094,-0.424662541550392,-0.122962641983049,-0.146972335716204,0.103736102567027,-0.148030058928934,0.317266705704278,-0.293549400811279,-0.433952403751961,-0.409957110048376,0.334723541660045,0.669554131762548,-0.578438572590817,-0.412831287457364,-0.154687196635272,0.162818571193735,0.543485219872148,0.260256175288504,0.283415087329858,-0.119799662104597,0.638306305751475,-0.153850488417638,0.391586740697117
healthy,0.276707370143332,-0.408500326861428,-0.251145188565027,0.497947100577172,0.06539919728113,0.053562712882577,-0.456077107892503,-0.734823743347673,-0.318780644306013,0.192832640172507,0.0614335054784798,-0.199972730650741,-0.174713115679675,0.41728190907327,-0.374470623429748,0.0453153602686918,0.533880723465034,0.316454422744658,-0.513762779079869,-0.623183000717083,0.385765337942987,0.482087101730674,0.510440747048423,-0.160587268589443,-0.503703412744724,-0.592418979302845,-0.313459538124447,0.0287108510874843,-0.74239285260173,0.155212602768774,-0.498395932871616
healthy,0.0309539044055972,-0.0195167842433243,-0.0424196218766549,0.3641477343051,-0.0113133312070606,0.176931037669167,-0.293783763045617,-0.0941688028770035,0.032488471412825,0.46541850029193,-0.111555643963032,-0.181267000549598,0.0985762627824221,-0.293641289484465,0.194656320455001,0.430322715798476,-0.0514317234695441,0.131385808050388,0.315214201712823,-0.822321382522841,0.144405868487682,0.360036605748857,0.0321076881755662,0.19703505327281,0.0129053741932917,0.127786634510325,0.0136570999771753,0.26317776238747,0.240800218019826,-0.377836975004227,-0.0286523263678703
healthy,-0.0330808297022644,-0.0727268637856208,0.0448226083737924,0.0244154217160808,0.332551074312126,0.1519381320973,-0.0989961152859391,0.399816793877911,-0.0149437353836844,-0.0560056869034826,-0.0449783123089727,0.164188641052219,-0.214337730472931,0.0413104123168153,0.143104867729031,0.107583629940191,0.0229155505495988,0.0845866664456805,0.0670341502927189,-0.123275622682083,0.0888960325866774,0.134207410736088,-0.041972923069403,0.0073057352901539,-0.068900034347953,0.115175968852641,-0.0571828338500248,0.0685763242379196,-0.0801362738571788,-0.0364504710795638,0.0237982706604356
healthy,-0.171556983754056,-0.272186725462559,-0.0351148187692599,0.198028550619596,-0.0502937149237905,-0.0567619557604927,-0.306704612731761,-0.186630487902098,0.0529952781469209,0.297722184895955,-0.005119142912453,-0.052779405190135,-0.0271140921428344,-0.158382794607298,-0.199960510520263,0.126077529167823,-0.0627824984550115,-0.0573379959595316,-0.0181065491893425,-0.800389216979933,0.0745495979749467,0.299547282291843,0.0188991397170606,-0.106966658766124,-0.258578027284513,-0.146924602018979,-0.0452491793372309,0.0932712574015496,-0.201659287406112,-0.119140154577739,-0.219471076281175
healthy,-0.0306835250425411,0.344156224948094,0.14772108007659,-0.360791544984394,0.0066397054991069,-0.299891606526509,-0.413055151601719,0.557544930000924,0.228054948440796,-0.445691982861893,0.382626011515159,0.0231376943783921,0.206533979242397,0.449384847819311,0.0940728863348678,-0.485046299114261,-0.286229067897997,-0.438856156837408,0.155653416314535,0.475551701743736,-0.396373855997995,-0.0584613261483643,-0.0886904439719724,0.216293582339658,0.154122058923879,-0.285495527888283,-0.216495453953141,0.28039242042495,0.709507114411139,0.415625102510221,0.390347841142313
healthy,0.41263471868364,-0.17286736464289,0.0687067031728298,0.473382977546857,0.479609111806334,0.242812759938118,-0.195442655070328,-0.347884079204408,-0.0760338438114483,0.433943250323234,0.274059660997197,0.0355074775181543,0.213618194810584,0.613232127407786,-0.0704203487300392,0.259654821440453,0.488584077751867,0.445403550398173,-0.0988295479993217,-0.266113925294305,0.642049040321617,0.591373783738462,0.478717103385301,-0.0748326908207317,-0.150931267782963,-0.26575933679914,-0.179155761024368,0.494503739633316,-0.343971220250539,0.282667244373901,-0.103394675680297
healthy,-0.0395072135557998,-0.108855018769859,0.0430213212698421,-0.538501093149152,-0.148744199196967,-0.197496534025945,0.541077120336313,0.0366134632679448,-0.434764258003842,-0.68492679843162,-0.158789455424819,-0.0285341298684426,-0.256663816974422,0.257862774919878,0.0332652312890689,-0.349498950856955,-0.421387678313577,-0.162477454587394,-0.18149553684348,0.662266962746386,-0.27279132268226,-0.426352815590774,-0.194031843469165,-0.110750194223164,0.478968863155273,-0.197871432217811,-0.0594723607214094,-0.534047627362876,0.0210494160082679,-0.111059171400847,-0.0223902280081248
healthy,0.0647659722496851,-0.392159533036514,-0.294169857451322,0.516542714570969,0.422750801176452,-0.0050747682225985,-0.187553500153824,-0.619395800004005,-0.312747999023485,0.150927898008121,-0.0936089489146969,-0.182508414351189,-0.214977770948041,0.646572065630449,-0.432310841522136,0.0071186589575959,0.268202719425488,0.205442607322981,-0.479846983572341,-0.432532117617193,0.447736713075186,0.715860001411093,0.277700465137684,-0.324426715830958,-0.355616676165872,-0.590302655107159,-0.43835808070486,0.247945077941533,-0.76674340541909,0.0565181893490497,-0.510354079428691
