group,CD101,CD11a,CD11b,CD11c,CD127,CD197,CD1c,CD2,CD226,CD244,CD269,CD279,CD28,CD326,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD8,CD81,CD88,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.12623465092516,-0.109085937883815,0.0363216751588159,-0.0564624081092095,0.160528600571126,0.0038891820959764,-0.0741531275808159,-0.123260221828959,0.0473436298026667,-0.130324136459582,0.0835657150713432,0.237596456426244,0.151454013892504,-0.0581329819677918,-0.0513236050095662,0.120354481140356,0.129910095451839,0.272880157449591,0.0339021520278453,0.029753767954314,0.175559048109485,-0.0830474680317971,0.0646730806588171,0.17972803958319,-0.0341929150454951,0.129585616262139,0.128694484883088,0.0345928152952317,-0.186386585457754,-0.128347413021202,-0.125408332105485,0.0669686974301265,-0.191019948279464,0.173487736266317,0.033774952268358,-0.278126539086148,0.0346158377690012
healthy,0.360612264237178,-0.367380318007549,-0.255274765210062,-0.101734114709403,0.417974520276357,0.353407527989939,0.0756649081343223,-0.0807029082381973,-0.421094978949824,-0.665820586541911,-0.156171387918696,-0.380945861525002,0.404222249735414,-0.0631680400756935,0.100940219782249,0.173750182208668,0.340384034870823,-0.156677711749202,-0.42256391835106,0.275545705310672,0.431673752150889,0.333188036560506,-0.453645705567065,-0.669282455855563,-0.266412348691008,0.573156532150213,0.489686959707735,0.113786673731639,-0.174326571774662,-0.0695210546157882,-0.55028965646509,-0.43392390427513,-0.452242461308993,-0.428408060729787,0.153228114373005,-0.728404737650305,-0.444510653001159
healthy,0.267011445567588,-0.496713690216208,-0.0901086093472439,-0.135632072165428,0.384109196205265,0.303972421723721,0.100409083758855,-0.0958149787317206,-0.442838508130489,-0.705262344050731,-0.0634822082289123,-0.136529816599523,0.275298386646519,-0.0016892257683711,0.149890657997095,-0.0429771914990528,0.300717687566019,-0.0902755836530397,-0.525239361788053,-0.0276538178052638,0.530185827644171,0.288513383400899,-0.531109971207211,-0.564105523060227,-0.178942502231428,0.156277355212265,0.428207237783878,0.26264384803992,-0.272258432699579,-0.0147976852639383,-0.443921515195431,-0.456750556678437,-0.485341402743798,-0.125712478443765,0.269195349932803,-0.655065385577191,-0.310622898579531
healthy,0.0694254844740752,0.110737380179816,0.0540135370814283,-0.105830591631735,0.396064446335131,0.079817727518329,-0.0243665119093872,0.437899337535339,0.16325565898295,-0.167149830111625,0.119160582219233,0.519218774338685,0.295186449160662,0.0479651653327651,-0.18420463803106,0.343113426235988,-0.454748672725551,0.26644655278813,0.307942444289646,0.387268298200384,0.597508806998929,0.382551966416094,0.172411855363599,-0.0818809741740307,0.131258206615533,-0.0336695644927415,0.0528068137658044,0.0232179484647042,0.309902089691611,0.0853727980240452,-0.378430833970093,0.316525490176487,0.265253663098732,-0.0742291156976585,0.168803666880554,0.500041620403706,-0.0736386325195614
healthy,0.274275700502662,-0.417313163046079,-0.131073359847817,-0.255324124521084,0.269737515119421,0.395250499883941,-0.12307919912431,-0.186518912016938,-0.563294658717396,-0.534859268002142,-0.173157153158835,-0.710602763122313,0.392333251294681,-0.139365671887617,0.145017891538883,-0.0938368193280878,0.746908027565872,0.0295625133715833,-0.51728826443119,0.0602489182257743,0.335653958004951,-0.136327984049296,-0.462282529034119,-0.395930190615623,-0.342983199747419,0.549016762014269,0.377555349729354,0.0580525154464606,0.0228407923908673,-0.0189281355196917,-0.515189916199185,-0.634237355115136,-0.64943064625005,-0.223663371190188,0.338558145067232,-0.628758172431103,-0.330814085565612
healthy,0.18060803534914,0.350802165968825,0.222108188861611,0.0798305007931034,0.0910205026242159,0.15701420387501,0.0553137044142152,0.407855318241126,0.438950399331881,0.254929970077585,0.294513002209142,0.193069626788158,0.0233247958393241,0.147064465425543,0.137281447398266,0.205931612990287,0.0684962803187548,0.327813888264945,0.400602197241048,0.13988089946657,0.361873757255783,0.322380129333528,0.207709633339953,0.568608903472777,0.335205225818372,0.158084703423535,-0.0412129667714092,0.244915285579297,0.0634919086164649,0.213212093657963,0.0071787205788516,0.319082782723105,0.416387007950723,0.355485755041333,0.0949673885463217,0.357396900683994,0.413797488205137
healthy,0.160312270894534,-0.506868818894175,-0.0731967249949587,-0.0081118779342247,0.573239210535416,0.330087230616632,0.045273223732818,0.272158693162138,0.233671811308219,-0.698280435824879,0.0638635694526165,-0.194800320579527,0.513422771771245,0.0366904206031264,0.0641910110508208,0.0322760424716476,-0.143747408708512,0.0820379928040734,-0.278328251088847,0.485276591200134,0.701447051019307,0.523224842317247,-0.417201424959232,-0.386996981109782,0.0994797766621448,0.456610069835047,0.26989015910574,0.263624847798654,-0.295927551763416,-0.0470939898920105,-0.298972489545517,0.0340970297425255,-0.0525746940043206,-0.167655475473793,-0.0806643567550661,-0.677965598554519,-0.420522534590476
healthy,0.466565651606821,-0.459887911549485,-0.0858260587838657,-0.0971905538216534,0.564557777822584,0.494172012239237,-0.0542164913120572,0.0292684828317548,-0.581055085493732,-0.632715464614517,-0.0628488735193803,-0.0701319102969738,0.547333107037347,-0.0196895083764819,0.177459369060561,-0.0387015561695323,0.555052064309859,0.0497700304477003,-0.335170370705149,0.359363951324159,0.4271455606596,0.32407328390133,-0.262336664687519,-0.68901418787261,-0.318394577049674,0.743580614585122,0.690841814677653,0.378788071387524,-0.295252568287863,-0.025899015497503,-0.511406768570346,-0.489168626291344,-0.475543524696029,-0.353654088101974,0.646290764005869,-0.598799071840992,-0.168964620975626
healthy,0.145570412807708,-0.0400296634006523,-0.0096343548481065,-0.0727314273184886,0.45587206143225,0.294425871024144,0.0065248334689285,0.219337101423093,-0.253898084739577,-0.253770878645314,0.0524008117150823,-0.0070058885600279,0.451781970392232,-0.0670961643264817,-0.0459767369917952,0.0698566713818915,0.261212657122153,-0.115763636267444,-0.0712468461481147,0.295755747865446,0.558362278432274,0.351676589761465,-0.0281465707835691,-0.454413496173789,-0.232986775361702,0.376559418669595,0.408693089920342,0.405757671048785,0.0089574469220106,-0.0388769238927814,-0.184043361562195,-0.0885150057172913,-0.0957524821440534,-0.242234848612896,0.403919029770176,-0.185898435572247,-0.0793172995630368
healthy,-0.126276506468312,-0.549173728060731,-0.312701622677975,-0.201183605752747,0.46077596509108,0.361775501574903,-0.183919938797872,-0.100723025863917,-0.27925365545574,-0.681571804573716,-0.0335764435875183,-0.337463574499379,0.156428720620761,-0.0268490829478105,0.27171066188344,-0.241309968606662,0.683682231517432,-0.636267364686327,-0.546687812433849,-0.0601002911521714,0.233649933428583,0.117154437927262,-0.543898551828683,-0.539634298084305,-0.434145976654196,0.532787744732692,0.68980791451109,0.163016055685223,-0.4413041986515,0.017392227614736,-0.455591596738451,-0.63880949836727,-0.596168668125953,-0.506968582565617,0.424257099183397,-0.791445193143285,-0.554300925332575
