group,CD11a,CD127,CD195,CD2,CD226,CD244,CD279,CD28,CD319,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD57,CD62L,CD66b,CD7,CD8,CD81,CD82,CD94,CD95,CD99,CX3CR1,KLRG1,TIGIT
healthy,0.0521488242557105,0.571677108769221,0.0609962795414289,0.325298287009799,-0.0758195641677786,-0.123209505048332,0.0206262766610326,0.383777288373121,0.187660822525974,0.136230072012666,-0.15881756051967,0.390164241963994,0.183936500194952,0.222525760224667,0.0408958492830001,0.214341360626073,0.217795447214384,0.131619755311612,0.11952687262221,0.104007396701383,0.522201975334796,0.555248768253986,0.244038425875277,-0.118031662658932,0.0897404951832227,-0.0108043538020853,0.0696200810373026,0.191324620447409,0.100780213334281,-0.0084204693159711
healthy,0.39250611460904,-0.452557500557436,0.305183185796705,0.113062737178076,0.440086456285534,0.67233990645203,0.374262110759779,-0.393304065693399,0.47265374089532,-0.0280004157842235,-0.125584566588936,-0.315160707369832,0.186546558651686,0.432624192855217,-0.243182457104416,-0.428745875791971,-0.312602048031596,0.668571767432217,-0.481305748381046,0.0635505967605275,-0.505024289593041,-0.164359617592212,0.172316664367624,0.0195922126455851,0.573592639760553,0.434858456748112,0.451433104255808,0.432786057715249,0.725936219695135,0.458520541679607
healthy,0.521381599965747,-0.345263429380724,0.284860340679616,0.213990069630446,0.503280100350957,0.662372393293562,0.190571473301448,-0.139367250393416,0.225039828725103,-0.0905832389980679,0.161808809873435,-0.181054950684366,0.157877928997852,0.523394960136431,0.0778670407729385,-0.287033560931012,-0.121909524840955,0.638491253558072,-0.197379982744105,-0.00050523443007,-0.311277342582055,-0.208159294924508,0.265521210651906,0.0569052647695711,0.445565214541086,0.48531785943897,0.525892301067654,0.161937237900954,0.754155653175911,0.311504520133566
healthy,0.259341506956134,0.186069849399766,0.278461482935726,0.396870709903952,-0.0126734492436335,0.234220119910085,-0.0932487158021555,0.242719229304648,-0.0017202884755163,-0.102448406268951,-0.254231400250037,0.105317272079176,0.0961000707592203,0.359327667076057,0.270915138294411,0.0462062200849863,0.219354038440622,-0.485828081152002,0.21747468807161,-0.0142318724724445,0.375611806580161,0.716355805018662,0.233393952242149,0.042283995559021,0.201718380482802,0.188543480815847,0.273504247254437,-0.17824630197188,0.253964206366533,0.0632869469882764
healthy,0.229583813878299,-0.224991619979526,-0.146077496342866,-0.141473443285179,-0.0506321171874958,-0.0629105221689536,0.0772889569204485,-0.0916642478482991,0.135391908865514,-0.201493927471242,-0.0346926357668626,0.0862838679764681,-0.190295575878605,0.218663945167142,-0.298768108249221,0.0031891974627751,-0.109392506947202,0.251867615049427,0.0694718789358841,-0.0380012317723616,-0.0502714950813291,0.152828745096007,-0.184811321870608,-0.0387790658101021,-0.0145008588104573,-0.0091605269021549,0.0247286941735671,-0.104812312119876,0.220037506810596,0.0376400063801177
healthy,0.125516331391357,0.15438937277611,0.520502325730135,0.24390290292457,0.482040795594449,0.182024762928354,0.496593201535037,0.110144740735001,0.177067795187706,-0.0115132385124765,0.550555866344908,-0.320892783551105,0.354508684132213,0.329729001247942,0.406635385897794,0.297426899109323,0.193989290863397,0.301095849354638,0.0250023254220371,0.0876589661316205,0.0137484935458127,-0.467861050603863,0.103376477843343,0.244298216473314,-0.0985474484507335,0.182810373523859,0.255717358705286,0.0447666385003316,0.313921843491367,0.250961474075372
healthy,0.606822850098938,-0.633657906437597,0.372794336344941,-0.158911778184437,-0.27477396869049,0.771444652083206,0.329188541174504,-0.602253044647647,0.33991013608932,0.0170494923474781,-0.0156135955439008,0.246109298970921,-0.0487186451368311,0.267361002568731,-0.56443721386112,-0.495193941691331,-0.471472722023505,0.498667438450319,-0.500935554931945,0.0409269554035828,-0.216295676388701,-0.154539024510196,0.331986292649557,-0.567427229394435,0.290843318162184,-0.10957044048681,0.0238019034063291,0.277427164496492,0.787737291264832,0.493193018457735
healthy,0.592364282628084,-0.468204406090963,0.161922075555433,0.264969518456612,0.696102618635929,0.651635110165394,0.044264468395948,-0.48557672304321,0.347059398158644,-0.200654496695632,0.0130869066487658,-0.430063721592469,0.0550603381799274,0.468403577304142,-0.369221137934008,-0.150353536466432,-0.104500312487193,0.782970484880191,-0.67125990543757,0.013573542946558,-0.576634949080589,0.038737047790547,0.414354473059294,-0.0220731634961673,0.566481841429387,0.529974924084376,0.62321635500141,0.414230788326801,0.699571913498003,0.155215558736704
healthy,-0.0137586476719037,0.386165251956599,-0.329616113836976,0.28496239844108,-0.0992396914132361,-0.239220504244483,-0.154737886741474,0.348396181056948,-0.192479357914975,0.0156033061450545,0.0802004069131823,0.295402945220941,-0.0250824468587958,-0.151526673682375,0.195438808871858,0.539738152974286,0.363475421071419,-0.0986747764469715,0.571701737183947,0.0522241232323463,0.456793663688135,0.393854277149732,0.0254404039213619,0.160077405630134,-0.192481964738622,-0.141990459601335,-0.0318073786819854,-0.130706530568278,-0.194450833426516,-0.0534029134407192
healthy,-0.315580650464172,0.411127300944024,-0.185941095924027,0.0754772082668785,-0.108802636763597,-0.48743259772336,-0.212750831144492,0.179855182885628,-0.166203245036576,0.341707402607237,-0.113739777065947,0.816597619791437,-0.444626062339842,-0.284316811658334,-0.0500321435966922,0.380371956529048,0.257457782566711,-0.361500630686569,0.475160961197506,0.0651552422859768,0.66715438337389,0.362602651705499,-0.265742308913562,-0.158069805006678,-0.322945711420743,-0.476730069634171,-0.408906929746786,-0.229515311733374,-0.573793167258679,-0.363547790560036
