group,CD11a,CD127,CD1c,CD2,CD226,CD244,CD254,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.0670940910846983,0.0106679486699365,-0.201227018637867,0.0768866020079978,-0.333268766739874,0.0059515175711944,0.0546775999324795,-0.304315691800342,0.0068995504046261,0.175112135081254,0.136113982482439,0.118388069047912,0.061353351160144,0.174969947589143,-0.160374214143329,-0.113400881956718,-0.241307931737115,-0.007316200173934,-0.0845085915506112,-0.142725779716598,-0.336583972220662,0.0117863166973511,-0.141598398559302,0.141189718792507,-0.129690763820396,-0.101303299827968,-0.179634495308921,-0.252343851539031,0.143344910909815,-0.264977937594487
healthy,-0.287387905333044,-0.0090554607163707,-0.017082395841385,-0.401239907402633,0.0443693649950672,-0.113826228270018,-0.0009623271997706,-0.324273640484352,-0.339649778573435,-0.140436089523706,0.0535393673007177,0.148906679972723,-0.0219250204651821,0.14711532481464,-0.181831855113628,-0.34189934928752,-0.0876756982181053,-0.188459262110072,-0.221097558369804,0.0694781602125336,-0.0396606004447762,-0.0769043905937114,-0.197975935331413,0.115003179137207,-0.36069111595111,-0.448050658072278,0.125370816577769,-0.0743415000990128,-0.378977363968854,-0.20621851989489
healthy,-0.185663530438358,0.185349847602573,0.655261183281014,-0.229660227788484,0.085636488960398,-0.11271527089688,0.512593643299443,0.309387472105467,0.317161082775136,0.0822686564747767,0.336428598723721,0.242116596022684,0.258151237640502,-0.0426435838179468,-0.277522303213793,0.0847301898813394,0.0041192706705553,0.0394328294689082,-0.0998234294394693,-0.0055934993813012,-0.103716417440691,0.019222730445314,-0.323067511711147,0.126173300483852,0.170351704637718,-0.349099714455676,0.508252354399791,0.601345666223088,-0.0793001815058201,0.221073612498996
healthy,0.0255703681683274,-0.260084313049142,0.0287903088980029,-0.121245311109485,0.367459065224856,-0.0006701131816354,0.116550266941879,0.166618745732975,-0.40855564832661,0.0853801068768969,0.117077966858153,0.12174008384382,0.354083023329502,0.134844256913938,-0.122872595363577,-0.324676178940051,0.24237212272539,-0.0622294876025472,-0.263140515162341,0.860945368098216,-0.174052942724418,-0.402933960348986,-0.175751157129902,-0.143035485092435,-0.0610031612770939,0.0370631376309247,0.407600314746807,-0.240071021872444,-0.0965816310459708,0.0070837906844308
healthy,-0.161718913131272,-0.146801519975002,0.104544071452576,-0.108623781783046,-0.0183790475725288,0.161808041737931,-0.118117746120051,-0.153574230121097,-0.360269366736072,-0.0280140839190611,0.0094671329036531,0.216349906253802,0.17328941700233,-0.0192024410932597,-0.163930005363997,0.0289513882751579,-0.159019089749592,0.088517902713239,-0.0874459148727846,-0.152050276408839,-0.118000950617434,0.0448894256395345,-0.111208535665843,0.110184604807427,-0.0609401680337833,-0.0282850988573575,0.034955250781426,-0.357029233649419,-0.270676335353073,0.0764863506114189
healthy,-0.128216255815186,-0.218803907513378,-0.0232866608975145,-0.0663113626333641,0.249030432784869,0.0970317188626015,0.0426604956401325,-0.0275278777078163,-0.492331385987239,-0.13061715609911,0.187365306441981,-0.0300311844693348,0.0714121411231127,0.0905065400432254,-0.119008239692371,-0.359409773204059,0.240803434964857,-0.189621794966207,-0.284268239101205,0.599189886292353,-0.219156703943075,-0.494673900893244,-0.212170257438628,-0.0811483188674519,-0.108476667539168,-0.201874202468319,0.259570081947967,-0.229203173125765,-0.0246175261590552,-0.0687638885839841
healthy,-0.579557867076681,0.607478699384413,-0.0094902688804821,0.204563119308568,0.248070777539621,-0.802642370591519,-0.080130940762646,-0.192455600961732,0.638379324449517,-0.299506846345793,-0.330455682225863,-0.0610877622264541,0.0284196384058117,-0.405869344261045,-0.222148479237643,0.583343018076942,0.446293861937905,0.461666586566955,-0.412349738489296,-0.545612879054034,0.382221305378392,0.155492966150025,0.195803816853087,-0.335190054994851,0.13835121239526,-0.0166101532303358,-0.304859773504747,-0.148159787778147,-0.783633485030728,-0.483883641874489
healthy,0.432942902723259,-0.546906693490302,0.0509007740397689,-0.0419620874864431,0.529445755662793,0.612728773849287,-0.0202034013331812,0.107749808809682,-0.5242383221364,-0.096221948882178,0.292360217535352,-0.187438602174726,0.0313585585937081,-0.60957784956805,0.321905238658446,-0.326894720228801,-0.428772210820704,-0.344756626024427,0.265154982121709,0.619501282141262,-0.773721201255747,-0.685123163091434,-0.389529300153398,0.451893297429144,0.492071982746808,0.457825208394879,0.319129750722017,-0.621517767446571,0.597277216106104,0.187229962329955
healthy,0.0187571482195087,-0.430489861211155,-0.029763959436056,-0.146606588285153,0.606548353860267,-0.0686082117548608,0.105265076436242,-0.378230642475917,-0.510045563489532,-0.139764491748763,0.0830271068866488,0.107595028987061,-0.0564680125449626,0.204777585791462,0.222150859018448,-0.321181604933159,-0.326561733100383,-0.152245385646731,-0.232518932962967,0.701855586902445,-0.283130661617861,-0.288101519476043,-0.0669407171001168,0.249231831229661,-0.116655556230925,0.0529764794647081,0.300876167052404,-0.488861234043642,0.0999006573192623,0.0172632502500137
healthy,-0.459111031130785,0.104423920184962,-0.104501479915881,-0.271970219049578,-0.343945467783267,-0.367026017702367,-0.367519306622651,-0.357162526515779,-0.171615545181452,-0.298473919916797,-0.488320361419942,-0.0762136200218933,-0.203269640979737,0.226595238833328,-0.485958257292048,-0.219618291214348,-0.152418297276458,-0.0559927444918159,-0.380964274278892,-0.295592086286809,0.222549883070174,0.17477204533272,-0.316388423825087,-0.195485693522898,-0.575578490574572,-0.471900252062439,-0.576043524643824,0.0713593889772778,-0.526072589554117,-0.556719184586705
