group,CD11a,CD127,CD154,CD16,CD197,CD2,CD226,CD244,CD254,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD82,CD94,CD95,CD99,CX3CR1,KLRG1,TIGIT
healthy,0.14852886700692,-0.174387323077476,0.12846927343914,-0.0336852988694614,-0.0029920515626153,-0.0528783438370428,-0.136206700818894,-0.0269177774412907,-0.0705518999935723,0.145321269228559,-0.0604634921680289,0.178098573172053,-0.0456819457724191,-0.0083235677849192,0.362653324261235,-0.113648681991345,0.0536511440988015,-0.458871505989347,0.128819528063884,0.0742343011450795,0.156343186223403,-0.156532959349427,-0.253868650643874,0.0658468538135843,-0.232227871051106,-0.432541278750079,-0.0424183953507827,-0.0058721438835432,0.115154959841566,-0.0905132605469555,0.0460737118341085,-0.105528269812442,-0.0614882040484913
healthy,-0.0886307634875277,0.108392384832381,-0.0185032970365275,-0.145968013419561,-0.0704988727388833,-0.0830030446046007,0.088528792692245,-0.146585436718141,-0.0726061352201534,-0.0562831668916303,0.183437125874769,0.0474392818042333,-0.106516337439216,0.056110011675102,0.0750044194755366,-0.315764647578197,-0.001221589437616,0.0405365265654831,0.1499499458186,-0.0738598428508871,0.0788785674441305,-0.0989602433274262,-0.0056618833948556,0.0701150494952179,-0.13779734851058,-0.413859079188274,0.189945288568839,0.196374788384019,0.144951837243272,0.16632777368534,-0.0732003479633582,-0.0219040156350761,-0.0449282636929543
healthy,0.233425030987925,-0.322347653506944,-0.470089798124059,-0.320100239965849,-0.649902782783443,0.0994836931218371,0.0624501315906554,0.29270403640896,-0.457929974532686,-0.148900012456439,-0.37304439733293,-0.282189350530466,-0.268650083399926,-0.238945051506271,-0.222621841959301,-0.444490983397522,-0.11313016353233,0.324784216876156,-0.136726741820266,-0.310977871601165,-0.288711333032465,0.233245084811959,-0.0497063714851815,-0.0714079833349479,-0.295632729140165,-0.0641909060322312,-0.326095878079306,-0.0258531925336578,0.0210485735976165,0.396554704851233,-0.425072046164273,0.285266045661912,-0.219980112776744
healthy,-0.0668045242539131,0.372425174507618,0.0328503808358311,-0.180635773238238,-0.0170204521343975,0.159934445673122,-0.319465468591,-0.122991939673999,-0.104853562048378,0.0710091352501227,0.44065713300321,-0.139803422651401,-0.123728160768672,-0.15574098853875,-0.124200738949171,-0.344491485089857,0.0611270074001355,0.133172323865364,0.433759210287935,-0.0196380532814771,0.130607779195069,0.297982035265429,-0.7931632555751,0.0915820257857469,0.318030117694369,-0.0668611537179223,0.157602509700209,-0.0424163015100174,0.103174448669543,-0.0305699134146447,-0.394434172929497,0.241784884737631,-0.0658456702978726
healthy,0.073355933564737,-0.0852287801388887,-0.0031596014379521,-0.0584442579608236,-0.206829901833602,0.0555049589900734,-0.0365135960689441,0.0913591505056155,0.11834543775476,0.186414336593274,0.0918214494395327,-0.226366260309092,-0.0440727784609058,-0.244818314025466,-0.243293715062495,-0.239083622150069,0.039988016757413,0.108108809379108,0.171169282993284,-0.0728226015768308,-0.0695594507262447,0.0926291033521258,0.0670619808072601,-0.132462081666963,-0.209667626482509,0.0990087933204109,0.10133128899183,-0.047899902224494,0.18662069966893,0.213451774838939,-0.018057451825476,0.101845650847725,0.0965693272325289
healthy,0.173728125541223,0.232072458916195,0.0502390832379367,-0.249395907854691,0.0976972108469554,0.230198273338862,-0.160736131375866,0.200117228904218,0.10727772967088,0.0034527193990834,0.417627314207332,0.331406764165967,-0.0513351525631163,0.0316355585890297,-0.247727279709841,0.192975740383702,0.249332811996059,0.194151306341901,0.310124681952072,-0.103012220405858,0.272998774503693,0.39107990647452,-0.403942080627749,0.247658652365,0.458777321896843,0.508470056454225,0.193361314413346,0.214822240457006,0.228966221209608,0.286838264162897,-0.0536609317153312,0.26178218683099,0.17764190350984
healthy,0.500757587627433,-0.541030840492365,-0.0962219908846893,0.103664391476506,-0.238612030714405,-0.278588443440544,-0.439146795175912,0.730353455367493,0.0727078697301429,0.21719604019085,-0.573601607689813,0.21677920830847,0.260524118492022,0.0020447424928065,0.010512239378725,0.333875408025896,-0.213627971696197,0.28340284904339,-0.458480650130624,-0.584188475132593,-0.613166746585334,0.405275362549209,0.362658941052611,-0.50390856390524,-0.192746964965363,-0.314347244231577,-0.613424911856627,0.316642167760512,-0.243874155214657,-0.121676465032382,0.168744140972754,0.76240925900473,0.417868537025148
healthy,0.447205298467745,-0.280869836887056,-0.0284018275781558,0.299141416500897,-0.382179842241068,0.1049693212965,0.55632141854617,0.623289605206455,0.0969490026838448,0.180170324172045,-0.274290987848655,0.0207339567416261,0.320152338722624,-0.0618448271249888,0.214844227982847,-0.503890131654236,0.0219539678522106,0.355606524177184,-0.10110133567907,-0.213441719356231,-0.140513226352217,0.400497735670202,0.580612726387736,-0.692243055402775,-0.475883113653026,-0.420585934664484,0.0953939772596461,0.48287966114864,0.588052632488195,0.548079143013364,0.3489116825591,0.644019093599488,0.263064841482443
healthy,0.0502374032804441,-0.41932266773938,-0.0287369972877305,0.0095501140691823,-0.328526060192669,-0.269117135664753,0.133906407925706,0.255960310900373,0.0636239519031628,-0.0665097576423416,-0.502235564293815,-0.0346359681285154,0.171304661146493,0.0188297025677848,-0.0590565785601289,0.138384453531466,-0.167885093898464,-0.0259137119656385,-0.403024401325722,-0.620036690574948,-0.337657579424434,0.0240747689668715,0.351757095565541,-0.335393204101489,-0.487491602989837,-0.390407541320856,-0.230829121002099,0.307383263295142,-0.105055538282989,-0.0436963681914459,0.289691287419235,0.106646447369728,0.0708821923264681
healthy,0.507012060486454,-0.431555448342491,-0.122247991603075,0.171266284684852,-0.332313268567012,0.11434808595536,0.387717899750943,0.670684227273622,0.255864344574413,0.370026490271169,-0.133506166598294,0.13691419976206,0.414948372375114,-0.258804952477869,0.278409542702259,-0.631478572009881,0.623619076733326,0.531215060134709,0.060052007708932,-0.189031214809421,-0.123735392435982,0.534866047838011,0.560251276828024,-0.468323885184857,-0.677697271529707,-0.220658053306885,0.163844132121007,0.505562328420159,0.636244657474841,0.579198276325137,0.582812429537957,0.817008795468194,0.569591927079216
