group,CD101,CD11a,CD127,CD16,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,-0.194602207634627,-0.452430469164132,-0.0641999073109694,0.0130089994814007,0.0836610592516039,-0.289393356647905,0.0397659734430917,-0.497107806065048,-0.131618359294817,-0.0601033903723803,-0.180856019204771,-0.278561419011694,0.148259753920798,-0.0951621421493151,0.464837987822607,-0.0406136218374762,-0.495225745729326,-0.163199848721374,0.109100267115151,0.116137514379832,-0.387990467707704,-0.0043354808618152,0.14573970099824,-0.0999197475389035,-0.186554281300012,-0.361116459449422,-0.351050017853761,-0.376563784669184,-0.206326048342288,0.0432813584881789,-0.48574789439835,0.151706454510822,-0.242508527981975
healthy,-0.283280330498086,0.510334405064128,-0.226403403160138,0.0800806046205186,-0.227747357735342,0.337138196606387,0.24928582601257,0.62807537030331,0.638410924024608,-0.0778509705910808,-0.0057767354923857,0.515461222272788,0.0150807698300365,-0.0145181842315037,-0.357699275162929,0.0767314386288177,0.491132786391005,0.007588772708012,-0.0885814793659313,-0.183985798680703,0.455265597833853,0.391873793499546,-0.374660524720076,-0.293059725982997,0.146710144295911,0.267513845742014,0.502408341431277,0.542766990020341,0.259274158587048,0.149076134522075,0.713892424477384,0.0673972138907467,0.421035812758197
healthy,0.195645862373353,-0.152607954944519,0.0603686480066607,0.610392860281488,0.547938473308901,-0.334524702015826,0.108788566091236,-0.0170985449854955,0.141603393229203,0.0646830087833703,0.105878340262101,0.393989893574979,0.251509976417359,0.211245662670696,0.271535915968825,0.0746473872028223,-0.333056006285826,-0.0768397222848664,-0.119802373648611,-0.0503437188266793,-0.0987349632959304,0.335813363686445,-0.144610424900615,0.0607295564804791,-0.448042278223478,0.342622618130642,0.0758167648580857,-0.386092372502154,0.597087549314997,0.434740525842164,-0.0168249602322546,0.0655381419992627,0.351969436269779
healthy,-0.0969153443574482,-0.289494073904333,-0.135214798735253,0.0015453379049302,-0.0744820103799706,-0.37031048661303,-0.310253950031906,-0.223104734406144,0.0641166242827806,-0.053338663947593,-0.378069960144256,-0.0272982978477698,0.0649911637886467,-0.0112811266436662,-0.246075487447241,-0.168525028295229,-0.282556327082206,-0.172718218631758,-0.170158982804749,-0.209846875614119,-0.236493909097593,-0.056837935150673,-0.409592612348841,-0.312011369978872,-0.429460360749604,-0.401363931381038,-0.12354945331761,-0.349662972561472,-0.101605004876567,-0.104678873215467,-0.278052445315903,-0.368757838827962,-0.168212847074881
healthy,0.320253160330622,-0.414285098346604,0.38353998485139,-0.0139211401438688,0.495624533944465,-0.251214914136584,-0.434755772085748,-0.536019436073309,-0.716603623457623,0.538441650240209,-0.0242961814007946,-0.280804688596971,0.216433179677471,0.124446052043349,0.717894233836202,0.172492963450225,-0.488852333524007,0.122776200700827,0.37630974354667,0.125945354754578,-0.400389470258473,-0.484541610562548,0.505461150415794,0.426793868884354,-0.139513805214747,-0.473415321164524,-0.527030728423634,-0.592138783935267,-0.107895813067878,0.289346499154612,-0.539883532992824,0.0685906570763468,-0.252039657527535
healthy,0.148106504246684,0.372726175614449,0.334356034891682,0.0527523256634791,0.263333370557603,0.35648222187934,0.0367815014491597,-0.0305259488608197,0.12448133949167,0.509687194959359,0.45602243670855,0.124178499819737,0.23966070335441,0.249209010863464,0.173042269864819,0.563518940506829,0.120091645713102,0.275419885211678,0.502669050712629,0.538724693513963,0.0489146278303239,-0.0304497796349824,0.299702154506549,0.274558311035509,0.16349707539014,0.0252058090007854,0.294385012233594,0.317501041098965,0.0485475748786674,0.154284111930592,0.160284845698218,0.363484722952673,0.181310471252711
healthy,0.0184190605820278,0.256965209401396,0.0263883420208474,0.0241880874890269,0.0922837705538143,-0.0119703797227047,-0.329521736593763,0.353448329007825,0.167082488273447,-0.278139292178603,0.530586317657969,0.119872300305452,-0.0217259706612244,-0.104882583326423,0.400539855207341,0.0861763588110893,0.0517171313881308,-0.156367975252168,-0.0450711234073558,-0.173609041138128,0.0738267199963086,0.125960047371237,-0.0810322276733098,0.178901851181003,0.123079729983014,0.110038865329708,-0.436992110337404,-0.268089725903705,0.030332631269873,0.216596775303837,0.467719704743508,0.531864950452194,0.12699482063785
healthy,0.399389058067288,-0.557532829830293,0.515512557914571,-0.463274183698709,0.42774093894389,-0.116320225205998,-0.693276305637019,-0.685056697277703,-0.0140136584915703,0.525946531705065,-0.0658953691405561,-0.347060236200652,0.144548994835182,-0.0469382020994625,0.40693134728273,0.102984447053859,-0.408497653715873,0.394918071139883,0.279674479994171,0.187695313760767,-0.274323656657644,-0.839662408079723,0.696721478953127,0.619378438895722,0.194787516483369,-0.633347678944556,-0.529847113636838,-0.574798147221215,-0.429465278152194,0.633704701917116,-0.65112695553799,-0.118028581376532,-0.166301590766598
healthy,-0.276335582496441,-0.277361332003974,0.409205188111103,-0.0821630947347691,0.220751291385072,-0.207473352438313,-0.526682407235597,-0.482678285841581,-0.149686327742208,0.326991806449167,-0.0021203946163045,-0.242733605174298,-0.104359596426258,-0.0255579445476859,0.0235991165693848,0.0790479068685885,-0.405007629588169,0.200861728841197,0.0409533018592825,0.0932785900499849,-0.152781085556956,-0.620885343820514,0.404714047445807,0.330418660984044,-0.203401246964532,-0.255105870277611,-0.271381217190494,-0.271242138048918,-0.362256661202177,0.264348348198339,-0.480929317532562,-0.114478804213553,-0.285651797187965
healthy,-0.0888599990725783,-0.408718381596259,0.550331711763321,-0.101076992667374,0.349246388348871,-0.0273046875831296,-0.166255792810673,-0.613028040903377,-0.223802878200501,0.175480247308308,-0.0828764590048615,-0.39717367732207,0.243509455792078,-0.162556414101483,0.638003505441464,0.253028068063922,-0.434969794204464,0.0710921219696211,0.348315220033102,0.259573689715587,-0.488858194531446,-0.503088236226808,0.435077258230414,0.643469711478935,0.239459051112707,-0.435524440644175,-0.596242397387167,-0.461423043921349,-0.472699417057585,0.337958422600863,-0.722872123697867,-0.0178932307705288,-0.5339769875138
