group,CD101,CD11a,CD127,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD305,CD336,CD38,CD4,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD94,CD95,CD96,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,-0.267126992904129,-0.472183371989241,0.201210966985398,0.351219329779542,-0.254443598681912,-0.290779423735018,-0.330309225201293,-0.396516487521731,-0.111357879286357,-0.0820650288145733,0.144708532141406,0.177259847984091,0.362809333272221,0.0091681456650652,0.726656282022457,0.0507634365605046,-0.395793828932584,-0.241103325274653,-0.0524799966056768,0.0286774034232859,-0.25983510927101,0.0679533160639455,0.350324721593177,0.342398258844709,-0.0965519462319026,0.0496209751085057,-0.488550345786002,-0.11516577399798,-0.565794933333096,-0.168449650442889,0.14849898813417,-0.433163909244159,0.155680525286869,-0.316820158013415
healthy,0.154366234049324,0.134982504316603,0.444037401618637,0.26659916252251,0.439312313825638,-0.104438900622952,-0.158702293585518,-0.0523926254014254,0.650747036841942,0.082012376576003,-0.0561986248529284,0.126434280882747,0.0374948034904073,0.044452382334219,0.0077610238464588,0.377847331073656,0.122223011068654,0.504583664215527,0.434262817399378,0.364050316327669,-0.0112387416027862,-0.354956384472414,0.337307124266413,0.448835137438353,0.446559113888495,-0.170086096865804,0.110464691310147,0.29957468066016,0.243198076566013,-0.251615643443016,0.203076944926264,-0.0974139516425295,0.239187262043334,0.131816178985079
healthy,-0.308348767792129,0.362059769337299,-0.429496970740227,-0.626258318584626,0.133530464021831,0.113534358225738,0.381670901399415,-0.281315935981669,-0.431328620002528,-0.122734018078445,-0.0632313943925761,-0.500917223126685,-0.302395014305335,-0.309399764194746,-0.132453389770482,-0.22950025579575,0.392180361906467,-0.20794481920981,-0.327886825420561,-0.245368275618556,0.240601269207828,0.224054406427545,-0.117260639304591,-0.24985253028336,0.0195113967534539,0.122047267376516,-0.0182788152474781,-0.220250435774453,0.481336351923697,-0.376690124285472,-0.654139985763303,0.306649908833809,-0.285009007456404,-0.146029810313824
healthy,0.115576899731952,0.227670951961524,0.335952193136629,0.0409415361949182,0.534684226236117,0.183035361115754,0.0916136561510478,0.26626406697577,0.250356235998235,0.302550992042385,0.0194530049617605,0.133183287394274,-0.140282052346396,0.138826622166579,-0.137500506954728,0.221160899621063,0.385573199616577,0.396131982519704,0.437847118299072,0.388704010451006,0.308661374273569,-0.196592501039304,0.0819601273069883,0.232403958647451,0.390179642197704,-0.0221618234452178,0.286122762601118,0.30060381880593,0.359954031236973,-0.0882266582518968,0.216549374090263,0.518851411463931,0.222308145517295,-0.0204018807045403
healthy,-0.226809156086545,0.0605506317898461,0.163298426539922,-0.183046814483296,-0.0692811265768201,0.17228861493195,0.133964008029906,0.129560167788112,0.181007152199382,-0.266582957242017,-0.139105658324185,0.150894107638976,0.0466830813088764,0.156304197925988,-0.153972343119042,0.0865133528917171,0.182188591146863,0.0128464290851772,-0.125109882905549,-0.024597563083373,0.0905558279603893,-0.145766337957912,-0.155403666688158,0.15156140629841,-0.394095248265831,0.03138736357906,0.265428638817963,0.182948646730568,0.162857375359322,0.100547782212587,0.0169300475880757,0.0882902612400432,-0.284333408255916,0.0519291631807553
healthy,-0.0889345600338059,0.0207315986790399,-0.093302361930785,0.0154897449809923,0.20445054063629,0.1187469247565,0.052873255255469,-0.0071738215858217,-0.197084336633036,0.101364896533656,0.131522251516113,0.134781343123206,-0.0834041442351818,0.0162734089767216,0.0716133271247756,-0.0813379992570903,0.211457747143648,-0.0751167387710837,0.0383587728598202,-0.0148482184766614,0.0615550147526427,0.242664957808879,-0.235466697393577,-0.0281798841865945,0.071428305616369,0.0955103683336579,0.100885028835605,0.0390051789799733,-0.0069122977630075,0.0352640070470937,0.0276240276750745,0.13083464847634,0.368132756271202,-0.172969501378287
healthy,-0.081818739894766,0.604013495290119,-0.672436724795242,-0.225917274359543,-0.175128004039201,-0.25573719201642,0.779905388460646,0.238915662265684,-0.522603808649998,0.333476323092614,0.166185599500113,0.0740244514943731,-0.0042446616719371,-0.0280142966756008,0.21489972177741,-0.242360703204874,0.245128041125077,-0.56100916169871,-0.490986010143773,-0.427952380604037,0.42835197721748,0.468476510358987,-0.352599198654452,-0.164591062411451,-0.219290152097862,0.337538488994428,-0.0018380081036212,-0.154750692347762,0.108804916550159,0.28237545611511,0.139564477811813,0.757179503883469,0.206797563248942,0.587613157214391
healthy,-0.364586631960883,0.555033898026063,-0.477907753464473,-0.425114526192233,0.147595857486117,0.694886514959155,0.68596386962325,0.053249449849713,-0.489395260913845,0.0548597781237248,-0.116683131777881,0.0386873811809572,-0.129388638293977,0.0873436164058397,-0.444519881669748,-0.088441647108836,0.425784786801198,-0.341996812605047,-0.265589202233724,-0.168143246142327,0.307977170636826,0.823551420516373,-0.740452328284343,-0.61437703482707,-0.215305687015162,0.60752165400166,0.562355787906969,0.0020979301116455,0.592753387096441,0.423841234089277,-0.6199965666839,0.670268630395925,0.0772600991869174,0.183865014396593
healthy,0.199444138206358,0.400854376134906,0.423410003463886,0.131630387996265,0.429869915822514,-0.146637276080882,0.285461661922072,0.521480602405358,0.634248757800604,0.24149341364732,-0.0720958134614591,0.227321758480147,-0.037936554630697,0.216926672774097,-0.201695860895301,0.365954449266327,0.254027549749909,0.358316303009156,0.315769095472743,0.265067463883316,0.471364135937511,-0.240430359904717,0.2284452882005,0.286334297405668,0.297336537234587,-0.0569349032341402,0.454605401722381,0.354157068687102,0.411481806407068,-0.0287924440020748,0.472102770232188,0.441029143447215,0.164152446713533,0.255158732320434
healthy,0.209298588244883,0.115459109539129,0.156994213195174,0.244833587696218,0.403962463998894,0.117565110060113,-0.0617048764470632,-0.24474201519382,0.0234623051105607,0.367821026042548,0.626700191224606,0.103567799138276,0.193188773357491,0.0383858650614166,0.558983270821906,0.328219190216918,0.166770520369343,0.0509453304579585,0.403771110750887,0.269493449050091,-0.0598994271007993,-0.0367964790980277,0.485698201149121,0.522712606901408,0.515528475182937,-0.119731402581793,-0.190101209705519,0.289218212776286,0.0348701795180334,-0.0005112593584207,0.199972611225025,-0.222865683444262,0.39286015796928,-0.156204763699118
