group,B7,CD11a,CD11b,CD127,CD16,CD197,CD2,CD226,CD244,CD279,CD28,CD3,CD319,CD38,CD4,CD41,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD70,CD8,CD82,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TCR,TIGIT
healthy,0.131479536404534,-0.196290844332569,0.14375414050198,0.467212903302666,0.203349167265105,0.142726193826409,-0.0109367239330589,0.21962781055293,-0.318365909060114,-0.110401910255169,0.152716770855912,-0.0592421536925573,-0.165606924768608,0.0799548555106116,-0.131849771000493,-0.0344665933014083,-0.0065004892995557,0.431280343681406,0.0161615436756851,0.0340928446427759,-0.0977188144225112,-0.0549624872427096,0.22980187710228,0.0901439911770099,0.0110293315222587,0.185881311748053,0.278058204934953,0.244556473492269,-0.0114167363072302,0.303312779004491,0.0622195338698388,-0.16698909168826,-0.229096596528886,-0.130820878550738,0.0575038383857985,0.241964758208778,-0.209891735748745,-0.0086399065731343,-0.102577524683644
healthy,-0.0416763517973364,-0.300295547422668,-0.226452659444538,0.47476756495129,-0.128869857211515,0.363669423372017,0.0049504427467965,-0.430844310101344,-0.641170873357652,-0.337078509860831,0.404511127098997,0.0886044088065294,-0.46840522001069,0.0341337688345542,0.0882239019151957,-0.0884452334305133,-0.11472602916514,0.351573595906653,-0.208642550180951,0.18258424332355,-0.387345105664945,0.285580600277439,0.430922688215341,0.328619267628689,-0.39851123367649,-0.649528861285332,0.522971239641831,0.510885404572549,-0.129769216573653,0.247131825422611,-0.0323528833449089,-0.534671607742247,-0.446716082085456,-0.393577792869218,-0.405825819927056,0.184097181960357,-0.633104114405469,0.233021979386817,-0.400278532845022
healthy,0.295617447856052,0.277269187312244,0.260984065744386,-0.413908330400267,0.428463353395097,0.0339949316535848,-0.0932246689185819,0.38186180381194,0.562700394364678,0.415082086051434,-0.0083525560985801,-0.19515959153343,0.406916778133846,0.0633281597791964,0.159664443524559,0.225741138802239,0.156506828298424,-0.490421369023588,0.247556923614656,-0.193141506660126,0.288950347650117,0.0427659171398218,-0.533170564036059,-0.296993143936178,0.418554732978193,0.435745340039189,-0.295866306697835,-0.471018076888261,0.331706290333274,-0.44651719154517,0.305428498910607,0.452799597917026,0.587777750672107,0.172256754528872,0.417190262421168,0.195827724828175,0.590283090113883,-0.206162800204041,0.516345080418024
healthy,0.106299605038276,-0.0613469816398707,-0.0171498179677674,-0.509792882374733,0.366821101277766,-0.0016831711190816,-0.463703322421021,0.159514566110831,0.0155348384658499,-0.230146974593142,-0.489976757423891,-0.129969040412532,0.0799784438160141,0.225593652451972,-0.0462051862619059,-0.062279231495446,-0.285046161507181,0.385070606296545,-0.0924040995538614,-0.242693907003269,-0.258165763666204,-0.587228390837524,-0.303792049054653,-0.364715797748595,-0.419959437416463,0.739349640395453,-0.0512644148900102,-0.366290896144247,-0.0545647517353273,-0.117281554268458,-0.23550959548553,0.0541403698273687,-0.251804883083197,-0.143879663455468,0.342313111594254,-0.335005601616572,-0.525432814475602,0.120792771277883,0.122231657962528
healthy,-0.0046109905101784,0.296718353949573,0.173373619410641,-0.110199335853662,-0.0843854133830989,-0.255188669980681,0.155691487945463,0.462940793242827,0.464611908312705,0.518362812557503,-0.123581410921757,-0.213068008424622,0.255922205323785,-0.301111148425752,-0.0045232376888083,0.0372544649354239,0.202497190216993,-0.468859170989869,-0.0027990039256073,-0.196741610235455,0.514329673090479,-0.0982459860718666,-0.221765901618826,-0.0047174835210702,0.496702057809115,0.343986471771891,-0.265080725561095,-0.147657287028131,0.145325469105572,0.0667666171217692,0.167096697865682,0.37407573392899,0.514860615295282,0.57668270109783,0.212766909434596,0.0547711653323459,0.599905181578007,-0.184500974001246,0.19545504968165
healthy,-0.0883744164501819,-0.218728687340058,-0.13969995892739,-0.52812569465035,0.459365793972892,-0.152069802560857,-0.332868311928719,0.0232691835219918,0.0498862535171713,-0.0667583953160601,-0.535428772819954,-0.428682132868704,-0.0483383310462578,-0.089721820426361,-0.0475229559762076,-0.0677411669037064,-0.371968906281339,0.123274150943981,-0.207922423559684,-0.405750204626128,-0.0839265592334238,-0.366547808467179,-0.159220096545343,-0.445087710197357,-0.159740851226788,0.502952902510053,-0.313743943758938,-0.405472268305011,0.0499070925654845,-0.281991442023484,-0.294556853676557,0.0942106205221488,-0.170246289924576,-0.261019980433263,0.1640767480303,-0.225051866289922,-0.100285683221807,-0.158036146076579,-0.0913785203939218
healthy,0.0392230474215899,-0.383391306232124,-0.132744852138125,0.164059909954915,-0.072308268351021,0.0189314309595938,0.143757387037045,0.304652047389671,-0.424887171620657,-0.287429745622003,0.170521695408922,-0.423988777333735,-0.186296672901826,0.0104162113276672,-0.147724247642391,-0.156779917041039,-0.246951016030488,-0.197323982855388,0.0698626759722682,-0.0751147112165703,0.0099808043316538,0.182015439859893,0.0773367265026335,0.207320173215049,-0.141754726891463,-0.169912178541164,-0.129916056645075,-0.0934994306356487,0.0200354969974955,0.205451946705138,0.234080723985933,0.0012367808358177,0.0370608057399784,0.0023375381213651,-0.133921944139468,-0.100615227777806,-0.488022675451898,-0.332460864068872,-0.342983318833311
healthy,-0.0085719170009936,0.554524692952344,0.108372175036412,-0.468447330854065,0.342139289010562,-0.371719552732099,0.269947787032735,0.644796712506815,0.583718398427182,0.0396947627529289,-0.493330976610937,0.1496830078674,0.31893849633092,-0.233045903578798,-0.0374142150970446,0.0305305035363527,0.175200368219978,-0.411108513540249,0.0622662903629892,-0.0833280635363241,0.451894196884854,-0.378599070564682,-0.135781387870949,-0.0992637599603144,0.231368717803842,0.719964693728164,-0.617421823169708,-0.555630924346442,0.0242897748867932,0.148265832958166,-0.042475355196406,0.495242384288753,0.467901447555312,0.578399147883511,0.37743685591959,-0.557229603012128,0.641174726188912,0.28870002967793,0.122875466276023
healthy,0.208012647674789,0.3326314474293,0.115856764883916,0.322454966490389,0.0080966341860181,0.0538248477247007,0.290250827524806,0.050648982197251,0.206784036348231,0.531019811850401,0.235697311412242,0.279933772422257,0.171909593422585,0.0222724711734015,0.0693394422491743,0.146571390012853,0.374054893882747,-0.0358873440727521,0.0471413034492832,0.178540961680715,0.271803485498369,0.0989465838318158,0.20858500140624,0.186674391640251,0.250269172103664,-0.160764366009286,0.17254826621728,0.276023419489596,0.0153360375811668,0.457349530620627,0.0822383880819158,-0.0846130653291449,0.266666303193345,0.324307912747426,0.0690029811861381,0.169393641632338,0.295015923525996,0.355006716356622,0.320525965100672
healthy,-0.0492370395518969,0.559154952090829,0.258890250471822,-0.362415164717647,0.0026832102715547,-0.389110787585597,0.122134434220803,0.125198907856454,0.656819292339992,0.285726152351343,-0.169361662708124,0.118260759104157,0.198666037085525,-0.224854527435887,0.155364776916506,0.0858798956924707,0.34357767949036,-0.659743502085338,0.535879100262155,-0.0618193694936345,0.507664636416742,0.0436398355678277,-0.242343143613284,-0.101118089009462,0.556005769577613,0.378874918383412,-0.487440695683662,-0.567259992005299,-0.265829719006711,-0.126848034482498,0.13113503275968,0.430826092557793,0.580095892868294,0.581707435503499,0.261876761536224,-0.418111243433265,0.704472488897506,-0.050706927860673,0.41374620623879
