group,CD11a,CD127,CD154,CD16,CD195,CD197,CD2,CD224,CD226,CD244,CD254,CD279,CD28,CD3,CD319,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD62L,CD7,CD8,CD81,CD94,CD95,CD99,CX3CR1,ITGB7,KLRG1,TIGIT
healthy,0.20833411760253,0.0276309481315924,-0.303761785170685,-0.0349944848045323,0.294435013010209,-0.0488523945571909,0.047739516347099,0.0226895468055819,-0.103220484232194,0.00822235887797,0.322628725361476,-0.0068836912732659,0.0612221066175285,-0.118365040688198,-0.204955416494212,-0.0038833190334751,-0.285767288678385,-0.146991732699783,0.112727846493002,-0.0932873301312301,0.0124955702590954,0.0255203523720293,0.0069941566061855,0.0302103670367538,0.101256657876096,-0.127240530808814,-0.137784279285864,-0.0629051462821165,0.37309902895932,0.304801029888757,-0.0816391114920381,0.103739129687936,0.365969320812805,-0.0366156500351135,-0.20558645281885,0.332497214931705,0.178900381834568
healthy,-0.417638825842399,0.178634035199939,0.104681630658487,-0.144096483037596,-0.441270762851745,0.199490051247051,-0.319440388308299,-0.0904965488660102,-0.119582835517903,-0.514698062302542,-0.197376212678028,-0.431928913817284,0.190950895116615,-0.166978854810901,-0.320018729797704,0.175540203637353,0.138180010936094,0.307007514556902,-0.144088444472352,0.123547911275882,-0.419453575921433,0.12040204587242,0.124931211245335,0.15562504272008,-0.383711488027371,-0.336020770622129,0.306976749991422,0.168122031610661,-0.445460554223578,-0.374805042224809,-0.18695583389309,-0.363453543113896,-0.418855992939525,-0.244480541277963,-0.117772813969638,-0.622684890924147,-0.379369221584727
healthy,-0.305916913526501,0.301150931058763,0.254932460140762,0.0565907012319794,0.0275675497343334,0.383302986085179,-0.191782839578218,0.13565328876028,-0.205284110872053,-0.435504677919158,0.220997076060219,0.133950488619386,0.310898659125824,-0.0408966923213539,0.0662944229485215,0.134068173925743,0.125897505609774,-0.0242843664816022,0.0030698297476792,0.140902484050167,-0.357122290761073,0.162015021631103,0.185318788149112,0.122160955867984,-0.295099296031529,-0.431784424230023,0.0215953498803225,0.196832053147717,-0.102801447482758,-0.216704482822626,-0.214685270436686,-0.0410953961737821,-0.397228841122402,0.100716823666703,0.427117099952672,-0.34270959229588,0.0343131003444556
healthy,0.140469541375931,0.458428084231466,0.124373979763055,-0.289046898317661,0.474227771355998,0.0080047131294199,0.475860496166084,0.246366901543983,-0.121747329598157,0.0192982756073696,-0.0113897834138341,0.169455550034688,0.496064338178635,0.158599507065443,-0.0652636149747645,-0.218928899537149,-0.0640186541887752,-0.307631537845078,0.141667650892348,0.222619532308862,0.36315179045679,0.536662849033863,0.254416309729124,0.34961868642505,0.402219390480845,-0.749315182565936,0.119301993404797,0.39125784050471,0.332013071806596,0.351790863677006,-0.0047386706354321,0.27860370146509,0.20872412272936,-0.334521938815448,0.33004308214297,0.50024167647192,-0.0615047726756241
healthy,0.483552078347086,-0.184775827753489,-0.122545847523872,0.0798472443494148,0.313714381834178,-0.434034739197704,0.372725910805496,0.278349614593911,0.624206141317662,0.617198520264312,0.203578006347538,0.696928236252026,-0.390546393207659,0.0382642788507065,0.373624270254234,0.0136734961664601,0.0951400330679605,-0.743224230436389,0.0327808437279933,0.105905990998334,0.531584637782503,-0.0255312350771562,-0.337474134117852,0.0519912505053936,0.451389940047077,0.398775053127716,-0.576034183682769,-0.37449880044991,0.0002022916460339,0.0918056062199509,0.579028512500802,0.682090303184564,0.628569866659583,0.181958620066775,-0.352261638073889,0.485716589346977,0.374938865840589
healthy,-0.0995140010059826,0.287112030971464,0.0241764244302667,-0.298047719583617,0.0058336980028565,0.055275104465466,0.03868820880406,-0.130217557649323,-0.280464346046042,0.005461931644023,-0.0571928348191679,-0.156953397164791,0.448669284274326,0.0566589675002249,-0.0445452183838603,0.0375688987901867,-0.221011516283792,-0.0441649269415859,-0.113584004239817,0.261899912400995,-0.115366652015113,0.199937594283416,-0.241106994898931,0.178701244403539,0.170755672847348,-0.6693581926472,0.122865043261431,0.491739286190313,0.292996322751948,-0.0703108210041311,0.159242762893507,0.0271195189269704,0.0720970973788728,-0.313230002798828,0.215539380947239,-0.149652005175994,0.0577574661290922
healthy,-0.486492593233418,0.654196633341868,0.0911307860987216,-0.196799459408306,-0.187170585809304,0.260348818337403,0.183690994557052,0.17964558915554,0.0638459531163421,-0.632772509204375,-0.0570427966490649,0.00016521010706,0.601881665984258,-0.210788869518204,-0.258727889702225,-0.111706416298875,-0.0216584069429015,-0.282790217744277,0.108803789154613,0.290531623484871,-0.321051549656053,0.492034751177457,0.525336722343466,0.397302048552159,-0.359807870590637,-0.558792609162769,0.372463584020183,0.237595129844796,0.174435633346553,-0.255506749732906,-0.363988747414876,-0.0103507445227953,-0.0983746856532953,-0.201168990863144,-0.0121560586841853,-0.627160242878211,-0.464016032826291
healthy,-0.489514081058157,0.561210274800043,0.131184035457627,-0.386860552621636,-0.12750113138887,0.489729871614788,-0.021181437340487,-0.0858581439977853,-0.61228099980132,-0.643637704142576,-0.0042071722562313,-0.0532963556450865,0.559127852445256,0.0350948134307458,-0.315879318959994,0.177106519008945,-0.0288169793803124,0.533118924012216,0.0345286638842752,0.194402504775156,-0.353213112842377,0.389584523253769,0.387441045579932,0.296674848235932,-0.258648397460205,-0.743245870227436,0.776225359995106,0.685345659058274,0.312818936301728,-0.320034056326423,-0.537916529779241,-0.502868425166217,-0.505672731506433,-0.371181260345429,0.659302068747383,-0.625581870510799,-0.157114325159956
healthy,-0.184505355063697,0.583082713024468,0.0646364619893541,-0.0167004511950874,-0.0967475587735726,0.253332783201389,0.125653232447171,-0.0991458560442552,-0.393722302439925,-0.4076434806293,-0.0901633476539472,0.127315655680004,0.542314537062155,-0.0287451082533596,-0.176368582668126,-0.211605434379039,-0.0168435897002754,-0.129412878028796,-0.0888588470358274,0.215384895992474,-0.180156335318686,0.497013633081971,0.278494363387414,0.233921540380071,0.0294919661242791,-0.678585383489145,0.479882761778196,0.506353798800336,0.184331089790934,-0.124276587552829,-0.321753322069885,-0.125363994971728,-0.115140767616445,-0.451425410627742,0.333299551913987,-0.321568767838264,-0.233071978707014
healthy,-0.592268436834699,0.462706100512254,0.125473443047415,-0.111717486172545,-0.419942271279583,0.298055890638999,-0.179140577505427,-0.346055586299878,-0.282929732643461,-0.702951125500081,-0.249968176422512,-0.415122367222187,0.0950130587259441,-0.225101343850261,-0.516373727672977,0.214574580715227,-0.241700091516572,0.635387663191989,-0.694853575785607,0.123647155511366,-0.606612960879495,-0.078437503182428,0.16259320938994,0.11966747164132,-0.588567073449691,-0.524138139691445,0.410323709963698,0.607344010686338,0.005048260784614,-0.489689714524533,-0.44714365142545,-0.703121989522322,-0.635199100696406,-0.587563761344108,0.370974630070417,-0.817688837758584,-0.635431939296041
