group,ARID3A,ARNT,ATF3,BACH1,BARX2,BHLHE40,CEBPB,CTCF,E2F4,E2F6,EGR2,EPAS1,ESR1,ESR2,ETV1,FOSL2,GLIS1,GMEB2,HEY1,HOXA4,JUN,MAX,MEIS1,NFIC,NFYA,ONECUT1,PGR,PPARG,RUNX1,SPI1,STAT2,STAT4,TBP,USF2,XBP1,ZBTB7B,ZEB1,ZFX,ZNF384,ZNF76
healthy,-0.0210793224209937,0.0482414520695332,0.143504891275154,-0.0078394174292951,0.0824590574044383,0.0646897112313692,0.0271330947691717,0.120697993531778,0.104307804128678,0.159561179565525,0.0726597856178193,0.0611619733881863,-0.0822267783694962,0.224628344228675,0.05515175335906,-0.0026276565827822,0.0810653831947858,-0.215148456115101,-0.0174789973793915,-0.0496351262791856,0.128421271443602,0.116458901144085,-0.055398549833686,-0.0122817539725625,0.0735308319988521,-0.0763472152975248,0.0801217496153336,-0.152679913155366,0.141617624116249,-0.0941746312293294,-0.0405762439164445,0.15890789477975,0.0633105544614006,0.124690289444845,0.106819321193989,-0.112989233059638,-0.0129640736377048,0.0984282410567062,0.0781618952580098,-0.121031894644507
healthy,-0.0354272211093362,0.107435937324285,-0.008866593404815,0.30759734393865,0.249761111269692,-0.0642253422513632,0.330240545511336,0.15840235459455,-0.121235746979518,-0.302406011141326,-0.275421231245962,0.0742259083510127,0.0518966519041987,0.0103862908270484,-0.12056435393897,-0.213640745725406,0.0024680582181691,0.320648180579968,0.213825632577824,0.131813450077306,0.0401842510650964,0.313034467492719,0.0184988358925873,0.113852598672933,0.134520048587419,-0.0102811590874378,0.0078964812144771,-0.171488718513391,0.15068133462825,-0.192441111694546,-0.0502609470451535,0.0072091371513677,0.171957823585998,-0.105962642876776,-0.13562429437657,-0.157693984183518,-0.272652278738563,-0.235942450405977,-0.133183062878164,0.270688127824044
healthy,-0.0922433329724373,-0.0850576713927727,0.173024606073507,0.056030660993336,-0.0869169749978609,0.167063897457195,0.317230006268146,0.201975056912734,-0.0495121612954972,0.147858384924636,-0.0669896151833268,0.0772595333314319,0.205387425882073,0.303077424709415,0.134241720287372,-0.0865560513568732,0.169787230384647,0.0092418326252916,-0.153064435018883,-0.0926589420135746,0.367376518205379,0.139174343380871,0.23738932204965,0.120887545570826,-0.135597918211083,0.0560744093134558,0.0111011362303799,0.131944933481086,0.100883626196083,0.175047965879044,0.0030295711682908,-0.0541932315483077,0.291429434477539,0.199634521786329,-0.120439125289599,0.179466546211136,-0.0209991936574673,-0.0494574758953476,0.0343643054540429,0.142772642710718
healthy,-0.235500185567991,-0.314853848481671,-0.046489434429015,0.304026230579805,0.24281532664072,-0.282337744134833,-0.321460650136476,-0.198866039683378,0.293077197457655,0.0671431206148003,0.119353176729823,0.0326314739959874,0.0066944624362551,-0.159277120906786,-0.0852737884471264,-0.30729436557559,0.259608915657135,-0.0703160378652168,-0.371818746293968,-0.152838587648557,0.0278660525492282,0.0795098401679877,0.181138409926685,0.106235294963176,0.0006327697787429,0.0984889031495202,-0.328356127812953,0.0938464083158288,0.129986832557791,0.191874840463939,0.213498337019215,0.145418656676164,0.253316483701324,-0.109561366682333,0.121399098761253,-0.0072682878964368,-0.248265912816054,-0.0420272991341691,0.184962233669248,-0.130081546505565
healthy,0.0643298119690711,0.250968215484433,-0.1391080965828,-0.0499887710842463,0.188277379616485,-0.0971093339915277,-0.0893241975111942,0.16799505036509,0.0362623462373426,0.0163897610112283,-0.171887618605257,0.0590031396404219,0.0540862113370534,-0.0880949654353521,-0.0803098289550187,-0.0467108188820007,0.000614616037921,0.0659687880701939,-0.0618713478173868,0.238061278688091,0.131732704127747,-0.053266723286492,-0.0481449229704831,-0.23171024629624,-0.093216765751361,0.149146825202178,0.219417925537819,0.111655246888993,-0.101206774244335,0.138083736519598,-0.0536764673117727,0.123947567647414,-0.0760075166895712,0.0290918257949302,0.110630886825791,-0.0188482251629125,-0.0403597864901497,-0.0803098289550187,-0.0268382336558863,-0.0782611088286151
healthy,-0.0371197670659308,-0.107185926065829,-0.0840694615802331,-0.0893505652788216,0.0183690563429165,-0.105532090418739,-0.0102022731850523,-0.0485290610140564,0.135456276123314,-0.198947429989658,-0.0108662897487996,0.047278599915037,0.227338792411565,0.0410200886576615,-0.15273622118644,0.0376844914332299,0.0193216408525914,0.161827662923728,-0.0750462832280031,-0.242102300870956,-0.0195326367700438,0.203713455419172,-0.0338896678002254,0.122827549887559,-0.165600766388759,0.143582721826371,-0.0792258641222445,0.10858842834066,-0.224946471053391,0.23256714713079,0.355193009744314,0.0324995770499506,-0.135515230864955,-0.0692345868546446,-0.118979977275191,0.321905300885056,-0.0316121530441948,0.0040895973412101,0.104768781658543,0.0094141413757447
healthy,-0.0430367648869992,0.143144022341541,0.0254046454934962,0.223460125374804,-0.195320702179458,0.170887622448461,0.193053715400293,-0.112953515869808,0.153471406557735,0.0703485579883641,0.0485782881249573,-0.112197853610087,0.0824751380610386,0.0215543663606292,-0.108491510145738,-0.0228138034601651,-0.130081860423497,0.234075380928035,0.121049897223968,0.277543952820589,0.163654855105412,0.156350119928103,0.154910763242919,0.0487222237934757,0.0136379045921176,0.226086951325264,0.230117150043779,-0.0510251944897699,-0.0186396690731318,0.220077637164621,-0.222164704358138,0.0056854589064764,-0.198775158223899,0.255161956365979,0.0382509039087627,0.27477319120161,-0.108383558394349,-0.160092447309581,-0.0937021202054732,-0.106188539449444
healthy,0.0677103930736798,0.0913218498858535,-0.0758472643443366,-0.0589196660759166,-0.123288129877719,-0.018889165449739,-0.128083071876499,-0.0850012445238254,0.0497656858964277,-0.0172908514501457,0.0256456746298379,0.0564495444401815,-0.114206800334576,0.0322568825372466,-0.202695275402968,0.0486759263512505,-0.150677419779841,-0.0119873549969497,0.0055214483622314,0.219404921762353,0.0678556943463701,-0.0443168881705415,0.0715608767999727,-0.12118126142371,0.107958845608893,0.0787532897981426,-0.0081368712706568,0.0735224439812918,-0.061535088984342,-0.111155473608079,-0.121689815878126,-0.177340203318511,0.162664774776791,-0.0753387098899205,-0.0079189193616213,0.132296808784518,0.0244832644483155,-0.0436630324434351,0.0419194171711515,0.246358307846404
healthy,-0.392603684704001,0.156122768990974,-0.0232244031357187,0.0798588505858434,0.0096292826269103,0.0022539654148916,-0.0875052142718048,0.223912918684423,-0.0416555633638197,0.0860786538826329,-0.0124538721974708,-0.0141800102683688,0.0251074628494256,-0.0938391423997281,-0.36869453258148,-0.36753901866625,0.0926550972767154,-0.0981045579633521,-0.192885230219934,0.0004850305323184,-0.255882137005765,0.235667776291199,0.152955804927012,-0.154496490147318,0.272087863026758,-0.142413523651032,0.133597380445949,-0.0771769170542002,-0.136307845185376,-0.3107761807811,0.357296315071996,0.0886036657714672,-0.109902212381804,-0.0579326174042712,0.0771911826580919,-0.108332995953715,0.150416527434286,0.339949340739666,-0.0931686590168173,-0.14140066577472
healthy,-0.0802082094677481,0.0352828462412772,0.26341603218643,-0.30888926569615,0.0489796033225183,0.51072467804532,0.296616971351358,0.213011966127462,-0.13850160760551,0.0955485773987382,0.156143030726149,-0.323900911457191,-0.564854262030385,-0.611861532333204,-0.195808839233423,-0.471606739821295,-0.396658085072743,0.368387978457062,0.218928965186558,0.054129583985065,-0.160306844878846,0.273606419454873,0.0350636981279773,-0.0451445113397708,-0.177948267999485,0.290699972292262,0.374852847799408,0.016983978780739,0.220682150092957,0.378359217612205,-0.334200872782284,-0.427557969048024,-0.187042914701429,-0.297383989747908,0.692069741800952,-0.0401041047338741,0.654814562539977,-0.283139362383417,-0.0923709297558903,0.32477750391039
healthy,-0.2227227089452,-0.0369399413449906,-0.11546703119494,0.119528907661295,-0.192447573824487,0.145086755212465,0.124326230244047,-0.0451098836385578,0.114463607148747,-0.0339432074673522,-0.203810554779333,0.187238130651334,0.173152366510827,0.102628379797558,0.169032355159255,-0.163763184364306,-0.140353540277109,0.144028779938364,0.123642548066541,-0.0443222753991253,0.124164965665194,-0.0487891051412657,0.0367320892211364,0.0793899548928462,-0.145201432246316,0.0443254608722878,-0.0264378345123153,-0.091122450734544,0.158394865717173,0.176126802076328,0.0728768568279335,0.107123480614015,0.202336875257523,0.18413229431788,-0.125800706134147,0.171654795940298,-0.176191706092014,-0.163513921089339,-0.130776415214,0.184788501789358
