group,CD11a,CD11b,CD11c,CD122,CD154,CD158b,CD16,CD169,CD2,CD244,CD303,CD305,CD319,CD326,CD335,CD337,CD366,CD38,CD4,CD41,CD45RA,CD47,CD49f,CD5,CD54,CD56,CD57,CD58,CD62L,CD88,CD94,CD95,CD99,CX3CR1,KLRG1,Mac,TIGIT
healthy,-0.165001636451379,0.122103912041511,0.299721408790879,-0.0488782681777616,0.0770961234410128,-0.346183905898629,-0.607963001247911,0.0372258247495159,0.390641240685318,-0.200458804734269,0.164783646995082,0.0566256176357929,0.0663456256524607,0.157168822894858,0.403097070455569,0.0121596202891987,0.0102955179937099,-0.150939798794393,0.0277805689326331,0.126087525003363,-0.414253662566982,-0.212661732803978,0.172351094108389,0.0718298984971972,0.5331707441698,0.528955154477367,-0.242204478111056,-0.0595699609876219,0.55026510517722,0.141306441219739,0.647852110163935,-0.0549354363907249,-0.495454583297494,-0.255916094139108,-0.264973752400551,0.250241167286728,-0.0717201292329115
healthy,0.0030890766562235,0.114057764681227,0.0387811955721844,-0.124548588112045,0.190908510027147,-0.0958798560075958,-0.648086512712146,0.178120954334055,0.248591009150902,-0.151495382138953,0.231634923488841,-0.181245498155171,0.102832510032091,0.181016176787706,-0.0303211007380285,-0.107078921069448,0.0275130055058438,-0.337462609548582,0.243341178159617,0.210006196000641,0.0203479241619248,-0.0223304009767518,0.0849984943135543,0.237538131270538,0.265390836754409,0.295736648680506,0.19107068815345,0.169563034769153,0.330984028068257,0.182270608260369,0.462901905523858,0.250097026683936,-0.172092163906162,0.0638166693426091,0.2269809042192,0.216096089508018,0.208517074783623
healthy,0.0712191911481633,0.16487961569799,0.365210290209185,0.0674446706301304,0.0366451996304488,-0.0241105759519259,-0.411259365651786,0.0535759850781703,0.395507483457791,-0.154753203580863,0.146684414984104,-0.0003642156201737,-0.0788107533997878,0.030596896879551,0.266851679487188,-0.0523959785368932,0.0402590514660033,-0.0727732260369216,0.0402769779957284,0.036510523153531,-0.152001199975179,-0.122997073727528,-0.0564035196385311,0.0555626741276323,0.4014256056161,0.671117405777454,0.151523426238888,-0.120531190611188,0.620566401827729,0.102387288349897,0.698685742198867,0.0387015785721813,-0.285026512564752,-0.104299783984343,-0.343302962330428,0.244241214878316,0.18496361969793
healthy,0.120693766897388,0.257714309717169,0.0806118945099263,0.324016502663586,-0.0889235602701439,0.0155157173300345,-0.122074163114055,-0.0145201347396459,0.297148669570568,0.374372109022051,-0.0749603484542501,0.210738082350215,0.154451081209569,0.023592553025673,0.121576803623757,0.365752683120764,-0.111989718902584,0.0472072340089416,0.0245560721703157,0.0909404304798094,-0.121362485403431,0.167857145489149,0.337913324253608,-0.0344367879324703,0.260040479340791,0.444335081422482,-0.279334625149621,0.023455134884062,0.303022621355169,0.0220933781619723,0.543991940271268,-0.0934022115109009,0.0008727374928289,-0.15871095312225,0.0129745252519702,-0.0337451409148017,-0.0120534896165754
healthy,0.0199371527460068,-0.117239843419212,-0.102301274820413,-0.365284448348195,-0.280143822910593,0.312689270508159,0.36103676133304,-0.150189393204015,-0.0151037303415278,-0.0363758024169199,-0.0769758449884381,-0.0304593570626345,-0.189806133131102,-0.0661466689034161,-0.406041849559713,-0.410784744813176,0.0344657566351337,0.0285761146261636,-0.0621940668136317,-0.239933663948174,0.214695436670136,0.0104982808614524,-0.592824507992218,-0.0775110208984072,-0.404194627989603,-0.0467039227368326,0.374394885819924,-0.0267265688939294,-0.276311652587098,-0.100050102081121,-0.437674205578175,-0.111989896550382,0.173510494996576,0.0309509936321107,0.147998112444851,-0.19791279663631,0.101376600024879
healthy,0.194520338752939,0.0475864572468862,-0.118628109041954,0.344359671207979,-0.0334583328199702,0.270314480003475,0.378206285342552,-0.163707705673488,-0.295215774346186,0.256231489829097,-0.136970249517045,0.264535278460458,0.171975239825284,-0.189081515783394,0.239451716764176,0.27419730884299,0.102477596803021,0.11003047627313,-0.180419473832889,-0.0077081534765932,0.16526212995059,-0.019836174695374,-0.100805871202078,-0.255258797658708,-0.307049134973025,-0.147065210922315,0.246199240271226,-0.0075632108034503,-0.273232566247934,-0.0591896801743274,-0.109181163129891,-0.042583630780204,0.126219246191531,0.313977938694839,0.166104704001584,0.100072358314105,-0.164953966473956
healthy,-0.126020961657348,-0.0889678190127231,-0.188225872565773,0.329143324301283,0.0162885361240403,-0.245644604964107,-0.399342391421311,0.0506371704973393,0.205364187882066,-0.0198796996931128,0.0492219528532294,0.0559960419198745,-0.100424245252665,0.0326313562087108,0.373421207889779,0.173439183708232,-0.0854519952636886,0.0123491411749722,-0.0782040682032682,-0.0142801349115222,0.076287662724908,0.0928923046100263,0.390252209635954,0.0400867512892778,0.260091988031786,0.044610294129036,-0.282102337169725,-0.0399824710699711,0.159442038755539,-0.012905469760628,-0.0803915104446123,-0.0242627429848337,-0.256513961478881,-0.134782504040475,0.017482491958275,-0.0818532684101992,0.33799928603307
healthy,0.234645258565368,0.0882034558396816,0.0581312209857,-0.0873271682244706,0.191707043567479,0.013363590810535,-0.0627314173440588,0.150870503315781,0.408024411135339,0.216411382526027,0.070531272694176,-0.0003868914458446,-0.0475638165939825,0.0927556021985259,0.126015158771539,0.139964506153289,0.238310116048723,-0.128496281634048,-0.0082334966949716,0.0603964682966389,0.0020320786431704,-0.133914030244257,0.293710563252249,0.202580758625248,0.291175587951233,0.504642026900037,0.334667937637715,0.142162874813505,0.348098654573969,-0.0422739154322248,0.217140294885032,-0.0137278222588692,0.0129226561772382,0.133104138188947,-0.111083327209329,0.122559972495285,-0.0698117800646636
healthy,-0.119589350197945,0.0077827251041027,0.276962411698538,-0.293512962910825,0.147885112005183,0.139191879084411,-0.381480159972261,-0.057981937443,0.249454514650086,-0.34539495438608,0.0116606246160716,0.026005531095888,-0.0808777611023765,0.158569019648184,-0.0675271491045913,-0.106162710589017,-0.143896860186527,-0.618612437435796,0.126329822617698,0.019611608658245,-0.109030176927602,-0.170212103323581,-0.0522763324490378,0.201117870854476,0.111923379450325,0.290475842668765,0.100368458775269,-0.084561581798666,0.192450998282164,0.148177499247597,0.140981651806974,0.0277943425241694,-0.170854555352081,-0.221559057577456,0.0411960911868679,0.109112086823179,0.0348498574397966
healthy,-0.227679628105526,0.0556328510564501,0.0952355762965608,-0.108598234870644,-0.0029135686469872,-0.0463086939491464,-0.234952414350202,0.0017494458036707,0.272936333032606,-0.136353659088398,0.0620040842614262,-0.148922652941945,-0.221575498268953,0.0297551921788618,-0.0480960311736741,0.0877804051692941,-0.0127239566122283,-0.306538440315179,0.0049300972733972,0.134187066045282,-0.0310889210781447,-0.0457056911797721,0.0592601810567792,-0.0244538555323238,0.268548279173068,0.386578802635375,-0.15109440043114,-0.0599357278779345,0.243694601408591,0.103546631406641,0.504112756654748,0.215259042393538,-0.176977478650544,-0.201344084043341,-0.0005561308776015,-0.0410648982307298,-0.0190106587209785
