group,B7,CD107a,CD11b,CD122,CD138,CD154,CD158b,CD16,CD197,CD1c,CD2,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD326,CD335,CD336,CD337,CD35,CD38,CD41,CD45RA,CD49f,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,ITGB7,KLRG1,Mac,NLRP2,Podoplanin,TCR,TIGIT
healthy,-0.158373480362523,-0.0828675511620605,-0.117815643261543,0.0170854785894311,-0.155543536761883,-0.0767314210516124,0.338775208866388,0.443480237667938,-0.0051762239827739,-0.0856690052240318,-0.494320945793748,-0.153656199717459,-0.445612244982548,0.0244183488123508,-0.0287134796099997,-0.144975529976209,-0.154893744145021,-0.111712338422916,-0.103084393260622,-0.49600342878984,-0.197505683425634,0.006261335651602,-0.0321810498093987,0.293395909968971,-0.0170301630846993,0.30447662675792,-0.208414115827787,-0.61208240426273,-0.641240391299314,0.278979927752988,0.14613925615543,-0.465011363517245,-0.180484825327023,-0.0444181441203411,-0.151622235200882,-0.132322827551485,-0.742282678936935,0.0903871655763621,-0.413610077383239,-0.0186121523710547,-0.0314768820932366,-0.247868687323496,-0.0280186299869308,0.0173978681481712,-0.045084383386681,-0.196750637064646
healthy,-0.666490416156285,-0.65662049272049,-0.564037472643609,-0.0634318774275446,-0.650355831829125,-0.651151164450714,-0.176568717519906,0.314153245146306,-0.618207944059704,-0.698403570644107,-0.291570327883397,-0.647755457236082,-0.660897465956978,-0.677205208816345,-0.652654065877164,-0.643117559489154,-0.655137300074989,-0.619417710284882,-0.646549546600696,-0.0472700099077233,-0.62891935032829,-0.128452627681013,-0.602828359646247,0.0035161121880561,-0.63003275569955,-0.426736973000751,-0.0652718767194926,-0.602716059818817,-0.245040005833628,-0.51260959982494,-0.633038944007607,-0.333988553842164,-0.620463558983965,-0.662120147635647,-0.629997429573191,-0.615072857405106,-0.508107300268491,-0.643485694494408,-0.654646562348341,-0.615218468967972,-0.459859296732276,-0.620573829736745,-0.644182113876092,-0.660173725841066,-0.563083340040632,-0.657140681848844
healthy,-0.0177283713908305,0.0551889053976101,-0.173934048748821,-0.155897503398236,-0.0305893224589947,-0.027187229156154,0.242085000190302,0.403274362994186,0.0304519726604524,-0.074032961612655,-0.40478741803001,0.0445964953363657,-0.173708365291384,-0.0608283987119712,0.0011062402255613,0.0314324767689106,-0.195265566309087,-0.0761394658513194,0.0577015208420214,-0.456001913193751,-0.0444194804659883,0.0026569163164076,0.0256010480567489,0.0118880893356535,-0.0065436452518396,0.0238262156881948,-0.108580926514659,-0.505737165259923,-0.715055258329487,0.292062344451315,0.108087965110887,-0.561721496380685,0.0125693432163338,-0.0804114297474229,-0.15509662674727,0.0026076481277242,-0.57602942445835,0.0119876589482599,-0.382122251279527,-0.0473252820809349,0.381993096370106,-0.182366367907044,-0.0217610732310929,-0.0105567814208331,-0.104381464794476,0.143658145875466
healthy,-0.188489169346184,-0.157894948669098,0.0218334166488761,0.266812153635615,-0.0995935691282698,-0.160356903587367,0.0148125612161979,0.050771382384581,-0.196740515600914,-0.182965785060912,-0.168440901203634,0.0269959144825107,-0.0478982902867682,0.0748671648341958,-0.0892161003952839,-0.154030065113878,-0.247132398771182,-0.25143018202796,-0.0986052887571872,0.311895329452992,-0.0430745914109579,0.291063378834289,-0.192419010447114,0.196586611512303,-0.0649154316601585,0.190991030553169,0.251575862675472,0.0464996752839088,0.0744392792541074,-0.200933751517982,-0.0993254455433624,0.1720984023256,-0.235268873784146,-0.0960951119946572,-0.185695001207989,-0.0454460061661279,-0.134971462264783,-0.100038022856422,-0.0107169211256472,-0.058022307094671,-0.178603747420574,-0.017896932295147,-0.0720457466972311,-0.0777665905718929,-0.0917117722926971,0.270964867701894
healthy,0.0322535415495503,-0.105432037668901,-0.0950576604909638,-0.159384617711619,0.0776043267794939,-0.152182704403268,0.294507352381623,0.345565094778996,-0.170642768350653,-0.0409171546981181,-0.426716054396287,-0.0343706079472826,-0.378812958150913,-0.0507705933294255,-0.0662997722052931,-0.119204141207392,-0.234923836177652,-0.021105840073026,0.0071934676375554,-0.552235354822742,-0.0902213079310757,-0.156902421878748,-0.0932200706667332,0.0873503177589479,-0.133978895193973,0.0761428315195297,-0.292115892236747,-0.394884606935886,-0.059575943479679,0.445638800008496,-0.0299984951634325,-0.390958567068425,-0.226293662078549,-0.286454595197013,-0.12493886019254,-0.149212729898147,-0.117391438650674,-0.127546934684612,-0.313803451657909,-0.128989093742703,0.0438779150747592,-0.172848617687849,-0.0614053053374245,-0.174498551073779,-0.181958836669311,0.108315580206113
healthy,0.0183766078959334,0.18500544668371,0.104105194002149,0.238510395021072,0.0515072104284414,0.0533054381059941,0.210506751303059,0.21571499219522,0.155909840255992,-0.0074084531832506,0.245204372620103,0.290929345492476,0.161532338811142,0.195517387771726,0.150369455130459,0.18832921049842,-0.209153170986563,0.313916383488881,0.0569234717325713,0.210886729289025,0.149852014869305,0.12675208254117,0.0420143318955207,-0.00081770790985,0.180982347330591,0.210601114582974,0.122713359577324,-0.151570985890589,0.131867823958683,0.149234127572449,0.115969232319573,0.060283860641755,0.157675515706582,0.118770994616256,0.149376647775702,0.0901226933451126,0.010302790028966,0.236484072907516,0.262474922498832,0.0376753579802699,0.241364146719507,0.434427266803632,-0.028190703824892,0.234258694208106,0.210387127955015,-0.0406707334149395
healthy,-0.092626802010652,-0.180947268123482,-0.084270994534273,0.0784819863217712,-0.0088096989095379,-0.0608121782854132,0.0903811431808879,-0.0592820348695193,-0.205639620446909,-0.0781598531108559,-0.190131518955067,0.0557508299874462,-0.0607855998791732,0.112453291906304,0.05852779190783,-0.0038417943208858,0.0687284825816589,-0.0185423990792256,0.0421892116155408,0.134603446690408,-0.0739018401101316,0.0386096721510593,-0.0880660929306568,0.214388610484531,0.0381754228908218,-0.0643558514986985,-0.235432045544301,-0.0902578691641663,-0.0728145380154696,-0.0122952601264485,-0.0630192240963215,-0.442300863658994,0.0223008328408953,-0.0904419898614192,-0.0725902384482575,-0.0254430668626378,-0.110999931367809,-0.0234971514470703,-0.113298441778655,-0.197162438941172,-0.426970154318559,-0.157408815639905,-0.0176581324385007,-0.0831988190740536,-0.128657617384981,0.27959542883664
healthy,0.181549199475871,0.052617694511276,0.137413282831189,-0.230211009091339,0.304637208793167,-0.0348935897284252,-0.0386473183719304,-0.369726404008259,0.180286046382079,0.0867599517925095,0.182283868915729,0.0181563762386394,0.277538848722392,0.133293613256278,0.0771448992772064,0.0455652264190916,0.185958550554242,0.117335248800566,0.123677500082801,0.200224373711577,0.114203666016435,0.0978324243061206,0.162081963654206,-0.45757204600696,0.0192615763756848,0.106521239922829,0.116633405090187,0.507807703476408,0.335230333801601,0.233595254481259,0.0094349913024361,0.351381498066077,0.0352389935431879,0.015801838744473,0.135728449017253,0.0408862859475922,0.520893414185898,-0.0112491194681801,0.34136031559176,0.160525124548121,0.0247001434494226,0.219380205513237,0.187957604057709,-0.15228072184683,0.0671136454870466,0.2480403384741
healthy,-0.0290746238342489,-0.0034847196980871,-0.0853725191667296,-0.0950832860998946,-0.0495139622893487,-0.0248025297703944,0.303093725251033,0.345030345951994,-0.079312174689188,-0.0001125093651235,-0.261998326158363,-0.0055883906510878,-0.115534321223582,0.0459988049289554,-0.0447836603730005,-0.0073093959511619,0.0004536938537842,0.0036759989307703,0.0295024433669342,-0.4914024674284,-0.0536888816515505,-0.0661506859419449,0.0429737725558374,0.0483759610932501,0.0006812387992632,-0.120592223710501,-0.184223597741789,-0.269570874620452,-0.482674387449984,0.131093214354852,0.064496753246297,-0.519158325661445,0.0296808011620725,-0.100186668947042,-0.107353562369208,0.161370365052326,-0.488825255321335,0.0718834518851101,-0.174480886561338,-0.197955506809084,0.102550319695349,-0.0624654610488424,0.048381962799512,-0.0227630308857001,-0.0255603540496447,-0.0326858306922365
healthy,-0.155127869221589,0.17291651115841,0.157610760941421,0.243406892780037,0.0720676249799033,0.0851447590484266,0.0425928857357541,0.190647491423706,-0.113393842931913,0.0547297136884103,0.417852795328388,0.346108662083527,0.152015028470095,0.230572941171581,-0.0068861574261552,0.0071807332342988,0.169161692084251,0.073696431482117,0.218069583271989,0.142808610343027,0.391402976130733,0.388573455022753,0.0941935009970558,0.345008386929656,0.258305762322613,-0.0109219840479901,0.037265569709706,0.260778656515371,0.387005452382236,0.04154839803852,0.182402690937919,0.0731361261965937,0.430928378048357,0.411154623556733,0.15044851868096,0.205466553675185,0.227630754301412,0.363975067625974,0.208471094093358,0.268211219997498,0.437016199478971,0.103276057739852,0.2091333594773,0.236867711316244,0.147562465052274,0.10368127378983
