group,B7,CD107a,CD11a,CD11b,CD122,CD138,CD158b,CD16,CD197,CD2,CD223,CD224,CD226,CD244,CD254,CD269,CD307d,CD326,CD335,CD336,CD337,CD366,CD38,CD45,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD88,CD94,CD95,CD96,CD99,CX3CR1,ITGB7,Ig,KLRG1,Mac,TCR,TIGIT
healthy,0.0945020417073403,0.0554986433856918,0.000405774802143,0.116467873183994,0.0376704176836044,0.143078765589403,-0.41868163818142,-0.586328913247088,0.0438796973750815,0.468374073903196,0.105442318365281,0.49247508686501,0.0710690293817315,-0.154730370047922,0.0465421614486435,0.0612116427388298,0.0260971318640646,0.058848992703671,0.538737944141777,0.204071745030661,0.233809212901607,0.132077016766031,-0.227694083162267,0.022256962489104,-0.211769376816979,-0.122608725713575,0.262667075522841,0.143561609407603,0.195516200645038,0.570906410609806,0.68435546752742,-0.255433235862734,0.564987695807143,0.0843172629637379,0.716088366268512,-0.012936613659446,0.421031925218275,-0.437676154421861,-0.343907861750799,-0.0303387340946275,-0.078333317920034,-0.0384913929302787,0.139993470288134,0.166195762704734,0.115773684962799
healthy,0.16143468714123,0.203394770373681,0.29027909654035,0.0533866104342312,-0.132106742658179,0.146270361845096,0.356603008503177,-0.129035411529419,0.214816865312098,-0.200403797078083,0.1677584025074,0.136050495115664,0.275494607580128,0.104749796110153,0.139538079146326,0.188011151768885,0.169198775837964,0.145392008609964,-0.613025799277931,0.154384889785276,-0.200999708249602,0.0434112422761687,-0.126950309459014,0.288109905120429,0.273376561427186,0.194058189773078,-0.13832236785236,0.235502250989239,0.240533790336398,-0.0066491270490947,-0.0879189165693269,0.478844658896078,-0.349730467262346,0.16576850019345,-0.139547528729009,0.256743408337187,0.170941630694454,0.276440349789258,0.263844084210581,0.134649699130992,0.137579310387354,0.36958882652286,0.132110401426926,0.179392322350692,0.238359208758982
healthy,-0.0565819637185317,-0.0752190003506621,-0.0849036284926947,-0.0410059234380333,0.449244679538222,0.100012199406596,0.0280011065891481,-0.406226490200258,-0.0250290857298687,0.0294188934762166,-0.0688725150879089,0.101951476208171,-0.0986042599276155,0.0311291256013231,-0.0079096559140631,-0.0018086583966298,-0.0277769706170783,0.0441037349432546,0.317742384936736,0.0548283604957654,0.189404834852238,-0.08267120565135,0.488613189383215,-0.147263438749503,-0.146761103044604,-0.0518665076173211,-0.0753964356594017,-0.0437337744458931,0.049775220311504,0.159501258184026,0.302693389420846,-0.150993625364715,0.412799058265164,0.0114218702073173,0.378695553072912,0.0435133893528787,0.121580900975085,-0.246140059335355,-0.105792812461213,-0.0794680191450345,-0.031318106155355,-0.432715239477054,0.104425959187975,-0.0578613242867835,-0.106743613470529
healthy,0.197971793041494,0.291772596937151,0.151469131509506,0.0588641007034422,-0.129052917991329,0.194468424106266,0.133560921189713,0.423922859682485,0.168369999783482,-0.193429762759108,0.106894858736133,-0.206406704988676,0.0089046090083444,0.107860853663885,0.183996824955938,0.291999898573637,0.239293363522522,0.170400573332021,-0.524005490176078,0.176493626521389,-0.159428648069736,0.34313659201655,0.10754879030406,0.298570840720992,0.439671632874368,0.165091833397354,-0.176478730225166,0.2027944722018,0.165282765853582,-0.310820453373056,-0.510666643925675,0.649462189172482,-0.474016773087299,0.179043531164917,-0.460219391250909,0.418960666374289,-0.0810910335876559,0.419380370696846,0.462503869723398,0.0742776317873359,0.16454498359621,0.175029324334983,0.14346494657567,0.167985534132488,0.199280216507569
healthy,-0.0490400334863075,-0.0741190159537167,-0.0722582403122478,0.0517090683457574,0.52971155668676,-0.0931454957110244,-0.52291777578566,-0.335426081488223,-0.0231278047469871,0.0326834161585809,0.0170958426929379,0.287173484001157,-0.218826501459094,0.0846502728777746,0.0624801727619963,0.073657364891564,-0.175221027652865,-0.129619116280672,0.452746074884457,-0.0225997762880324,0.250632807238849,-0.0813996509090797,-0.0419430312610724,-0.132583529042595,-0.240831583182887,-0.0844780596905306,0.578688568098789,-0.0436267065725384,-0.0389998654819113,0.326367471822702,0.201761153726939,-0.52753625965162,0.35988440792331,0.0430297927874902,0.53458363200229,-0.123875483311814,0.18047418019555,-0.292437078128241,-0.191247081945276,-0.0244887247308721,-0.198139620234338,-0.0198251185386305,0.0049131244339664,0.0256824791712095,-0.0124457399095639
healthy,0.245355750201442,0.277446496403868,-0.0732255499375289,0.261467421354491,0.2349775758329,0.0837661839731487,-0.0995683041133705,-0.450376301159743,0.204907120903846,0.429154528399036,0.134782808351238,0.317312514099522,0.099020100027877,-0.0790243149665913,0.106195757217466,0.179888860787312,0.0826632804613094,0.133026342148255,-0.0694544754441682,0.262950321490687,-0.311404378082081,-0.249548568624354,-0.236040015371771,0.0087521615961804,-0.0741435413326158,0.046469886132453,0.327766852204366,0.240130118033599,0.27567088101618,0.532871191482609,0.475518830207704,0.105362653082302,0.318939965886458,0.207433147145265,0.658488843411554,0.0775389871999236,0.326798247566298,-0.125211045597728,-0.183172098626438,0.250850807812752,0.239130591688761,-0.244566183702072,0.202019160648619,0.0996091393462722,0.0437193062773881
healthy,-0.160223033474872,0.0073692348818875,0.174632525106035,-0.0207797181711258,-0.345906108952887,0.0081375897405569,0.616161275073758,0.0689651681175362,0.0697734335590161,0.0009816620336436,-0.0322977386124362,-0.153099291792864,0.120403901184269,-0.0687921085570151,0.106857655527613,0.0643973617378531,0.0093806381021785,0.0135097003870573,-0.339479960825506,-0.0429110261504334,-0.221053858254065,0.0255918311711188,-0.0024698282349944,0.0273051142106951,-0.0960202261214966,0.0819590320890696,-0.458854815147421,-0.0576731102128566,0.0533373742817472,-0.309998153089722,-0.269060592214433,0.333358579183738,-0.382093060035389,-0.0194249750812822,-0.547949744027158,0.0579205790014745,-0.142936087599934,0.243814176267346,0.0394831189416488,-0.0799505156000847,-0.0667623167747437,-0.238695899895154,-0.158054010318913,0.0138197385880766,-0.217256529472675
healthy,0.178088937468731,0.177547040267652,-0.0086116398385335,0.169730884144825,0.0116906874319639,0.220482365120357,0.260302327772801,-0.383614779058659,0.128522147418089,0.306443024259305,0.0361050646795026,0.230271421782163,0.158153781138696,-0.146005012378056,0.098623452371829,0.0321164225061362,-0.0089043845996077,0.157909394977479,0.340081136833379,0.223485631941383,0.199493123218288,0.0892790923062735,-0.189300422147176,0.201346478388292,0.0931933844409555,-0.0057208825700378,0.156307135371131,0.0823663511662951,0.26687377687232,0.520941037604692,0.599082895750969,-0.0086591960451116,0.227906849934805,0.0497161626291019,0.418102706366922,0.161633032835912,0.506900027130322,-0.0635134117344531,0.0422087422198314,0.17857166638646,0.208484626394631,-0.0894944253134625,0.240385535927839,0.0933071444339345,-0.017081711309583
healthy,0.0627826635605171,0.136826657383531,-0.0191647175992136,0.216922232460804,0.212541633015079,0.0553136685222876,-0.0825190762586096,-0.0783026865852225,0.132970570334916,0.381301356211094,0.0107760874068249,0.115784938735335,0.165395498529458,0.055096627303609,0.0580429047957442,0.0344266376721078,0.0286988156215981,0.0192818253346482,0.238747923101299,0.126112481253472,0.189334654831827,-0.0140223120647042,0.0733452573056697,0.0864794995746075,0.14368798780756,-0.0074894564452487,0.141210115203242,0.096426789129482,0.0972016532162962,0.37477692399757,0.5656176285298,0.121809792007489,0.588863442187849,-0.0116422731074386,0.288383521573587,-0.0828364386031987,0.257089702637229,-0.0472494300344955,-0.124574242452164,-0.0083229275481342,-0.0394761387321783,0.115444389710206,0.029635961836438,-0.0381658845137613,0.0495536481642759
healthy,-0.229511790091613,-0.165370845383455,-0.176087410694144,-0.254722823795215,-0.217802639134042,-0.0488776746747974,-0.0189523582472791,-0.0925972889163764,-0.145523404509027,-0.152637421352524,-0.158055133010588,-0.286652593447088,-0.195862008574757,-0.161016627176012,-0.252784731867551,-0.0201352221038223,-0.235170726112444,-0.253113245385801,-0.354879268423534,-0.062768289788142,-0.302090970241176,-0.206310482432621,-0.150353018877047,-0.22284920889606,0.0483359512271921,-0.0999089954173075,-0.0299709601346984,-0.114480142022695,-0.136438395723936,-0.239429307913001,-0.275308548654153,-0.185784964219931,0.162390812985892,-0.0372472427512339,-0.353073719524638,-0.238644110940505,-0.260490362497868,-0.0963511869953941,-0.0606567082911289,-0.128038634975236,-0.237770762287266,-0.29833427032445,-0.104520972549373,-0.004894013747543,-0.136806554857001
