group,B7,CD107a,CD138,CD154,CD158b,CD16,CD197,CD1c,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD326,CD336,CD49d,CD5,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD94,CD95,CD96,KLRG1,NLRP2,Podoplanin,TCR,TIGIT
healthy,0.0530695773416888,0.0860836808262502,0.0509735492834337,0.08501564478643,-0.310513779621375,-0.383868253771912,0.128144854615548,0.0616400379312352,0.0177737355432294,0.270346742553195,0.146714263738478,0.0518490607113357,0.0961500498964704,0.0815958702782013,0.0089726940011155,-0.0966737286297299,-0.0008142478843447,0.202668687471377,0.0321891785188771,0.141714730209795,0.529574891364229,-0.142793535716908,0.0423279107792691,0.326837768205806,0.110503858049519,0.104858426338146,0.151788168825297,0.448715350229398,0.042652963427358,0.433750043374167,-0.0684925998330137,0.0800871782470178,0.0588413976407588,0.172183868706525,0.161045907172244
healthy,-0.700099887254101,-0.696917251507293,-0.684687703833219,-0.665458038745585,-0.145255545955489,0.294083216154193,-0.691455316925521,-0.722359722474302,-0.701422728317987,-0.709035694298791,-0.72048300641858,-0.670791912513048,-0.690382022364359,-0.707654181146544,-0.694842901633448,-0.657302274250353,-0.696789977212608,-0.685249881827461,-0.695123136832809,-0.657508232103189,-0.317443823955663,-0.599452986558638,-0.701124593412887,-0.206979087495352,-0.66306394290497,-0.726188684507163,-0.68610400607653,-0.623001334632155,-0.733477603622774,-0.734859403684226,-0.697927600154182,-0.69319864001426,-0.69997736066597,-0.653867802354306,-0.692325266158842
healthy,0.0122258018146821,-0.0346298316704038,-0.0712460051816724,-0.0798215387233551,0.075443258225095,0.681439874769442,0.0048585309708724,-0.0920885779927742,-0.0435909555924693,-0.273676549173897,0.0362120153686115,0.0203998457846459,0.0033670127786959,-0.0625953086942048,-0.0272145264207706,0.0972181484452138,0.0026647560736854,-0.0424162878237807,-0.133194988757735,0.0044733406173711,-0.283713549976915,0.262309747681592,0.146249779661687,-0.353037784157077,0.017500454887216,-0.0281188245385066,-0.192405638454387,-0.345639211583368,-0.0086830962929683,-0.272522092781511,0.38030324971219,-0.0100040650761686,-0.0489564518268161,-0.0528716483417412,0.0932491773889791
healthy,-0.134150821448919,-0.166792526131194,-0.0483834097199827,-0.123557148083429,-0.0760495392256425,-0.289749831067266,-0.0701379302170209,-0.0354858161024347,-0.0597698155203771,0.256943425319187,-0.0476540148454069,-0.0593088269741446,-0.161925694045299,-0.154183290478962,-0.125987812555908,-0.0944342183503654,-0.0097298585719642,-0.078255492087162,0.0818292234615872,-0.101108085059155,0.654798824050705,-0.468409549756435,-0.155853930806278,0.550957242836873,-0.125935457420605,-0.03353469015033,0.0251056518897065,0.688790028300561,-0.2761837560148,0.164702250446122,-0.0569199946695233,-0.0913506241440822,-0.146239942826671,-0.0495729599826722,-0.0820804643819114
healthy,0.0643034219293218,-0.0174497260783356,0.0762086589905707,0.0406918370080284,-0.294188515342098,-0.126095636195638,0.0222356354636691,-0.0117790898578696,-0.057301406636985,0.172559400724661,0.0934239048309133,0.0117055546601822,0.0750219644937656,-0.00332270182632,-0.0183435054757123,-0.153457166839594,-0.0700659136745376,0.136429869908086,0.236221138315576,0.104283902301285,0.544507985991648,-0.0722479341295256,-0.101602026947601,0.404576252969107,0.0316957159712289,-0.0351164125268738,0.171879995330379,0.688680024249882,-0.0677447559161493,0.206718304281803,0.0909091294617135,0.0403975115494881,-0.0393086544273228,0.0617033944850282,0.0735268763726357
healthy,0.0069968519964748,0.0929884031127138,0.0844473343042232,0.257786035232941,0.083238760746426,0.210337118432913,0.190627186050315,0.249539939176754,0.0817800349464958,-0.165910604283863,0.153339904970101,0.0615385286834357,-0.0245317201325646,0.0925419186620656,0.0828271727292294,-0.0009184808940145,0.0363378911748555,0.114913492876416,-0.0454647177960427,-0.0999713396143269,0.0404665035447176,-0.149287085034327,-0.0773002413554246,0.0240481175528253,0.234340033314064,-0.125557908594328,0.215393854814951,-0.203603467393905,-0.0157787222635019,0.0267641393785607,0.0917634357437215,0.25050297126632,0.0272477829728423,0.0366174365086159,-0.0368369220879208
healthy,0.0803822432655689,0.11092433181496,0.167761345032437,0.0258568518427819,-0.126460232612382,0.035793802830175,0.191313028339133,0.0884905579626536,0.0045044436101668,0.0822918271845629,-0.0322284909623455,0.0209188709853633,0.134752870483501,0.0756119914575713,0.112695072273553,0.141816490384442,0.0063442483081093,0.100509214471445,0.154498378618691,0.127273975593764,0.0889319679612808,-0.062200330821153,0.159367638888524,0.0724997021268963,0.227543229487484,0.086591398933392,0.108379006960923,0.478757264096841,0.10143249920942,0.0737175014122415,0.296523290861234,-0.0244845660492777,0.0577059906026426,0.0960129076239624,0.130538001301925
healthy,0.154414613230009,0.179294338590264,0.285962837270225,-0.0527490844723294,-0.0765596059899713,-0.0216610937705748,0.22204154768896,-0.0879784411934672,0.0946610086557914,0.156477613316885,0.13644756545201,0.0881809756258618,0.0688560793113945,0.0610126837778072,0.103154830657989,0.0153302291560257,0.135738469880361,0.137346763011129,0.16950382980569,0.123572370032254,0.336369830850034,0.0753663547734258,0.0591847548252178,-0.206913586889038,0.0597764266145962,0.0164491429821984,0.0810141637589637,0.137896113878498,0.0584165087678847,0.195040834043957,0.106255874204438,0.132540197185629,-0.0530119253063886,0.0767400770666105,0.208522551748406
healthy,0.0450495228793035,0.129783998775849,0.000126630551249,0.0585444782782868,0.0259705484325803,-0.29350799640698,0.0879519597288418,-0.0132665524026339,0.161770508751413,0.216243593195939,0.0875419744339531,0.114809535947096,0.0816743207468722,0.0731333969799541,0.15995045444702,0.0413657807228282,0.0558747701829309,0.115983547007117,0.0163326102551912,0.132307304464098,0.552521870830087,0.116153910406805,0.0536216507700338,0.372405041676674,-0.104393365003076,0.128902429565726,0.126941872063931,0.518729716822509,0.0006524255596333,0.321947141616153,0.0733029073245255,0.0350855631724689,0.0799424179359078,0.0310933371823705,0.0246974184560163
healthy,-0.139825935713906,0.0653158311007992,-0.0426161314717957,0.177299221488723,0.102063180739813,-0.261731332188274,-0.173099101396485,0.0772836952122977,0.244972451081414,0.104353668239908,0.209114826680974,-0.0292553144624428,-0.0159142893066001,0.129483895428653,0.032903131178818,0.0155599734654119,0.0388568818711492,0.0353270060229365,-0.0934490726934978,0.0446232483791204,0.158440649994121,0.320678478509432,-0.0041835479572917,0.100985946865646,0.214790143182881,0.333163540241146,0.129961006889796,0.118625319902233,0.280886172902176,0.105280557872523,-0.0699698202619333,0.245339277037214,0.0646556327453384,0.202536197093719,-0.0976639423711684
