group,CD101,CD11c,CD122,CD158b,CD16,CD169,CD2,CD224,CD244,CD307d,CD335,CD337,CD38,CD45,CD47,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD94,CD96,CD99,CX3CR1,KLRG1,NLRP2,TCR,TIGIT
healthy,0.0173607747337919,0.10239923927089,-0.0915993105528318,-0.3664285019367,-0.626570909893167,-0.0295661462103874,0.355239396754814,0.328114400371023,-0.207363577618938,0.0699475662606148,0.0754636121221522,-0.0989199112105952,-0.2545966617848,0.0035436282261897,-0.0487298799435471,0.0633278246403832,0.108116165354798,0.130897233759972,0.231407960520073,0.137819517929044,-0.191293732635589,-0.0630111500301094,0.233816594873111,-0.0505963584398976,0.269149141294477,0.240424867477061,-0.447029688860763,-0.273641217638358,-0.252770612432005,0.0327361809274479,0.125919102858415,-0.0645816582666813
healthy,0.380056565269363,0.0918543818083402,-0.115787547485027,-0.112877514751904,-0.565591018845323,0.282909274086951,0.0562085922221241,0.380007432454332,-0.0090058558482656,0.288357445432895,-0.296094828856221,-0.123591699717239,-0.355143168193615,0.333187948377241,0.11491292901108,-0.0739607213956483,0.381814415313746,0.379782039746364,0.306766848627988,-0.0675754746143072,0.345749083451504,0.33142317950056,0.214643036231935,0.31185001638686,0.374040107720005,0.404874518145952,-0.0223144472701478,0.255466288706564,0.474720662679437,0.329130240839362,0.343508134010491,0.371934329918058
healthy,0.0538125006410691,-0.23386204857896,-0.0388872318776617,0.254846815996841,0.237738988654198,-0.0108593639212939,-0.361620702012524,-0.12858591445737,0.337893334030769,-0.0023286512495661,-0.247144920549355,-0.0430769117127828,0.0556013986211246,0.18180023524284,0.156581660185676,0.144388952315983,0.129457688004648,-0.0082919656807514,-0.426794841056897,-0.742458169368244,0.165689899805328,0.174198480477196,-0.4647981908578,0.0966306238897955,-0.424030350281641,-0.205367492323133,0.279044916319911,0.297288726581665,0.498672593923748,0.0265401804052161,0.0520948833043908,0.107321391500403
healthy,0.153376386474459,0.0026720317874749,-0.228861833476355,0.144786906255301,-0.444183849052995,0.0851137908827588,0.343551872185914,0.3713269718809,-0.159450805647257,0.185904734813509,0.0779175189868055,-0.156748299543059,-0.275661903343946,0.185494065548187,0.1083264467748,-0.0229567405620443,0.225903064568199,0.363083597359983,0.210028142097164,0.180911807914152,0.0731704282053737,0.114933088554315,0.105293265637191,0.0850512360940923,0.236710095348227,0.391907942209641,-0.147813984363083,-0.155232339945624,0.234826854384509,0.0225047354060462,0.122038018943666,-0.170607906339105
healthy,0.0936214621628254,-0.108293768411138,0.12351297090498,0.0172713655001436,0.21647145964379,0.0534192070622267,0.180075920182291,-0.17073255409576,0.0904986962195589,0.006883724165864,-0.287681099743337,-0.112883982340941,-0.0799592414075244,0.266388612936266,0.218188262647981,-0.179609706585175,0.14304284900652,0.0352176478565659,-0.0706727950360783,-0.0381400005753722,0.214747335073555,0.0771179373598279,-0.123576939172716,-0.0433075230449389,0.0258872648199199,0.0592287602858454,0.253854119166302,0.0989983242731733,0.195293343789748,0.191804046705335,0.0053043397467374,0.483268214692547
healthy,0.139429609220007,0.0124106266653178,0.0379439814082876,-0.278269699561991,-0.265008418089066,0.257426834637838,0.558120643078101,0.231270079592137,-0.176000868357375,0.120006779967954,-0.113391394580259,-0.255142779444789,-0.175379591894268,0.080793815044362,0.0619448093785029,0.276724199985812,0.415654445337463,0.334538497398638,0.441030401513349,0.486234073010225,0.155445281315579,0.027112827550892,0.385386109102648,0.0576223932099661,0.400126570377484,0.545903598046375,0.0231363365896316,-0.111684393523347,0.033193164093962,0.327418753176457,0.24862829662543,0.18018143395356
healthy,-0.0212320657068223,-0.293939602516318,-0.0977764187313783,-0.235966401603311,-0.262085929538152,-0.0136773119237747,0.0190549041526568,0.0272744172558752,-0.308352022633631,-0.0555595585069504,0.0496611972581285,0.173560147421147,0.017247180066828,-0.0635850524997911,-0.139093897553022,0.253634315948939,0.030538747343975,-0.0416647823501955,0.139219959552359,-0.0677458699410523,-0.414484444096928,-0.181141610041432,0.307483517382215,-0.125824340472999,0.0148194757272232,0.0350138835853935,-0.345513878112525,-0.168468755446048,-0.153387037757254,0.0341781974952971,0.0155945914827888,0.168891623289404
healthy,0.0638090138833492,-0.129935953787588,-0.023044579436525,-0.221349023747668,0.298471109312005,0.178813744402469,-0.187845547951722,-0.158440250980636,0.158298931075436,0.046188139295417,-0.529306450865149,-0.0356792601138274,0.113904128305152,0.0732347147752706,0.0740570679661331,-0.0040748960376456,-0.0043124854622131,-0.187578767358563,-0.520299243704036,-0.528901191722622,0.123083706530553,-0.0058331911036624,-0.240092126646834,0.0082770016687493,-0.36229786009326,-0.156611826361547,0.0227376175518385,0.189264045951865,0.0429198854356257,-0.0865007988997271,0.0041775390760451,-0.308664704401683
healthy,-0.0275313097225431,0.0647704622760888,-0.311066070246288,0.154736054493974,-0.226477913075612,-0.121236756669626,0.0438702871503225,0.0063041945294323,-0.263901805267002,-0.0424711526774166,-0.397854352137493,-0.37018305521741,-0.393767386079279,-0.126847088262595,-0.109747860369165,-0.490036933782458,-0.0123269674800591,0.0934839901112277,-0.261512631518837,-0.1578311341483,0.0535182276380504,-0.160694485103737,-0.20889086925368,0.008148583566118,-0.206401018778112,-0.199077131300818,-0.218652977408352,-0.265965265993057,-0.0708964570002751,0.001607928578848,0.0593594025697678,-0.0644639622661314
healthy,-0.363241808693427,-0.318870200271569,-0.137002820359216,-0.188603312214334,-0.132258715113076,-0.282191700729421,-0.406335913257126,-0.256813133116477,-0.110139668128654,-0.357265975980962,-0.359292062179867,-0.292373645233135,-0.153469895794757,-0.178304957456626,-0.0518671024603255,-0.222673070321202,-0.0904118005152452,-0.365067457447449,-0.4112081348439,-0.436812543830732,-0.0199415230051273,-0.213378021527826,-0.480183972127274,-0.152525702178417,-0.624591997653041,-0.468498910815853,-0.129538723423124,-0.134934931487653,-0.278595902099422,-0.284362571458968,-0.236962138563349,-0.279142549396016
