group,CD101,CD11a,CD11b,CD122,CD138,CD158b,CD16,CD169,CD197,CD1c,CD2,CD224,CD226,CD244,CD254,CD30,CD303,CD307d,CD326,CD335,CD337,CD38,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD82,CD88,CD94,CD95,CD96,CD99,CX3CR1,KLRG1,Podoplanin,TCR,TIGIT
healthy,0.0471916291709266,0.130023300779129,0.0047186894732818,0.0142125055847994,-0.166144248618812,0.255588978064143,0.664057407385178,-0.0140786753402101,-0.0508565333162459,-0.0763799315459972,-0.414424354761185,-0.381173583195625,-0.0716556195819811,0.260918247890336,0.036691899733049,-0.0633129902925873,-0.16876333786949,-0.0719938831968397,-0.073645174892229,-0.125995609230354,0.170036854399419,0.483167558998616,-0.140941954010769,-0.102614179964381,-0.184517520319461,-0.41054898201803,-0.514056328837415,0.173206564186004,0.139530036069854,-0.378849664706197,-0.139940555440769,-0.156576415093067,-0.0684100715144964,-0.582683014635061,0.164612873568132,-0.40770027228102,0.497044645284127,0.375883179961119,0.0902799797235802,0.0109821699723768,-0.110965374479171,-0.104441822905535
healthy,-0.270813333171064,-0.156311699082918,-0.121936978562399,0.179980291797236,-0.112092998007876,-0.101955276239664,0.645864807765768,-0.102709938126883,-0.156424759602576,-0.13962223552389,-0.124788636696769,-0.195164277286435,-0.283022487434592,0.0986777255062349,-0.140895367796272,-0.154240815157183,-0.180122087087078,-0.151649583422077,-0.130291386007542,0.325281639564296,0.200150089882838,0.480325802490047,0.136944680996553,-0.255661790534411,-0.353421059476385,-0.236485438125222,-0.273652149669277,-0.40170963044952,-0.152808416986101,-0.221240282074338,-0.110661819493505,-0.232790658907617,-0.110979020414823,-0.435395262769907,-0.259500143586787,-0.293668245356139,0.0109684098600237,-0.090047322537786,-0.348112081842437,-0.185552272853423,-0.197031116186707,-0.217110401063018
healthy,-0.066174033562946,0.0003836943748448,-0.112725077980713,-0.0886957773075471,-0.0959651624279275,0.349617390876824,0.503929246711525,-0.0445574708904736,-0.0103013235401563,-0.10447193735755,-0.309294106760303,-0.253946214224523,-0.283986416952249,0.181141568642284,-0.0365296349571175,-0.273076776751972,-0.167668235869279,-0.152271073172847,-0.0612380281831405,0.154353300966957,0.140704370763214,0.252861810532267,0.0780762977187698,-0.107750966119931,-0.254022675204523,-0.237952028848248,-0.327684449828399,0.0264132936885,0.0909905174487643,-0.187024991013214,-0.0518110624489357,-0.18884742052067,-0.046006825287462,-0.376921863333711,-0.0447001701031224,-0.265956472071235,0.222392627028395,-0.0423912848327486,0.008828274966424,-0.141595745136856,-0.14499248379741,-0.016999248375361
healthy,-0.148799279506455,-0.0896765061325552,-0.216478251856383,-0.114459298266581,-0.276796212066198,-0.144586175926363,0.45569575283053,-0.187042411750573,-0.280049744458537,-0.342904477916952,-0.406173240302651,-0.496862963104468,-0.162939805794478,0.0196101391498038,-0.178002644942216,-0.215519081839177,-0.246585629863104,-0.189939131835611,-0.254698255369561,-0.369450555398158,-0.364992196169209,0.0340852067478142,-0.439999666149131,-0.25973512307232,-0.214868410019091,-0.517477591363219,-0.307144413063338,0.277995400147331,-0.157366210427331,-0.462448132795923,-0.220746245954577,-0.35841842565725,-0.193530598745442,-0.553129218724598,-0.0800381386825678,-0.39305454505743,0.179111221980228,-0.0015095039399835,-0.193143806929161,-0.199650836151099,-0.283432524434615,-0.069609875602177
healthy,0.118336892032302,-0.0373112574045396,0.206981954092114,0.282595856620248,-0.0385942547752783,-0.170281958352496,-0.221460289241301,0.0374764196717905,-0.0141846238162,0.0391441752773544,0.0956542792241833,0.27759644182598,0.0693321867583004,0.177024908633095,0.190891090124236,0.151926343847869,-0.0465703242173782,-0.0304620183485397,0.042338975885858,0.536951694796673,0.515606219104466,-0.00268399959303,0.412887626755977,0.0038457768970732,0.0372635132173193,0.367064045224283,0.203478646899807,-0.352391844681476,0.0034261218842711,0.694919597992444,0.130971190221363,0.193496383543688,0.0346946793050183,0.281828609098694,-0.127674891965058,0.203231012855525,-0.198480066317917,-0.0576944912798293,-0.172436288572815,0.0725706539778297,0.091282831614882,-0.219736402772121
healthy,-0.0488209120543443,-0.155264934372679,0.0250911771114693,-0.0441001067595926,0.142720127796371,0.0091504427897469,-0.201951535634781,-0.0311105198500592,0.137063508407515,0.0116577700466834,0.116238257941038,0.0894109676782686,-0.105483943249076,-0.0691640704898648,0.115768729725562,0.157467364689545,-0.0143070768431705,-0.0266923438760544,0.283510854892677,0.0934445723957762,-0.243574763372271,0.0683948900376442,0.150374556477352,0.110157582071073,0.0676562168860149,0.376659513678333,0.110115581761107,-0.328336263644139,0.0723637744238312,-0.118825545098886,0.153673727091475,0.17392706773905,0.0815551217731463,0.293651945702226,0.112645698269653,0.141555252880777,-0.159848337109256,-0.104331156059883,-0.258701440935949,0.187152612625672,-0.0804582048771991,-0.124737439621856
healthy,-0.164595910856866,-0.0798916597170641,0.0227273895721864,0.0534918640701833,-0.0882942113353662,0.115249600603778,0.354072672671031,-0.0273877472825156,-0.215381484563126,-0.115399099405983,-0.161547162231535,-0.0972237358379919,-0.111492599120043,-0.108068814612823,-0.240817064751927,-0.0704155903438119,-0.189256557989381,-0.118480660734137,-0.119239025326074,0.109348699232372,0.135767113552209,0.154392139389017,-0.0753799161336101,-0.284266364923046,-0.262423495908656,-0.108806647876631,0.173790982056305,-0.386891263725244,-0.104118272481345,-0.0840955936644033,0.0878623689452974,-0.0880585578320184,-0.0856811559834621,-0.13931313687231,-0.174164474789434,-0.146273582411015,-0.0761234183892075,0.0690894131442648,0.0120311500413629,-0.203520466056126,-0.237268900499272,-0.0246700642005678
healthy,-0.0586754373753158,-0.122914835235923,-0.0036113298170118,-0.155230307856997,-0.0318455321854132,-0.147252269672878,-0.0916703678175764,-0.0428260921505669,-0.0021765350645327,0.121296675115483,0.144241919713962,0.077305357037878,-0.119419543168807,-0.250483146173353,-0.201478262995694,0.0941209101566879,-0.130229602632814,-0.0116115530744544,0.118736051293897,0.266166872366557,-0.203421843455133,-0.326328321615229,-0.245192823266779,-0.0721847736845661,-0.107849506166254,0.222057456408302,0.139849422153997,0.0036043436548682,-0.0142232860086233,-0.0221396528366625,0.101474002724261,-0.0425956118381818,-0.173560287323336,0.0183525833204998,-0.116016060671467,0.205539320241668,-0.149735412216153,-0.157288668647527,-0.0481139393743563,-0.123282981322572,-0.127224156570235,-0.243653331687621
healthy,0.0587167062791874,0.111372649426538,-0.0578776292068534,0.023085252033751,0.0051549496115819,0.0179650877955876,0.562233931793479,-0.160472495802652,-0.0308389684336452,0.0416672419083455,-0.412875746894288,-0.267387783369439,-0.16340243610892,0.142590905529274,-0.0763390870164455,0.0160909731440834,-0.151701776006361,-0.0022347721842654,-0.114947865548515,-0.0523717999803879,0.0313682158373252,0.365963320592645,0.001046314679432,-0.110914317560326,-0.125924197859637,-0.338472599944187,-0.507779587684304,-0.184055654054417,0.0026510245523678,-0.168673708264067,-0.0286208912879245,-0.100324809232958,-0.0112142116047448,-0.400443211061389,-0.0030044387086826,-0.327422551609033,0.186485999256604,-0.10046896737623,-0.0731775481167136,-0.105773092643794,0.0220041898945423,0.163163918045098
healthy,0.0166263221500927,0.0303242172950043,-0.143499804551009,-0.0805351532653136,0.0140799181859847,0.008803340019579,0.22477932243208,-0.0330305812185601,0.0743943019281472,-0.0713141518070642,-0.426787416845555,-0.053723472814481,-0.182119548275002,-0.0053774474302987,-0.186660473528106,-0.218488077864226,-0.17468366747712,-0.160757593709561,-0.0185916031155254,-0.0475829156206122,-0.0980954566716781,0.219214650286402,-0.29673551403194,-0.0087792057482581,-0.257794491516521,-0.413792304494367,-0.185515842929889,0.0752995324780331,0.0203371657842222,-0.404611420149857,0.200169871451005,-0.137395705156572,-0.0338707221618869,-0.581917638782918,-0.146918490680876,-0.265801073252157,0.0434436436810636,0.141122649724753,-0.164802968682485,-0.162822434292903,-0.228428533364565,-0.112540360586864
healthy,0.0097410141076211,0.214315938519558,-0.188074666601867,-0.256900984564132,0.0143725141939603,0.172008501495649,0.198282681602013,0.105300426125698,-0.0336096233212858,-0.0460134029051281,-0.394746828146822,-0.48264472908817,-0.343189827535878,0.0592250082812124,0.109180251806313,-0.173051543006816,-0.155764276167163,-0.0131778168482197,-0.0405521883901548,-0.467709993601979,-0.315190884771806,0.0596225630714993,-0.0747762081949821,-0.02540727295316,-0.090076017628224,-0.393142502003757,-0.72593527635881,0.364591229615368,0.037500751656929,-0.456560203115477,0.196856313981429,-0.223861409578262,-0.239669577565148,-0.566892816664028,0.233884765175778,-0.092723100915359,0.260011983366806,0.34052811893782,0.385193016740998,0.0330136821524258,-0.0591729346165299,0.157956794968705
healthy,-0.21329671426882,-0.0482089104971443,-0.139549842653464,0.219446104167256,-0.236381524416998,0.0520179835997262,0.166828980722375,-0.274572130219537,-0.211216839540648,-0.046294334905731,-0.306314331777857,-0.311262370281923,-0.22834522228409,0.123520517036491,-0.127954804875119,-0.0129646745865413,-0.0391900053143439,0.135482460284205,-0.0661727878898812,0.0099793352870781,0.134768540485828,-0.0265554697952507,0.0929757225581912,-0.133355888948189,-0.224233457850729,-0.116445827996955,0.0701138945162797,-0.0893622397943447,-0.0605331809153173,-0.180384772849485,-0.0913366590089105,-0.185089644632843,-0.395966724205789,-0.166275434259979,0.129753552517513,-0.237931141231135,0.0657792183607366,0.164949344027962,0.111275828399273,-0.276600231767261,-0.236122224581785,0.0243097271267273
healthy,0.0095621595365243,0.337943172057693,0.220699355207893,0.181286643858528,0.141555881833166,0.146418393201099,0.160541478873602,0.180716177530542,0.0627778289506443,-0.0889282742336748,0.0315647092423705,-0.0558382087729513,0.203968780913746,0.18555456845034,0.112198814885546,0.122908863624564,0.112847281570076,0.287053549634718,0.178749375384046,0.129780077572238,0.494802555230189,0.137470430651732,0.265399382763906,0.221511051599036,0.132997496808151,0.245696654402418,0.26508150042638,0.325858063766581,0.378846657857229,0.447588146584596,0.210512589452139,0.207413155474954,0.136380041707312,0.274190379483509,0.0662365523428055,0.333978141026514,0.231473353111119,0.219793783168387,0.239373149473466,0.287022843066683,-0.0407676788209485,0.345411051657672
