group,CD107a,CD11a,CD11b,CD11c,CD122,CD154,CD158b,CD16,CD197,CD1c,CD2,CD224,CD226,CD244,CD269,CD307d,CD319,CD335,CD336,CD337,CD366,CD38,CD41,CD45RA,CD47,CD49f,CD5,CD54,CD56,CD57,CD58,CD62L,CD82,CD88,CD94,CD95,CD96,CD99,CX3CR1,ITGB7,Ig,KLRG1,Podoplanin,TIGIT
healthy,-0.109490024894576,0.0650787926543511,-0.253451952922383,-0.30731522507697,-0.0450816160780772,-0.10458395095843,0.520952504979749,0.532143091641435,-0.0646931626279005,-0.137418355216597,-0.544827366308853,-0.472350646364715,-0.122389974218922,0.141667674999412,-0.166026021214225,0.0290582125952113,-0.115977187375908,-0.370848511320596,-0.175302593397637,-0.159885413962271,-0.111445942601946,0.0083024745525614,-0.0752074851943085,0.300237822083994,0.0619782408233269,-0.157360648693419,-0.127253402303406,-0.603033197189348,-0.551904952804712,0.207867243683563,0.0733584224579202,-0.606112557256758,-0.170969131077236,-0.115065133156187,-0.710030633494365,-0.0612178285834664,-0.376653123035134,0.455612371806174,0.094945085365557,0.098447052704564,0.0140236878114801,0.224694084444587,-0.0774225237813418,-0.117612859177742
healthy,-0.301794302537265,-0.26044186351967,-0.279038362018591,-0.176105859321963,0.129931144868217,-0.275037481532411,-0.0124909265269065,0.529695701446343,-0.278666622902883,-0.293940090386394,-0.300545416424431,-0.348115053756908,-0.370458894072402,-0.000611626288888,-0.281476502512642,-0.264929297605945,-0.262292903203182,0.125310315816623,-0.322050211394548,0.0842078654680967,-0.121841745725595,0.437301079376885,-0.240669428559767,-0.266144048730628,-0.10421820391761,-0.0422207098610951,-0.371343529622913,-0.434064661043878,-0.425747304019352,-0.390888029518024,-0.277868500754699,-0.365559064082645,-0.359746967842178,-0.218705794906242,-0.617739890654278,-0.37490191058564,-0.458010421970749,-0.0785518708641396,-0.173933815449867,-0.256096666275451,-0.191858257400397,-0.505589696929725,-0.30743527086044,-0.363237109139747
healthy,0.0362882537042203,0.108856912841958,-0.0238358903841184,-0.248036694031369,-0.194342626118688,-0.213438765717653,0.0873436402879375,0.467276123779218,-0.0608300767397907,-0.165435935940646,-0.384594262716519,-0.241877030417151,-0.0780762254490859,0.235952479398766,-0.0343901697797708,0.0563000280434365,0.006748421051162,-0.468169730021547,-0.0866865535416484,0.103665807821376,0.168777664146843,-0.0480401963559808,-0.0294060399368358,0.142140778338561,0.0478557729577337,-0.164361388564811,-0.0357699810696464,-0.525850518489463,-0.65075101004974,0.30533949597091,0.137285859306368,-0.61046650944238,-0.191794067210316,0.0263061240989443,-0.518237813776755,-0.0209132010775967,-0.387337160307712,0.286005162336722,0.30020732424043,0.0154793135872294,0.125581627323528,0.386969870281032,-0.0716265322192175,0.0694274367999217
healthy,0.05412830183083,-0.169584393020326,-0.0437108796069446,0.198161319903896,-0.0203442039197177,0.0861785401883177,0.0731407493437087,0.0064694863095344,0.0554858425172196,0.130571000096157,-0.359538949418535,-0.0213368906582817,-0.325822067866272,-0.15506126437215,0.1016062961952,0.0082869618347604,0.0236221585637487,0.0078789473337494,0.0897976005499103,-0.0523600990241493,0.119187870617999,0.241451805025888,0.0707409512443675,-0.0111748442862296,0.0333777335674829,-0.0473714831873979,0.0561259708691234,-0.146947706230538,-0.36609808575473,-0.252042855125219,0.0160732976200163,-0.253333287896882,0.101982774046758,0.0829724223967219,-0.492092553408186,-0.0914604342413635,-0.107486329030041,-0.144077506394709,0.191297522004536,0.0915514914487107,0.168891505406375,-0.402082366806682,0.0348556270158619,-0.0068733126234302
healthy,-0.116387250564909,-0.216544030448416,-0.0472312823862414,-0.0575380153964108,-0.253790668984475,-0.235346646288427,0.283246290765552,0.552672837601966,-0.11198522067653,-0.041137757802033,-0.39242688464603,-0.43428983313004,-0.14847253190729,0.0275995705879201,-0.120180662394016,-0.0437994196509726,-0.107394327278318,-0.309543147991418,-0.16527167128858,-0.221851209721268,0.165627164230892,0.382044692703229,-0.126320744089782,0.0134781371549821,-0.123125814806286,-0.322582635140084,-0.20773542211218,-0.424876414543129,-0.503970917226355,0.141385242090634,-0.0303568087329979,-0.492632875599823,-0.291943648125674,-0.0813191533226622,-0.66650986830877,0.0172244939800423,-0.463794853296795,0.210475698100323,0.0562164312811165,-0.112017373045923,0.161677951313569,-0.104925023258012,-0.0281873355488837,0.0537896846761904
healthy,-0.151979222265299,0.0734993187398709,-0.213155309909689,0.0540431174521308,-0.27865675094454,-0.152743884212652,0.0823307015382832,0.4133837301755,-0.192059157233399,-0.158418352279436,-0.53450248110518,-0.292524413738844,0.0075847408896155,0.0757800248006167,-0.20131015574856,0.0421212115255093,0.039263391923287,-0.162008029882004,-0.227073699038264,0.441117993003089,0.0825451835445336,0.323234685428537,-0.228104919587734,0.0650697699064345,0.0629298506541261,-0.524260861668403,-0.0793200891898134,-0.513806929701704,-0.216661910158524,0.0538123466198332,0.0350232516247603,-0.341565433017778,-0.17414788744961,-0.20966887534595,-0.390586396156177,-0.21858638554388,-0.24143026379698,0.216427060802945,0.121309486021867,-0.0429549673831798,-0.260162262677659,0.0309015858196926,-0.229254613656618,0.0861683738620893
healthy,-0.203004069305862,-0.271119219920072,-0.217728977576496,-0.143892444313807,-0.116926954580625,-0.309056717640765,-0.279729929801459,-0.189601282509174,-0.223029582058419,-0.238658670210514,-0.194205687429433,-0.102619973950503,-0.25335206677743,-0.168997801153457,-0.2473787177366,-0.211520513443081,-0.222182939463458,-0.134603446690408,-0.0615536445534971,0.0799955148014851,-0.140844021522361,-0.156212162946122,-0.132751599884998,-0.290943282470146,-0.566442065142448,-0.0391433107634191,-0.260527373309675,-0.0554973536081355,-0.020468419643592,-0.231962313724896,-0.264061129659046,0.0040738684424904,-0.157979996640182,-0.117979556660558,-0.0753115059130322,-0.229005149058895,-0.188383753895598,-0.374408196519835,-0.0983370155812484,-0.173865844756765,0.0579838958657365,-0.0072954997416844,-0.201051349986617,-0.118258964721955
healthy,0.0661522176320234,0.0448870763066224,-0.0012938037857633,0.330419775616528,-0.403545690380024,-0.0572950331341452,-0.177278774858919,-0.299788054810633,0.0976826272497019,-0.0085224129180654,0.152925179927822,0.225325506484924,0.248812224993585,-0.229733425972026,0.144022316124254,0.0718845893867961,-0.0221815845789841,-0.0666944603009839,0.0541105201705322,0.149774156064256,0.0611454898526696,-0.183761900776246,-0.0222438010173591,-0.360800401377396,-0.118869567667016,-0.0399724053074752,0.0786347377527191,0.168749764030144,0.297290739166347,0.20314594120764,0.0131246799832405,0.0456487855229597,0.112525834447033,-0.0575739759476789,-0.007662609566913,-0.0011443944852653,0.322180986669248,-0.257274231536083,-0.0436264504292087,0.0808537245700602,-0.006916022919458,-0.196647336316188,-0.115531865002298,-0.260576297180581
healthy,-0.0643672052614129,0.0874931911330321,-0.104126205701732,-0.0904550904516095,0.094703105451354,-0.055554650697625,0.0957423854210671,0.552378242389392,-0.0494670098707258,0.0008631378841364,-0.330116083480526,-0.24817246114219,-0.178795508569358,0.254681729763389,-0.0387885932523065,0.0029281697368921,-0.0036655807735263,-0.242532879781238,-0.132885830891253,0.0577601346316592,0.0115531347474965,0.45302044671216,-0.0782159717263053,0.177870390672558,0.221387502106338,0.0036093903110381,-0.120912790308056,-0.484303538807299,-0.447031532923946,-0.0069528527384524,0.0766933425241209,-0.615503717703664,-0.123425247607855,0.0257985162078569,-0.541876355082802,0.0738069835641967,-0.301790220409927,0.324653319191643,0.145161099735736,-0.0969721427262964,0.0930748909008098,-0.113091864075793,-0.10298169501786,0.0316836010666072
healthy,0.117347521887234,0.253411599295788,0.0883364650501988,0.0086049979310723,0.214797404961521,-0.0085607502304124,0.0180581333734954,0.440893624361035,0.151287569756737,-0.0525084882353002,-0.216298751546134,0.0554834409841149,0.0423179171164826,0.182833212630156,0.168802995362083,0.0391893612654683,0.148145555893129,0.189929721965884,0.0879356710524784,0.203098923827983,0.134672627997175,0.390173214375599,0.186273977158795,-0.079688770594883,0.286882155235102,-0.0346323520009708,0.0681308422140272,-0.203071238890366,-0.0899377666381965,0.155945271980139,0.217459115249429,-0.461941125711431,-0.0473729403268,0.0754617179629578,-0.295268972354417,-0.025807460347404,-0.0702726952067512,0.283721066683369,0.288885361226696,0.10195327637197,0.334966551098462,0.145167270773321,-0.0602394986785149,0.0138407182133374
