group,B7,CD107a,CD11b,CD138,CD158b,CD16,CD2,CD223,CD226,CD244,CD257,CD269,CD30,CD303,CD307d,CD326,CD335,CD337,CD38,CD4,CD45,CD45RA,CD47,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD70,CD94,CD95,CD99,Ig,KLRG1,Podoplanin
healthy,0.05548128356096,-0.0852423406374835,0.0081818871535689,0.0386759293302327,-0.30490266697985,-0.521602103500732,0.317294233130977,0.105407684690386,-0.0640295852209814,-0.339556155205667,-0.0408860506308456,-0.0070202960691703,0.002308981525839,0.0803211946334702,-0.0007576247105153,0.0902388319703464,0.186346154205574,-0.248079561102604,0.0690275982618878,-0.0021000575152383,-0.178045533766281,-0.478219279716017,-0.17709681929787,-0.0322738408330797,-0.0487414355163395,0.0684584991467303,0.320498900603181,0.305035164917408,-0.126503061857426,0.479063799624633,-0.0192496138385222,0.268138718537446,-0.106399487887283,-0.535222945624863,0.0042515134468578,-0.491172377211216,-0.0822354320192712
healthy,-0.437739032669709,-0.460147384887475,-0.411893512398359,-0.420763141096329,-0.404144132837813,-0.245328376140685,-0.0616889627739747,-0.372507485758067,-0.5034042028438,-0.350351294182603,-0.406208535903196,-0.396247511185336,-0.421046468127487,-0.415838493416943,-0.436811066219378,-0.412810507576464,0.160855251409862,0.104510232010766,0.110340132336878,-0.288722092588004,-0.48321893968743,-0.552679466140587,-0.293022150301631,-0.120238139314846,-0.411843706467663,-0.418695942761645,-0.401692505924278,-0.210931223713926,-0.648054121554868,-0.0901037931799027,-0.441040835420917,-0.191316852061497,-0.472361832202202,-0.456011083107019,-0.33765514604283,-0.579517439159459,-0.445910658495494
healthy,0.0035207386390612,-0.0329625804154667,-0.0171508072911581,0.0586358041202916,-0.313492312303275,-0.597583620226982,0.306134402728962,0.0403788902709056,0.141187587090331,-0.250622776716212,0.0174407643307257,-0.0911143937002812,0.133766083537321,0.0764318872859331,-0.0245079164601888,-0.0146542216966867,0.278952996860622,-0.148418512274902,0.0149750396454376,-0.0166408230447405,-0.146899271578758,-0.33851769958167,-0.148583726442922,-0.0305047792020659,-0.108826058905876,0.137169898925491,0.391037049453121,0.302830095333835,-0.41587126318022,0.323840429676081,0.0876349746595322,0.353160127068858,-0.0354450174495461,-0.373194430861982,-0.183505762368542,-0.440380481773782,0.0225523403339109
healthy,0.0809397702682391,0.0212181994664006,-0.059232928039756,0.007297483117975,0.0157594735450212,-0.429625326741295,-0.122802017788906,0.126328019201731,-0.304493978673326,-0.165090463207345,0.121280264818505,0.0619163780736658,0.0921517042497566,0.0717512887151166,0.0757827500712318,0.0755274025891842,0.200251351703205,0.0752680920975624,0.175541411266402,0.0258996937370192,-0.145586728234295,-0.277718796802964,0.0021091363411991,-0.0229784100691964,0.0856794096142091,-0.112333610724796,0.0716424887522357,-0.0319159990501513,-0.425254503931081,-0.0798694300786676,0.0608695418748848,-0.149152021771786,-0.191592204780862,-0.393851427817424,0.0244297159035938,-0.401169549003815,0.0469836684877588
healthy,0.0358348257448051,-0.0216149039236377,0.0692665872297139,-0.0188404999716822,0.378489521004952,0.271715516382302,-0.326912540046479,-0.0260889899480239,-0.0980281834020812,0.0584670486287423,0.0985513260177356,0.028275042415355,-0.052836313689438,-0.0660228142396403,-0.0090810819384518,0.0438541225173003,-0.105985679450785,0.0246870464748632,0.587033215970635,-0.0215858647580091,-0.127965875596707,-0.0765785866483065,-0.0683459590878028,0.0149750231753694,-0.0918325275057569,-0.066034457017317,-0.222086124221613,-0.366903868557907,0.136838420466137,-0.2295750485183,-0.173413489260363,-0.598601793088656,0.130634756455376,0.228676448151028,0.308046537182265,-0.194594124685004,0.0743451070852362
healthy,-0.0221672274877031,0.088941071688889,0.0246797237002795,0.0500760293957343,-0.30586072934787,-0.300935915050648,0.138198873456031,-0.0539434151947497,-0.0325060323840665,-0.274063846861475,0.185877708715663,0.218284636834234,0.205583438772548,0.0215888427323888,0.128313392263822,0.0791380717297181,-0.239227090388225,-0.228609253300548,-0.196895062402984,0.233500068664254,0.084993046489477,-0.146397647133689,-0.0372435834974175,-0.0308485568890497,0.196868724404429,0.127461385620543,0.0835848493550722,0.113325664974991,0.0560668214255004,0.0080642216406184,0.110674190920069,-0.199603472716477,0.151755739832136,-0.069640522497842,0.0017239074581064,0.280128083587955,-0.0196325506147875
healthy,-0.142790020319041,-0.0739826968847686,-0.102465337862754,-0.161969488702994,0.321195333528537,0.0922447679372197,-0.2891997517637,-0.000235014449226,0.157386268237392,-0.105283698572354,-0.100955439636356,-0.0585702693169566,-0.0079123884959847,-0.107010702455727,-0.0601896356808217,-0.0082997596041119,-0.324246650370597,-0.269231653520701,0.0669398648553638,-0.137831233544057,-0.121685317892805,-0.289533832040879,-0.0962176388936756,-0.683802704728816,-0.245523367109913,-0.0750518925339598,-0.456593331322894,-0.213550751358498,0.536152396808706,-0.377345788194804,-0.0186697609202529,-0.466662574380816,-0.0691177287480817,0.0864040498014663,0.0315723245205911,-0.389460460341528,-0.144467203084491
healthy,-0.265550681687173,-0.0699648060098943,0.051558080862668,-0.0586142165414227,-0.112090527002651,0.13546807423522,-0.0502488980499289,-0.163119026230181,-0.12346558518582,0.39692716943308,-0.0603833266570604,0.0403547299006136,0.0857603292399437,-0.0718308212960928,-0.0072000635636197,-0.040301904656133,-0.522801334384415,0.0409575160031635,-0.146049208570047,0.108318843505765,0.192501244500612,-0.0128585420809507,0.162695093576071,0.0639858774405737,-0.0211104566440081,-0.100708841346746,-0.290532177441255,-0.354129821726879,0.0428704110333203,-0.263080173064543,-0.0738307598205618,-0.198597689241656,-0.0609066718753075,0.21183125065973,0.0697711731547116,0.417237282293734,-0.0317799013633684
healthy,-0.0139046316244123,-0.0325194898368722,0.0343623227453979,-0.0733632783106854,-0.0311935694114858,-0.408098853825851,0.0253988594977382,-0.0327247749621348,0.163684182750101,-0.180148821428991,0.0603948587206483,0.0051132251694597,0.0504254498987651,0.095994473498118,0.0465280096387903,0.0018204836201572,-0.0269448464886145,-0.164909139526615,-0.113796181192396,-0.0864538579472146,-0.224478364015633,-0.358535252847686,-0.204243341240291,-0.318872107550452,-0.0678195967606199,0.0074093411785513,0.185800980766278,0.455304474960122,-0.0280580078690123,0.20482928603197,-0.0160383818709679,0.367761450816884,-0.0498452994180431,-0.497284486540243,0.0034555477672722,-0.140776855646749,-0.0065971326153359
healthy,-0.243996128726839,-0.391946375929029,-0.14863882194183,-0.372501942433217,-0.333936558691407,-0.336001719332556,-0.283463348558131,-0.464793067776447,-0.180833056331255,-0.29784752407122,-0.153075892948632,-0.412639076586982,-0.268138642589141,-0.33725925983237,-0.250782537357308,-0.328670210622818,-0.102434968242935,-0.277191392276812,-0.0780670925526192,-0.216867174655658,-0.317175201316066,-0.127054257144389,-0.299752658798925,-0.096926272553898,-0.257646032168941,-0.29357511625372,-0.0407562915403174,-0.171436401283492,-0.25013587464547,0.0460146320954739,-0.438876002443477,-0.298165190103561,-0.466836842416938,-0.33046131626729,-0.369863724368801,-0.49642808892613,-0.226088914186153
