group,CD107a,CD11b,CD11c,CD122,CD154,CD158b,CD16,CD2,CD224,CD244,CD269,CD30,CD335,CD337,CD366,CD38,CD45RA,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD69,CD94,CD95,CD96,Mac,TCR
healthy,0.0716256304212313,0.157594013500355,0.162603850394231,0.166947310441249,-0.0263235526280595,-0.179740158241034,-0.323023663070451,0.452613053887091,0.29445005702928,-0.0915046388676187,0.0701210025988344,0.139916236378053,0.480698418334881,0.264078875040803,-0.0723836849875227,-0.177951775410551,-0.108800684969089,0.166706895521714,0.0855012376572505,0.114444325028343,0.503841861634073,0.663238744743151,-0.151384305944483,0.548253823793925,0.0279403546375328,0.719816906002635,-0.0991095612657093,0.331315375145958,0.157213707623776,0.0302574973898068
healthy,-0.269094579615983,-0.183190526765467,-0.236886375321972,-0.200602329153451,-0.270128165849381,-0.199137840833538,-0.538561287658735,0.106822614071642,-0.188216196829943,-0.331471615619315,-0.263179301364955,-0.241743908261294,-0.0254369591294154,-0.102837415028757,-0.326550083767364,-0.602763652071805,-0.0951778793165875,0.0283614129972084,-0.117212354608175,0.0483370921919204,-0.000884350799019,0.330774001328322,-0.136244406059812,0.154816400443143,-0.280361142343249,0.361298174725184,-0.183350527934524,-0.0591191239443631,-0.177561364255804,-0.176595023436474
healthy,0.0773109061617761,0.120626040366771,0.274953377656935,0.115053029253709,0.201159017104486,-0.221517651896713,-0.657365302531927,0.516390402400936,0.353210562338283,-0.155723403291278,0.105223095568712,0.0689842705640526,0.337111293472081,-0.02739064369927,-0.0807644360729059,-0.0822251447261587,-0.160056964259719,0.20202038798385,0.141392960503263,0.324145640681434,0.548156783050588,0.621232695453211,-0.256501878021903,0.629488030220419,0.0447908475398714,0.61427904859039,0.109856688601608,0.489723942030255,0.23243051068421,0.194122910764806
healthy,-0.0875482298508458,0.208749011972984,-0.0543714219060358,0.257045339901354,-0.0528402654777607,-0.0638536718362887,-0.388244525225432,0.380141494023409,0.258051744859099,0.103028222975455,-0.0824569162535482,0.0254855021625559,0.478225013633478,0.310693427828126,-0.126197617422237,-0.132811345918715,-0.181222970003331,0.335156930601311,-0.040014915278835,0.0338292648418927,0.493523830624374,0.622731820754466,-0.311577640494429,0.488892983164805,-0.0443806768984527,0.64579281617626,-0.103012322185589,0.301908811656813,0.116303735352775,0.0318562538997576
healthy,0.240674485167443,0.0342852564139747,0.25185923366574,0.101258132464906,0.199423692076765,-0.207592867819497,-0.44409786577382,0.530997189524886,0.501379343813367,0.0935907593188745,0.143871809076257,0.216079490887123,0.252796109562347,0.129194857836729,-0.266691719594375,-0.537280444332401,-0.137005156635709,0.263119440295822,0.255430251560283,0.265090674668969,0.532965135537881,0.295493423445386,-0.116200144112293,0.314765718930001,0.181160729004597,0.353711205182459,0.068562238478999,0.586551459682929,0.293014638831693,0.148153591238193
healthy,0.327664242870144,0.212467060567335,0.106925799866946,0.113260679845499,0.174339220558081,-0.0627259360701739,-0.426164618447428,0.362957673024949,0.283925136184671,-0.101944138564089,0.105418404864022,0.184767531938079,-0.0350492021942811,-0.396424410438315,-0.21347120917778,-0.365222861313225,-0.017333517267627,0.160213472875387,0.244725981863936,0.238260255455504,0.383261272174901,0.548931712285593,0.206034788112546,0.302393096010661,-0.127468737357675,0.478317120539259,0.0479945595180476,0.350267057018543,0.251374419324788,0.0362987601030291
healthy,0.0973418334264601,0.289578489158934,-0.0813853719865978,0.298662745970963,0.135846577825139,-0.196265714811716,0.242821277994973,0.223682006592422,0.0091337947580838,0.324557997107406,0.203009253131013,0.246526265358064,0.291875174964913,0.145402645961546,0.125004029142799,-0.0027301649854337,0.482809869891194,0.468250326690516,0.154830914772097,0.061475989367978,0.290260237061474,0.239029882675229,-0.238486949022439,0.37047195180098,-0.0788624930120757,0.185156796949898,-0.0190010387813793,0.120691407531403,0.225564954996754,0.107188926218692
healthy,-0.0318008294715458,0.101887048128861,0.0821456734259645,-0.199525383395612,0.0196644942113917,-0.0313751702118421,-0.466808015447492,0.227234314899138,0.219591458815742,-0.04051327992949,-0.0218285200571361,0.193854654753389,-0.0531008088210633,-0.0425419648244559,-0.0630688994430152,-0.447922057356298,-0.0544855118102144,0.221079254638302,0.0499174679324578,0.23685980277386,0.41420440714926,0.456862349951511,0.0884907787172453,0.284387716266053,0.0279204178970039,0.457533150424895,-0.0728827028620253,0.290989832023876,0.119526914336589,-0.0017022649384672
healthy,0.0783299937500261,0.211739912198035,0.0800983051050759,0.0989463821536407,0.0718219479594156,-0.183670622923848,-0.341935741815697,0.416211162307471,0.228069532296696,-0.0962803614687466,0.0682829590540456,0.0105074537042893,0.380146657352239,0.0948140079345746,-0.012554015958375,-0.278855237668704,0.144411113967787,0.14923273959667,0.160186917378472,0.132599812593619,0.511932670132502,0.557102797668926,0.0297727151094363,0.569454706273455,-0.0018318280649397,0.599922124863694,-0.036742102652556,0.357483448094034,0.0967658687542805,-0.0245632760705172
healthy,0.203321861329907,0.168315624410009,0.0177212696566394,0.0814059881675782,0.247644765674364,0.0784052896615562,0.364339829650542,0.0610102093580721,-0.18128561020042,0.27547700187703,0.187368236364499,0.263250365340451,0.128715036485592,0.369924388399237,0.0070803355590695,-0.0546777065865697,0.131702272179621,0.070645225907492,0.194614489102105,0.0832756571880692,0.0146578894412269,0.222139457200396,0.076486629564848,-0.156000614407719,-0.0178817838671851,0.13593427907558,0.183716590857822,0.164375063507747,0.137199986299301,0.0776063371338736
