group,CD11b,CD11c,CD122,CD158b,CD16,CD1c,CD2,CD223,CD224,CD244,CD30,CD319,CD335,CD337,CD35,CD366,CD38,CD4,CD41,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD69,CD70,CD88,CD94,CD96,CD99,CX3CR1,Ig,KLRG1,Podoplanin,TCR,TIGIT
healthy,0.041453144129439,0.261561922071053,-0.133328021395446,-0.297688812368536,-0.576059689474248,-0.0041300617372703,0.254169612331865,0.0421780120271394,0.38379595167627,-0.302888815642661,0.0542080314235444,-0.11000163167284,0.27022800669178,-0.198676465626095,-0.0102102471509047,-0.0770039985329267,-0.183644908580415,0.0234111682201001,0.0247327983957169,0.0749061193836995,-0.0521408143373805,0.128472927029491,0.401238611816556,0.358024341753401,-0.123161675884595,0.558741492183475,0.0815686424384001,-0.0101986091124099,0.0176764496608924,0.408759782954358,0.146083821883304,-0.59379699303306,-0.308893506060643,-0.0924282931094623,-0.391533888702063,-0.0956498343608309,0.005913275463029,-0.142515545866565
healthy,0.0341905674794798,0.0109569418561813,-0.226612846684067,-0.184957176121408,-0.498345330406582,-0.072095671043773,0.24700126625636,-0.0265320011778263,0.0402954901936156,-0.235916245989991,-0.0539200785072199,-0.114800094807466,0.130454591608377,-0.0870803178534366,-0.0400170175264079,-0.173832377197826,-0.450236340849383,0.0436380694009986,-0.0274429624664153,0.0237371749146022,0.0496877462857399,0.188459363507451,0.228910910182712,0.397611825035174,-0.0675615418878805,0.43086405018144,-0.0581873742354323,-0.0121658672415867,-0.0797415729200445,0.56705200627574,0.14598316555254,-0.123437688813354,-0.165461828742669,-0.0396171759301297,0.135164952790033,-0.0235414551037356,0.0070180157372331,-0.0081768308930097
healthy,0.128885983791803,0.315073433425222,0.148213030756192,-0.163546368870878,-0.495949119635611,0.144739856433751,0.537387509234705,0.106238064887226,0.292900471676018,-0.260218969375143,0.0345685539245175,-0.0744554820237015,0.384858504873228,-0.0384037175707544,0.106369929915144,0.0013198400202626,-0.102257166530927,0.111612778810924,0.0903513458939215,0.242125668669317,0.15507535348418,0.26674648494003,0.580619412277645,0.70172974407083,-0.165284629601054,0.657058817078083,-0.0111673703064526,0.0602118846016396,-0.0066275581571394,0.723112074325401,0.511444813137402,-0.247088696080508,-0.341643969296888,-0.141534232402683,-0.240484887461355,0.120316563287083,0.119971536451683,0.0167062641333999
healthy,0.153941850627202,0.190068903973855,0.387900079495879,-0.258230054486464,-0.311940791888588,-0.0288735130619768,0.302171407812027,-0.0534954795028239,0.200682706719094,-0.0768161646413704,-0.160655827396236,-0.104991611717549,0.473498958664749,0.290622296402387,-0.134046102117643,-0.0264731075149061,-0.0007355984066025,-0.10345458974753,-0.150568813345957,0.205217509803806,-0.166979710306215,-0.125864697710383,0.441447428503947,0.571487116703196,-0.64977929339439,0.475235837241521,-0.130207968944372,-0.083171864007323,-0.141979324630118,0.675796274924619,0.128346300379653,-0.406756650359259,-0.355834753460745,-0.199589685046544,-0.284400627995452,-0.213161187797958,-0.128871798627587,-0.059581023916381
healthy,0.0628402718955338,0.244353972364948,0.0345312835559133,-0.329600354257076,-0.348602934236033,-0.019041824730337,0.440688321318399,-0.0379561328580806,0.306378198812376,-0.0615059587757238,0.207594986066104,0.0940867629806158,0.199086672439603,-0.0524337175916309,0.134584801381617,-0.0737625288267671,-0.589911581036053,0.134606744572262,0.113427680117997,0.158353728096295,0.155387093466956,0.223004996028076,0.481513042020456,0.485187032785543,-0.132905742994713,0.326820048756005,0.112400392287652,0.266085538858981,0.159702078361267,0.437190909588027,0.425480172553574,-0.147269203323427,-0.114853767565554,-0.261234263592001,0.280738173889667,0.0384642098660694,-0.0170969618722433,0.0339729026171794
healthy,0.279032741526742,0.0835663932716301,0.254205132180443,-0.0550501193449324,-0.477123160066842,0.284075585594915,0.310351198563828,0.235838028452294,0.414230262087352,-0.185973501638927,0.143949074976133,-0.0199008401804725,0.0582830570135194,-0.410232367244822,-0.0417808690553233,-0.17385322369187,-0.323797328485774,-0.000593617049648,-0.0177005413364509,0.403328233728139,0.150322418267017,0.291113816506386,0.510423715596887,0.498154032356885,0.164016824788132,0.431626051679703,-0.0735286622431228,0.150024503680063,0.162694104355654,0.572552509164141,0.419453834528986,-0.274730927734918,-0.21469030081278,0.269635544614111,-0.17114308990427,0.30907910461931,-0.092841059494286,0.0886703591658666
healthy,-0.181630965046395,-0.190875831505413,0.187934472176674,-0.404825987224403,-0.331868390580302,0.0244806756924238,0.136287627444461,0.0351326341726698,0.15872932820353,-0.280146346070604,-0.147628364561296,-0.104534686361853,0.160629134637828,0.187559698891776,0.0436544218025068,-0.144040404663593,-0.18550484441226,0.0616500340348848,0.0671243646604852,0.423051031728628,0.102051852166632,0.0223504309672869,0.198188644991063,-0.222594402456031,-0.45467410277033,0.26735499862846,-0.0466068585367508,-0.0612049603871241,-0.101290193341119,0.219741036294719,0.0409644760456858,-0.319310025284066,-0.324597945212819,-0.118321373246483,0.0385544406986988,0.0299260435188397,0.0653187722508657,0.154329875711084
healthy,0.0067116071386471,0.196561226997616,-0.158005631715499,-0.0723589551204577,-0.5078074141716,0.162229152876864,-0.0144774833210442,-0.002416730737758,0.188331154214973,-0.30087094291925,0.0827941972187986,-0.154011101030585,0.304202518555605,-0.018721769508032,0.259736667702772,-0.0406673233247158,-0.436948447753551,-0.101438798322295,-0.0121141413027422,-0.19136674010707,-0.0705237406915533,0.247580595153767,0.467833804782406,0.410340160525935,-0.0261302732653743,0.265415290905656,0.012238495895353,-0.0255825892214082,-0.0760793160278963,0.343116974339712,0.283447675039078,-0.213640712812589,-0.136890696027618,-0.003051287531215,-0.221613508761848,-0.145788472471832,0.038828087601289,0.0148047010023908
healthy,0.178164512370214,0.167650096346467,-0.0511403202856364,-0.145424753539008,-0.441453997840552,-0.0056196658864035,0.502532275468536,0.0612858177073643,0.303763898803226,-0.18188934352965,0.0244986018949057,-0.0939372206438281,0.368418126708284,0.132677999304964,0.0399048201783225,0.0363207996531396,-0.28984335967601,0.0801705694282671,0.157606263696539,0.115909923165941,0.173375731178931,0.161860962146151,0.556233992073714,0.53968031485091,0.016237534924855,0.539413567077316,-0.0449117784578504,0.0749698946822867,-0.0097646246613105,0.657828677342711,0.398133149541196,-0.217092007896257,-0.166814388665533,-0.0329673751123114,0.219810290230548,0.0826262834854487,-0.0033029636007586,-0.0550877046840079
healthy,-0.0311499575732678,-0.102896017556448,0.0059080171800696,-0.162019656257775,-0.487149667931794,-0.065686335394617,0.366698213751776,-0.211974215412829,-0.0733586732524672,0.0167374116531009,0.0480040769256179,-0.0515390183091419,-0.13325610913019,-0.156331095120568,0.0443705080512971,-0.169842022608932,-0.31622210723212,-0.2088248345089,-0.171509471219585,0.160004193201335,-0.0826752349706225,0.118909851828847,0.338688804421017,0.112848858044606,-0.0923971466348917,0.243772636398012,-0.411011410608739,-0.094971072367108,-0.135781851408063,0.35511559575486,0.0955585309271717,-0.140374079258872,-0.203989867013687,-0.274760565264649,-0.0639464950645255,-0.0033185318133217,0.0908926127228714,-0.0741681034746866
