group,CD11b,CD122,CD154,CD158b,CD16,CD169,CD1c,CD2,CD223,CD244,CD269,CD30,CD319,CD326,CD335,CD337,CD38,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD69,CD70,CD94,CD96,KLRG1,Podoplanin,TCR
healthy,0.0972737183236206,-0.118016895431906,0.0594939281332042,-0.374642657878273,-0.664283365724281,0.0280069176533679,0.061717538673001,0.375505595785639,0.0730418494688007,-0.172886216075119,0.0456394177609552,0.122143088894233,-0.0679014814651522,0.0837074417313561,0.383824023874416,0.0409272122210873,-0.270088975335562,-0.323435415680944,-0.230196186476868,0.0749905395721865,0.221826915794688,0.0873570929590755,0.207447960172381,0.535795901104557,0.650873126410187,-0.206314452522771,0.630524264690598,0.0467335722693712,0.0971425690067454,0.671675264799823,0.362783848799165,-0.0680922207257302,-0.003569470738846,0.126063128549686
healthy,-0.387545121818058,0.0323992418687724,-0.298759432613815,-0.09162960759006,0.162120330126991,-0.315262476059335,-0.295007240744145,-0.249091809701164,-0.29985864339619,-0.203434131465314,-0.298950149529395,-0.361004415051551,-0.269025377817605,-0.305973146535849,0.0183058728372156,-0.105248504526196,0.29307256244376,-0.474508331557264,-0.223216253094084,-0.458821006996036,-0.151704790638649,-0.402634019183976,-0.45717739456292,-0.45240151015437,-0.471090916869786,-0.390015555070998,-0.315798785400725,-0.293128400540362,-0.358983057895445,-0.500891229992174,-0.447586419242442,-0.573631664458166,-0.34940625628152,-0.351567414948839
healthy,-0.341889786487901,-0.310970598357776,-0.0508779446068041,-0.0689590927853071,-0.29510350757739,-0.0806220429764144,0.0287668074918163,-0.110737671233713,0.0191897031990507,-0.368062329378821,-0.150621198907266,-0.170179131412249,-0.250947210318668,-0.0944882158215649,-0.140465998247816,-0.337726153137974,-0.223148089697031,-0.175168204751434,-0.245360805850351,-0.252817905250436,-0.213700856489504,-0.102453387700003,-0.0700076716930716,-0.21736879830394,-0.183031752860681,-0.161190994214252,-0.0482912580104156,-0.100559753969215,-0.117310378639848,-0.166104508071024,-0.0857107226824868,-0.356662111107278,-0.0985365345005217,-0.0460081782462585
healthy,-0.252082997154019,-0.567806046999036,0.0909237005307711,0.2070095370328,0.45084936573477,0.0512114579939724,-0.0521104695979703,-0.29647139200298,0.0419172515928562,-0.116532354169159,0.0952211857216179,0.0319611329488938,0.051679903330417,0.003245979630367,-0.681065631400458,-0.483925159386971,-0.223433607591938,0.278331968917108,-0.0793538137075929,-0.0090092970434078,-0.39214239789095,0.04502583350128,0.0708288627292691,-0.519583862518054,-0.594837541208145,0.730729743036052,-0.414223522408165,0.0389778945301017,-0.0309022040691855,-0.526148245590449,-0.16367540064161,0.295104028399168,0.179802362721666,-0.0074771605864704
healthy,-0.247889895453611,-0.491024545993843,0.164015548767477,0.2108050381482,-0.138413527386809,0.0416307191131249,-0.0312445240503933,-0.0124895072225642,0.154544154365707,-0.125046916297953,0.0327695699328934,0.0402436240343263,0.109413066289695,0.125767811634029,-0.388630100235285,-0.241931684690215,-0.285314943801412,0.0224493554049278,0.132765826263775,0.0020446933647753,-0.254438938212178,0.154737843209761,0.136691354384376,-0.159850136125139,-0.11658721952859,0.202014718119649,-0.341116512813822,0.0676391390870776,0.0808211397144925,-0.21472948596118,0.0385261904473341,-0.0621312810460281,0.0593362245377314,-0.0552387177001607
healthy,-0.0868091887899493,-0.16317866331072,-0.0488568144280414,0.0942441279015245,0.419774174311464,-0.008550750200159,0.0176656993198889,-0.307276112374912,0.0871528533063689,0.0378900124003084,-0.288691220674398,-0.264325867610773,0.0585784476274847,-0.122637501194903,0.0062146630679883,0.40654172663949,0.111493348221944,0.206486177911512,-0.123731711376944,-0.12449049905228,-0.236904646320151,-0.195181062932305,-0.225187879164437,-0.238673779115715,-0.0806935603228985,-0.0598873240324195,-0.275727910302767,0.186587597738837,-0.329356832281235,-0.266362262388928,-0.0048255750875016,0.181582502042608,-0.12259621104489,-0.154618756977326
healthy,0.0628733036852765,0.228080189080152,0.117713055843986,-0.150985572235344,0.198803352562658,-0.0325324062176094,0.0552777865847082,-0.0311162084345477,0.0949375984750415,-0.175359768811855,-0.176215149465263,-0.164973709665013,-0.111213665858499,-0.0822654352788951,0.260217806210487,0.251729083513634,-0.118922812938974,-0.0157437105792843,-0.0986581847154291,0.0479047325681116,0.138242704943815,-0.0077275948422062,0.0039544031673878,0.127221095953489,0.117047792839082,-0.272582633326374,0.33755266457549,0.0485636937673657,-0.0353029870830158,0.276179179507247,-0.013415893096064,0.0222564435992482,0.002989515048457,-0.0159093106515263
healthy,-0.0958837985629191,-0.0526890538831171,0.0002043499398458,0.168278805537538,0.0322079412583611,0.0014286979480661,-0.0166415847394111,-0.244736486035053,-0.19309815908933,0.0991664249291978,0.105768753880996,-0.130203417271057,-0.0433143026367203,-0.0734472863045101,-0.550991793074593,-0.16557328173424,0.0380698597646983,-0.060762376952452,0.181523766011963,-0.244951989626513,-0.161081092416819,-0.0807461097497315,-0.0657793341500822,-0.540028343864249,-0.443514879560085,0.162660017098766,-0.494654167614541,-0.0345499629431815,-0.0297279851581458,-0.498654305919738,-0.159092067140062,0.0314368411407244,-0.0245414164280264,-0.012256307556964
healthy,-0.156382126788675,-0.483813366111894,-0.102356909528492,0.149272378312882,-0.131645992077278,-0.0259015541231061,-0.0720514927493673,-0.141924299556162,-0.0271175691194392,-0.226562436176906,-0.0561858631077677,-0.067319532459747,-0.0838995752319494,0.026601298364337,-0.53263116259734,-0.322556811925812,-0.245219192317976,-0.346186898601019,-0.151802952125487,-0.112296082577218,-0.373256816789612,-0.0877228226476832,0.0515164941111134,-0.237099469173279,-0.279461493952676,0.0691852543998502,-0.186553155396401,-0.0658595901494056,-0.031229549416451,-0.231772540996023,-0.145840616639968,-0.315199229738728,-0.0174421133198757,-0.0384243936784536
healthy,0.0246280152367437,-0.0105012444096614,-0.0957878539294799,-0.229833156152184,0.231603984598257,-0.0152401970260076,0.130742611646284,-0.257985044424399,0.0464194833866533,-0.0223620000904973,-0.0922514031880706,-0.0819575558955769,0.106598532092941,0.0087566019314423,-0.0561690492085156,-0.0066433030371314,0.111328011989553,-0.118447767765965,0.0202299670378171,-0.207838181498912,-0.0767127048997881,0.0096028038923063,0.0119125190205937,-0.18847324742117,-0.117277482417018,0.27225516568756,0.044211156784402,0.0684569653787034,-0.109338755410702,-0.252133269064077,0.0810140359904258,-0.203774909412872,-0.0018865038732061,-0.0153975919891112
healthy,-0.0956178896329455,-0.202054371359943,0.114149348852999,0.256937554593312,0.162991580913636,0.09843098213917,-0.0097841379202884,-0.252473684450697,0.255145725454984,-0.0408076152445577,-0.0299538605193048,0.115436530478294,0.31509247002907,0.0373359803454184,-0.466484714097213,-0.0675409038796727,0.0896303516976359,-0.0421980540830519,0.0784405264098741,-0.114877699191253,-0.13281799291442,0.164624881667531,-0.0234910477627563,-0.289390810221007,-0.671163340087761,0.447006105718778,-0.414843097058831,-0.0273600084465926,0.0246666207251912,-0.490588717278415,-0.0403715965897343,0.322235242128829,0.246292184470012,0.25488033718442
healthy,0.121841180780558,-0.0568610177762494,-0.066285568891361,0.314258275711903,0.560730407009904,0.0483086675915085,0.0485630639011112,-0.137842080069633,0.0440690550284767,0.245963855248586,0.0428431707330638,-0.0180443656064891,0.278050572300267,-0.0879127769852081,-0.362819676736152,-0.0627486018455337,0.356029966359229,0.250180789688188,0.31935112304819,0.0510256381058286,-0.314545304175778,0.0076326199112989,0.217051166783052,-0.184556347385098,-0.113188458882855,0.549085046782786,-0.204491926033197,0.121734239982075,-0.160030045880444,-0.353127347257528,-0.0440649426579756,-0.0309347050477124,0.0143091890537339,-0.0058893668159993
healthy,-0.0949568757476641,-0.114327659360946,-0.130206416850031,-0.141535783116856,-0.0954943210043878,-0.102523310772437,-0.168740131188931,-0.326551342303946,-0.450813833119459,-0.0959371144481517,-0.280339980505268,-0.0907215283253084,-0.424785474827176,-0.419923340056625,-0.141005116764949,-0.19505441307516,-0.0435569692024048,-0.03527036142736,-0.0547482669842725,-0.223023150244798,-0.114077625852873,-0.0322415937925021,-0.190295938593705,-0.310812436414854,-0.110243374599817,0.139215086497035,0.0426359915405722,-0.33659615215874,-0.36538482937209,-0.235164483938134,-0.26573191728605,-0.0679444005507788,-0.221041969393001,-0.103862264768416
