group,B7,CD107a,CD138,CD154,CD16,CD197,CD1c,CD223,CD254,CD257,CD269,CD30,CD303,CD307d,CD319,CD326,CD335,CD336,CD337,CD38,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD94,CD95,CX3CR1,KLRG1,NLRP2,Podoplanin,TIGIT
healthy,-0.105637814071399,-0.0241550068279109,-0.0961187848922051,-0.0523436109998246,0.36020460634301,0.0045388680589357,-0.151379405717091,-0.0736178721825763,-0.0285320829467696,-0.0133210604290755,-0.112982181511122,-0.0556186652766926,-0.0038212005966534,0.0253551546785505,0.0037547732331448,-0.0672885970259523,-0.34075716307786,-0.158820734981471,-0.129547356172951,0.144148610431901,-0.527482162805524,-0.650328810589083,0.210321931480354,0.0827903055953574,-0.572324592954063,-0.0529628994782332,-0.0538785854290768,-0.654011990986806,0.0614579492147529,0.172638909435462,-0.0019527245748678,-0.0545328693994824,-0.0127073158302918,-0.053749693273213
healthy,0.715907507552876,0.739072226366505,0.710374172732891,0.650108629356754,0.118494701394125,0.673011862913183,0.747454681616206,0.653048965014521,0.699204268196142,0.678062740381466,0.664798418661883,0.652602929899747,0.665361128602695,0.680816663232282,0.655433131195333,0.698079588384048,-0.268127244231432,0.65070923312397,-0.0285664903445465,-0.0605675945632004,0.518689227924157,-0.0266375996430407,0.804569077210232,0.70632488881184,0.122667180867594,0.666185350496409,0.688865656175074,0.180735516847468,0.71504801722691,0.68251518677692,0.704119761694532,0.691947268247716,0.717963953024063,0.726797573024835
healthy,-0.0251452247297821,-0.0202254221080179,-0.0382706155680616,-0.105137479306405,0.565289042294629,-0.0314879989496769,-0.110666186218553,-0.0640458603413995,-0.0908244146746204,-0.007174838870323,-0.0396488090767305,-0.0714656243849716,-0.0986689876173161,0.0480262870529352,-0.0273642369354084,-0.0059168771264592,-0.432397547347514,-0.110700686932471,0.0968183764886587,0.0019700318495462,-0.5267703279823,-0.627678725532157,0.241417188283395,0.178785254542158,-0.658001912842931,0.0748752530058426,-0.0215288466903287,-0.664055278427053,-0.0195151373907565,0.219820499037984,0.410643982244884,0.0404935455801838,-0.0515884389911033,-0.0228044081919176
healthy,-0.144517228352284,-0.058742421620731,-0.156316771369558,-0.129079762197317,0.315786375363768,-0.125585235500822,-0.28344805601414,-0.172650540868554,-0.146863418869928,-0.142823761780625,-0.0928561340571935,-0.0949728243305578,-0.0659117506240503,-0.0838151828170086,-0.0291029654832003,-0.150971858228862,-0.470148066498009,-0.157603354364786,-0.267193574199135,-0.222845225932643,-0.386679527181901,-0.117824010419168,0.589981598624513,-0.0005183518124645,-0.547915898006846,-0.10802823135365,-0.128834664442071,-0.353560027746891,0.227371381071447,0.0583077022708495,0.31122357962313,-0.12073461077982,-0.0708408090822745,-0.0385900013813578
healthy,-0.0525014437954806,-0.0467867270897012,0.0615096823762432,-0.219987778648744,0.509385716966353,0.0135292368392002,0.0781372760555298,-0.0861150127061537,0.10004241619872,-0.0577199446369589,-0.0783551132828752,-0.0976595734046549,-0.0243368994097312,-0.0669879969798547,0.042355532214509,-0.0496425392672973,-0.113467551099184,-0.0149532752068348,-0.178668935884781,0.0346740818799786,-0.135964433071457,0.0606382034299986,0.205069077669754,0.0011317072405036,-0.186987335525798,-0.0919373259335042,-0.125695929107934,-0.107689999984694,-0.0556325363539277,0.12432755441398,0.174830752047828,-0.0406142181601646,-0.120637621906221,0.253136742066762
healthy,-0.0220961533703574,-0.285232791143036,-0.106825801361097,-0.21000625601114,0.110212659781522,-0.1403172651513,-0.089466422276356,-0.175126775293846,-0.0645353089375543,-0.240784064157579,-0.337332643453972,-0.203926601036085,-0.21553094468685,-0.0781272739408691,-0.276434860756675,-0.0122176457957328,0.0518886928447699,-0.176523049885488,0.206262462018161,0.0858818362565482,-0.132267204527042,-0.214776266872047,-0.370437445837218,-0.0301773620680585,-0.168876973564573,0.107148730881386,-0.137124771017453,-0.291296808649161,-0.0706220796944844,-0.0365238561135816,-0.0011187840059564,-0.210393313279929,-0.311238760436269,-0.219789785916434
healthy,0.120358720318671,0.0895994827695495,0.141116989049899,0.100157441104079,-0.329468091042022,0.178270090783093,-0.114248858374452,0.0321213427097412,0.0444244138296282,0.0724158237047181,0.142395777873323,-0.0165387783659191,0.0707844454168385,0.110893739911392,0.0918979399319523,0.12898685676612,0.154855106115888,0.0947399302428484,0.311292654868319,0.333492544160739,0.22273004820724,0.135522718804837,0.152590102169563,0.166231988310086,0.134944475012974,0.201262097072269,0.0181105794986634,0.214900786092027,0.130312695857106,0.103404603536153,0.134485843413994,0.189470694082954,0.0866717648679807,0.424482182936304
healthy,-0.0336053098921254,0.0214727229883126,-0.0936072626859214,0.038116288779764,0.43605242167293,-0.10251696641752,0.0036554682028731,0.0745307401242389,-0.043056276648814,-0.0789694889016262,-0.035027779117674,-0.231767363109377,-0.0666241992061822,-0.0980192439721844,0.291490309130453,-0.128568491600205,0.0369692867858785,-0.136169798691508,-0.0224787601180291,0.397521028037997,-0.283225103307843,-0.296605424629417,-0.246696938086562,-0.0020344556025608,-0.131507518640485,0.0740060309856571,-0.11883909821197,-0.262549133562718,-0.0124540899133236,0.119501669930615,-0.0002936051726765,0.0341478044987436,0.157314567376719,0.131658158059796
healthy,-0.178318978162133,-0.162569610982761,0.0110196239962806,-0.0789722502567471,0.189261644238931,-0.0893969300700367,-0.0918203080894651,-0.156073059674895,-0.124931876018565,-0.0545502905688092,-0.0781352393934891,0.0166410827720527,-0.317623805834959,-0.0544754507499462,0.151120551380594,-0.130766963746264,-0.140569111272684,-0.258325387809482,0.0113713149311803,-0.111566754992525,-0.465617333067089,-0.448744150817697,0.0011131672526,-0.174869146035737,-0.455727261964244,0.0154362951223677,-0.117253961136346,-0.359852259269473,-0.102791670953325,-0.110766029232039,-0.0454576066497567,-0.0612721611424306,-0.1485337128077,0.0816173649943695
healthy,-0.267551467315437,-0.0818203690671302,-0.0810407927667186,-0.239872392842548,0.391110227311128,-0.181954322026275,-0.148170688278379,0.171112238348709,-0.208014632680042,-0.317631609500514,-0.102983896946861,-0.222966865919309,-0.128546531444069,-0.153189277909616,-0.0248936996185961,-0.0803881938888474,0.198088259259569,-0.0010811762834321,0.157236223812002,0.357347803768262,0.0193898292316522,-0.141869573826058,0.0458697730451986,0.0632398769788975,-0.094864535473258,0.195212373005336,0.175153399209081,-0.330715601974465,0.092341917820164,0.124317660471167,0.344150898779164,0.0473704295962723,-0.0784271110197434,0.134221584603181
healthy,0.115904694173068,0.097196847750237,0.0414131098088791,-0.102410913788763,0.0010109429884691,-0.0123211994019128,-0.0224755625368913,0.229506194908628,0.0878107837177272,-0.167473694738565,0.108790757302753,-0.0552057826139486,0.0216904529460806,0.11666449535362,-0.101626865937422,0.021208328410943,0.171076761042689,0.238212205879908,-0.202392510875965,-0.0765452913259924,-0.110725241607544,0.0206200230667478,-0.122907067470008,-0.0782624382405474,-0.205908372249459,0.151685384724009,0.104959929123173,0.12894266960315,-0.274251132625152,-0.112161262469499,-0.131274151263915,-0.0665145841823535,-0.155113728051822,0.147526338967849
