group,CD11b,CD158b,CD16,CD2,CD335,CD45RA,CD54,CD56,CD57,CD62L,CD94,CD11a,CD11b,CD11c,CD122,CD158b,CD16,CD2,CD254,CD30,CD335,CD336,CD38,CD45,CD49d,CD49f,CD56,CD57,CD62L,CD70,CD94,CD96,CD99,Ig,TCR
healthy,0.139945768939911,-0.436356629222704,-0.652091643951526,0.416120447879977,0.451562076367049,-0.335762138681736,0.567065578801427,0.588309634137757,-0.248594747959029,0.591184967494246,0.643476783849782,-0.0036663054226479,-0.103713637781716,-0.255007990672491,0.0232544034204252,-0.0352108089247614,0.186042586185057,-0.259919892794877,-0.0766764523288052,-0.0690694380141333,-0.313065966714677,-0.106359917295014,-0.0953831869162998,-0.0315831311809095,-0.160246809300267,-0.122053502666779,-0.61644015430584,0.149935901811087,-0.265867518653394,-0.0604503473029437,-0.605097940137832,-0.195709720032435,0.180231189586378,0.0769201447968008,-0.0132280068186677
healthy,0.383630206315786,-0.0063807823342412,-0.0724557593929505,0.334177746887811,0.234166176181761,0.103981605873012,0.327000212099562,-0.0093101854078857,0.0617992644313528,0.209919120616686,0.140469409454688,-0.278868719223963,-0.288007644051886,-0.277104834476633,-0.408804098823858,-0.290135569079034,-0.446220426232904,0.0459575177996517,-0.262548375474452,-0.316836356021233,0.252417896869763,-0.244940845873342,-0.521601124132867,-0.287974907527935,-0.0797054595549861,-0.115616787235576,-0.0982572419327887,-0.31252836577701,0.32141644288359,-0.260862289118354,0.16186153667434,-0.132127646683094,-0.364121366677078,-0.261727149924842,-0.241567940744529
healthy,-0.134404904212545,-0.32700685319752,-0.56876548205426,0.0451818162725406,0.412002948815419,-0.32463820577573,0.347624540178166,0.232160515619814,-0.402646331772353,0.412255354773885,0.293369822643102,-0.0509728390351077,-0.0867463411562037,0.175466373479908,0.056269146202836,-0.123516484786088,-0.552824130157583,0.271045238494194,-0.0703845165444612,-0.0947125614982183,0.168307857102527,-0.0310187833311469,-0.0282201108119798,-0.158860042727977,-0.0789924086690526,-0.215595071883116,0.273394737739572,-0.227545374598116,0.150821273912456,-0.103107865472317,0.140798539354819,0.0723416047408169,-0.325345112401339,-0.0060350074734567,0.0490224193461646
healthy,0.122661872061801,-0.157870203971649,-0.395135275157945,0.0336587895594437,0.563405316391967,-0.41720191980768,0.333505761832552,0.403206531346029,-0.844579513759522,0.371290213991609,0.379736359224248,0.136645683004629,-0.200778888794258,-0.342675776141544,-0.456263721131652,0.135186991130194,0.286948129491999,-0.168961536129218,-0.113047557923216,-0.0756649645129045,-0.451396040500534,-0.169015661610626,-0.42457131969244,-0.0054106406306037,0.121864225433571,-0.290794436365998,0.000610315557183,0.738022656257608,-0.264108759188871,-0.128473671596174,-0.246575743814329,-0.0782726066642287,0.308796625708997,-0.07106548563027,-0.0990300652587633
healthy,0.182418190914251,-0.449729287326641,-0.435920997968413,0.24302105903516,0.612671483274409,0.0490953433846204,0.592425221924227,0.39020175921886,-0.386913609813436,0.596302599352019,0.605782988833262,-0.0631910132903091,0.134036629614084,0.0704651541438384,0.207513876428481,-0.339057955398613,-0.250126736776015,0.24909961011574,0.222885067467758,0.0535887830597751,0.391057609085539,0.0521796192222829,-0.362500785480763,-0.0048838179203202,0.279926809312046,0.276857184699295,0.587071409387941,-0.144901706208157,0.555416645781839,0.0898544900808063,0.72673629099514,0.301163631740159,-0.32676395982501,-0.159773286142045,-0.0174656975286957
healthy,-0.123832514825925,-0.319846393391232,-0.289085091418226,-0.216051055507133,-0.0117404719163924,-0.175105118213723,0.0810474387764594,-0.143750369748071,-0.222625604383781,0.207745000321101,-0.204171690936867,-0.246300665840345,-0.192792106541346,-0.139320022109934,0.0256317307056776,0.206020783591038,-0.0431955020880485,-0.19495296416708,0.0602893587743892,0.0742790481578737,-0.0412863278998646,-0.0566216082242325,-0.326700566661113,-0.141328972292578,-0.356287387792417,-0.344983085384503,-0.208849959400261,-0.241274196316564,0.0104074105701566,0.0582020004575501,-0.306668750811392,-0.0291428373023841,-0.315499572487274,-0.0538187490254555,-0.0669979205078903
healthy,-0.0565448869028987,-0.212251608109155,-0.149626989067904,-0.300288557567612,0.15177634343115,0.0257008498381212,0.0215887224883379,0.0185425632803877,-0.422410174956412,-0.0594898463724352,-0.176644485962935,-0.146927203782241,-0.13086616023758,0.0262246145775606,-0.486754443256304,-0.0199517750839141,-0.106970060871243,0.0080152717953416,0.0872815520952075,0.119741228596676,-0.265685695053452,-0.0496626579263514,-0.313003730741702,-0.107558251259585,-0.247659122552309,-0.349765154387912,-0.302240309249397,0.487454128876005,-0.18218632345289,0.0873185337784056,-0.315818647909404,-0.0752893436619928,0.106162832101485,-0.183002715384575,0.0573622083395957
healthy,0.0366987443831764,0.0369028675555726,-0.398528340568211,-0.192528727163214,-0.0997807727251683,-0.061931628552689,0.0141695807033981,0.0261340819519206,-0.214074298174721,-0.0914815796345149,0.0211493221238538,0.0535019645947367,0.126498430643543,0.103937322128479,0.132436705782238,0.0978572052321965,-0.169408838518091,0.283023898423078,0.0414210173794322,0.0977291608681248,0.452518850194954,0.103790018332124,0.0151804293075994,-0.0409565745612049,0.183495649571556,0.222456388679551,0.523990848413207,-0.22751221392809,0.493431243277947,-0.0157505179481316,0.470042141286354,0.223489981074032,-0.0075329747914488,0.10739399460962,0.0122217688480675
healthy,-0.0305973485850761,-0.268523700738959,-0.612547316771592,0.318340616314806,0.325216633012945,-0.346240988121568,0.384805728545786,0.245459498293029,-0.128137300430998,0.453431904255439,0.411554134616301,-0.334588927145349,-0.115161021664922,9.9068009262312e-05,-0.298250328843849,0.327108950165847,-0.101007033247319,-0.0404990669438196,0.0419050506124478,-0.138955253312295,-0.504796122726722,-0.0525686224680749,-0.478974357758293,-0.0765331721532832,-0.286210404832211,-0.222848422732923,0.0229111878323023,0.158034673298052,-0.250895259375796,-0.058405333143847,-0.351242659758711,-0.0784688407753751,-0.15548027433699,-0.0575297566755433,-0.115181456312251
healthy,-0.0246621615316993,-0.0181015423479509,-0.470347877929669,0.14321217033008,-0.159886806334106,-0.0989703714278507,0.0356136227988245,-0.250264208513441,-0.179806777451799,0.153425459756814,0.293004967329276,0.13676683790158,0.0275475234554495,0.0656510214761369,-0.116580888141403,-0.167862504219487,0.115848853275301,-0.0474103037731746,-0.130065454566806,-0.0203294322576413,-0.123831886805619,0.222816702792711,0.102344574955496,-0.0251467738880607,0.161843515958347,-0.248758116943981,-0.0133626700716713,0.0214104488967255,-0.121500478529089,-0.156411822224584,-0.16147909049133,0.0326351741513557,0.13344865135442,0.195806675580023,0.0021819880787782
