group,CD107a,CD11b,CD11c,CD122,CD138,CD154,CD158b,CD16,CD1c,CD2,CD226,CD244,CD269,CD30,CD305,CD32,CD326,CD335,CD336,CD337,CD366,CD38,CD45RA,CD47,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD94,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,KLRG1,Mac,TCR,TIGIT
healthy,-0.0900693674600106,-0.0186958159007042,0.142660528377829,-0.294930689705253,0.122205087553568,0.0675515214460591,-0.304757982013815,-0.56077773218342,0.0677823651209512,0.333976096139757,-0.135319558151774,-0.397841453034994,0.0332579384214566,-0.0241859818246916,-0.044362900957888,-0.101140254718741,0.129622726228001,0.471532513947963,0.117577166482407,0.042118005014085,0.0844409747962965,-0.305880050378822,-0.295651430728467,-0.275407238834286,0.0184709902076416,0.02045432617151,0.435555646555502,0.412480612054384,-0.174820240195381,-0.213666174727663,0.448902030084826,0.0791710577547303,-0.0468685768206293,0.47105595328323,-0.100053075755413,0.329230364185231,-0.491035022682725,0.0482291528350823,-0.461563184770171,-0.157911776512476,0.0125332302717196,-0.0491383630231207,0.0737614690135018,0.0124797014310516,0.116375907159919
healthy,0.135984895560869,0.114002053911645,0.293284139931649,0.0371040883970261,0.176597886618147,0.152456498512205,0.0971639806560181,0.0662330570588578,0.224645162892637,0.1698572525954,-0.15204906573582,0.017338596085072,0.148758422826553,0.0993263617246718,-0.0727374869419082,0.0447059577968572,0.185242569293028,0.451073718383689,0.0993712082312704,0.0824832555625761,0.126709364710356,0.242279007496359,-0.194462568610585,-0.121092721931883,-0.0268122471333731,-0.0890103177036587,0.12443880003905,-0.0351722089730112,-0.147883114377598,0.0910371802677495,0.170356974040761,0.127673906362034,0.14811943811106,0.135515351946106,0.0501448563550955,0.076804317862896,-0.228349481283959,0.0920447943737143,0.0623839795723756,0.130041534341251,0.0837329343340861,-0.131247774644077,0.123299698042213,0.0385200585631104,0.0517145889786525
healthy,0.0121026161263878,0.0837472723674122,0.352338814645159,0.131311863826526,0.031919206041721,0.0614474700509059,-0.423053460634746,-0.585142410917822,0.0757867726528434,0.454520055736477,0.061361045231883,-0.17747568507998,0.0105970586246563,0.0397257335748347,-0.0723582068604741,-0.0632391269078284,0.0134105449129509,0.508677171461077,0.0696684733566899,-0.0019691349143407,0.0452773569950432,-0.0586954563188901,-0.20802295569454,-0.0738905854273469,0.0294436017377847,0.197813204324251,0.583111500659719,0.522706651217085,-0.361604709984581,-0.12840251249308,0.647079688801993,-0.0054230876372337,-0.0050207332432188,0.637949756733813,0.0263315836066691,0.413381208458752,-0.305489244184176,0.139381540576077,-0.363610213155116,0.0476190862593938,-0.156602289075177,-0.372232450295601,0.18926844298556,0.12274667261169,-0.0319086828991832
healthy,-0.200192528794516,0.0998005468566456,0.158135079410034,0.290111928833158,-0.134054985524058,-0.195918184207866,-0.140118340492176,-0.457686388824521,-0.117923258157461,0.353836511300591,0.0947085858198704,0.0661723266455148,-0.253491845008861,-0.109925819187695,0.0410703817799657,-0.124224176254908,-0.121112770355924,0.479625952529058,-0.126098674212087,0.335274165103799,-0.219346516689444,-0.057748276669467,-0.46993746043805,-0.0924550330652746,-0.223855761000413,-0.106038877325917,0.405574032692325,0.682361701764971,-0.520583517083427,-0.254489270689055,0.442148965705055,-0.163838826999978,-0.100889281101095,0.723292385290302,-0.389347103274834,0.106903021067884,-0.361768403818103,0.0505104990397872,-0.393085079206013,-0.131289509900937,-0.260435495201071,-0.141549814316838,-0.0606188321150294,-0.203840835414743,-0.0795283914476592
healthy,-0.0222998096685206,0.232924295815674,-0.0765535014156243,0.0746997061884208,0.0457195916074681,-0.0684792998566449,0.005200695803013,0.365702484333874,0.0157645381515543,-0.126449779332676,-0.0340906431631517,0.0882410945072629,-0.0655966783059514,-0.12082145830326,0.146595977257485,-0.0206438754930764,-0.0172072689966855,-0.008829862490079,0.0831081985130393,-0.0087083795315768,0.321919441426165,0.141228666169398,0.275036369223638,-0.024332718575455,0.145493101689497,-0.0307540152734409,0.0647221505696525,-0.0187607397837426,0.1264682033733,0.020584510672256,-0.0433551495259534,-0.100475846290899,-0.17379287777676,-0.0703971892502971,-0.0274093319355453,-0.126638715926754,0.288495941012891,0.040103644856292,0.153032972092563,0.0960408387060682,0.26117818383088,0.307871452157655,-0.187922532762836,0.110151841001688,0.333630211603563
healthy,0.282549988599243,0.36030601169341,0.179166648586073,0.125497764182403,0.122078976752462,0.0695390122290494,-0.212470332325796,-0.394009883692876,0.108142726917698,0.356777499806248,0.251858233441972,-0.0307121140654269,0.293857027303141,0.373880497394063,0.051944482230071,0.141481084500284,0.251168671776803,-0.199842599138082,0.295440630089183,-0.250114187662778,-0.0760887478257434,-0.191921297777016,-0.0834114839991928,0.242726201352036,0.429359160595468,0.475887853632782,0.54541602962348,0.455083545226079,0.309445580457056,0.260742069854681,0.288508940827521,-0.0322917438458535,0.411328352009617,0.552395526640126,0.165634961238018,0.452240473428055,0.0447118292970059,0.180715244444568,-0.163982496430333,0.394885406840204,0.176478869211294,0.0521661976846297,0.190550623560481,0.165309591631416,0.135145698485569
healthy,-0.11796646236396,-0.173273632541784,-0.0030024171751759,0.0702347206010178,-0.114848250591181,-0.0254869485682372,-0.343369920865252,-0.252539526283661,-0.0719160883408444,0.25337605700058,-0.101089127746346,-0.0655946356041719,-0.130106196930239,-0.196146916046229,-0.122400515868425,-0.031255270740378,-0.0689009251981685,0.014640370389097,0.0402021323577207,0.0389641704330697,-0.182785076021224,-0.340434382123274,-0.151559290831567,-0.0582398155954919,0.0391167198599154,0.0239525820645411,0.0835392627794089,0.0222306040316929,-0.372573042406322,-0.126788670873362,-0.0748440710000075,-0.08264153145098,-0.0773807589006247,0.140406483712283,-0.12460655102058,-0.0333965699508432,-0.219883524886153,-0.0308614176202621,-0.480074403893465,-0.0470725946129353,-0.143197316885547,0.192234820147558,-0.202305311781841,0.076262206666942,-0.0966780529139594
healthy,0.0531509931462344,-0.0361132981701185,0.0511571742585095,-0.356340896653702,0.0693177394294845,-0.0227029433169679,0.188472195683422,0.058093899351951,0.0221098846553639,0.0238599906378615,0.201648732821586,-0.0267619096653868,-0.0919156873071237,-0.162778717731853,-0.1297332813928,-0.0737107438674131,-0.103760333112685,0.143608468316844,-0.200259650135449,0.29437860232407,0.055174283050172,-0.0119222854255467,-0.127729044809886,-0.422695430888018,-0.126434307035933,-0.239047386417696,-0.0533820564069492,-0.0102328451257103,0.0186340831043932,-0.0130270261143175,0.0353801292425836,-0.244866623956183,-0.155046747785607,0.152946856323726,-0.205449098085062,0.0257954857221916,-0.286412700500309,-0.109922213164389,0.0178310367396503,0.0904579945365874,0.185697789589529,0.0318521059153387,0.211426266272262,0.0142283033649081,-0.117586002857032
healthy,-0.0213990426911786,0.18181062597405,0.0788208669312207,0.0335457134260377,0.059030750824988,-0.050767420242758,-0.1003379741859,0.103620791718454,0.0190198850756528,0.17994222693332,0.0819744259195972,-0.194729430499394,0.0142694893554716,0.0298171945080519,0.0415700951011783,-0.0025696500072424,0.0090040154187405,-0.0683360315083909,-0.0517594002693799,-0.0426130350321674,0.195729161827224,-0.449001393778599,0.170360116744431,-0.0573615278357692,-0.0862631881765107,-0.0860940208071233,0.191732573107538,0.110834531890237,0.214512859606347,0.0050168059690279,0.0285919557014376,-0.0058107383027927,0.0019275633825646,-0.0073188144506342,-0.085940111619633,0.0952697267182579,0.0986835896505812,0.0606405158369435,-0.19591909956549,-0.169354913148869,0.058467077369268,0.163736495709886,0.0121427153054749,-0.143845936266183,0.108915300518506
healthy,-0.0082736812015961,-0.096309624922337,-0.269666596794602,-0.320475781630454,0.122040214313149,-0.0530183800556175,0.0131529192600219,-0.251421917430378,0.24577646059293,0.0390265645075478,-0.0560433377878443,-0.332719972383078,0.0138124020396907,0.0154326239840844,-0.169476970320733,-0.096206697650159,0.102853407119858,-0.0777797659183084,-0.0184400621674255,-0.0919730295796174,-0.0421034777959738,-0.376493113492937,-0.168043620504539,-0.211088238968627,-0.0719246506860788,0.0897099678955048,0.073588937066288,-0.0815242336301071,-0.144270727248658,-0.153220309472566,0.0029306473804918,0.102159257443559,0.108118533525421,0.232261285333966,-0.061124734441397,-0.0210372671169894,-0.364492170484123,0.0157936579815974,-0.213361059598977,0.196478678836716,-0.251381431734312,0.172229454863379,-0.0469955340594204,0.0069346584689915,-0.0519733092092668
