group,CD107a,CD11a,CD11b,CD122,CD154,CD158b,CD16,CD197,CD2,CD223,CD226,CD244,CD254,CD257,CD269,CD30,CD307d,CD319,CD326,CD335,CD336,CD337,CD38,CD45,CD45RA,CD47,CD49d,CD5,CD52,CD54,CD56,CD57,CD62L,CD70,CD94,CD96,CD99,CX3CR1,KLRG1,Podoplanin,TCR,TIGIT
healthy,-0.0869471224460243,0.0214733834384048,-0.164471236036089,-0.159426739735668,-0.0556676181667282,0.357278349094216,0.549447199890207,0.002055926778429,-0.496941617391779,-0.0893371838018145,-0.141838161584304,0.143773513567312,-0.038156933291019,-0.038485690537433,-0.0816104968887438,-0.105635197985361,-0.0096921718192628,-0.0712342305993651,-0.037735954316153,-0.456253591115803,-0.182943691461503,-0.161230891738219,0.159511511952124,0.0096562053780356,0.294751608591202,0.17653695007331,-0.107242866374065,-0.0774780661530228,-0.168204241017074,-0.610496180939726,-0.698079659806295,0.215996508579033,-0.594169903888925,-0.0407263816996636,-0.859466521629642,-0.41518274101535,0.454298543656796,0.287613323346778,0.0412586253774801,-0.0424401674763773,-0.0581500726046029,-0.135247967918035
healthy,0.330142793168315,0.279057013900582,0.166768100539495,-0.187660016240208,0.260090837386749,0.259589150424609,0.236549470486028,0.299342236734184,-0.218863854740704,0.272631555040012,0.310413247121025,0.131307890516807,0.270319063478023,0.279049041712541,0.269173841825678,0.278951368152191,0.283787534049706,0.344894355730594,0.272808108042932,-0.503736415918712,0.259638859157975,-0.189807688873688,0.0038869412398664,0.34145473861412,0.319739654692322,0.162725550139964,0.219949011614455,0.29062911175549,0.232936986109516,0.0906457035038115,-0.353264134771431,0.516207091059524,-0.150261312035201,0.246740862578593,0.0164935781388466,0.220582978877358,0.280835888914145,0.370751632117739,0.442757477024511,0.296244815578216,0.246517924066116,0.359144348828865
healthy,-0.0960114288430993,0.062490010442331,-0.0604834986265806,-0.208038482755339,-0.155162466656795,0.286075063748187,0.696215737616447,-0.032944454100042,-0.449159718312662,-0.0271515723291658,-0.204702660063249,0.235624846315549,-0.0161351222906949,-0.0229173203439923,-0.109959743300041,-0.160441072384309,0.0060643218408956,-0.0135513995269143,-0.0011444398359368,-0.0366384096934871,-0.0573980165336159,0.13911643526622,-0.0289557254680625,-0.0198237938442026,0.218793316324253,-0.102585599126324,-0.037045758410684,-0.11076493836219,-0.322128611914623,-0.248032075142056,-0.394360575809947,0.0893542545501437,-0.346472986606407,-0.0855725609577586,-0.385402649980246,-0.34866789204082,0.244663493448474,0.174801629289809,0.31648734018502,-0.133225285185769,-0.153808605880425,0.142536755709749
healthy,0.039586578908389,0.270069786187427,-0.240667581350777,-0.22390349937424,-0.0938103175799472,0.0132332883549653,0.103946113267013,0.0584257537790606,0.155491883789569,0.0113990093371702,0.1819144050857,-0.0476922835713955,-0.0423134297788845,-0.105528234513771,0.0024725089258444,-0.213545356211507,0.065098161774515,-0.0463876961392786,-0.0108264733119531,-0.339147884251305,-0.118411941564623,-0.267514777720179,-0.525638690475471,0.179715036055463,0.0194452569188088,-0.0694939267964902,0.2065029511398,0.0579228671877818,0.229109824913194,-0.152959432637614,0.0266255208754481,0.565025044736828,-0.107377237024105,-0.0439589339284998,0.0997386390014418,0.131445723914139,0.283799552610325,-0.0946651828824522,0.538438036000247,0.110479216366581,-0.0738093361182934,-0.0219967444397065
healthy,-0.131942931492374,0.184605316150313,-0.138387094625113,0.0371639252770694,0.117829656383122,-0.229951263923235,0.0516169760281032,-0.0526412935769358,-0.343962065916744,-0.0391182973092653,-0.352763734766433,0.0127623036077996,-0.178152974855265,-0.0388981233644513,-0.0260836848005755,0.0476221720012434,-0.0100961287766005,-0.0575081805548673,-0.137997443318019,0.0110387347816345,-0.0290012899632246,0.19536241564795,0.128473980817122,-0.185993333248739,0.0051952048854078,0.0592185863783647,-0.125728022840619,-0.0514803707982761,-0.149622843951752,-0.0829161760886922,-0.427680141838699,-0.253903713716741,-0.352722335559638,-0.0911361970515298,-0.337861012329686,-0.366608762948771,0.13908434735385,-0.123915912297075,-0.0502684029583666,-0.131782530855263,-0.0828971478780771,0.118393100756071
healthy,0.155610256742674,-0.427284658255264,0.0006059586601159,0.0153940716965477,0.0675098154636675,-0.298759240668804,-0.275606654666668,0.0624021220006123,0.248811973734417,0.120274604471462,-0.245984729659471,-0.317318551545473,0.192438682210612,0.0056916104909043,-0.173011538800483,0.218107625844082,0.130029501302639,0.168690097154284,0.0155678933221098,0.214593064492223,-0.0720278108930026,-0.203842123372709,-0.0362417147934473,-0.141592364945946,0.123955932618731,-0.12273163130322,-0.0438730377802861,0.137710162444093,-0.0551021622204824,0.27675739275578,0.417221025267449,-0.159545701935282,0.211784718897675,-0.0834116324009296,0.261420212890273,0.297011495220841,-0.273207424615394,-0.307722764498318,-0.0391497244567092,0.190538832547732,-0.0207974292312715,0.0610022509142496
healthy,-0.114810050990067,-0.15191221224148,-0.151217346854331,0.263384796073864,-0.0628391842696974,-0.166660883648149,-0.248305269786119,-0.0857783433680243,-0.20264700003112,-0.12206069709969,-0.310615705543385,0.0401395509789834,-0.162730588163525,-0.0022420797591165,-0.0635143002948901,0.0605188968641066,-0.101415319874569,0.0555236884799567,-0.117299235273433,0.31111250825163,0.01793356936931,0.334561650330787,0.201118955899141,-0.0196878786997763,0.0211812653215569,-0.0979648243013893,0.0387145491472918,-0.0469328793815059,-0.156684127555049,0.143637440657082,0.0118061965322037,-0.513315401242938,0.157273141509056,-0.177312117185502,-0.325209713998481,-0.0100014769510436,-0.16999677929874,-0.164735593958818,0.0207513044035036,-0.149495399875609,-0.0086624772956026,-0.0615975875111022
healthy,-0.00394508493314,-0.233886745588266,-0.157069396846398,0.0205801436648561,0.131142411395801,0.148321556493582,0.0234841847851991,0.0626682230669437,0.102009332562601,0.0666351709525863,0.193705068191693,-0.0021385640375512,0.103366037299731,0.133024909582464,0.0018932136136743,-0.173033059862098,0.115985628226557,0.192935703041341,0.056184171815296,0.101365726366962,0.0956043143739692,0.0547477290571933,-0.0464026920344717,-0.149896107490184,0.0087943847946098,-0.282229126357454,0.100816566737943,0.179916958750053,-0.0634154377946528,-0.0096560074776265,-0.107080396395247,0.392639557755898,0.30353112305833,0.129068491779502,0.0216885307665446,-0.107517456122978,-0.192457749017753,0.0272786049571055,-0.365153995640154,0.235171270088926,0.276604072547322,-0.0428249912386816
healthy,-0.0049847314076547,0.0610643037619651,-0.057437052744147,-0.279076622069055,-0.0051301244650455,0.276312258624433,0.0750476907784228,-0.0116355348186546,-0.245070018792655,0.0146297870775709,0.148638727488891,0.0371997419617259,0.0248336281913642,-0.0557966350430415,0.0061073782343457,0.017339380846316,0.0547640039525663,-0.0591382074288768,0.0492448639783596,-0.61379788151841,-0.0027718844560851,-0.210486111985517,-0.117890811251693,-0.0613232705284912,-0.112922316520145,-0.0204438674531392,-0.0641152840346797,-0.208310366502939,0.0100368353492267,-0.381099797855851,-0.322433831420857,0.144085138684028,-0.443610094923684,-0.0493717011531658,-0.32736090893546,-0.312627540886059,-0.0533459435977975,0.0395756337130302,-0.0892074818541965,-0.0195208460823726,-0.068665127720295,-0.0775722155265138
healthy,0.0401521920011207,0.122742101194359,-0.015792661416976,0.0986263214800066,0.133664246340314,0.127674475668569,0.216940759145084,0.13437819073702,-0.289101284101237,0.0933158198899047,-0.0867317085254264,0.0927119660764178,-0.109438982785564,-0.011966109625778,0.216400018042955,-0.141196992570802,0.0413233498528957,0.0353688993887783,0.0234573405434402,-0.121565626446262,0.0071477765404678,-0.284329954409256,0.0882204258544201,0.0364918245227692,0.222968516122335,0.0934651861197287,-0.0559823713093961,0.0728884357482629,-0.101148742486501,-0.214135250009751,-0.34762568074701,0.245165439361109,-0.0051416387474309,0.0267417641337713,-0.350826801329874,-0.115465130593248,0.231341661782417,0.353459535270693,0.121732771177157,-0.0388791298232579,-0.0543553548531274,0.242602026172307
healthy,0.312801310972775,0.414628213350788,-0.155609808804195,-0.223914861367144,0.0522914932093798,0.264637357120272,0.465723054006119,0.0426467223155054,-0.220354933879013,0.0353122054275626,-0.085808913347701,0.150921579846502,0.138691580553105,0.0620169478431385,0.0569724276080914,-0.0701888981779172,0.0069737473232171,0.174140527366843,0.10496957270647,-0.43127526719613,0.0388640169352871,-0.263625913847993,0.0020575448287566,0.369630509419289,0.21259301799302,0.210155339435068,-0.0050765789884557,0.103409975430852,0.127198816260205,-0.307595687816427,-0.667112978413936,0.504041260737712,-0.370006519901968,0.019272238248841,-0.468049023963965,-0.0583299168566373,0.563691500463203,0.363897921013518,0.561006197944252,0.0856608493732163,-0.0779134301297131,0.227439323770862
