group,CD11b,CD122,CD158b,CD16,CD2,CD224,CD226,CD244,CD305,CD32,CD335,CD337,CD366,CD38,CD45,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD82,CD94,CD96,CD99,CX3CR1,Ig,KLRG1,Mac,Podoplanin,TCR,TIGIT
healthy,-0.132278430572248,0.0095882152503137,0.420994209187752,0.646848796123384,-0.537792260686773,-0.47178657470521,-0.129508100691454,0.159387262495315,0.0094038581935778,0.0755066464408663,-0.412158533769266,-0.15263856329892,-0.0468018672683121,0.215855644486308,-0.0027228026613988,-0.0761035848481103,-0.233960045805755,-0.136014812566528,-0.201852070691952,-0.556527006610698,-0.663172276537716,0.247605664947923,0.118065707172536,-0.640952232534885,0.0104567297797755,-0.18686837001423,-0.706686123292135,-0.380534966754058,0.51510252848812,0.270495096770468,0.0665955657979017,0.147203562877363,-0.146355003221767,-0.0081324025644477,-0.147647766497021,-0.0151067174946632
healthy,-0.0885781746445904,0.380401994828346,-0.0522397293460423,0.359869608931746,-0.0536705584329168,-0.249661169074371,-0.243086535218309,0.241888763658561,0.243249343799062,-0.136157318017516,0.184900971746725,0.207801785976043,0.0455994017527122,0.632523679649606,-0.214162832018624,-0.317462429267966,0.120113079170273,-0.271034932645342,-0.315580308128569,-0.24667845529889,-0.0804685612264096,-0.350307798529647,-0.159490560864878,-0.255167475064742,-0.15094810297118,-0.243562740763009,-0.468782784033528,-0.32580146346784,-0.0467720068175886,-0.0883093731712373,-0.150546927284728,-0.435385629389332,-0.192730028386678,-0.232782010526383,-0.1974230950254,-0.307130027915885
healthy,0.0562982903964565,0.0548628957999319,-0.0879615384061972,0.437814633850862,-0.328592297173861,-0.270337899634454,-0.115910109075897,0.151327859811995,0.0024910810436311,-0.0585265771708091,0.0254445610646033,0.110897499799445,0.238905456776844,0.0687927863252536,-0.0795735451847008,-0.153575222907386,-0.239554174260504,-0.300072791738767,-0.275188577519924,-0.159571705912141,-0.178317883055901,-0.106639412512525,0.021465186118947,-0.330710431066515,-0.164610200185046,-0.174969364011155,-0.324550426283848,-0.296933713306379,0.0899070981687704,0.060474005982247,0.0120751237248397,-0.0470611125833887,-0.077503023629452,-0.120306776709332,-0.211067143315194,-0.245863779777218
healthy,0.235895091145981,0.522313538391836,0.0727557448016129,0.0151845287679068,0.0062421285401848,0.131376951166569,-0.0374087389125261,0.20604126169832,0.202217311322092,0.0364469189440738,0.398508914358254,0.508174226224417,0.0878615708575621,0.521684383932126,-0.117929574434682,-0.0300559390171223,0.361598418996347,-0.123815047036399,-0.154716454972285,0.243205672540474,0.205286638764487,-0.523583264956798,-0.0423622083523898,0.337735991346072,-0.0261682192159649,0.0787496995821653,0.371607059728154,-0.152972797814615,-0.0919650762753067,-0.101963369963927,0.0803368977645516,-0.303349274007252,-0.0980551527846107,-0.128905922007261,-0.0432502264511096,-0.116274349435074
healthy,0.301259723882936,0.0069722931427879,-0.0676061730334082,0.609780235342519,-0.0700570797918215,-0.0782219870168678,-0.0792379804003188,0.230049974164593,0.120104033923442,0.0162593899150608,-0.0155810700507685,0.0267319030019076,0.2910309166421,0.122566387958233,0.0564232663535043,0.234871088183205,0.067261921343936,0.0409888747367976,-0.0533387483687444,0.0015797782119396,0.05136477781562,0.229619679739463,0.094112468144652,-0.0596851398713107,0.0997601975879583,0.0459889831680128,0.0191279054597777,-0.174135335082211,0.327786518665883,0.244088529320537,0.333991818198106,0.0524137536585475,0.062425820446353,0.0461757639630838,0.0123343298062323,0.263332836014012
healthy,-0.272696358994418,-0.125287298358427,0.174161099407907,0.564811754425476,-0.605109460086786,-0.378889631523045,-0.145836259312055,0.135660780011861,0.0515546549713087,-0.093356717010828,0.0325109241460305,0.409849021682964,-0.0065875700165434,0.262379212357859,-0.160293243335033,-0.224094967905598,-0.507703050270036,-0.324701546714798,-0.376225276369978,-0.657653409052092,-0.417789711337974,-0.0803591657241486,-0.123147489279734,-0.416874612282384,-0.0026230211090617,-0.285732819046591,-0.467737695364377,-0.456641822134238,0.0849278307609071,0.237439142563806,-0.259817481186038,-0.0084333166793817,-0.270164764280403,-0.391304049260086,-0.108987330710684,-0.143721734265286
healthy,0.220899827368542,0.132352484686573,-0.0079156900530428,0.273692029299072,0.382356845847526,0.118430444031749,0.506629074477429,0.197238388282949,0.212235907338736,0.0392229524145558,0.0874176788261787,-0.0202840693043599,0.1380417963618,-0.189771359244659,0.215837834578025,0.0795516229401478,0.0556018971956342,0.172952972442217,0.228082256245763,0.145604684289735,0.276356128517939,0.412977581196212,0.188316530636717,0.266775014599717,0.0582787679742873,0.107795759357459,0.350471019808398,0.123122881724328,0.301016944381481,0.0400743009000021,0.113410853741987,0.416161541684469,0.108382968278864,0.192781064971467,0.164374360052384,0.150956774403442
healthy,0.125684951513245,0.369352858454708,-0.0822436220913163,0.0454047990273517,0.276804959408092,0.095523011171091,-0.0217934535916381,0.0461607029992197,0.252356825420957,-0.018698108812367,-0.0854027474593296,-0.150114375136313,0.338870553724277,0.180225780332828,0.0256822710041575,0.0647497766498511,0.0708263427779368,0.0584380124211739,-0.0831020580640753,-0.0637784709538463,0.0217975279363969,-0.107399370193731,0.0807906733244139,0.227841714151232,0.135248590380718,0.191139488668404,0.419479962177168,0.0041440962348139,0.073762192466557,0.127629754525947,-0.0469671750024141,0.225586100297124,-0.0261126835164317,0.165182485784699,0.0438246874883067,0.0133280341873416
healthy,-0.175869711226333,-0.0282389369569073,0.276249780831558,0.554391734210305,-0.232608094172802,-0.243116711803918,-0.0860162670985599,0.172825853647786,0.0574489742622944,0.0289693981256711,-0.307902348614514,0.0250575949467245,-0.133575112625748,0.370819794481848,-0.000708596300565,-0.107455706142672,-0.146500461440078,-0.0785854614265605,-0.0958452880071753,-0.498081463164892,-0.426509708867959,0.0784025020439669,0.0291972664689589,-0.627310203443627,0.0645535796346061,-0.117939116498574,-0.54268519829895,-0.308902766694518,0.256895708920898,0.0751675982453768,0.0586056220177549,-0.044810998693603,-0.138455221388721,-0.100460385655231,0.0156647683720396,0.0071874810290188
healthy,-0.0238085041578087,0.0438234858169039,0.457799726402782,0.117433606287672,-0.315965401399,0.125668838294363,-0.143720745689137,0.0048831654161032,0.0815335500181438,0.1812312656414,0.183267771701962,0.0506957456702431,-0.0047661068040395,0.363069194274744,-0.0255818096642789,-0.161126449903149,-0.0521019193242951,0.0521758185936898,-0.175474936722729,-0.263465508403606,-0.319842249231453,0.100561641706798,0.10055029447556,-0.236836192893889,0.240142964181347,-0.0726810431276493,-0.444189242517603,-0.0451067787614276,-0.0445510306768554,0.181739685711453,0.0633106249893449,-0.143755553930179,0.146519556887244,-0.0101871209153133,-0.137041218891039,-0.0444152670432947
