group,CD11c,CD122,CD154,CD158b,CD16,CD169,CD197,CD2,CD224,CD226,CD244,CD303,CD319,CD335,CD336,CD337,CD366,CD38,CD45RA,CD49d,CD49f,CD52,CD54,CD56,CD57,CD62L,CD69,CD94,CD95,CD96,CD99,Ig,KLRG1,TIGIT
healthy,-0.291768361192173,0.186561048806024,-0.0013088543470644,0.432268521058575,0.486988646865777,0.0674293576491998,0.0420497549395532,-0.159798101974261,-0.311683808237652,0.0790137723251671,0.168554662839368,-0.0194223309317498,0.0538029166632976,-0.233642470848457,-0.0235601987465477,0.182695681186735,-0.0849251145876991,-0.0487570013190719,0.419636151206517,-0.0793518598370307,-0.0024868201375924,-0.0409680317894507,-0.348577159428193,-0.237939174064859,0.154120392772406,-0.451935399341947,-0.0969643380936196,-0.282824018713486,0.0438395335598839,-0.142641708615143,0.448500073622093,0.0826862006641642,0.386838426103432,0.0312111973904436
healthy,-0.190798794097218,-0.305623822497489,-0.0656327072123627,0.229304281602425,-0.0689083860393519,-0.0770030205047478,-0.0438154195098135,-0.262805961895221,-0.0954159227295164,0.193893075329726,-0.118817935182236,-0.0453568620292691,0.0264338532227213,-0.506563311007855,-0.0312282175252405,-0.288169700100228,-0.0697634075713671,-0.462876761373631,0.131730279537689,0.0251755601163421,-0.119674204136604,0.138707736197346,-0.0486521157656571,-0.0292095857684322,0.347386286930928,-0.181897151836449,-0.071703172980159,-0.051243044660549,0.052923186090027,0.0184073058164729,0.2287073669112,-0.065340115612743,0.339087395365044,0.141446715773444
healthy,-0.0799267926736161,-0.186877431149965,0.0261166455901957,0.382036492541541,0.189424149410812,-0.0588708198473105,-0.0101482989426486,-0.131201961045888,-0.148177179816073,-0.106423755893731,0.0110905301572905,-0.0759973252396336,-0.0766816357186053,-0.696662307584594,-0.170631132573465,-0.165030036452984,-0.176359345020072,-0.30472207670727,0.0632627287186362,-0.263003982298854,-0.181214475904967,-0.0933431029196446,-0.371250570671448,-0.148481817545976,0.233691621552387,-0.172060841449584,0.0653373131098323,-0.295589972861787,-0.0901956417901587,-0.236128891112352,0.0335625924672734,0.0335920799745305,0.0042948939651111,-0.172806567756003
healthy,-0.439508227032563,-0.26986762789342,-0.133361076136163,0.0765351660590162,0.253494860766274,-0.197757025964856,-0.0960124572382531,0.0529426292008169,-0.277781655018555,0.262981421330699,0.0339135435542691,-0.0648575174282225,-0.0629515907967184,-0.374670132260725,-0.178852422273023,-0.420374781075445,-0.17231148521544,-0.38417310291145,0.211119218788808,0.0727332533873362,-0.300866876085972,0.0444108866205532,-0.2756749137202,-0.0311080052071805,0.596560785405609,-0.192074828335256,-0.165997198345981,0.0764046759578067,0.185116964726424,-0.115777112073756,0.265676940790658,-0.1648030856973,0.377688669824733,-0.0404978713376348
healthy,0.0040352761201885,0.205030698232742,0.0183146135548251,-0.336270490778929,-0.195152400340771,0.107197871430873,-0.0038571135203755,0.345080265288969,0.251461993936757,0.0395900981359905,0.0734717673910281,0.052004885834239,0.0228022332004666,0.345714637481956,0.030290624959836,0.277592902037741,-0.0760722788213809,-0.3259936017226,0.167087794753506,0.330531268514595,0.289133017003371,-0.0046560654635919,0.37835788086036,0.507679249952996,-0.20604676004469,0.359318358289908,0.124729607495655,0.741701305890731,-0.0381084057328409,0.284086942543572,-0.223178151256945,-0.133632749315583,0.185683978188263,0.0168768115234228
healthy,-0.0151082613624543,-0.0069153056449335,0.0686414828905151,-0.155813646689534,0.176847290889392,0.125701679996294,-0.0631101521966927,-0.107403010305566,-0.290041465455637,-0.131772729898995,0.156235423881991,-0.245543943474642,0.075985745780571,0.050278870483785,-0.149402031722049,0.311547193095322,0.210169710387288,0.312386927285021,0.222206580258929,-0.255875763670445,-0.0682962957272001,-0.172730681709552,-0.330252594541461,-0.263122065578116,0.0441816539097183,-0.247297725141455,0.0963371759254453,-0.515004922188124,0.0633570564940231,-0.226938387592285,0.0947633876648919,-0.022377960622848,0.232460169182447,-0.068939318139463
healthy,0.128284753588387,-0.316800700359037,0.11834346376613,-0.071915909437954,0.14045064431894,0.0599500488037173,0.130640431073165,0.310578843387019,-0.0089156575899483,0.438540191545901,-0.104240890323159,0.154479549429031,0.125152493348792,-0.210706850255921,0.106977937525949,-0.209405638868173,-0.0269741617268175,-0.161813162924074,-0.0495989621293864,-0.032539637729516,-0.231880739475792,0.265400593416881,-0.0235072129173341,0.120104896197402,0.630784828085843,0.163982220106023,-0.0869946792993719,0.289216885711709,0.174097048689298,0.0653716022005358,0.264882282444787,0.0106477822922579,0.0800052909363888,-0.0655183329500458
healthy,-0.0494851682116579,0.348588124988295,0.14187915823524,0.310919671860788,0.192174103239168,-0.0214931925455408,0.087762490004544,-0.0609459253247305,-0.139557556733138,0.0810402211653229,0.0823952408430128,-0.0905537601678076,0.155088680483976,0.255850088231939,-0.0069275125235173,0.183959692442673,-0.170087209732787,0.109980133590061,0.147301510217438,0.0806835042153738,-0.0187567916661516,0.0126194190797443,0.211931015618104,-0.0935308875200563,-0.0490119267426744,-0.145125782591133,0.29491373127144,-0.178588501055058,0.262889842742477,-0.0447719453461975,0.360652255531257,0.0127834875253209,-0.0305608920067723,0.0094784481342236
healthy,0.0457795966529287,-0.150184593661281,0.133986844600414,-0.0186953565510917,-0.255445175722537,-0.0073225018440539,0.0704373262807626,0.333271811875387,0.254952850045624,0.240687722282631,-0.176664675868961,-0.0154732854410325,-0.0587292111830723,0.253324121407561,0.105300991206542,0.0211828483143377,0.0306777168072126,-0.495126212624496,0.0690043270161961,0.134973391253554,0.195500603410186,0.224986820214613,0.401803722534487,0.512506548115722,-0.0427197493844057,0.359939691604628,0.0316845524304935,0.381726063124608,0.0290086289996681,0.374426948053457,0.001646382916683,-0.0192036984409308,0.156615646240435,-0.0114442413342793
healthy,-0.550875849424237,-0.0738587523479517,0.313748496682774,0.112064608454365,-0.154862745983075,-0.17909625025937,0.18343454573037,-0.320845873846239,-0.0368348893684992,0.0168862717384475,-0.140171561542873,0.190013633833137,0.155894097403527,-0.259824612218807,-0.063497654741251,-0.254998661436832,-0.143671450591084,-0.260844170762667,-0.122585011918205,-0.1143720358041,0.0698356605925087,-0.0744812378677321,-0.254694733927682,-0.264539909043394,0.309849420192301,-0.184682808297267,-0.175617208096402,-0.103409497450243,-0.0770628741318999,-0.0657157627530711,-0.0321057045164566,0.0064151107412665,-0.180528638729126,0.0304033587469229
