group,B7,CD107a,CD11b,CD122,CD138,CD154,CD16,CD197,CD1c,CD223,CD244,CD254,CD257,CD269,CD30,CD303,CD307d,CD326,CD335,CD337,CD38,CD45RA,CD49f,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD94,CD95,CD99,CX3CR1,ITGB7,NLRP2,Podoplanin
healthy,-0.0818494485318135,-0.0649875863402794,-0.124783151812684,-0.0899088463081796,-0.101650289716722,-0.0182706748878629,0.539396887375123,-0.000217883544453,-0.0477380964990166,-0.0419092204568692,0.111548284669597,-0.033221556461797,-0.0126230453628303,-0.0532358558063959,-0.129573108168457,-0.0328131744992012,-0.0338219830399877,-0.0038557794687024,-0.458679015379943,-0.108806579642282,0.292718964602794,0.212329382601371,-0.257942852443105,-0.56734598648397,-0.706707685036381,0.211666403630065,0.139148654256942,-0.632335181230205,-0.0393798403216448,-0.0698493823583089,-0.786593722994033,0.109069064317467,0.421701323828972,0.323845115174924,0.0619715732959841,7.29578358088877e-05,0.0244984145559959
healthy,0.697732596558202,0.702837330329206,0.531122228710425,0.142778606822635,0.723890681150809,0.676781170675752,0.0141405473709903,0.672232772812413,0.734658851644664,0.66369547831419,0.454016289991133,0.711835616930823,0.693103258901339,0.679864933731831,0.69748637131357,0.657805078845777,0.650084137736198,0.718535210202497,-0.212780332964183,0.0690568144189544,0.238880379921322,0.478903590863989,-0.0497612796308616,0.443740041595129,-0.131758384180895,0.584852697707969,0.709309039219131,0.11402432851454,0.667386910639969,0.688661172664331,0.109375316043441,0.667488180631125,0.237077157589161,0.681264263723051,0.650123481933749,0.660879356691866,0.6970787586615
healthy,0.0533728416580314,0.104710535126118,0.101912539046535,-0.323129469730429,-0.0564378191822283,-0.129278723520982,0.390292339162685,-0.0384878634524433,-0.076981073683466,0.0096937741908407,0.0217461950272932,-0.03940292023412,0.109664176269079,-0.006428279864548,0.0630247519422012,0.021855293115632,0.0970289077676414,0.0176544156969684,-0.624455435767737,-0.112852323472861,-0.233573342487178,0.155095787323731,-0.216324767451014,-0.388846772384874,-0.0628908175406023,0.642938831280539,0.148854687375502,-0.363677442896601,0.167010648919409,0.0234366527297435,-0.273287554755908,-0.0393623234788399,0.197572003914987,0.248029298999682,-0.0737459192680426,0.0453469747466642,0.0022274250963026
healthy,0.251710735954558,0.28354062519207,-0.0509799726998066,-0.405689945859311,0.161010127597538,0.25674056323591,0.309021472089977,0.220338534120994,0.161505493004237,0.140907273071996,-0.0497190582228554,0.115578986565754,0.11522602713416,0.244110826086886,0.236639297587527,0.266635140213031,0.183172857542546,0.116538320297685,-0.549801285239189,-0.283798520581588,-0.012729718896049,0.284757226472626,-0.174248226403158,-0.353223370619606,-0.592209905824348,0.474895992423799,0.249289813286838,-0.52675230949525,0.277220857444755,0.134553836619485,-0.612491132889219,0.386941129000167,0.318855368941966,0.469962690809052,0.182742971315921,0.222583170117253,0.2420957470721
healthy,-0.0992829537187626,0.0058313309589758,-0.107577819842426,-0.170878883734658,-0.0713016908319008,0.0779451644853602,-0.327724511056225,-0.0801435791174407,-0.0030146229608918,-0.0215643296393298,-0.0546076647137764,-0.0502843838360732,0.0269084878774229,-0.10580747842609,0.102503318185032,-0.0886199760584553,0.0913185550676744,0.0187903557526064,-0.0769247009832099,-0.0505823806097328,-0.103105495146971,-0.422889598009472,0.05958608483515,0.0190924169737425,-0.144091452088986,-0.0128706896484887,-0.0150028709773635,0.0166665712400597,-0.108442551458482,0.0239848362820913,-0.130506279962181,0.0022799660879476,-0.110327122407894,-0.116807262172973,0.0222912818512786,-0.0931150063733983,0.0184690261237771
healthy,-0.271084580680579,-0.105762552006576,-0.154377319878438,-0.187299550065711,-0.193990083615112,0.0714979675679373,0.486251294472321,-0.172226356347687,-0.252269369296899,-0.0213238710870335,0.237155363356646,-0.247134667522824,-0.0981481249766252,-0.0429520018631969,-0.134610535006979,-0.0349866702596163,-0.135749864765361,-0.124527778468959,-0.128695938328414,0.503204940864683,0.337623343878927,0.17656140251669,-0.324414886769902,-0.447579765101214,-0.225603750346383,0.0072400415739041,0.036442297164729,-0.510396760044763,0.137212588208325,-0.250863031453581,-0.27436972836935,-0.0155970966834904,0.338613504619266,0.212274561625504,-0.0764278542003917,-0.251978495165267,-0.228991240996013
healthy,-0.225723387038237,-0.124003877542869,-0.184666794514208,-0.496077827498605,-0.220837825855418,-0.136224609377691,-0.0829894465033777,-0.12447198728319,-0.116431356206813,-0.104309947697023,-0.273015444201032,0.0038641725880036,-0.0981844835715344,-0.151512883725475,-0.171052471908596,-0.167745891258446,-0.120753714630253,-0.0442077399962747,-0.42551468292397,-0.386545006636096,-0.0790723612544474,-0.290743807655923,-0.642998699067766,-0.465785514479344,-0.361588180474201,0.405288990489236,-0.0885234222873405,-0.550336248635527,-0.0462334607442198,-0.0482344720342458,-0.356725923782673,-0.0326767148061895,-0.0269019529671737,-0.10229801228515,-0.159261445203581,-0.171435598818454,-0.189657507761766
healthy,-0.376723812346945,-0.15352872721123,-0.173112563789863,-0.0148821479483629,-0.184109812334795,-0.185961795258699,0.043196457126348,-0.0465198982614549,-0.0682774837854644,-0.223365651866052,0.0742993637016112,-0.230952895447891,-0.140699991151978,0.0046881159607506,-0.128283580171657,-0.0537382730561768,-0.102415145180861,-0.0669971650977548,-0.539508171903072,-0.140633603661667,-0.124312087928376,-0.18607066775964,-0.0822260420338067,-0.414894699329562,-0.464252109533685,-0.134523721114256,-0.121683230935887,-0.363540720464677,0.0575193765037981,-0.120787632963383,-0.327460434232666,-0.0863633097170675,0.0336395463872472,-0.0153344951469248,-0.224827998704965,-0.0564388776957796,-0.129686006880572
healthy,-0.0314105724424819,-0.0816390821664863,-0.210286313625859,-0.2894725507085,-0.0669453964032153,-0.105738322479676,0.0119130501582884,-0.0775724067493427,-0.0965012637634606,-0.10299958530306,-0.0853839026020813,-0.0657975685194503,-0.102070983805258,-0.0636475296249947,0.053467710726505,-0.034453424965905,-0.0971604336854942,-0.0497843446118564,-0.468087617786365,-0.278451167108872,-0.0887023312365152,-0.236697191337449,-0.328361285604762,-0.322590578409286,-0.340198890776314,-0.0032147776928645,-0.0530998694147225,-0.3907113194634,-0.04910125213787,-0.102035888216315,-0.490685807466978,-0.071830033417026,-0.0186089841868502,-0.0847545500870845,-0.0912670810002892,-0.0009870603911685,-0.0492341306199887
healthy,0.0798316845991378,0.266967539393117,0.0197194853368728,-0.0458981219075931,0.296302725421825,0.231757247228734,0.334382885610242,0.217418740536732,0.219217865872329,0.32454623115663,-0.159116198052468,0.0409757293260286,0.255143855605667,0.429342646010136,0.131309534750153,0.190394717742552,0.354000195875507,0.423948941392128,-0.0231244075913256,-0.0225513667365862,0.228189547931644,-0.0741213679702645,-0.0142568712838642,-0.407965087501095,-0.218538533336893,0.237650004566885,0.246632958861808,-0.253648397837007,0.431128417459322,0.316080433847207,-0.474996797689907,-0.0124714659124934,0.0647651025308091,0.229286966123706,0.163009346290217,0.179192168107066,0.0775610342415896
