group,CD11a,CD11b,CD11c,CD122,CD158b,CD16,CD169,CD2,CD224,CD226,CD257,CD305,CD319,CD335,CD336,CD337,CD366,CD38,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD62L,CD69,CD82,CD94,CD95,CD96,CD99,CX3CR1,KLRG1,NLRP2,Podoplanin,TCR,TIGIT
healthy,-0.141244046691439,0.0266045810658375,-0.02333326152071,0.0482138721983452,0.30261067339091,0.362161255583301,0.100084558154702,-0.471750315990813,-0.302778252850127,0.0290675973976272,0.0628260464088955,0.104811663788469,-0.130183645216629,-0.339744003143799,-0.0485736567033207,0.199656894108751,-0.0307856761842899,0.134746993951675,0.0006786810514144,0.173346727603594,0.04914894155849,-0.12054571092939,-0.262294401940413,-0.117157300328796,-0.0671618478133962,-0.378679001308969,-0.213149517724496,0.135820991935823,-0.534915885993072,0.15889562956306,-0.0591649844075077,-0.397547244523533,0.0628028265320001,-0.242616010797728,0.304183531239549,0.234213769769617,0.162474060273235,0.130473318813352,0.0575806233607188,-0.0702519260065988,-0.210233820404215
healthy,0.385724509578051,0.233634337924855,0.107842126485306,-0.188590704728987,0.209964359337094,0.137487208801966,0.2643188004337,-0.245288218076511,0.262938125263189,0.410820394461484,0.250499710874711,0.115337153918959,0.369439417383938,-0.536330326955128,0.26595880929985,-0.171971165806245,0.25170192969361,-0.0601411576507019,0.369960522026888,0.399053175132597,0.197809895574504,0.303629914559166,-0.0637542440176932,0.294225351367834,0.292795433180808,0.189312114000824,-0.0839539731797374,0.571253043106396,-0.157059441204791,0.283712630394423,0.265118138644267,0.155757383051023,0.413311674000927,0.29433051540916,0.36292513270252,0.412788436090178,0.523349718683363,0.315699842640259,0.335357222136711,0.247594152012463,0.409188394791461
healthy,-0.0798738940488047,-0.0054674764852406,-0.198999107227151,-0.396400499366677,0.341980254843177,0.114599797427244,-0.126167568517806,-0.178330198297882,-0.0337158063089638,0.148627613918513,0.0757681997325849,0.0978380712195909,-0.100439489076388,-0.634399667665797,-0.113191206959359,-0.318827891640012,0.0947515493640248,-0.484511016749737,0.0758820702587055,0.0065331760237626,-0.0253267775725397,-0.337355420071528,-0.149806507609791,-0.0378796328402323,-0.025604330211731,-0.401993101203694,-0.109636862481487,0.412566648098285,-0.342114348689338,0.0485076283050053,-0.124766459553897,-0.318891586881005,-0.0704398871928492,-0.21227917762615,0.0687318572926851,0.125350638485665,0.104553658766809,-0.108349443376119,-0.0369467400166819,0.006111328954734,-0.0627469124563983
healthy,-0.0903282047479025,0.163791282998133,0.145559236093049,0.311916402934259,-0.186185351020833,-0.167362180699497,-0.0648625232603664,0.148039892698986,0.258066820655531,-0.106238445840432,-0.0979605644736328,0.0413613775691422,-0.133145445234685,0.607414302171258,-0.121160305480566,0.510180766957458,-0.17180540367112,0.0475848206992891,-0.187424830888785,-0.173546718893864,0.0104093039086249,0.0608689305073857,0.479465822044506,-0.146715157015576,-0.134219235450259,0.462108937846147,0.500799848834237,-0.596668852459871,0.401252504914935,-0.0780060517513839,-0.009095106322269,0.434967188297615,-0.222816833167514,0.106987629196286,-0.138173864751905,-0.3285009327901,-0.0983266844414348,-0.18358835450772,-0.203956567400342,-0.112536944201404,-0.196423854148236
healthy,0.0689772640325542,0.193159049988726,0.0245586142760799,0.286685066477843,-0.380654904605433,0.0133605175333434,0.0562507892010102,-0.0467830983218844,0.215630982784414,-0.120062267815359,-0.0887807053669575,0.156422543713858,-0.130327219145153,0.499570871840835,-0.0867349363356313,0.557649146618905,0.199671098391865,0.0154698153495074,-0.0715694258143105,0.0321550640181865,-0.0414961041596133,0.225777467585174,0.245580884031308,-0.0249290268430593,-0.0701703460208679,0.283575983827904,0.0405602134223624,-0.228502328453822,0.425909624624033,0.006367821925304,0.113189915845477,0.372430045084927,-0.0394517566175236,-0.0022903479388159,-0.142933394374758,-0.0013861827620935,0.117025942441625,-0.0507590619442864,0.0490981338959441,0.0609846448500448,0.292365045052945
healthy,0.0495217344680848,0.0732312262206837,-0.102321736179934,-0.0311940417679068,-0.0630596672321409,-0.361900152066043,-0.149940917107604,0.0283432944095485,0.132134231137976,-0.122200263810722,0.0094619004912349,-0.196225548040425,-0.0217769337058392,-0.160008855136037,0.0382333138507647,-0.290914181971826,-0.377335084893744,-0.372259650482393,-0.276953612263656,-0.109736623322064,-0.185571249168739,0.111643906318472,0.146289348604099,-0.033851174081481,0.0325932833939387,0.419249089466849,0.250730695409837,-0.163411596652383,0.0650539238197435,-0.0889473183778001,0.0556307942246874,0.47821992440691,-0.0822839554777249,0.131767744226064,-0.314491371893472,-0.313107060931401,-0.374036498322407,0.0055660040410298,0.0767016437012376,-0.293948634019952,0.155292453993216
healthy,0.122694752112971,-0.0548065163482872,-0.0597024074411047,-0.370852234054724,-0.356727664032907,0.0736449868893724,0.0601583334540973,0.158994660254232,-0.125897447094849,0.0723085420443778,0.0638597955632303,-0.0306751593525831,-0.144537450304258,-0.242122938317935,0.0169732068180226,-0.162695261330339,0.136599680770107,-0.131380211677003,-0.0196220679777907,-0.150151384723443,-0.0562946011727547,0.0982006555927765,-0.105015758394543,-0.0690993907435085,0.0261584856719918,-0.0571811544131467,-0.11698234986481,0.0957471057975794,0.117645951594744,-0.39347980721618,-0.0646844682689452,0.261227051761672,0.0400466863564665,0.0038404319144194,0.193065101968763,-0.0081229332072951,0.0785350887749333,0.0789766680660211,0.007766689778692,-0.0875906488490398,0.0396804378269862
healthy,0.246416015621168,0.146516809718766,-0.238992262170944,0.369757660651106,0.0872325186109287,0.369418525684834,0.238505441598499,-0.139807433467494,-0.101245091537445,0.0181846035150599,-0.0580969474607132,0.35980095067219,0.30978720289,0.027801513011211,0.0207460682536061,0.216499216548663,0.103035291120818,0.576678537980926,0.0917948073396599,0.277596457504533,0.307658692478265,0.213544802424531,0.0887339286929784,0.0590107261545212,-0.199608844874558,-0.208494104200486,-0.359568697709822,-0.206506638378402,-0.172517007978416,0.0837716150534179,0.106268910670347,-0.0395636220962278,0.27619035890599,-0.151559726411644,0.336416429120232,0.161242208284532,0.0457764528891249,0.0490689482715484,0.278180394384262,0.0764358074882372,0.0276432689218102
healthy,0.0175488813258382,0.16503061897949,0.148990198746088,-0.112973883185864,-0.168441286588186,-0.264728131830929,-0.0260999721702076,0.362469692554617,0.15094566826242,0.200590223411942,0.0070466724774446,-0.0258167554256624,-0.105062032495922,0.126297350251994,0.0863964573134832,-0.0256719838070254,0.0702233085422171,-0.295474680621119,-0.0371343695410212,0.0903670523336645,-0.152530958306514,0.028648316942971,0.0038786120856073,0.0716498764080976,0.0437293345812797,0.271817767064029,0.647096958972129,-0.0479242107649502,0.357015417942472,-0.143594071854092,0.0792947113422369,0.57350766959205,-0.0694262690429665,0.148067910038314,-0.144263438065913,-0.188254351267398,0.139267103851833,0.0472615630541529,0.0125739693614271,-0.0245470814490743,-0.045042377358667
healthy,0.173402186714834,0.0173292446899791,0.272682245616367,-0.0489118936771951,-0.0783966078666651,0.0647959497800002,-0.0234652034164,0.334230591051628,0.034897146636276,0.177450690095047,-0.0249482096914806,-0.0095635264643923,0.244493233515744,-0.0151711165188652,0.15954214791947,0.193031501873255,0.0748812159248378,-0.186226991291568,0.246724995908503,-0.0193156522251671,0.100131490824661,0.124180475059132,-0.0484460927966336,-0.0355023370179061,0.266106552872177,0.219063997422563,0.375144589419513,0.317894351528845,0.0527863350663737,0.102515849437019,-0.0891454881570534,0.379831695897255,0.268654378263225,0.169685774262036,0.155443060763147,-0.0918598777736627,0.227354858623178,0.0455155106686015,0.180907146422865,0.0505214162855575,0.115810091172823
