group,B7,CD107a,CD11b,CD122,CD138,CD154,CD158b,CD16,CD1c,CD2,CD224,CD244,CD254,CD257,CD269,CD326,CD335,CD336,CD337,CD38,CD45RA,CD54,CD56,CD57,CD62L,CD70,CD94,CD96,CD99,CLEC12A,CX3CR1,KLRG1,NLRP2,TCR
healthy,-0.0269273379907946,0.0776869943065716,-0.0212605001959585,0.026335963751382,-0.0651846351280501,0.0057387576138151,0.310689514440439,0.617891345047366,-0.0388010217483674,-0.422960123778173,-0.421713659190554,0.225305365644261,0.0927378312791505,0.0777297976094053,-0.0031102862077767,-0.118770748198793,-0.385394444417717,-0.0483743293378875,-0.0179055815466384,-0.0984879889141621,0.40175310104906,-0.41619026898198,-0.370718774229168,0.235944441773286,-0.493190020880807,0.0539537503768115,-0.44376366238744,-0.254386904509078,0.535447566398939,-0.0843017657681373,0.357702314661522,0.286784989313203,-0.0083492947299691,0.024342928559441
healthy,-0.607571611219627,-0.596791785039062,-0.488929028125565,-0.152221272726528,-0.611044148157964,-0.585597721886346,-0.0541792814794628,0.191821644681651,-0.646944617654517,-0.388761013687723,-0.603313094311088,-0.327853318472257,-0.616020693737811,-0.610577583682439,-0.60468515215907,-0.629034187431015,-0.0846158293752137,-0.562379961662647,-0.112201442862767,-0.193480229097864,-0.263405171743635,-0.490894817158356,-0.0661655207854212,-0.347552160160921,-0.313951982627205,-0.603286754377866,-0.300967936811628,-0.55036524469984,-0.0478093689334343,-0.458279053757996,-0.487630038749772,-0.361712301297648,-0.552082704034857,-0.543752826677187
healthy,0.0193481620993948,0.029409593407512,0.102995415113686,-0.2046344615225,-0.0458736757060716,-0.134130975496094,0.467660481110407,0.636673408867784,-0.0714277329354612,-0.227933786044757,-0.22847150536702,0.317318201840367,0.0347644786456605,0.0084825223287743,0.030863052631399,0.0028167489632886,-0.449905526707634,-0.0811614630070716,0.112809160157988,-0.162729091792633,0.201795991836878,-0.400526945494631,-0.214042992383644,0.474836347264361,-0.442869775755757,-0.0119750662117805,-0.419984882433989,-0.26219344848909,0.372294190122574,-0.0395561579004138,0.207068952866703,0.329469650573988,0.0225014502369249,0.0178900663357459
healthy,0.123978856900025,0.140912945904882,-0.0761304152486284,-0.440837144093311,0.0587027667984495,0.135545358931794,0.186818397224733,0.490988802901649,-0.0493231980015965,-0.212635604053999,-0.311849475925579,0.0283129773678685,0.0573449452384779,-0.0697246232130102,0.105121471194547,0.0087320216108104,-0.578620107125728,0.004217305697666,-0.356371872141348,-0.0768421270186363,0.433803965620231,-0.326145051627116,-0.483150763254844,0.673015323001763,-0.428069649185324,0.0092100847800848,-0.499127443500544,-0.143540781285106,0.527136833374284,0.0354436634488692,0.334035400820621,0.19642594440779,0.0750315872966526,0.0986946963712919
healthy,0.164632887117233,0.0445598611938612,0.113477289872519,-0.189282531979598,0.104443623407042,-0.0908774773050765,0.232632039186063,0.325942843114996,-0.0633272540578798,-0.107745463090214,-0.228528470183996,-0.0354382322952972,0.0198850261704125,0.0289360205044273,-0.0078754209697634,0.0785175014485204,-0.125240165212037,0.120448056086094,-0.14052784619935,-0.0019919467611617,0.210866447590674,-0.12777580277481,0.202027317283236,0.425552016324921,-0.0175310907014228,-0.192976192513705,0.130679484305471,-0.181769828211598,0.139371381414446,-0.105041468035021,0.158855340903996,-0.179487670518884,-0.0011413214828963,-0.0764548557081157
healthy,-0.220471912006304,-0.239386162614491,-0.268484572258057,-0.226085394769904,-0.189466939281797,-0.0755329472898698,0.141152759132424,0.688832873895155,-0.152251272561907,-0.29671581638956,-0.406061362235603,0.130273609967206,-0.171083589692553,-0.042413752754253,-0.209500421023784,-0.210166559848482,0.192587167194852,-0.185843039816793,0.347228396666628,0.268613297432038,0.277664873765779,-0.50010940356937,-0.407590775625798,-0.21189793567762,-0.265989982283907,-0.23691385498172,-0.616014133575156,-0.301799192952867,0.249496040279668,-0.206775524882089,0.206852400941837,0.081061688045366,-0.192523079392676,0.0229902264030473
healthy,0.0729503764277053,0.171025455937344,0.168363896358166,-0.340318470934558,0.0560937967749309,0.111278391172603,0.294298242343322,0.210586442418679,0.0845498004829964,0.133193314105438,0.0357442919663261,0.0175399188123067,0.218736288640684,0.136392204678676,0.0788345682520815,0.107808624512574,-0.311592833119674,0.11509961633014,-0.0269991540104913,-0.122095213310737,-0.0560100826584926,-0.116226859540606,0.200570969970111,0.74415326147203,0.0394518489441445,0.192515218621163,0.151642548399017,0.101201611966125,0.254099955910716,0.0811421274220145,0.228072749754153,0.0657205727869545,0.0807635112748467,0.0887042097723019
healthy,-0.041801110605239,0.182610064885876,0.230457182084358,0.265592340265279,0.175312576666723,0.171107899631219,0.295297773892375,0.404729429103365,0.0962624158978201,0.128871402563968,-0.284083253754481,0.413047907249731,0.255321922075317,-0.0300510431957252,0.0651910972455557,-0.0212593303920174,-0.0093136284042803,0.0185479630594965,0.257147295205337,0.254940061913826,0.420693500243602,0.0062805272142272,0.0866955215373318,0.0441260025814109,-0.223858660985707,0.0326615480974026,-0.188563860944837,0.023163092969797,0.587549455773884,-0.0948350281192056,0.150242691588451,0.357468353053737,0.134295523328061,0.0803584179986181
healthy,0.0567787419090428,0.179726003377547,0.189081788449768,0.146410321150422,0.150961225279523,0.110933711173141,0.243515364763538,0.4809832660652,0.168425811983877,-0.0498435875586978,-0.0579504637932754,0.256617835421934,0.164525906432507,0.118182794361051,0.0565506311662518,0.0438139471913077,-0.184342688137981,0.116812799124389,0.16317690611512,0.025236951448104,0.393048583437067,-0.0979724340568088,0.037337267869491,0.4651447077166,-0.146922969378421,0.107495781641164,0.0552069734233139,0.0278543799518653,0.394365749673418,0.0156079860666578,0.250302247016048,0.140190171763779,0.125242825658049,0.187603870602497
healthy,0.370818002837759,0.165516448468784,0.112691309927297,0.0520025038205264,0.157633494733491,0.375687538389902,0.194281206073115,0.159259157565781,0.0768244995657412,-0.12819202144043,-0.0380526451222358,0.0354860397777556,0.0638805556131364,0.239365610910429,0.256464563089759,0.120901497012053,-0.064755182796419,0.0415223177422856,0.0163264722454952,-0.201811375880119,0.193599190350265,-0.0807595800036775,-0.14256927941091,0.188979024007476,0.0619511110461958,0.0995340147691107,0.128578398597667,0.112509977028361,0.200667041998983,-0.130351960197189,0.3522817351097,0.0280546638100855,0.139573899689645,0.0613430170811176
