group,CD107a,CD11b,CD11c,CD122,CD158b,CD16,CD1c,CD2,CD30,CD305,CD319,CD32,CD335,CD337,CD366,CD38,CD4,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD88,CD94,CD95,CD96,CD99,CX3CR1,Ig,KLRG1,TCR,TIGIT
healthy,0.214223970417422,0.235567624468089,0.0636886652421101,0.302406550170886,-0.07483556574351,-0.348261158666959,0.0573950036468531,0.437306578809192,0.307986232804191,0.217331727641798,-0.0453424792464959,0.0463609471848581,0.229642912178048,0.243042898160994,0.374993604851544,0.0449161174568233,0.139428905517583,0.197158752500937,0.392178497233595,0.292274311812904,0.296049759090033,0.443352414394165,0.400351566273008,-0.0196331339547046,0.0720514398406387,0.319259433693953,0.189669058512677,0.232122821318224,0.402689179707346,0.20332705151422,0.437844975964169,-0.0776290299115229,-0.0338701296235906,0.0387483171559113,0.192705186949882,0.283110996465884,0.3557940007432
healthy,-0.286933321883244,-0.0998374198922733,-0.0078085862153523,0.426359915597153,-0.281773357107573,0.168945595205351,-0.201142523816968,0.0572556443426225,-0.214549470678372,0.129273781130394,-0.28631941172924,-0.197339222168848,0.33767037713618,0.181417413949093,-0.126654051437041,0.276405432314146,-0.122312940968932,-0.240093049776304,0.248163477621598,-0.251967477417969,-0.275836227826812,-0.128215662119102,0.0428232252512737,-0.542514600533237,-0.24758345847396,-0.0382800285850251,-0.196080956024671,-0.210574780352981,-0.377324428145281,-0.319701330994434,-0.262257342168146,-0.10140760116287,-0.270452550178636,-0.210473244981369,-0.404416596708444,-0.154777635649151,-0.333348825314612
healthy,-0.0086618531658342,0.0855695892943423,-0.0105466829649375,0.302824130341942,-0.100549075256305,0.235706471162954,-0.0129394438028539,0.0943147870964802,0.0712154375465038,0.185797236666159,0.137167822934914,-0.0532351219571201,0.400470269633361,0.249043449257318,-0.0270749872972341,0.223746244445132,0.130401955313119,0.297664237266266,0.474869150421202,0.141838377732901,0.0421028247453688,0.2652715223349,0.0584353791230982,-0.305417224177559,0.0917551315321751,0.217205039772628,0.0887698596116848,0.003034352677651,0.0851608080041685,0.142211931206272,0.149170307846168,0.260025211029899,0.121158557566743,0.0353044125886703,0.0750528351812988,0.0793828400466032,0.196639228950458
healthy,0.198447495696244,-0.165945034578384,-0.14225033352645,-0.493623381139801,0.255433886146898,0.341711916453602,0.0858966999403635,-0.261261194338668,0.180099817452709,-0.0887205376472346,0.200081141403221,0.116682081770314,-0.579602882260961,-0.50175457153422,0.0778688831754106,-0.0809844180239273,0.0539780531879825,-0.0483441105307102,-0.282385859027278,0.10291542181035,0.0877739540630548,-0.436578020671747,-0.602578325716159,0.564419062762408,0.19801006707006,-0.48528210477601,0.168572841415494,0.149345419330998,-0.631527438731086,0.33228622976653,-0.111130336037146,0.254257307818409,0.387511551235267,0.211612469012932,0.138531883322255,0.0905032906947471,0.121744797099299
healthy,0.0585666140483691,-0.244484558988098,-0.0275669451893542,-0.222658578688922,0.0655130099206443,-0.369776974055464,-0.0821536259513193,0.0773498941015504,0.169978764445272,-0.0432572852824793,-0.0330182381271475,0.105276227697066,-0.148749623853693,-0.262791075828375,-0.288197010927445,-0.268126969604619,0.121452712964568,-0.119589538668162,-0.221492450849848,0.0771572886598979,0.172342887746163,-0.0117522230909458,-0.167339462023496,0.0918494681119076,0.0752627587884153,-0.0791651101751938,0.0357960707400128,0.173384172933699,-0.124407411818962,0.109949399103269,0.0840543592898523,-0.0849505208422908,-0.0377812035718734,-0.13027246640283,0.0919647714596786,-0.0806961297433149,-0.152178397518631
healthy,0.059245222842083,-0.0087302932883377,-0.219088627986713,0.266291883785936,0.190156911612884,0.188068070733761,-0.188967280067298,-0.0318308921603927,-0.147880299059922,0.11265258110424,-0.0117315215383692,-0.0257310365790506,0.100243264041238,0.107088710191784,-0.168276159146248,-0.0576746643204353,0.193390808552901,0.347861290268245,-0.110068668541065,0.0012356092920905,0.0187434246645686,-0.333935208124581,-0.238713460814272,0.126583464592022,-0.0694879427710222,0.04653664507138,-0.0415395746790841,-0.231854805921356,-0.216104385339066,-0.0234978094139921,-0.145706611040826,0.228555340538762,0.11629625924451,-0.0185196915499432,0.0404614022567961,0.170036624980954,-0.191090089878029
healthy,0.0092754043108414,-0.0254811851822143,0.0195456484132753,-0.0980516597240829,-0.0179840651470394,0.0686897787326449,0.0149062764145966,0.117598878325915,-0.0659775231729236,0.0360676616010435,0.0008335953598482,-0.0223108516198005,0.0046970799133913,-0.34289708926619,0.107158460434075,-0.0281898804705026,0.0270110538628522,-0.0555612550100557,-0.216606574162913,-0.0445200796869525,0.158708007006957,-0.206252502673525,-0.32789266437574,0.546320987135562,0.209648125974087,-0.157735796036152,0.173684650613522,-0.0151998037285951,-0.193929637533214,0.0425032569296158,0.0446603692355136,0.24501757528965,0.0916174283481457,0.139472577373675,0.153901388539844,0.0966458998792776,-0.07051437770699
healthy,0.0537008538506016,0.13065639256004,-0.0534698707944773,0.305264574721033,0.135842663332525,0.509951278936808,0.069385520190364,0.336081089110518,-0.0829979150773937,0.184981056100879,0.113147531602126,0.0725490830835721,0.0029770550510984,-0.0673520356314828,0.223060700289688,0.280358755850792,-0.131031878909017,-0.0252740763874883,0.0566998212528183,0.0100950993396567,-0.139887811397817,-0.111904930456432,-0.0026394307519009,0.0880002371292461,0.122617452948583,-0.0246278397691736,0.221197818433154,0.076173270107585,0.0420274158039445,0.0068827387926399,-0.0608706058083251,0.325296784250389,0.308351535539555,0.160812120022516,0.173924566930261,0.0493919984223275,0.195389642627331
healthy,0.0090654324582428,0.0707928191736441,0.206432661030927,0.232600332034238,-0.179391642756462,-0.35062554515494,0.145971773129497,0.239162426810537,-0.0140939605883825,-0.096610896853075,-0.204850705872741,-0.0032456190365151,0.101724393216102,0.111601096157812,-0.105178933183482,-0.0703468586037704,0.0252461103188573,0.0021012435376019,-0.0921829588113093,-0.0273094129305782,-0.0671562767464981,0.167803287634617,-0.0167102546119595,-0.0829993231634423,0.0240246313831063,0.0684260159702034,-0.136507688501317,0.104068418860801,0.140217352808714,-0.0559071951651546,0.0209851045356583,-0.178671990844867,0.0497045010921608,-0.136053752361891,0.245306902085834,-0.0477101611419744,0.073730151963042
healthy,0.0218918521234779,-0.269670364412039,-0.563943660985221,-0.327083881771168,0.357750722077704,-0.14786768026718,0.246246335208011,-0.253629631623159,0.0774275816912935,-0.242147806358917,-0.114976966176011,-0.10673501405301,-0.305141267480062,-0.111663848093274,-0.292780048294357,-0.290766189172685,-0.107519901346659,-0.273586309560054,-0.114660013822112,0.125055492659569,-0.281757346119045,-0.459597139391558,-0.462607787525919,-0.0338279968408176,-0.0278163249895029,-0.218133807095898,0.276863242142074,-0.0608213357200861,-0.067339198521383,-0.0208086023563977,-0.23733737674167,-0.330623165135906,-0.140960488833022,-0.0705919472077076,-0.215291096509052,-0.100362617663966,-0.0210221421966336
