group,B7,CD107a,CD138,CD154,CD16,CD197,CD1c,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD326,CD336,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD94,CD95,CX3CR1,ITGB7,KLRG1,NLRP2,Podoplanin,TIGIT
healthy,0.0097945345354549,0.10887471362628,-0.0733499260154614,-0.0398014137773816,0.550164014549323,0.0159828753371433,0.0424749306426053,-0.0694488911408201,-0.348238651044072,0.0698917478352976,0.0162683840562959,0.0168137730018487,0.0428482654974522,-0.0833302724009962,-0.0078325820147196,-0.0910561353675617,-0.0422469543511266,-0.175907246570041,0.241719128488473,0.212285705679302,-0.375254092597424,-0.0210351936027325,-0.0086866301760373,-0.0810596367298862,-0.338187536024793,0.0802737578571867,0.189637122486726,0.18725587813504,0.34244833893394,-0.0441598215812892,0.0527543721552469,0.0857250968714726
healthy,-0.76848574095809,-0.774662775627933,-0.791449218522738,-0.758479877379263,-0.013271236282626,-0.751725159066337,-0.82669724735265,-0.734208876313651,-0.723199405840083,-0.768248064752278,-0.784386068198783,-0.755390289369239,-0.769340595132191,-0.72844358967812,-0.717785491055104,-0.783473371099132,-0.724822763115015,0.0194037348718347,-0.589622040634733,-0.757198771939522,-0.188749654677733,-0.730415271234642,-0.766678273726322,-0.71443696874568,-0.238492453973161,-0.722099847395579,-0.73027337126593,-0.723806340039768,-0.59245950749746,-0.742158867741938,-0.775990192700293,-0.717800594829121
healthy,-0.0780973958432938,-0.0988886706380969,-0.0877170841362179,-0.177940373698946,0.54661541442142,-0.170430756692301,-0.187865599303711,-0.116602625412709,-0.328626013120134,-0.0598654717673227,-0.0723488382754243,-0.114153015929235,-0.0687475582360983,-0.141159637959959,-0.0400279883257886,-0.0855464322933034,-0.179708439840693,-0.731385743201972,0.0650877040714346,0.0383027803145404,-0.637781988101661,-0.104166854310225,-0.039248722789821,-0.288385308046599,-0.706958583178289,-0.136273151108879,0.254557044566544,-0.0781122215558177,0.289581307216712,-0.075887465317565,-0.149177030514315,-0.0312793440109664
healthy,0.0089438458707279,0.0798530900299294,-0.0589291768189201,0.0863266187069898,0.552469413259737,0.0029215523223155,-0.0170335210655146,-0.0942806024820063,-0.395472433714089,-0.0129525627879076,-0.0027447797600133,0.085711052767076,-0.0178508103236846,0.059349697100949,-0.0226903037695876,-0.0184562734307207,-0.0111643852764077,-0.600675510713584,0.423955279868278,0.135863962337201,-0.476412149942939,0.0206067895169059,-0.0300661341173496,-0.164595075488642,-0.648947849975216,0.198568621895347,0.344801947844413,-0.0109642293690525,0.0476604523231213,0.0505462960209575,0.0640144801847947,0.0797733073263825
healthy,-0.0350898655392598,0.0612841036286045,0.0969089664901168,0.101831075595,-0.122529511476958,0.0662494578515755,0.104502780484708,-0.0755889568086887,0.115204633651991,0.0687689464363329,0.0336774049241796,-0.012000233403691,0.192016575249719,0.0142411306622545,0.103140390827577,-0.0907401754089185,0.112513499095271,-0.0948204676465168,0.14528479807752,0.112686799431695,0.0240741591073772,-0.0077300616505693,-0.0221558013981084,0.160590131937588,-0.219079548960858,0.244763825973215,0.0008369253955794,-0.0087165829253087,-0.0898483774581108,0.0246599375502203,-0.0373246895064235,0.0113842643598363
healthy,-0.136122728965279,-0.30151462727088,-0.0950089911231309,-0.184828606914517,0.501477352683597,-0.264270281838136,-0.343104485394436,-0.123375533762249,-0.334328986333765,-0.158698262740589,-0.116734288048618,-0.166415561804024,-0.182267213172144,-0.175469575253638,0.0297942311058404,-0.152997198389205,-0.184416822044981,-0.442624830654712,-0.147289832186354,-0.0200779847676428,-0.38561434179059,0.0335528116867486,-0.173817003472265,-0.302783255269127,-0.521031082393746,-0.087513258635557,0.105868444633604,-0.214342349592322,0.285760582376563,-0.206852055922455,-0.364786184803776,-0.0325719994470204
healthy,0.10925099780921,-0.0307751761664416,-0.0080967760593847,0.0195209257616137,0.241286763580329,-0.0547786322362764,0.006952091025433,0.0701554598699253,-0.0365084712123906,0.107269463131885,-0.0593192590623451,-0.040718090346756,0.050153786241222,-0.0008018942791986,-0.0423119525949779,0.0060504328019406,0.0467252254922357,0.103423649857859,0.105615121302808,0.0372131465731163,-0.187126182916446,0.120645953279598,0.0751785260184455,-0.0361438197786064,0.175587528100758,-0.0476806460290471,0.097528989321898,0.0332433177699656,-0.0943148531990953,-0.0505460979460796,-0.0693040629285206,0.0427120061738445
healthy,-0.0273822291451076,-0.0171334608032468,-0.0313631987178336,0.0267865921148702,0.286657286105833,-0.123168237523312,-0.0730199497273214,-0.217788977031552,-0.273025465941641,-0.10486641265789,-0.0798757075352581,0.185312007405258,-0.223597462108278,0.0088406386732214,-0.0566530861444405,-0.0995690157600814,-0.0360117927879616,-0.238898384742633,0.203241775491388,-0.053774730486888,-0.282057483608708,0.0662298284998698,-0.231231642199636,-0.149531812163383,-0.310322694480638,-0.110619888677999,0.212412307014907,-0.0370077760544419,-0.0382611337454213,0.120624199658655,0.0409699545141332,-0.149622892974346
healthy,-0.0139250900500675,0.0302992747267883,0.0845132433964775,-0.0007689262924474,0.510008098453406,-0.09570918681237,0.035087566866828,0.0180073230288506,-0.174755386962495,-0.0313197882453213,-0.0871757420574761,-0.0551757676211998,0.0998749482809525,0.0096700994888787,0.0135704852849717,-0.13268224580372,-0.194074939158461,0.020934835653494,0.0030064401000798,0.045016849444571,-0.10313810838626,0.0818030845807114,-0.0333508043870675,-0.0612014255391268,-0.173032014383901,-0.0035737021837955,0.0760692353032737,-0.0752029738644933,0.0381218955442117,-0.0136975088463594,-0.0228231534998412,0.154082114399493
healthy,-0.0320669315239745,0.0284868154001125,-0.111544430829429,-0.0147306603063854,-0.0222547035930783,-0.107577434494646,0.130699895772186,0.0437751161037005,0.0845051383268151,0.0922083854008983,-0.229744094607554,-0.050882830122612,-0.0162430713464327,-0.166473041428813,-0.0103070784809752,-0.124067677217806,0.188193319430421,0.247081401401861,-0.149258243066642,-0.0530542183808383,0.313535916940726,-0.0055576166785658,0.0731359751100666,0.0929824659276304,0.7053358146063,0.0752225411386356,-0.260524274741341,0.0607399901775138,-0.115461326049742,0.0637147152419755,-0.0104700964962942,0.0072242215040548
