group,CD11b,CD122,CD138,CD154,CD158b,CD16,CD197,CD1c,CD2,CD223,CD244,CD254,CD257,CD305,CD307d,CD319,CD32,CD335,CD337,CD35,CD366,CD38,CD4,CD41,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD94,CD95,CD96,CD99,KLRG1,Mac,NLRP2,Podoplanin,TCR
healthy,-0.0617036544258541,0.0120246966020747,-0.0469514846131243,0.0007671293600679,0.0237302635626692,-0.0552835400463204,0.0435749397507247,0.0409681903331494,-0.0631578757404725,0.0278824869769363,-0.038841122999633,0.0100575204069724,-0.0423761768700447,0.0250226734423323,-0.131125595676132,-0.21197516192887,0.0352013496226179,-0.169187926129608,-0.0711896987210274,-0.0204285247976592,0.0438687716917674,0.468559666644656,0.0104814996885341,0.0188545996738649,-0.193552191063746,-0.0839611946681633,0.0476429095313059,-0.113803762060401,-0.206264315970788,-0.100184152668564,0.0019575107633788,0.117081492625702,-0.14021736662719,0.0151617192801525,-0.133857447276058,-0.176977578011776,-0.624953633445614,-0.0388435842761522,0.110176254337091,0.0247883291024644,-0.0400216817142423
healthy,-0.0734468410741593,0.314335645366188,-0.173611887515364,-0.169946511721231,-0.205440672458579,0.294850459304062,-0.19504418361836,-0.22730976078111,0.0540494017135743,-0.196079532798962,0.0702354696045299,-0.177027769778543,-0.178005362067341,0.214815447588248,-0.168876094233767,-0.246257978219757,-0.120626890328409,0.417894097701377,0.231594597352658,-0.0858286963740698,-0.0146874821878113,0.511397246667403,-0.103483699844041,-0.146437851326419,0.111544130211668,-0.245284645986737,-0.278662859428515,-0.189933921572661,-0.103957255528936,-0.469567459563612,-0.185640509106579,0.0401258422852262,-0.403878129775352,-0.299896117519498,-0.298542817894995,-0.160866096642652,-0.528640646596061,-0.174768632959228,-0.234676210171072,-0.233523843638225,-0.189613986874825
healthy,-0.119123952550759,-0.145346239822989,-0.0295268310172654,-0.130758864447018,0.298827075383011,0.409139162699152,-0.0448516805936173,-0.0585917903282544,-0.523552179691892,-0.0718766590372656,0.167473182310739,-0.0937834367895306,0.0276416976726518,-0.0076535038528631,-0.0361961264321936,0.119399369578609,0.130707621885122,-0.488255581086963,-0.0555958036400219,-0.0814164254095593,-0.033768065297676,0.109422623384421,-0.090602389196825,-0.0743392471194522,-0.232962172333298,-0.0657159746512363,-0.16970946411598,-0.586941945346646,-0.692983877897315,0.336453577901445,0.110591283396473,-0.619909127073824,-0.675621888198308,-0.0435915632774903,-0.472427879185799,0.216312888185859,0.348437841218204,-0.234981257508249,-0.0523514367017832,-0.0967626043609627,-0.0846565729670859
healthy,-0.213482134780552,-0.210923247904091,-0.156713606387255,-0.065326724809829,0.0379450603020133,0.552659635324651,-0.132290548719742,-0.24039083235298,-0.317913670358797,-0.194242754055925,0.067286592330202,-0.181304167324892,-0.204193757235747,0.154249617224364,-0.129423688635052,-0.0877869550201941,-0.170285425118301,-0.444461614608982,-0.32120401168095,-0.0751155708256267,0.0425675190292082,-0.0349613890592634,-0.11868509115075,0.0224933148186773,-0.279328194540471,-0.146705042846556,-0.122865390646083,-0.494121510331727,-0.481723086746377,0.539997844028596,-0.0130541056856647,-0.461877303738586,-0.553614583732002,0.176248725855183,-0.382002608284898,0.441410136319899,0.106845824651998,-0.215018560431263,-0.083825057541051,-0.0503027976806798,-0.138375180575955
healthy,-0.0041129854989582,0.0304328574487619,0.0944018809711142,0.0830361636005307,0.0703632722207559,-0.39331475177635,0.0241398114977263,-0.0301183323292401,0.233917501313542,-0.0649201789610782,-0.100041449571693,0.168442711797633,0.0341119061298427,0.0483315122746005,0.0781216725872521,0.112868633191303,0.0434925559712011,0.132372379128694,0.058931136319913,0.0884624443653488,-0.188761729762151,-0.40138784872937,0.0903958271193645,0.0040105348896253,-0.0301718867239006,0.0159616113977866,0.0919898039346936,0.250881408690342,0.637577041571315,0.135589780404434,-0.0680622664382168,0.493132331158708,0.360265433131424,-0.211920521378727,0.270218351963836,-0.259861502859524,0.0958607249245367,0.0675351117107678,-0.0324380052138161,0.0149665003867601,-0.0691696810386919
healthy,-0.133460524647768,-0.0806234438560406,-0.115366967310301,0.0237650159637997,0.364054130567143,0.52509649421429,-0.0473982461600775,-0.259271988847126,-0.583598857184805,-0.196857194951137,0.386497607209315,-0.2314042838925,-0.047864193309102,0.166771099969716,0.0361349720145198,0.0925381152385535,-0.0415678062056488,0.0422597088623206,0.435473041690249,0.128260892668437,0.202093380402134,0.36334738445577,-0.137663002554187,-0.1450352325342,-0.424876582949692,-0.243204072857825,-0.225027809250668,-0.52290118885514,-0.518050562113801,0.0701005488231934,0.140394931082013,-0.467641169836956,-0.368485490985188,-0.103201168109053,-0.420385617473668,0.266381533187724,0.0119131207254945,-0.184001545676928,-0.228837362016773,-0.273298047442877,0.139178126373299
healthy,-0.0515803430422993,0.118461808090013,-0.0342709847662263,-0.19578316734361,0.0654815757194701,-0.0111438160386876,-0.267768287563549,-0.164309385083369,-0.366715688840527,0.0245280798815563,0.0047756624353491,-0.12125273796472,-0.077044346612995,-0.100802354337519,-0.113327757915307,-0.10916442740252,0.0351229151961422,0.0179406797946745,0.0821901802272045,5.31124054525023e-05,-0.118359425009598,0.157861826697412,-0.11149324003665,-0.0146023698259109,-0.0087909700595781,-0.160969309187475,-0.264198166323574,-0.0110629576839949,-0.150764219710387,-0.580608648166324,-0.127348321685159,-0.21677931993907,-0.108109201294743,-0.180893573599886,-0.104479351873839,-0.22930658970102,-0.169089423120287,0.105208315692475,-0.193147418883216,-0.201736942680192,-0.18661135560509
healthy,0.0561478497926634,-0.0600872188244804,-0.0651413571521832,0.0080600976273609,-0.0100093893838489,0.0225476543877661,0.0950564636714555,-0.0222326102065395,-0.118382696019608,-0.0574351164395302,0.0994440347514308,0.111091055375761,0.161169768755722,-0.0231535914222407,0.0706340611469757,-0.147175734184384,0.143511404879072,-0.0877007681792303,0.0850272264702358,-0.0094981405109293,0.0689354647911159,0.225982015247845,0.236679706363673,0.0535461552359663,-0.228250684194254,0.0541810035029318,-0.0788819806615994,-0.287446070246413,0.0936731226126266,0.257363781160703,0.0503535899456217,-0.448411018066473,-0.436950647024833,0.0690942495874846,-0.0905811417831459,-0.122119342781606,-0.236514376807189,0.0462995172788502,-0.0523198750398055,0.0530524815868421,0.148853611841522
healthy,-0.170112832240241,-0.112579538425418,-0.0492384379572756,-0.257462313381317,-0.255578070655948,0.233002330059166,-0.232407268231559,-0.136874789494099,-0.477208738647114,-0.200233638410339,-0.0833316609577473,-0.0702218701680946,-0.230043057624811,-0.100645018932543,-0.0995008732397332,-0.0525536670327336,-0.0667030354524228,0.0412884729392678,0.0023691015351415,-0.151183107065426,0.0048345595458799,0.322920794358526,-0.166861472397813,-0.147842978153123,-0.243072209576468,-0.209840741576599,-0.256211877038663,-0.31578124823632,-0.314402381019191,-0.225414313124662,-0.182962213058254,-0.103544001678531,-0.0716926554956542,-0.131484724183987,-0.33652006177023,-0.127621137062952,-0.245597035054832,-0.0680228133856441,-0.172029881015865,-0.156547898358316,-0.183639413833755
healthy,-0.0403694572112863,-0.25417280269921,0.106968029717946,0.0966533552040261,-0.0665285942505266,0.0820919100763054,0.258316450761042,0.11195830601157,-0.632318141881114,-0.0026183571129565,-0.241652772319414,-0.0321568514287988,0.209346132698299,-0.0498858838004093,0.094128767854338,0.209279650103789,-0.0077592249653885,-0.18059957082604,-0.0641872865425665,-0.0749482101458588,0.133872541475919,-0.0851547852696038,0.112859253799122,0.0718399196782225,0.0388080046782532,0.0412237156143258,-0.150306187208503,-0.349436211973954,-0.369231223928027,0.297132962909802,0.044712736025177,-0.135954292680805,-0.35707203783319,-0.148356518322125,-0.0909759014859708,-0.100363335264763,5.98910175878617e-05,-0.0574735670395561,0.0044798042026766,0.081085366477443,-0.0011925845774698
