group,B7,CD107a,CD11a,CD11b,CD11c,CD122,CD138,CD154,CD16,CD197,CD1c,CD2,CD223,CD226,CD254,CD269,CD30,CD303,CD307d,CD326,CD335,CD336,CD337,CD38,CD45,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD94,CD95,CD96,CD99,CX3CR1,KLRG1,Mac,Podoplanin,TCR
healthy,-0.141755480145278,-0.0888987345218656,-0.0422062392738885,-0.0696557061660776,-0.315098358622208,0.095002276746613,-0.0843792283744202,-0.153117473561724,0.459802091193506,-0.0550745352665555,0.0135126674018775,-0.348446824431092,-0.0582859058669028,-0.108082364556621,-0.14683234972878,0.0175019399827719,-0.0539324165335067,0.023547646402541,-0.0141109380461327,-0.115388573225021,-0.329116014313816,-0.16447577067788,-0.0545592918518028,-0.138532907133352,-0.035290870058558,0.0158304090656721,-0.163014248729988,-0.223625932618194,-0.125069736019189,-0.195794997765993,-0.417351205806857,-0.505851439298798,0.329277092287999,0.0080784928360121,-0.372165747952352,0.0696175223354317,-0.162247417974938,-0.640808245384361,-0.0841269694083614,-0.26807889466494,0.310714165568024,0.209284647761985,0.124420471015419,-0.25110708973609,-0.0682904878730438,-0.138506800462074
healthy,-0.669769917605687,-0.694865056028797,-0.451995069272905,-0.514826486901426,-0.343009221007355,0.0667599995322596,-0.657014095985274,-0.621583108202061,0.179773097772837,-0.655746333477282,-0.703940773114742,-0.148627175271609,-0.6353727102353,-0.52553321401252,-0.664379529291657,-0.649358356786841,-0.657492761310302,-0.666591472398518,-0.62782818910236,-0.663110009049188,0.370386251554307,-0.641550919816005,0.0862820329362443,0.19744008744579,-0.62099549032064,-0.307743236965366,-0.578619725865749,0.0527623180475245,-0.659811223971603,-0.565996741654044,-0.503539867964364,-0.095071172462024,-0.752315109246705,-0.668336297522302,-0.157119394264439,-0.638465303450744,-0.658915768347449,-0.375030493597994,-0.694196143662132,-0.659550142193704,-0.290904750465983,-0.587583736045564,-0.717824002944752,-0.588710873541992,-0.68500004784323,-0.635994654024112
healthy,-0.0329350079118025,-0.0565214981923538,0.0020149492772561,-0.0304454222374953,0.134637179762351,0.290477889978087,0.0129155942718981,0.0853313699793587,-0.384618362223994,-0.0485339127275498,-0.0461382067479928,0.183836660218178,0.0519921785760095,-0.177685523198311,0.108477078996283,-0.0345122503336276,-0.0681185711133058,-0.0316962606082824,-0.124107484415424,0.0125379414937407,0.430425710352146,-0.0742995035074658,0.107103490340508,0.205909422590004,-0.0818166519641395,0.036040610886283,0.105419542904916,0.288772414806505,-0.0001394817349487,-0.0028390902879705,0.40155009337497,0.116152826367243,-0.513704664315772,-0.0798095349039804,0.252910481887157,-0.175318398487614,-0.0461411200215137,0.026972175831098,0.0308681094072284,0.252295802906246,-0.161229304773556,-0.226589872909152,-0.217023050992612,0.225897791555714,-0.0365296059603546,0.0679367170446109
healthy,-0.13302101255721,-0.158792413082194,-0.0320856218282379,0.145959142788707,0.118170707291197,0.340267117106593,-0.0114171575195414,-0.170951082320557,-0.442378917551555,-0.0831344054425028,-0.0213698997404336,0.488474091847263,-0.0203855647155827,0.127903093276978,-0.0223320508491413,-0.111798865419191,-0.082579924706342,-0.125585466691045,-0.0644366592796712,0.0033429434600081,0.5208601500423,-0.0603142987903151,0.273040819355903,-0.0639315418330377,-0.115960465589331,-0.0243763107150087,0.0577637679238861,0.164823931344868,-0.114883093869308,0.0426649556754988,0.440375292015919,0.694746472472191,-0.327245105244823,-0.146649811236976,0.429881080060607,-0.143779078336539,0.0126788051996071,0.715392545729602,-0.260820327322652,0.261447089451691,-0.345551618382961,-0.383131629937926,-0.0216798743829243,0.048521505068894,-0.147882608568044,-0.0890444772343553
healthy,0.00543870724672,0.0231494862748295,0.0733967443334492,0.259659699371979,0.258066783592177,0.456667169059997,-0.0394100524441601,0.136661956878882,-0.0589077907249926,-0.0077778648682781,0.112432904124855,0.0646911697921037,-0.0463371985135631,-0.174773077548046,0.12962377861735,0.121806837458242,0.0469542497511689,0.0030843245196999,-0.0212782005945998,-0.0809838098226618,0.591163513717897,0.196087550738989,0.194731058131911,0.113669078972743,0.0250002487247206,-0.0173520206234802,0.128285591122229,0.371054756675918,-0.0646857005935981,-0.0726035078736768,0.399267462400176,0.27288907440489,-0.457313125673288,-0.084849861071629,0.25227199402435,0.0499687301483999,0.0567765283928401,0.252567850468106,-0.115187625201529,0.130329459544607,-0.0814630570060501,-0.202219791745709,0.0579759947950625,0.203335873432417,0.027134978500958,0.107822213079466
healthy,0.186853854501796,0.375237732806187,-0.212680335974958,0.227803051348048,0.0944850320318277,0.0305551276594075,0.0417797714307372,0.0869432767936712,-0.655950588575828,0.14878976131788,0.375722368958501,0.40413382711556,0.049367750894205,0.032917028195819,0.113308898819226,0.0749862550723024,0.21858208392316,0.140420734100624,0.0259349999809898,0.10527922330021,-0.112844803732111,0.151751096287386,-0.394191986283969,-0.316107873370211,-0.0864605198439526,-0.172991294557154,0.12680635575767,0.189864899252129,0.370253338056136,0.362642200830222,0.420805966754022,0.60931719372159,0.19787933898332,0.0555465751522868,0.298178399039998,-0.094790266040614,0.128009164207176,0.540006758078445,0.135977017568634,0.415597919741642,-0.327553170697625,-0.218219248967234,-0.208279003150258,0.249079181748777,0.281477649787942,0.0521491175142389
healthy,-0.090163768907709,-0.0866887301872911,0.0864484365809617,-0.0492779047721187,-0.137435362479146,0.120574318294951,-0.0592663363723714,-0.212627357882222,0.223765901804069,-0.181370101868902,-0.054765165444421,-0.180699380764072,-0.170917499778287,-0.302101714479076,-0.274455729351367,-0.164270497834308,0.126920374603754,-0.112905053941854,-0.087684001091496,-0.0713567419446481,0.0443078970100876,-0.113299874529091,0.0480280560449226,0.239297962669991,0.0382047402894873,0.0311407744814513,0.0197772995812839,-0.0915456920566493,-0.194785994679635,-0.22228417493639,-0.118347623899666,0.141109380283111,-0.442232158013464,0.0123203610561816,-0.2824335381241,0.13061064624628,-0.175323209030705,-0.156360469697626,-0.162035441774479,-0.14930509542525,0.0921273383280801,-0.236407742981505,-0.105500268217815,0.0127288764634782,-0.341366477561486,-0.163055988160257
healthy,-0.0355392830100399,-0.0567996170369597,-0.0045478294130316,-0.0908864814404083,0.0853899862343716,0.176414416398878,-0.077840061482929,0.108898417943733,0.0571460854557538,0.0255039284723172,0.129947073251203,0.204609714639481,-0.106796155187005,-0.0281512891534595,0.0050206789177047,0.0259144011073858,-0.0912786385935686,-0.126177573010236,0.0647486110653832,-0.0039306214498532,-0.089896690658402,-0.0120613977317809,-0.172957655688688,-0.123504016529057,-0.100837609615164,-0.228388004334282,-0.0226100521196179,0.182811718671459,0.0925365070066184,-0.173295805194439,-0.0621861107721182,-0.176487888953808,-0.141709668085476,-0.0339640156113916,0.242821315978568,-0.0900005207532258,0.195369994123913,0.005599974096379,-0.11696235539605,-0.17323074841178,-0.0640407683511955,0.0231122453810488,-0.121685555986201,-0.0549481885572639,0.219373787726676,0.164766088440238
healthy,0.0654839411983078,0.043567124168162,0.0670987623038199,0.0383720836184374,-0.193110102974457,0.407226490725422,0.0439293323469701,0.0936204057005527,0.474762440543389,-0.0070113986729269,0.169015247840153,-0.214425955989201,0.0214839523225979,-0.238934009337283,0.0087173716868944,0.012568487466011,-0.119553827570537,0.0026475323340879,0.0466120016508205,0.0297138017192483,0.127451490562429,-0.0880889517128874,0.0577680489285174,0.408909279722004,0.0996828383306932,0.186756468280825,-0.0172698235691409,0.208519907508572,-0.0555303709617751,-0.145998269355493,-0.148223602852246,-0.295330234952275,-0.118019798332,0.113283642651757,-0.346508705090931,0.0474171878919945,0.0116860139646434,-0.346255834840347,0.0677374851886687,-0.193070196649405,0.352343145480815,0.222836548959377,0.185457123591638,0.0820487249790692,0.0031525305967777,0.0357795633657105
healthy,0.102121902700881,-0.0205300350312898,0.426659855973591,-0.0014853638305696,0.344052601064818,0.261754188907161,-0.183423867352412,0.0727878002573808,0.304323699440112,0.0532619317526307,-0.184062701489452,0.132676547269374,0.0282383745592697,0.0971344016599594,-0.133435340128714,0.0126799566550701,0.0654500227782728,-0.185362677938685,0.0352324107673236,-0.101662854344943,-0.0905734470413199,0.113669382750994,-0.0625221913083241,0.241826951870228,0.248030103237158,0.354828829634539,0.0667725081399964,-0.185748370217805,-0.0126869160912952,0.0557898667363596,-0.0639111361567564,-0.0866610965823077,0.18224075349311,0.136998388821843,-0.0468816875334893,-0.170268328194496,-0.037036312151849,-0.267793349105906,0.0002482309618821,0.0286007471105975,0.491594642516506,0.194806439671453,-0.0326577163046954,0.137995348538718,-0.0134970777110295,0.0218022128681161
