group,CD11b,CD122,CD138,CD154,CD158b,CD16,CD1c,CD2,CD226,CD244,CD254,CD257,CD269,CD326,CD335,CD336,CD337,CD35,CD38,CD4,CD45RA,CD49f,CD5,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD94,CD95,CD99,KLRG1
healthy,-0.0078326967068156,-0.0248018493113318,0.0799137974036916,0.0508745214938278,-0.418005063721198,-0.665891907215445,0.0595711221903923,0.204414206834927,-0.0673176014590747,-0.25502242464088,-0.0638798422276093,-0.0259576027919525,-0.0059442565595955,0.099371759940339,0.40699526784156,0.0892235883686892,0.199503389927197,-0.0207627413551969,-0.273781519865396,-0.0079611970384843,-0.456380048003959,0.0459418668384103,-0.056471784525259,0.482781329297259,0.495819171491855,-0.302211183342497,-0.156097214612136,0.43538926146345,0.0905473823113857,-0.0646399159069597,0.602646568242723,-0.0988767781632627,-0.549006074041078,-0.140532520312478
healthy,0.369189448359398,0.176954314866908,0.558210500451234,0.524743427833615,0.0597182368862621,-0.144293619277257,0.570514198336874,0.10665095826089,0.204968134832728,0.328428172728042,0.553863354654744,0.506697542747281,0.538375605485997,0.562532662039789,-0.137253425796366,0.459255653621409,0.0277742296412274,0.488492545546788,0.25238867392628,0.388239261822029,0.242321600581666,-0.0644757195359521,0.424867594189259,0.320426495594246,-0.0551051712068146,0.405612653639122,0.525059998178143,0.0211642416029595,0.524277435990677,0.538867463900169,0.0253419407443605,0.503575353914131,0.0634680800127458,0.31267752209669
healthy,0.136107210323517,0.20634739821609,0.0619120501746826,-0.0212327445765459,-0.134517706652469,-0.209877364599214,-0.0348070687583498,0.0725204365962111,0.106031902972618,-0.272669777989403,-0.0767463472325162,0.0271116562288078,0.0084597158323878,0.0252303548640709,0.365157777631937,0.0923346848381785,-0.0152298389179384,0.0685143500201103,0.228972972200403,-0.10229036589708,-0.139170055460724,-0.124800202224778,-0.192610789951858,0.343365689007872,0.534228114151519,-0.033309884957108,-0.113764075255389,0.522371855305181,-0.0272239500212988,0.130699309528183,0.506854316959554,-0.0983171963439581,-0.232555713202096,-0.141011785113102
healthy,-0.352590382401037,-0.408445386816853,-0.185301041211954,-0.141166027283636,0.0310396627179588,0.475874941872871,-0.258337035526289,-0.497096381109593,-0.0803787481893615,-0.0615181916923096,-0.246373082677393,-0.266570279235789,-0.169244029504599,-0.210491983703653,-0.440877424168409,-0.245609401996905,-0.432964029262522,-0.0941884288374662,-0.212628707222776,-0.227109970264037,0.156829642894897,-0.323159462425078,-0.242804004132608,-0.505701392951812,-0.430573668796916,0.40217283278778,-0.0295784198026888,-0.356135957533551,-0.193824817464594,-0.245031620319997,-0.416687471364298,0.0794115862608986,0.299533831975033,0.051511233092149
healthy,-0.154415165626293,-0.388494971796635,0.0231509490782926,0.0704912942612119,0.327979907063916,0.107219995829014,-0.0182267949748225,-0.104958405416952,-0.0272820788000393,-0.0487072873584325,-0.195353813317221,0.0348028342765528,-0.117542463701362,0.0717865177908487,-0.456403414377389,-0.0157771639313972,-0.444305958523961,-0.0490051845065034,0.261845412787563,0.0609824556647768,-0.0945210231481979,-0.32560540972115,0.0402462391686357,-0.373709664219057,-0.405857124497198,0.261298184903498,0.0444324930241715,-0.451249071147252,-0.184333863450211,-0.106906235039663,-0.538079246847628,0.15454391525872,0.165938775673105,0.0317075849812361
healthy,0.0690568443398847,0.265111771844355,0.137309192020307,-0.0940688792813392,-0.158793943577797,-0.439823067709859,-0.135150557319366,0.212075944092192,0.244258547250111,-0.282433066527511,0.0551816844083676,-0.0507180375524227,0.25524242737482,-0.0048025337247377,-0.157508014817111,0.0336800945471728,-0.128383180323974,-0.170365017964034,-0.263932107195832,0.159907598211943,-0.0986240538717288,0.210350795144008,0.16222645900789,0.0957030432393618,0.21644491152635,0.199725284797357,-0.0702729466867496,0.170573503211609,-0.301639020423165,0.204825386974787,0.319939761189777,0.14205390676652,-0.0633747425111729,0.0172215579399635
healthy,-0.22067144055458,0.0397679884325309,-0.0707744778925721,-0.0195317190488032,-0.298245069231198,-0.295698612424561,-0.134988690414506,-0.156707772327052,-0.155084027375272,-0.186113253853213,-0.159063494928994,0.0447057157071515,-0.11920693421338,-0.0469313463250403,0.113791737151736,-0.178748417840969,0.248233125634447,-0.0247513350559341,0.0303541241831935,0.0296503027079481,-0.280113215685586,0.146687495733855,0.0312233601531978,0.119452739736807,-0.0239245057109375,-0.332293571564472,-0.173719166555811,0.209267749360904,-0.178743929681049,-0.225295057078506,-0.0068603546261293,-0.108262412381539,-0.377765100616065,-0.375671459889729
healthy,-0.0223278188328104,-0.061358297721169,-0.0511981337037237,-0.1308040614954,-0.18112022517902,0.257312129676802,-0.13312917147097,-0.122612091314401,-0.201882654708534,0.258775932607269,-0.0756249128917559,-0.0455105775491587,0.0833280171192618,0.157514146350729,-0.270500375473055,0.0425596928759955,-0.253276898237988,-0.0504585174787537,-0.0321563932644847,0.0760632913850532,-0.122727873482527,0.0506956459897423,0.0061464747393707,-0.340293028967929,-0.105832606719516,0.186829748322037,0.0607813955821075,-0.571392262637175,-0.0307628849837474,-0.0493143187554072,-0.409655645672239,0.0255745153853067,0.135985435108062,0.0252516669782072
healthy,-0.0694341769793719,-0.212278339383482,-0.0969686433073463,-0.142396890320401,-0.0616156946157358,-0.529860174020593,-0.1348893176224,0.167140223082109,0.0609629706956845,-0.334785272220687,-0.0660692878883069,-0.0030333077981911,0.0003788709699719,-0.0526682164415168,0.0487050117326231,0.0053657251914806,-0.0772171341773448,-0.0277165003545886,-0.328323007702387,-0.0819405717756915,-0.357517697860012,-0.21852163480037,-0.0824629014756971,0.276236219015434,0.030075373457731,-0.0319647687312915,-0.163700483327437,0.37582094580384,-0.0888232697425452,-0.0825105833583445,0.441010162162772,-0.141273575098237,-0.465043628429742,-0.18745484848541
healthy,-0.175247322286,-0.287810935198451,0.051127382137078,-0.0657352502677617,-0.171630403202226,-0.530312887075184,0.0158796261960324,0.0932712512138924,-0.0563074520279512,-0.431363322629841,0.0869499778531394,0.0280309157271491,0.0272559014162094,-0.0506761376800912,-0.156277893610903,-0.0571307277388175,-0.157808333456588,-0.0613951884196637,-0.523515770731883,-0.118836282925943,-0.417401965581487,-0.0495880059777679,-0.103685749326234,0.130637476998956,0.0588179341021905,-0.268676793893492,-0.315072388301911,0.0423729992558095,-0.140218929721186,-0.0557521098007416,0.364709851012347,-0.0725861571296802,-0.449735414075575,-0.196536652144396
