group,B7,CD107a,CD11b,CD122,CD138,CD154,CD158b,CD16,CD1c,CD2,CD226,CD244,CD254,CD269,CD30,CD303,CD326,CD335,CD336,CD337,CD35,CD366,CD38,CD41,CD45RA,CD49f,CD5,CD54,CD56,CD57,CD58,CD62L,CD70,CD88,CD94,CD95,CD99,CX3CR1,KLRG1,Mac,TIGIT
healthy,0.0244779933027346,0.0499411549820566,0.0820092237968609,0.10428731485262,-0.0652077223130334,-0.0240282004808585,0.379171894427736,0.561199924633892,-0.0067354832475702,-0.203162454398363,0.170123457836054,0.356307596176605,0.200407926100584,-0.0648556400473689,-0.085787368993077,0.0636097932879182,-0.0816245078666506,0.0332698714511579,-0.0472685986836286,0.159493932883871,-0.0007939624449378,0.182811093191814,0.432743958940579,0.0360766499592815,0.0970466171250379,-0.0793255597333347,-0.0768035760512244,-0.17655026874309,-0.0524954130241929,0.149552755006086,0.132956556283264,-0.0603493457080075,-0.0123018425455207,0.0181252073591883,-0.180230851030122,0.121207171400909,0.368027263359172,0.281817617082985,0.0288880309676564,0.0474511669623591,0.182585994195473
healthy,-0.527673156045937,-0.554796386170328,-0.36989429969995,-0.0004474341665303,-0.513544597492343,-0.509445401695557,-0.255181855003463,0.305268854947229,-0.536289648371124,-0.0522670706135173,-0.448675554300777,-0.235453277989198,-0.550354946252058,-0.534414471996663,-0.56771693430254,-0.517656398942811,-0.517023490824906,0.488511176029331,-0.521033128795056,0.176994517807626,-0.436397521612777,-0.341325068905043,0.193476320558135,-0.43171197625969,-0.409250289067623,0.0874071678875302,-0.557473688624415,-0.373337178559994,-0.0666920591386482,-0.66013700743173,-0.545909132590478,-0.0722185832381712,-0.533132299559073,-0.489524456109009,-0.224266107559658,-0.574805918360828,-0.218844605971993,-0.505588772828361,-0.6331751913882,-0.483692504931306,-0.561165227033444
healthy,0.0360584334404423,-0.02095367795185,0.290533418327575,0.0762809559610357,0.012445427193137,0.0225710132035959,0.354049347092917,0.272066234095694,-0.0362475215686911,-0.0900051434960751,0.184047035091348,0.17165922096525,0.17937035321743,0.133685515754748,0.0012008211251483,0.113560016930436,0.097225172391229,0.13704715725233,0.101070271910636,0.0438919636691656,0.0795986059761781,0.0140035303621488,0.219881035151376,0.0470934684350765,0.255408688570728,-0.0861322781701713,-0.0136642095934171,0.0688952438332708,0.342776677232402,0.325710681948123,0.155091853398832,0.108535815698065,0.152550654519216,0.124486637827327,0.0929893019264956,0.0757477900039033,0.141649256272851,0.003897589333017,0.0450387212432632,0.173717980971598,0.143805418039689
healthy,-0.0392433575001987,0.0022927333988148,-0.186800719968265,-0.469005567763215,-0.0718770307386757,-0.0021492159410411,0.0330658219733338,0.476259742233194,-0.21033643827591,-0.160762504974816,0.196099174507761,-0.0352079203202011,-0.0652129532583832,-0.019356359159033,-0.0249683375232125,-0.0578337034054722,-0.119461581875998,-0.574061022139046,-0.119262476788221,-0.463846177773345,-0.0599432410611097,0.013796430078068,-0.2680959331922,0.0063061254305121,0.348585769183765,-0.393160056163399,-0.0626399851133676,-0.438453531831346,-0.368984931635823,0.766960593977227,0.0231371625610723,-0.387534470558868,-0.154560829468107,-0.056376091550165,-0.404534479831745,0.271705925505495,0.413269595053895,0.16434730249686,0.284923950596232,-0.116252234333312,0.0280144182895229
healthy,0.0537109671581588,0.0631498672137074,0.0821232091503778,0.124842915786642,0.0708651639558192,-0.156501692596205,0.0826563481925616,0.364090935402239,0.052841310410313,0.112584026728911,0.287154439918007,0.10537912499556,0.0528448687079731,-0.0497976836292656,-0.0810955847292087,-0.234735200132224,0.107114973241813,-0.234575726495085,0.048531317892332,-0.0270197633253125,0.0112555194643739,0.0532140936313573,0.064057192368909,-0.0219168856110314,0.0966444331952813,-0.122662564606305,0.0936032100253806,-0.032917974080257,0.106996153448226,0.257134854202395,0.0540252317006143,0.191153878043532,-0.0346154407667433,-0.169200530208438,0.0815916174283681,-0.0895929601523093,0.160260683832733,0.221487531533489,0.215086524793143,0.0691760757364265,0.341809745650296
healthy,-0.201684653654595,-0.0687660881914614,-0.167536348065401,-0.0747755006041294,-0.206243136199946,-0.163615696113332,0.0723653338181516,0.125236203918067,-0.123834960727978,-0.470503187324635,-0.121221346513638,0.0363015839587688,-0.383482937983875,-0.0644123725175525,-0.202495695718231,-0.123704535138288,-0.232842203083204,-0.174953996682669,-0.178994143778894,0.397461698429222,0.0182909155954639,-0.224517345317933,-0.101868400989489,-0.151087088569542,0.0933590260071545,-0.389149719222985,-0.229032237013786,-0.530378690825742,-0.225020098852949,0.107231294951429,-0.162933601200878,-0.27778961225051,-0.311792053780424,-0.255174919781051,-0.167326880151131,-0.130581224295792,-0.0712685797530194,0.033055490760063,-0.128066047799066,-0.189020465176474,-0.165562141363182
healthy,-0.0632272190484613,-0.0352380216200664,0.124598870134941,-0.086390732796208,-0.0641097354141875,0.0349029590121933,0.232638794107296,0.398131244084489,0.0534514860909319,0.111769953473766,0.340354935997581,0.222329552796467,0.0462532139631431,-0.0806788733485939,0.0401507465991186,-0.143309140693093,0.0021869702738837,0.162066688686889,-0.0068103461964627,0.0985950178615679,-0.177441231734622,0.132209051854556,0.0670553828058824,-0.0282758458463535,-0.0086227170984036,-0.288921374939775,-0.0942470571392991,-0.14009142306772,0.204888657325955,0.0101858322044656,0.0021477929624738,0.0511506977726291,0.0937123056914554,-0.0354747255779281,0.195052921404567,-0.0075074220588386,0.224987996033169,-0.0218586037869091,-0.128412363493889,-0.0928277627687349,-0.139582535415315
healthy,0.333440213637381,0.172916285660994,0.106408892360104,-0.111866277370096,0.274770396157347,0.12538711308998,-0.106273473660783,0.15788193856621,0.0903347717760387,0.343824483703313,0.296913017967771,-0.0423790761765913,0.163835660363947,0.0434590678646877,0.0878610677977767,0.0855696288891201,0.103733422567885,0.287043531685148,0.246527609466363,0.0261288247339512,0.058248087693044,0.345720416548616,-0.12107010547431,-0.0140087526525881,0.21304086708483,0.314522561992855,0.303337584117917,0.166914912450183,0.139928621239633,0.207049157883011,0.161322563896182,0.472426581470054,-0.0848730085817598,0.0846038419504179,0.43174208643113,0.0091158633676069,0.131042474770706,0.0210691739661494,0.110176557642886,0.254998011442122,0.343590437661092
healthy,-0.0028714165858418,-0.0145995450171802,-0.0705248546524117,0.0488855789950406,0.0219132246203005,0.0146563733949183,0.14145843457039,0.56578125541699,0.0182776063082654,-0.439252475080672,-0.12702665673619,0.281970585065124,-0.0243295452239573,-0.0582822915589469,0.0521759259206135,-0.0749716163638492,-0.078329826996241,-0.271152890947523,-0.116182834580843,-0.0047584211059544,-0.0086480070830746,0.0684915481494688,0.474448839072967,-0.0681130476579524,0.181564553396344,-0.0553774562967801,-0.140546680870064,-0.550591297241977,-0.386474791437637,0.0399513525555216,0.0876908061215799,-0.536466633358686,0.0002568548351002,0.033336824089315,-0.591675461002855,0.0658358277387101,0.316127005165098,0.177161915530793,-0.149005358706427,-0.0292502208246369,0.138705885208264
healthy,0.279195739551598,0.232733684566223,0.316997129220534,0.206626924554979,0.231026992932609,0.241140652135943,0.330550658683877,0.284573928027877,0.0263877312242072,-0.0604679346417123,0.152675070410181,0.311644809950227,0.254292084278276,0.21632280585764,0.158787965846193,0.224432439651674,0.321613165913537,0.321227440068554,0.153175220917037,0.260736835782529,-0.0404609825533562,0.104295149432078,0.558330858933264,0.066659551567126,0.134639204756828,0.0430773964972705,0.194912386303144,-0.0014888924476202,0.231082035894592,0.156560171190575,0.432032436193624,-0.0116965778588269,0.135307139476337,0.105656956774983,-0.322249077521954,0.198550530752366,0.174021607207931,0.389979875045245,0.177208965182827,0.192754309674179,0.18288236570573
