group,B7,CD101,CD107a,CD11b,CD122,CD138,CD154,CD158b,CD16,CD197,CD1c,CD2,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD319,CD326,CD335,CD336,CD337,CD38,CD45,CD49f,CD5,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,CD99,KLRG1,Mac,NLRP2,Podoplanin,TIGIT
healthy,0.0261879364339074,0.0398832274473148,0.161600370325794,0.114103140264889,0.0291081800083845,0.0301503860083421,0.0571528349312167,-0.0108795745380903,-0.236183383097249,0.0901587208926702,0.0453071500088847,0.487819285874856,0.0215865796478098,0.331522843474589,0.0692496669593449,0.0244460345101261,0.0753856158191651,-0.0304391200462858,0.0854236492814036,0.0231123427617038,0.0999930723691415,-0.0239254990978855,0.406270611652692,0.162530479816989,0.165446171062203,-0.240335981274843,0.135703170306602,0.273498752416899,0.19308561464553,0.357902416926507,0.503714056937643,-0.0372579779935036,-0.0904287915872118,0.223159547767629,-0.0173419760232294,0.0108484073153691,0.14330278634332,0.063136627532044,0.595539257470152,0.0359430684605805,0.344820466124392,-0.171196101419939,0.294492264364076,0.0201735954147988,-0.0222840468152378,0.125300722063441,0.178812616377327
healthy,0.615708408884516,0.596613499750488,0.654476969503291,0.454588945191328,-0.13833375513649,0.593114780934279,0.551175552574917,0.355527634937524,-0.023447432527975,0.57973302787066,0.631916554946738,0.0704764227899059,0.567219312595237,0.561831406553359,0.583828882678254,0.551631487636599,0.575347550692243,0.537945179277249,0.596226071184343,0.568333483714764,0.575374147624716,0.58628608008695,-0.36631862242238,0.557936218542382,-0.0871254484048259,-0.23834511301949,0.566619418176812,-0.0593384310707698,0.564493988171019,0.449863803454652,-0.018275188344565,0.794586112485531,0.601166085632933,0.168715365939664,0.571867527579378,0.574472917097004,0.561149174901845,0.550494995545986,0.213477407452266,0.639515455745974,0.584111197994302,0.336293810277037,0.629209605547676,0.518556110127676,0.585523678117286,0.625444929209978,0.619453735971493
healthy,-0.0359731314598335,0.0222343496262447,-0.0413655979937132,0.096086006421684,0.0388483668003903,-0.0404685235808829,-0.12453763487677,0.142053114600385,0.676584770527061,-0.0257709595534571,-0.0681522341039509,-0.236727248766932,-0.0749418998821478,-0.230419214158914,0.0111529467741098,0.048787740280254,0.0571246014821719,0.0310204427881102,0.0416059502689174,0.0794734311685945,0.177251884268788,0.0167486558268152,-0.312705088966963,-0.004976511416872,-0.0843198417276541,-0.157348647869635,0.112945550039492,-0.0968693239303573,-0.0396988049955038,-0.312724765775792,-0.242493028559891,0.40716675746711,0.134552124968855,-0.393313863878911,-0.0125109972372907,0.0180605998788762,-0.121984516614479,0.0024909199353215,-0.348445459117892,-0.05586555517769,-0.315343068766657,0.295645346550685,0.420530063839226,-0.128498819708229,0.0150118240628443,-0.0063332708700062,0.0205893193955999
healthy,0.119104902205909,0.109407023890328,0.214524129773633,-0.155127067430597,-0.499978897340164,0.0695198965982856,0.124638237605272,0.187900386837248,0.423287818081549,0.123427646616956,-0.0221250960104335,-0.18087219046279,0.0658941002399154,-0.23274710338155,0.0288826878480434,0.0191763552543912,0.158759176529545,0.102840696195733,0.17271767386308,0.0860871664825249,0.151810685013186,0.0613879984311595,-0.603821081888982,0.0396031902981648,-0.476591284899096,-0.152743037514375,0.25008507449353,-0.370742304163579,0.0824381447067716,-0.457762823177636,-0.468156283871117,0.767455283015168,0.20525154110406,-0.470552933786182,0.0972131623989789,0.0604002182979105,-0.0404961819048926,0.11049527518087,-0.601028456172843,0.409776961683699,-0.10752049769728,0.41083189888862,0.284475669861959,-0.0715921576121977,0.0957684199387372,0.163452841708663,0.109752660147292
healthy,-0.118858068963917,-0.0400252910361399,-0.086712920153161,0.005926211420527,-0.154138968887928,-0.0006204772713048,-0.188881367301028,0.564737951954516,0.445622163972197,0.0385793998566809,-0.0280054352853235,-0.186299571900315,-0.024714615017031,-0.492817815881924,-0.0084453810732411,0.0267597434916848,-0.0983213600940356,-0.142817398152911,-0.142773803621175,-0.0301100845012686,-0.0005238869849623,0.0995339194724436,-0.348987755375411,-0.0825337141283074,-0.259829420456201,0.292759500590823,0.0730243248587593,-0.345958465971784,-0.0443123407171233,-0.335553204734777,-0.208878933867378,0.43389384178029,0.105036603421716,-0.391969112090779,-0.106903488882214,-0.2202128722745,-0.22843171273212,-0.150110542286537,-0.6358243642737,-0.0418789337459845,-0.343528824036038,0.366241508275807,0.0551301474887288,-0.22355448747773,-0.0252658662302688,-0.0818043673763079,0.0560998355569862
healthy,-0.0246864100914,0.0680902841088306,-0.169841444949113,-0.352667940187503,-0.516919096958783,-0.0569946799495695,-0.147187006916683,0.0857145802968325,-0.0610017396218264,-0.177397363397712,0.0682118804369762,-0.268312520298277,-0.281937447703252,-0.0963135639055829,-0.286006262928037,0.191360305261986,-0.0773307966587214,0.0980847939985955,-0.151588180827205,0.0898097063647384,-0.139353377301924,-0.0760721341998455,-0.14349881650361,-0.242312111380939,0.0312088386829708,-0.190803513569973,-0.302216730473783,-0.368267273848903,-0.167877111258304,-0.362355703602436,-0.241482064052354,-0.210347038579761,-0.146086209471037,0.0034995678817778,-0.132328052104591,-0.133172121341736,-0.0034384783501508,0.0374198887895597,-0.3684182013551,-0.108105058769365,-0.235347160507712,-0.186166106683775,-0.230924734581169,-0.17048259635422,0.0414376294954431,-0.235869029904375,-0.272824175940193
healthy,-0.103713409733766,-0.0867979456327271,-0.140114757563462,-0.300445755350815,-0.11476113018246,-0.0874243532982541,-0.163700321048442,-0.0981845778449101,-0.44564266587068,-0.174997664398347,-0.180928747634815,-0.086785067228315,-0.294864930694781,-0.0836174299755401,-0.20879768648214,-0.0427618045043435,-0.12485844794101,-0.240511986851093,-0.0495729489964792,-0.107392736377274,0.0358259148171269,-0.119444986825228,-0.18494125605381,-0.111663637908125,0.0219467874771414,-0.160834955363285,-0.123789321584104,0.121448378119394,-0.131991677600612,-0.10068210801515,-0.252915281238163,-0.400041026159237,-0.209171631437293,-0.241535322160764,-0.082853920335179,-0.269639006130656,-0.0919364702336437,-0.157346024880637,-0.110230343199085,-0.117841075894062,-0.152083829473268,-0.263392513066907,-0.0881819803206988,-0.168051303844017,-0.198321578538959,-0.1798799270453,-0.142603513592847
healthy,0.0033861376019236,0.0486834172178496,0.118216739025051,0.0222663631529866,0.154453087639913,-0.0865138329528149,0.0462567863834577,0.0965318217234861,-0.237040518182625,0.094979860295045,0.02570048363833,-0.0341549104562282,0.208659296069808,0.178719700429601,-0.0140695576038765,0.0767299830828806,-0.0404612023709784,0.0040531705146087,-0.0216844264120104,-0.0688968314730978,0.0623864455641465,0.010972774642209,0.433857560639483,0.0700940271702341,0.0210498400153911,0.206412142099147,-0.170231076718963,-0.326469563054098,-0.0484522345064012,0.237762815967174,0.0997730685144479,-0.316902860326632,-0.0591684791803973,-0.0564401564665139,0.109455705564436,0.154457386382461,-0.0181208138740312,0.0679884243193225,0.256877698079958,0.120907978728653,0.0053629480685827,-0.108703196926315,-0.148434447132256,0.0896946915983399,-0.179696938130219,-0.0003958292972262,-0.0673247622708966
healthy,-0.0241942455182487,0.0004825148724549,-0.0555738556640629,-0.166434824387081,-0.159731403648196,0.0036300533143618,0.0157963401801053,0.0920565359344092,-0.0246364240662783,-0.0577611654528563,-0.0132505605054528,-0.175286012477701,-0.0234188508788253,-0.0782402831043124,-0.0307457699369521,-0.0538665791809406,-0.0312746028895592,0.0060056965961426,-0.103655437119439,-0.0377342313605722,0.155024606454181,0.0504430373404646,-0.367541672305539,-0.0584212028185172,-0.247706584562631,-0.0543520985491401,-0.126526324505138,-0.346120895956111,-0.152605849412092,-0.210029018540143,-0.432303919335443,0.0308206359612406,-0.0593631752448066,-0.386616077444355,0.0366523720274341,-0.0953350267477935,-0.0362140457922953,0.0901382257553648,-0.326000980611746,-0.0049717855357483,-0.215633872267719,-0.0922162263746105,-0.0091566634714397,0.0375940372891717,0.052459906529228,0.0326357865424045,0.122428281848999
healthy,0.0112311716690249,0.029312715193151,0.0215663864033323,0.0307060557388447,-0.0695984914045199,0.276106682385913,-0.0855303784281749,0.117464684876631,-0.149878442153844,0.0406887374660852,-0.0374511426156595,-0.0242216039974062,0.0727764556495271,0.169490267972621,-0.0542906756207656,0.0546463917815827,0.0771006566029192,-0.0348065814566414,0.182625802589249,0.239067199201229,-0.0696160722782785,0.0410223075704517,0.194590521572863,0.0217264948384929,0.0106566094991517,-0.327519718635217,0.0946927872901499,0.492829276801216,-0.0871612163509699,0.284506810292676,-0.127935193093594,0.0020496640347882,0.0278077871365289,0.178535385241738,-0.149551203111016,0.174783895398749,-0.018130384569516,0.0116595476600888,0.177156257363537,0.109812241723664,0.0799004998645265,-0.10326809653834,0.325798579818312,0.098132138908845,0.094425872959544,0.138580859522203,0.287513744456402
