group,B7,CD107a,CD138,CD154,CD16,CD169,CD197,CD1c,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD326,CD335,CD336,CD35,CD49d,CD56,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,Mac,NLRP2,Podoplanin,TCR,TIGIT
healthy,0.0953387154782762,0.0767135098475382,0.10119759619357,0.0648195072706906,-0.516585304358891,0.0695729306009124,0.0242157074881912,0.081422102266942,0.102316248616174,0.420930526889935,0.0315902480981482,0.0113153679327732,0.0875427641501826,0.0425690024950381,0.133724586952319,-0.005541594687566,0.0454664944698748,0.557548026000267,0.19733594082687,0.0242968991800353,0.106151991142821,0.676780443364112,-0.169446945677526,0.602513077806362,0.0600924924017859,0.0161154017304022,0.12172717035579,0.0807505147431081,0.797046450340162,-0.070084957029181,0.41076510744482,0.171816350845984,0.0404440303649853,0.0322804507618437,0.0585348493872475,0.179648487118952
healthy,0.802935291555636,0.794683151464295,0.786309493821079,0.74805432273996,-0.0254910184187795,0.711660050057677,0.767590301278118,0.860907460825654,0.750703953753532,0.781940238650181,0.788436261313619,0.757238407755396,0.758418166715513,0.759031578738925,0.758740945797948,0.75307188723305,0.791555662890473,-0.0687446626500115,0.752925611391261,0.720074667693158,0.722086150612537,0.16077248408741,0.779564249431731,0.440904919629705,0.756455834798039,0.795344063015118,0.754674073960275,0.730168552424675,0.482417716143956,0.788670672088648,0.754187964298165,0.706279515761899,0.765268468776272,0.80492664581785,0.722906554316958,0.778023600479517
healthy,0.0142599502477394,-0.0239364057044462,-0.0452285806271299,-0.0257955331917717,0.481595707189414,-0.0052006479234516,0.0581411826308389,-0.0490629107469751,-0.0526290577330312,-0.141462664931232,0.0937526816485931,0.0092451288532862,0.0357176597259129,-0.0403312538534744,0.0239093658427644,0.107702678143226,0.0375588994258048,0.0524256214267476,0.100200543355618,-0.0389576693411735,0.130340389164111,0.165386301640125,0.14204356763705,0.0003460137801345,0.035384290435011,0.0443208117250821,-0.0139421034582231,0.0428651125180769,0.0903359755976241,0.0801096816570846,-0.0391304589964574,0.0242808682623463,0.0913777930492361,0.0329116587282602,-0.0251530418938517,0.160367686190485
healthy,-0.198573040287452,-0.135541662560592,-0.207686323432256,-0.214684934384042,0.0036093789772705,-0.212543624752165,-0.160155118627189,-0.333792722225054,-0.150151781805423,-0.08901827056225,-0.159945665844243,-0.163097622330082,-0.136158765307671,-0.0680252247824022,-0.22037306455157,-0.0491898376475478,-0.174140112047619,-0.286033862813855,-0.101374256865068,-0.14929906344498,0.0349324715431265,0.134230339128351,-0.101031273534931,-0.239923096388475,-0.237100263477342,-0.184996340144988,-0.124945321238276,-0.029468408683355,-0.15477064579769,0.0587038908604936,-0.0733718435344729,-0.0621763279138024,-0.197914898262246,-0.110482127174156,-0.251147459800115,-0.0899855572998151
healthy,0.0528772422065185,0.08065984532346,0.0024506415787465,0.0689102947781051,-0.519353814437182,0.113283825968848,0.050604883096069,-0.125617587689576,0.0041614058991401,0.306008430446554,0.0767117335345587,-0.0533259097827752,0.0261885598298117,0.0929639873874042,-0.0554665875030258,0.0614759233092054,0.0044406647626011,0.301995765756498,-0.0153210754078246,0.136518217685068,0.0927138520620773,0.299967924130184,-0.0619548317749508,0.499499687488525,0.104840555620511,0.0857056143757647,0.168995572914782,0.0657256148884684,0.522760639675183,0.0245016130454094,0.372956068450274,0.0246046927418716,0.0479236046638071,0.0362191548417143,0.0687276866425469,0.0366355251036231
healthy,0.216610218297188,0.220791565673033,0.18732399441999,0.0795835362176899,-0.593441244175447,0.14592795879837,0.153745972690443,0.182099938394746,0.219018077800465,0.348663874422144,0.256793812451205,0.109523306960565,0.065701870390083,0.226677995589967,0.172361030583747,-0.0383989468497661,0.18311868991076,0.0531016752749074,0.124988539275151,-0.032181954587208,0.210033870515218,0.429679739838817,0.031588859493453,0.346830000352974,-0.01574653377331,0.194338609056073,0.2075626415083,0.173986979646703,0.422145232667255,0.0677690445418032,0.385046044815591,0.207741953004808,0.252806428019677,0.364259439482567,-0.0792669621229818,0.209335336554805
healthy,0.116006788016709,0.018994528161363,0.0612332924907995,0.215365521566882,-0.03516134621854,0.0001113003556275,0.10908825222197,0.126786892460316,0.0224649501620571,0.203648525394243,0.0182337176054948,0.0087288536975308,0.0034304763858682,-0.0987949348302401,-0.0258739465246645,0.0146571701083068,0.0111886371550975,0.50040168448183,0.155373627776689,0.0543471893696839,0.183896762738371,0.229866575488642,-0.0040417063146818,0.62807605877251,-0.0343571304401322,0.10439817642602,0.112503787605266,0.004040811532213,0.396459977719316,-0.0065415009518861,0.22273797479777,-0.0083645022591184,0.22028832006671,0.149051134776096,0.1664593251853,0.143999033155861
healthy,-0.225235428477405,-0.0730188516088491,-0.146476278538427,-0.0844903251287071,0.470736284945847,0.16545367627348,-0.0482567965570231,0.0649726600145215,-0.114671127221688,-0.34639016111981,-0.0131470182604574,-0.082276666099076,0.0498773614688665,-0.108707108832099,-0.131815692431003,-0.0169462164797825,-0.0423000126075346,-0.169755341585446,-0.118490468453816,-0.0655392462406905,-0.190103665811091,-0.199261666843755,-0.0363142187234699,-0.131349564365319,0.0034796908747193,-0.060699257995401,-0.139304081635343,-0.121717510236665,-0.330346499768996,-0.0729056234954927,-0.157493653392958,-0.234487739486502,-0.0912508125423548,0.103642385824547,-0.0024654059350361,-0.138428005697882
healthy,0.133198546657854,0.0111710435850978,0.0056604598515974,0.131360798322342,0.300302543263524,0.0351130450000362,0.0142635691051942,0.154300933418383,0.0204017303756768,-0.0572466527288354,-0.117296170938555,-0.112252286016186,0.0394299691399735,0.02508329326911,-0.0354139039870856,0.050302302641186,0.0483017079332359,0.19437386036854,-0.06749940934959,0.0513024035715714,0.0837396610098404,-0.380349522948173,0.0267713358116457,-0.179265959515922,0.0659342847599426,-0.0386841002309225,0.0492251067021881,0.070068147225236,-0.393803862143307,0.121165623282552,-0.223999418174293,0.178628698530156,-0.0321909425603841,0.0115169899676659,0.197064486219522,0.321296200623016
healthy,-0.0118422162579144,-0.145645909765157,0.0494679021078672,-0.237464414049009,-0.401232198164335,-0.0844433989413623,0.0807679710540138,0.0536724958044781,-0.277129691253453,-0.0076531949194685,-0.21183499137619,-0.0255908019355354,-0.143966409085745,-0.112217101098201,-0.132504607503221,0.0679852477508752,-0.0429806806132472,-0.12571331050018,-0.153346836200121,-0.0616662488541876,-0.428515259986134,-0.439517503225828,-0.267559236501241,0.266697582179138,-0.181696666716617,0.0082150149459785,0.0080018266208567,-0.015440547278368,-0.252457918841267,-0.230931831745477,-0.0892113750095458,-0.0833920017544462,-0.0674945500379839,-0.0872765291886013,0.0257509929135164,-0.161355212764145
