group,CD101,CD107a,CD11b,CD11c,CD122,CD138,CD158b,CD16,CD1c,CD2,CD223,CD224,CD226,CD244,CD269,CD30,CD305,CD319,CD335,CD337,CD366,CD38,CD4,CD41,CD45RA,CD47,CD49f,CD5,CD54,CD56,CD57,CD58,CD62L,CD69,CD88,CD94,CD95,CD96,CD99,ITGB7,Ig,KLRG1,Mac,NLRP2
healthy,-0.0126174038818445,0.0403933367868865,0.0518114042100885,-0.0440724776466872,0.220134811400604,-0.0430671119140551,-0.0109608737094816,0.308220545922465,-0.0187969787652427,0.106368982106033,-0.0460693527849846,-0.173558765666569,0.0046859386440842,0.112028150959516,0.0086663892395452,-0.0488514168184529,0.0245567148710999,0.131295707361485,0.245998855270913,0.204375285658549,-0.0025024320624814,-0.0600482689044022,-0.0826935733469904,-0.0662467937741142,0.181936916365348,0.0328160764355343,0.0584877877537356,-0.0125732319044231,0.115786405049855,0.125408230965136,-0.113018660548682,-0.0533945478984195,-0.0254610558306179,-0.013123066525096,0.0003695709496926,0.209732875224837,-0.0321307636326884,0.0768584177849778,0.172710687210856,0.104340482492303,-0.089548940780071,0.385907091668751,0.0448197402219379,-0.0835861387752977
healthy,-0.171324998247322,-0.376113246463333,-0.267162931866452,-0.268698165900908,-0.238146428377427,-0.422731857819417,-0.230312752991795,-0.494122304250105,-0.379086178941937,-0.0217965236952929,-0.333759740706103,-0.276190142900922,-0.0170753798524415,-0.345994036185748,-0.353028914513703,-0.321501518748834,-0.202760558108497,-0.420526846961793,-0.0392395902047463,-0.0567639720630279,-0.348948878011509,-0.511136770412613,-0.1958538450723,-0.328005777670019,-0.167055732703719,-0.100350607461432,-0.0170083062410823,-0.175398774274465,-0.138602197546412,0.307938304893902,-0.148334282471332,-0.356576814202282,-0.0266263102444795,-0.355426190754254,-0.361476979580179,0.264822475133655,-0.25803686979522,-0.187222723784375,-0.177943847013112,-0.330605846613726,-0.309020451748118,-0.113831317653784,-0.262020992866016,-0.326199829171635
healthy,-0.024992965238249,-0.0699701832930905,-0.106569604571195,-0.250061361737043,-0.0709581794736482,-0.09323277783408,0.15539196473747,0.505983141753237,-0.121006926242283,-0.340811415084508,-0.134551517838236,-0.245807297012217,-0.201534963378993,0.200264444647766,-0.017795690111535,-0.001758726420007,0.0275530511401473,0.0204644656439643,-0.429137415367256,-0.0619017802693204,-0.0669618414111089,-0.1126355408046,-0.0726756938859252,-0.0843440557090953,-0.0694368327386139,0.101653560029236,-0.060264972624707,-0.0490289284141548,-0.473425893277779,-0.629140184009456,0.147016920890918,0.100696897956917,-0.673479783084506,-0.0028704719217612,-0.0606531460028136,-0.766941812876329,-0.0897527324102687,-0.346957925817861,0.304533179214887,-0.0486031820376343,0.0750423524084859,0.506619857207536,-0.175260512886072,-0.0239079634824526
healthy,0.0276895864825066,0.0748806431642673,-0.0772096304947365,-0.327599541122125,-0.381225068375777,0.0302671501838409,0.0733701064573882,0.493455881438212,-0.110338712180678,0.0051357793233171,-0.0143757573346422,-0.369539413161072,0.312271891262723,0.0129599211195213,0.0568875435580692,-0.0260686150635285,0.152005162494498,0.0088343724588511,-0.511507204184642,-0.320662512262326,0.0453755242223762,-0.294446113193833,0.0004920063715328,0.0603475614545554,0.351778742943677,-0.051830560906954,-0.22454865073637,0.0140396085222607,-0.298785842577355,-0.218086307769247,0.769154839061072,0.118534226765729,-0.196314347405067,-0.0673803360623969,-0.0373962335907245,-0.155879729027232,0.352332014622583,-0.0642906253219544,0.470845910364077,-0.0457542472353964,0.058223746959892,0.473571321134694,-0.0672883781513927,0.0193323330603361
healthy,0.0106016646165519,-0.0444532929750285,0.136945853418248,0.270348753332469,0.300872881610411,0.0946288749466766,-0.139084759376982,-0.0345353541631234,0.107504527778056,0.347036109338305,0.0436779099322807,-0.049546470997532,0.0026764014201148,0.128988627342098,-0.079529550380703,-0.0076100460343027,0.0793770645122113,-0.089565889636279,0.167786678772563,0.353461030215133,-0.0360559508142267,0.259142256022717,0.0467173931152134,0.0102798604912112,0.207659226112693,0.220178742786897,0.424455644632016,0.16246456809505,0.211242683233867,0.19760269732488,-0.216189516340093,-0.0793028449351439,0.202208494413518,-0.0256168806456987,0.0368120237623021,0.0962030400471038,-0.019319142627344,0.0257228030250699,0.0154316686827892,-0.0077575445930085,0.0312229186811027,0.328628295057539,-0.0084368016497783,0.017929285171561
healthy,-0.0254495288059654,-0.212727739636232,-0.133318386196629,-0.0515941474058477,-0.161960968186286,-0.19453347320507,0.339761606451869,0.626541044612078,-0.235876873531597,-0.347769747335789,-0.1878812402431,-0.260502657379756,0.0285754178934874,0.225496898002705,-0.137100976835164,-0.141162575146627,0.062469818216652,-0.1233392962816,0.158399032775052,0.304038130030705,0.198305913331733,0.292514374503435,0.0175838996328173,-0.0210586388959113,0.0627023743985337,0.0795326837577598,-0.354807037651135,-0.144151906009565,-0.515191652288853,-0.435157084623346,-0.203924054989119,0.0775417810218022,-0.453604859528521,0.198374378491736,-0.222813978014938,-0.595946870557925,-0.0369002636723431,-0.398886430506118,0.333505288277333,-0.228296185881311,-0.194686615602151,0.220601058719309,-0.161454661888575,-0.22780449528751
healthy,-0.0253602379330253,0.0380662709267704,-0.0522032161712885,-0.0042656316655266,-0.502425969190711,0.0083703593802745,0.53276420591717,0.0092454171916016,0.0257848152983651,-0.213093969745983,-0.0077375130763306,-0.158469800906056,-0.0440507949589556,-0.184537769617555,-0.0279080013982753,0.100114901317806,-0.0556908839149146,-0.0420454153684477,-0.479758503060377,-0.240926411138609,0.135780149612982,0.0620319725805231,-0.0743237277490135,-0.0325530742277957,0.0094995054269822,-0.0909996390631712,-0.486451422721455,-0.0914380676621903,-0.332638829677171,-0.22909429676069,0.401973403158892,0.0171199440612942,-0.53077697647899,0.0217173816176138,0.0031877591622859,-0.376113635651611,0.165373228604314,-0.0503771837405282,0.0785066632764816,-0.0331712298000224,-0.0507871808161628,-0.329810132564096,-0.0175259245623062,-0.0376785464848878
healthy,0.0018537915167898,0.0877872489005408,0.051866976516519,0.234804892188507,0.10573595290785,0.0655150421253592,-0.101342780933899,-0.0922490501113431,0.0523371879099138,-0.0349300573601993,0.323124451921801,0.20142167389384,0.0830632421738294,-0.349825498257338,-0.153162312252133,0.0657307893828705,-0.0258294556899442,0.113429593935538,0.632266854515878,0.0816298960221272,-0.0190530495775942,0.0097388765045878,0.0419723769873802,-0.182277018181745,0.0661473853568537,-0.0513907043331162,0.068401424454425,0.130216502004306,0.423611456791367,0.0521905811260756,-0.169655919812383,-0.0041405240423318,0.155137152526393,0.0534128232035089,0.146058844112929,0.175457193033649,0.146633115419602,0.0892608553001238,0.0476040141070408,0.0941082946737772,-0.127946424009974,-0.165476524171701,0.111860109001823,-0.0722124092378485
healthy,0.0204237804013036,-0.0184368142026826,0.0015515924976336,-0.0515109842581696,-0.0819193987693003,-0.040205098825073,0.0326896335105997,-0.381274647852356,0.0080857438008191,0.289144658485587,0.0628700568407388,0.148440548228438,0.197686380192289,-0.185160287174859,-0.0763783708981345,-0.170405452515389,-0.121891244179437,-0.21388096119329,0.145133292656005,-0.213551272604,-0.304246724692919,-0.442810274053258,-0.0701453305897027,-0.0115583715293055,-0.155846007553781,-0.180111223084857,-0.152289652036988,0.0626366953380851,0.269716050910151,0.477893607748046,0.113880431398591,-0.0912462649971748,0.375268490976717,-0.0507013126526074,-0.100790657177457,0.488042939184198,-0.143355094730995,0.172883488545806,-0.303072001249443,-0.0813976067151837,-0.058175450333733,-0.115908225755137,0.0470577623057,-0.0596663421332888
healthy,-0.0131420311030555,0.156925866434414,-0.115081550574191,-0.166406621621734,-0.209871211445769,0.0994233833995747,0.0585500247456024,0.155382476809713,0.0175135083802913,-0.31103328374068,0.120201665609369,-0.0483102373836373,-0.0056060377416238,-0.0310375016499966,0.082351085204342,0.185106177560344,-0.0263488401159263,-0.067907596533224,-0.433146494117251,-0.214216636622771,0.0231766998737952,-0.255430198253549,0.0604555557540919,-0.0412510794031762,0.0594452179322795,0.0370968304183322,-0.226286288148075,0.162459114754693,-0.290547948614629,-0.197683893710351,0.419882217793183,0.130577923385346,-0.281255442983415,0.142706376309715,-0.0677238582790376,-0.151389317152868,0.0786720955399636,-0.0916697201490311,0.187582838725628,0.238877264058922,0.0740996748723842,-0.0366789703427376,0.012518310029073,-0.177389746884896
