group,B7,CD101,CD11a,CD11b,CD122,CD138,CD158b,CD16,CD169,CD1c,CD2,CD224,CD244,CD254,CD257,CD30,CD326,CD335,CD337,CD35,CD38,CD49d,CD49f,CD5,CD54,CD56,CD57,CD62L,CD70,CD82,CD94,CD95,CD96,CX3CR1,ITGB7,KLRG1,Mac,Podoplanin,TIGIT
healthy,0.100706036973346,0.0543850712657267,-0.0432948477138336,0.131442401992262,-0.0515014805316545,0.16921539831403,-0.528788642740221,-0.586122921638469,0.056118845374321,0.107147529324608,0.541054707098339,0.504863307809026,-0.228295573175953,0.01142495991749,0.0067305040232905,0.0807829796379279,0.135524495633066,0.484150408672577,0.0911711291228275,0.0837815292142798,-0.148329823482925,0.175520879754462,0.234167621179115,0.104101007479657,0.594187964237907,0.52822346161999,-0.229972903148546,0.650120491613626,0.0552820645944564,0.152272945838485,0.666615265584108,-0.031885139854772,0.38771378155779,-0.292657715805444,-0.12306082833681,-0.146170699512815,0.12568684528344,0.0127468001219993,0.122320184715482
healthy,0.560421942352957,0.487823143307561,0.291681796397048,0.477155299869011,0.100366169642852,0.527683985196228,0.0246619547481932,-0.404917811139151,0.480546830815454,0.577763259672692,0.360065294763292,0.5937696342125,0.250925516118662,0.577285480095869,0.527690626838724,0.533611356615849,0.546406957375182,0.135670195336907,0.134530982900107,0.493518392719786,-0.149197590695203,0.617139211599288,0.194868793221799,0.527491952099068,0.603545195706917,0.356794016841024,0.402855520916973,0.542095184921245,0.579111297008293,0.566362445573107,0.566436346621053,0.550994483787047,0.637752001524221,0.399161483459058,0.499266828208695,0.511807017229798,0.526360064800742,0.550499937891043,0.572121089244783
healthy,0.072269321484526,-0.0317693623113877,0.137615123244673,0.208885133629266,0.271959966079129,0.103330908194541,-0.182476028320945,-0.361686476315653,0.0835682273036348,0.0030864399099106,0.358326154875146,0.236948466150078,-0.151751753899707,0.11936833177065,0.0074494386544832,0.178630828883129,0.0313271909520736,0.58205592651959,0.165537281933445,0.133196422052059,0.0942418475400728,0.336335672097551,0.236922893396319,0.0635366956593479,0.610758771770239,0.619805338175573,-0.0922751195314848,0.66719293227057,0.0877192288851232,0.230519823398822,0.769640955183399,0.104139706062251,0.392028359777065,-0.164537455553146,0.125151604503454,-0.187660730709745,0.227372601806927,0.0571003901436342,0.212950401181427
healthy,0.136563849393144,0.0682859838420846,0.123475490987107,0.217702029348045,0.0990061236816223,0.201381257182191,0.0097200790538731,-0.508029408543836,0.163315728578369,0.219697648732011,0.461052424722951,0.569352031057502,-0.0813938937278232,0.133502275788163,0.217680806328728,0.217009675387209,0.202145178939852,0.40462819181238,0.242403335034226,0.156132163520387,-0.0998281616793188,0.0298765987458261,0.160978078963588,0.20544095871815,0.46865980498491,0.504125333787388,-0.295481778585649,0.451130333415134,0.273198432332842,0.354992032955565,0.57510077348001,-0.0196187300990624,0.409940537699169,-0.106237015673903,0.188082350131129,0.195350070645533,0.191067142045562,0.130307637566055,0.0664556559519525
healthy,-0.0918097087169204,-0.115169923144098,0.0294302077446475,0.0589312393892944,0.250710438100072,-0.0772372381320727,-0.451525771958612,-0.227701704708047,-0.0071703174123402,-0.100462825198421,0.167390265837639,0.0378263493149399,-0.23553032330262,-0.0829079348874988,-0.0326672000959697,-0.0881041383936433,-0.153199660086872,0.466115861211037,0.0876325038594018,-0.0066305032275403,0.0941084092249371,0.001673950060334,0.30909545864011,-0.031993969243275,0.201991409308193,0.295894065440172,-0.294610018214722,0.14352146332173,-0.107941115826621,-0.0346109177174655,0.400732193502192,-0.0464517017619245,0.0486730159859479,-0.217123563399396,-0.0622678731817227,0.123681298950781,-0.0621262793940503,-0.118064305051946,-0.0292636708076192
healthy,0.11208388305414,-0.0830715423821777,-0.4700610336212,0.0754156697855463,0.104684197518467,0.0744367204497802,-0.215931822982477,-0.403153019140928,-0.0413568862372186,0.338075331353819,0.270097570329892,0.192064326200306,-0.213463803299345,0.18556055630054,0.0691273426713081,0.139279804991556,0.0937224061450016,0.0347272377220841,-0.478798606759769,-0.0551062096265891,-0.0577946948393123,-0.20841955997791,0.0409867559151624,0.126393789537263,0.33666722836409,0.272273421686694,-0.244270075588525,0.241325636473638,0.082040461292493,0.186821361552115,0.110018545193204,-0.0371802697748609,0.177720551888207,-0.10558824917928,0.0097921658168342,-0.290783536775719,0.0379020231718712,0.255840202511368,-0.154322453536982
healthy,0.107342194225609,0.0315967333512498,0.0741181574449949,0.0032844628824481,0.291828953387639,0.11663036023101,-0.40563432972548,-0.179088250937327,0.0219482055641007,0.0181820573740126,0.320082741253363,0.22688181177889,0.0690140676198147,-0.0668792930826737,0.0291608574395046,0.0430675956205923,0.0053047966882642,0.214708505011141,0.182251416838042,0.0719305759580222,0.0022846883547019,0.230291787664973,0.498793829335508,0.216975104403782,0.393505518826313,0.404847793572099,-0.340814018530788,0.310290932751804,-0.0832234419346039,0.116189849744364,0.596543223668046,0.0740195672533171,0.151497287921798,-0.209368409460698,0.137519911746043,0.252160374117334,0.163424403964638,0.0545008706120883,0.105403293422152
healthy,0.0060950476834624,-0.0670032392661255,-0.264241882695462,0.12284181769403,-0.081567642574125,0.0658541571230431,-0.399081788189871,-0.3177900711248,-0.0899522166618986,-0.176696742138307,-0.0263436905093357,0.250617546204026,-0.133799864263368,0.0100097183994439,-0.0379882684696048,0.153454958779671,0.0674277338145551,0.191278623095321,-0.0294338100053588,0.0785489234938836,-0.0910437884184289,0.190520021252223,0.14578408767962,0.0371839694280646,0.198013625968868,0.239253972474058,-0.223691837057315,0.0150121697191227,0.0250097829138558,0.0575896970437527,0.247396071405172,0.0700945715195262,0.0557661524910651,-0.20368505243732,-0.0571377838643553,0.111062239544994,0.172783653158998,-0.173958864874838,0.283280256162243
healthy,0.0325644554840297,0.0715932038754933,-0.214225720794612,-0.0539276287802692,-0.3614696581505,-0.0505662709405914,-0.145804180222319,-0.451863450190806,-0.0342021027509573,-0.0767595497358422,0.163324890828105,0.216442441275009,-0.380853448397236,0.007282120223792,0.0143386061297326,-0.17281897855031,0.0769879598765943,-0.107394892693596,-0.0864420784992493,0.0638694840550459,-0.390954332852547,0.0060721330188237,-0.105533420187959,-0.0047783640394666,0.217629377608234,0.0759651390576237,-0.0234948708670208,0.298630589803977,-0.0087152404299158,0.0979282038689515,0.0197074922198435,-0.106724964123275,0.112249535762514,-0.229865651464712,-0.0262563459651787,-0.105277388227225,0.04409386814796,0.0848444636327267,-0.0918919030188357
healthy,0.0918804511406204,-0.0194137549877224,-0.391700634230225,-0.0551804126482881,-0.200479854656641,0.155332463146595,0.139064990565697,-0.452642949114042,0.0034379656340793,0.186283926942562,0.211624859943223,0.202840775914371,-0.37014052969915,0.242259253827144,0.0710932797577972,0.206962663269147,0.0518063000968586,-0.078540887322017,0.0122875489337173,0.0382820736758372,-0.379900329630379,-0.0616932902490097,-0.01438469738623,0.003425817811945,0.136584489936289,0.146528589061775,-0.304631317170403,0.245792875568588,0.169808483627074,0.209846352390376,0.427495409237879,0.0918540155847404,0.0574670297589095,-0.372150711738622,0.102734695731005,-0.113493478328998,-0.107961778759022,0.0070658145069176,-0.0964313737733202
