group,B7,CD107a,CD122,CD138,CD154,CD158b,CD16,CD197,CD1c,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD326,CD335,CD336,CD337,CD38,CD45RA,CD47,CD49f,CD54,CD56,CD57,CD58,CD62L,CD70,CD82,CD88,CD94,CD95,CD96,CD99,ITGB7,KLRG1,Mac,NLRP2,Podoplanin,TIGIT
healthy,-0.113335402378462,-0.0904550281447731,-0.0298412284252044,-0.114442714218485,-0.0481706121315034,0.168260439650176,0.482426565165242,-0.0287145371180181,-0.0347702947181826,-0.0529474674126894,-0.418307019445819,0.0576005120872087,-0.0346816424391629,-0.0524220821940016,-0.0268196453520311,0.0239649419809103,-0.0565118957229175,-0.509871536604298,-0.195731337044653,-0.107873110722859,0.39212950100127,0.138044768901203,0.0838528392426971,-0.331782867613652,-0.448642488239385,-0.525290812049866,0.289336085563321,0.110034716111453,-0.458827586491134,-0.0582914327107616,-0.155173504182465,-0.0459818267256153,-0.611438460766476,0.0702904995558094,-0.430009404227312,0.321538988674791,-0.0274493262841276,-0.107585790698256,-0.153274728763066,0.0383218328369764,0.02828554812591,-0.0655461742345883
healthy,-0.63121392861796,-0.622952700846951,-0.099449158403027,-0.621787350436597,-0.629671845279617,-0.0950861691164364,0.381295903935255,-0.607930709286998,-0.652330623697203,-0.611434401196295,-0.643519323991098,-0.654748149409732,-0.652219837335961,-0.626247986220377,-0.67915891011568,-0.614965473110555,-0.64244594032553,0.0731416132992513,-0.632472917413717,-0.0590134033127584,0.0899662091167199,-0.394265827158585,-0.261028120668678,-0.0649921622382392,-0.57805263097501,-0.361928146305092,-0.53666998167028,-0.617083277934571,-0.377826362932969,-0.647817045459029,-0.66205239090506,-0.550802773214198,-0.550544418022534,-0.622516484971733,-0.657934894567072,-0.13372328124398,-0.61007901821671,-0.544900691890702,-0.626963994851155,-0.633993996974433,-0.645525407801342,-0.563465354913428
healthy,-0.0564627303302801,0.0118869198033981,-0.20763705338718,-0.048654215501376,-0.11651969565591,0.164028890986077,0.397878669256311,-0.0722741083515805,-0.163597953715346,-0.0268607223173516,-0.26257905700182,-0.102749858224044,0.0082024256987728,-0.0512859629169207,-0.0490140618895105,-0.151759367065871,0.0224427339978724,-0.502350751148139,-0.12520951849047,0.061808412815162,0.0012018290634633,0.0060152245929532,0.0378928834537018,-0.113932679106012,-0.536849696894107,-0.716839210271129,0.31994367038738,0.0754853456120576,-0.604645679376086,-0.068845587313284,-0.237475370733506,-0.0032909391517181,-0.585886879352611,-0.0461570547156937,-0.421538772041124,0.221611237875186,-0.0739248532590154,0.34028749547256,-0.115066024097408,-0.0711740701563566,-0.109468894662921,0.056820299906952
healthy,0.30330964062003,0.333125945696569,-0.358682836716356,0.270428574319567,0.253062199763666,0.307946894360759,0.349197533861382,0.29220170846585,0.158636938394808,0.213255602290118,-0.133746501895921,0.208322874485926,0.192189136566945,0.29775630140848,0.25930905323134,0.300841735428599,0.213113635002351,-0.517033795665131,0.140712909321928,-0.328846987316877,-0.152225028695827,0.348498449350379,0.0756052144419154,-0.0927262467949899,-0.275947394863839,-0.389451740297029,0.769760014564937,0.358728079866788,-0.417046251854531,0.216728696250503,0.0421696402711434,0.17557608238562,-0.327708616698078,0.55112365219999,0.0651057920975213,0.367773031351944,0.221391615516147,0.51791170453244,0.0966451073568462,0.25938682313258,0.305167125602663,0.196971904966417
healthy,0.11446919149461,-0.0006209648135832,0.295813160603861,-0.0423313309060495,-0.0635275831803448,-0.282251617684717,0.01190952588711,-0.034460296838564,0.009564904229276,-0.115359281219639,0.203172984385288,0.106556886107965,0.0260889272619195,0.0717239100724159,-0.0052459475096267,-0.0207445830869341,-0.0407043201197908,0.47849655825277,0.0965418567390146,0.433098354699965,0.012882798938798,0.0170856638472415,-0.0721911501972067,0.366486281365304,0.273777202654479,0.341433971544742,-0.213970376876004,-0.0706034745855164,0.429535391163151,-0.0144090375975842,0.089673956485858,0.0626053629471632,0.544520133705592,-0.0364834686071766,0.0241721347372067,-0.180138589845837,-0.0193851591802971,-0.195600369961806,0.144372275447938,0.0076195743973559,-0.0258067375764865,-0.0186647521682011
healthy,-0.0597496413152695,-0.0010407423661263,0.25403224953932,-0.0272307064939665,0.167767744879422,0.232564052752136,0.431474987518159,0.189545252267541,-0.115121473901276,0.078663162574522,-0.174799559137743,0.108718258974919,0.075413839004482,0.109826143046489,-0.160660542872546,0.0760738594338925,-0.0473875607687321,0.371696751832622,0.166905613467013,0.514908255370797,0.315605245572413,0.281346659208666,0.43562886459507,0.169962604485,-0.119265782181761,-0.288263976064479,-0.0599554121976913,0.184000388977755,-0.216463489000487,0.0754527118329651,0.0483043116850312,-0.0734363277597115,-0.166803516361561,0.209853222238325,-0.171728354252078,0.502263131374784,0.0724620270445738,0.274418427281695,-0.0976394064835326,-0.0793503963434005,0.095596750866332,0.101596000165996
healthy,-0.0905999170104088,0.0549162427908711,-0.332169551783836,-0.0434160141465565,-0.0207861388710522,0.729732229848648,0.222884295618154,0.02961532553983,-0.0572919359309324,-0.0390506221859747,-0.0772316042098914,0.0982782858707009,-0.0630041516978806,-0.008262799561218,0.030613393941991,-0.0712124437662571,0.0938683734354967,-0.243271192343762,-0.0244645613047951,-0.0228923826690654,-0.0127039926121994,0.0221059276055489,0.027788000883302,-0.337972746123314,-0.241010813962369,0.116038525352226,0.295732813445156,0.102306477572315,-0.43091454508434,0.138108922602294,-0.0091543647556432,-0.0195839254318594,-0.340547410061989,0.112670442396186,-0.0301294444009642,0.213963445225304,-0.0812186407137806,-0.0778842247657694,0.0345321930390725,-0.0053185823067799,-0.0356792571686051,-0.0889427284835713
healthy,-0.177805917012451,-0.0296444480345398,0.0090222313533106,-0.0950904792534612,-0.0665611304064978,0.290285595855671,0.405275872829234,-0.202875715969215,0.134722850414093,0.0110846925457679,-0.141863826949514,-0.0079897901980588,-0.028309784020375,0.0978432093682148,-0.131710929424661,-0.0477377632989473,0.0772736293932632,0.0656913045706464,-0.0497408329219101,-0.0091259715852149,0.1447999301867,-0.0892324438476011,0.190301188108089,0.0773261571390942,-0.10964167740626,-0.0178488878097012,0.114699018857533,0.0037222399704453,-0.0683388357308191,-0.073074191951916,-0.139740853045793,-0.0297924773074307,-0.426512412245997,-0.050322250777682,-0.0264842597114757,0.258025755032725,-0.297798430078514,-0.0005255694803712,-0.136649336237909,0.0262357634257575,0.0735626037377899,0.212658210991898
healthy,-0.0272687850445247,-0.0405166397753236,0.0273083415671998,-0.0540213217776277,-0.0484501634777469,0.117196973648361,0.347656685453547,-0.043304054724574,0.0130535629755761,-0.0139826838580532,-0.194112231062785,-0.0385949149350172,-0.0050056987307483,-0.0172588978108626,-0.0424035508761785,0.0091706311690556,-0.049339594411041,-0.393961200995899,-0.119070380014573,-0.104552982512083,0.209023227607064,-0.068520881338012,0.13926839162105,-0.112529628329738,-0.41251674062117,-0.544285006902685,0.0217739970460338,0.0334347937803222,-0.520613936131228,-0.0618768719494335,-0.0840358281589908,0.0513614258355775,-0.742754090294588,0.0286304982705338,-0.297469170358566,0.188451232521588,-0.0529225366449382,-0.105982176249776,-0.0228009778408163,-0.0095641343540175,-0.0269054657571586,-0.0460056260405638
healthy,-0.122208917777895,0.0577958599879613,-0.0480069083866064,-0.057406033381618,0.110132894856117,-0.126459024383814,-0.173257809175057,-0.0712510033565109,0.0115226070380087,0.0986218945691412,-0.0800518855339536,0.115087222853338,-0.0796293361889582,-0.0049758963869693,0.18468815734187,-0.179733029276871,-0.0204291954420252,-0.355828532196699,0.0967052120180944,-0.143821533488951,0.0650957609416556,-0.316703485999512,0.0144022988682937,-0.463591186320081,-0.17965968867951,0.263507416655991,0.0445374914225862,-0.0847723421794888,0.033806491528218,0.0198930539748331,0.121533834003378,0.0448707931443689,-0.0472109123355953,0.0908011739188264,-0.0411837053332594,-0.0882417068415956,0.0325210933243006,-0.301936287239377,-0.151620249509587,-0.104942913294734,-0.12173094992743,-0.269170727059258
