group,B7,CD107a,CD138,CD16,CD197,CD1c,CD223,CD224,CD254,CD257,CD30,CD303,CD319,CD326,CD335,CD336,CD45,CD49d,CD54,CD56,CD57,CD58,CD70,CD94,CD95,CD96,KLRG1,Mac,NLRP2,Podoplanin,TIGIT
healthy,-0.0213412014177277,0.0414042450975835,0.0814320106881929,0.2883709957521,0.0656527813497524,-0.0412758328715291,0.138091026980995,-0.183108025243017,0.0766768266108664,0.15885519154971,0.0082356136897445,0.123751819298575,-0.0279939469606035,0.0039444819332467,-0.501320050083516,0.0366815974786834,0.0415924286132453,-0.106352975318359,-0.319417029848714,-0.496817189335634,0.243799952371976,0.157796337601718,0.122154028556259,-0.548097697481488,0.116274425919161,-0.226402209545751,-0.0151883636786175,-0.120519068058752,0.0897810372523876,0.0959983853496972,-0.0793182321382718
healthy,0.732257487639034,0.755300101694091,0.734497188488574,-0.0144641126062151,0.711001489345221,0.780685676920955,0.703876850267915,0.702861837831543,0.730035331314203,0.74411819378971,0.748852062925177,0.722085879081793,0.713087635705129,0.722387958517378,-0.148710975752052,0.734940057721408,0.703514733117524,0.704068746481854,0.6537448240126,0.0976647213933629,0.679958693783743,0.737076355871928,0.742127578574149,0.526239656431428,0.748096055175053,0.728447697682716,0.782479672714593,0.654283771266072,0.750057575715135,0.764047246657439,0.783252345331163
healthy,0.0245034476638323,0.1104188589285,0.0551247822274878,0.170204381379883,0.0430156964491284,0.115768982754773,0.0888011388558798,0.0636273574360056,0.156654260027294,0.146108183360919,0.136597396134106,0.0956161735878094,0.192852794655269,0.143654584469437,-0.336116666712517,0.151727143766427,0.146183010744793,0.0406132150003344,0.0825629309989429,0.413034859471486,0.510308024454813,0.119613395754369,0.101298214447317,0.151245261698501,0.0991171456953197,0.104653546738361,0.0366703258659214,0.169306003009615,0.0345905111839327,0.147548167569584,0.0300129438064301
healthy,0.235030395576922,0.270374410571023,0.149387636772159,0.457359994221194,0.11525742234059,0.0392038132340692,0.208414846257981,-0.23572879771329,0.159992065076961,0.121939987822363,0.181161991552972,0.0989173333910938,0.280653262372283,0.0942978190394054,-0.550814269299394,0.0275007485720558,0.109997160772077,-0.034272622469062,-0.359991414123892,-0.515796912247844,0.565942163051055,0.220784204452149,0.0858416658334668,-0.489707008584423,0.319961977692875,-0.055245528271946,0.0291682973154533,-0.0098649054668283,0.153149969995106,0.21113914680267,0.133711535367585
healthy,0.0137411145263378,0.0497021876303068,0.0312857796908906,0.0351329619251635,0.0292184407205049,-0.0880120546836902,0.0315515373576741,-0.22291014904314,-0.100127205891326,0.0095891944000046,-0.0633092862579661,0.0136095509428627,0.0665891665874345,0.120048972119944,-0.427570316293604,0.164377396021129,-0.0006848231815823,-0.263671356932323,-0.222829854869834,-0.141879142109808,0.325231429251735,0.0737312702281606,-0.142987994123802,-0.542193049544938,-0.0006602435223015,-0.0297644513139357,-0.0004530871665328,-0.139122981300382,0.0388270259944676,0.0426292567385015,-0.0900950722044774
healthy,0.151198338966713,-0.104791192464858,-0.0356647252000798,0.0738726341491908,-0.0208988238775636,-0.0515010837830273,-0.242167431683361,-0.0197146093686602,-0.0690397763615764,0.0715711980233348,0.0996512587676149,-0.276030995324592,0.114473369073116,-0.0474644013083279,-0.0918796753099815,-0.0736065653249013,0.152858045005689,-0.171313048141386,-0.148734175833674,-0.0860062854554335,-0.198673700911492,0.180664122335913,0.209934722892816,-0.105083972320114,-0.0148857298284452,-0.083951370674557,-0.0272288879794495,-0.374016613803007,0.0560781055150003,-0.0289634677333526,0.23051367984924
healthy,0.231818028903808,0.250378798740411,0.104942638513652,0.21499511648087,0.296830924803545,0.205515903744721,0.296091057804019,0.182194035750526,0.259372072511014,0.130374235455228,0.112608625286589,0.0954483190111692,0.215989921461064,0.0793036322965223,0.0285346650929898,0.19437435250685,0.0861664049663945,0.075767772501426,0.104798512154738,0.159641100940542,0.527558478856453,0.189192720155233,0.297738038396317,0.243873509559363,0.156971338916508,0.261610636101248,0.30496705446322,0.309070753445497,0.210874384339608,0.273323341617473,-0.0316675185831244
healthy,-0.0567675018766266,-0.100265111993017,-0.0411119318065913,0.273173505082551,-0.203656737350443,0.014173047938622,-0.173141249793937,-0.209525247522916,-0.0464217134954745,-0.0500243102070955,-0.152012636340818,-0.0972756795250635,0.127304696144961,-0.187714505252554,-0.347451657449816,-0.279444483402589,-0.0915680895175663,-0.124974940654271,-0.363871275922756,-0.580136534897459,0.180553414891478,-0.0553567231634393,-0.0389193742319346,-0.496749210323725,-0.184082156129128,-0.242865635124131,-0.126707664354193,-0.106945828698996,-0.175924817204477,0.0435542007046307,-0.110917024956591
healthy,0.0742959557371673,0.157158839944781,0.170977487811373,0.0229448353639466,0.139960018886966,0.141164792814442,0.108192020699646,0.22888658899513,0.225209624554237,0.213030991795766,0.137490759669715,0.241073298210138,0.0648705654696029,0.0631520803495454,0.166630964132849,0.216280160846214,0.251177970413747,0.320036999630535,0.499384610516117,0.317519794410731,0.245771190172926,0.222169537448465,0.160241362545199,0.515497535185468,0.148298870583104,0.374210303847284,0.274216046900353,0.0249856020156217,0.150985031857825,0.13120038963654,-0.146093633413813
healthy,0.218676506466094,0.115000742747237,0.109936274924833,-0.0656224069961291,0.0853218357436698,0.0914012916017764,-0.0388071736344155,0.0320349761785886,0.0349463196831289,0.142134457441752,0.0819490248707101,0.166845464340287,0.221368410299855,0.110039859739456,-0.0580932325324979,0.0887765859395923,0.112188049584727,-0.0912978745279035,0.0545328251073783,-0.150632959626573,0.27801130551859,0.210731287105866,0.156832884706124,0.224854144364917,0.193072330214277,0.148742729432622,0.11813075426223,0.0612688281602488,0.20631598261546,0.010787372147697,0.228675712917453
healthy,0.164057552742474,0.131152480242391,0.163971039337826,0.209334126544141,0.0807981866261542,-0.049535692556432,0.0761780997821338,-0.439912750701963,0.146110238688663,0.14898966448802,0.0153043462192451,-0.160088492266222,0.0994252237622391,-0.0389906960785799,-0.570055509971706,-0.0699782951819947,0.119152670738615,-0.219717095133841,-0.368792615156785,-0.75431082149419,0.395946721391553,0.103821738053261,-0.0237445040625672,-0.664059343704606,0.304364257999284,-0.154284592113084,0.337823902607598,0.10026402078558,0.274989293199593,0.125479580214443,0.167741116527029
healthy,0.0264295666148867,0.0022729313635758,-0.0803235838547323,0.703505255978141,0.0013163724779496,0.0349813484287676,0.0587710946931493,-0.217283344193968,-0.0827679028467801,0.152661888686425,0.0998684146605886,0.0220187160429144,0.330616486286578,-0.102657374305062,-0.166320192512414,0.0620640047243672,0.420909548049057,0.279549681770858,0.0004054563253916,0.0054260947918396,0.376590601118987,0.289396122082916,-0.100990544037383,-0.118905210857644,0.024321917909983,0.0492454599703232,0.0835837289616825,-0.0140806806938291,0.211009916595511,0.0451881785411192,0.214339746284194
