group,B7,CD107a,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD2,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD319,CD326,CD336,CD49d,CD49f,CD5,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,CD99,CX3CR1,ITGB7,Mac,NLRP2,Podoplanin,TCR,TIGIT
healthy,0.0393160826558948,-0.0046853176472447,0.0933468451143709,0.0468146020578549,-0.485063100598415,-0.656839750530195,0.0029858025356382,-0.0088179518917928,0.06088863480041,0.463034241415053,0.0755602124004513,0.493949380165884,0.0094194630631774,0.0420259249326625,0.0745895451548305,0.0925570799271708,0.0648349231349581,-0.0317932102984612,-0.108222255856619,0.0737758212152686,0.163231084072672,0.0945044493496824,0.176028454767344,0.0998444107250566,0.524746985116075,0.50790517119733,-0.225243269820966,-0.176315829976149,0.628663188788761,0.0185886029129063,0.0585809193337937,0.117987200112955,0.0501574767771202,0.558748829511429,-0.0386060411148093,0.383598977766659,-0.542212854864035,-0.265710399739292,-0.194320174050891,0.082310954666365,-0.0011129474659859,-0.0215473495169276,0.13458521831406,0.0497446062858335
healthy,0.785840464581989,0.807072875108741,0.793504540004168,0.775189873490097,0.286614396546796,-0.0558084862168332,0.757387935716892,0.778737637068892,0.81641788001446,0.330250671938043,0.764491999053379,0.775732361073119,0.788452845564285,0.819064832745216,0.781694948362087,0.809244661983822,0.765157365534064,0.746739443031375,0.713050900158787,0.789761006949922,0.764108155743063,0.722941707609899,0.118595573047567,0.709729497463181,0.652951594287314,0.2209893340721,0.676231624377736,0.768183135054046,0.292488939438472,0.746987920006146,0.802887348226882,0.76451882377568,0.733110003251747,0.387360686306078,0.770503772076037,0.75287550422528,0.350811741936903,0.711652307763467,0.731798877232735,0.714443920431932,0.750850491954223,0.781907288929328,0.716941635762887,0.80023319657201
healthy,0.0141749639081319,-0.0374626175625662,0.0122224978419835,0.160715541153572,-0.308697444866925,-0.53285824811088,0.0089298531902228,0.0450491040961947,0.0996838040307905,0.375366542687904,0.0337537956245643,0.232127795074829,0.0639140596425066,-0.0258474625212774,0.0369492736702043,0.0088485899350511,0.0823875476070664,-0.0300394802760583,-0.0523233264262919,0.0159925647959655,0.0915387193350866,0.198297031492448,0.278312417224422,0.0215127657513819,0.514987794925709,0.534469532578257,-0.406925973090267,-0.178816436958141,0.60454550952245,-0.0608866584566493,0.0105440572290103,0.178548606228416,-0.0698012206611039,0.560693827775427,0.0124622645782848,0.408536532887793,-0.271155466992813,-0.262711149032964,-0.0377164526558945,0.17875059992015,0.0277599545683075,0.0463602985933737,0.0214965083134266,-0.0401992164956558
healthy,0.150802690508501,0.127431877713588,0.151474066858983,0.15227673579913,0.0515110707478994,-0.466973872238208,0.212610715052839,0.176769131918437,0.32247003354228,0.184549255368363,0.232409397586267,0.474488327513748,0.181128584616911,0.246276427080154,0.152816459335286,0.200618194250488,0.183402266214508,0.131863651256679,0.123407259263006,0.211992449496008,0.254757673314862,-0.0017295724809016,0.322019387608493,0.20441698067074,0.445124387699236,0.287724782510831,-0.57802357583518,0.0440368083715723,0.385331799115493,0.218814879199287,0.25683802614202,0.335593716917686,0.171790973948068,0.222104801147038,-0.181875533158456,0.288866956787438,-0.368584467505166,0.0009229538375899,0.198617314589494,0.20594683627055,0.209693868042545,0.0814183603859996,0.268755727196073,0.0224394072131027
healthy,0.0981377225787234,0.142026744260542,-0.0097798263102785,0.0744959725257237,-0.179958272675587,-0.296359266868137,0.100815364615102,0.0461597395200373,0.07551536095472,0.464306364133636,-0.032717030600699,0.378932894242633,0.240282519709671,0.0069122144549889,0.0946335949609327,0.0617874380932394,0.109374479245694,-0.0716331841413029,0.0591562329983984,-0.011360325512951,0.115278103482136,0.344434542801885,0.277979154356364,0.129027775584073,0.47749585745521,0.575966363498594,-0.205871176271232,-0.100038330426037,0.505820909369127,0.0853381387852459,0.211462538422026,0.246665014213054,0.0214548420533846,0.378823440429409,-0.0567484521978176,0.406090171507439,-0.186869139908394,-0.215331756680001,0.0235890405624601,0.239278764783125,-0.00725032332936,0.11581605137395,0.108903186482929,0.0022390880570764
healthy,0.281840463772225,0.301013529094596,0.138908747292156,0.111324856390029,-0.303990282602892,-0.658718280930488,0.258952889206138,0.131375400652487,0.23460366997701,0.518002018628067,0.0703568172763205,0.345005663951553,0.0819969748299807,0.281244340429784,0.238885342240236,0.298140419595854,0.164224414910309,-0.024428369040808,-0.0054620444409411,0.203811847223909,0.140722695763108,0.265923715239107,0.350467439544016,0.389533363534549,0.573829040114378,0.487693201743809,0.178035421482432,0.0662196091603496,0.444270142591692,-0.125568728477393,0.217962585024892,0.314983544277575,0.296013677607424,0.520821736877918,0.166391734488066,0.455058548675387,-0.243842648801827,-0.282558183560016,0.223914191678278,0.212309475781071,0.312196264952315,0.318425071604196,0.0709965506446579,0.150842769360652
healthy,0.086981488178112,0.0080530601081169,0.0761722847131499,0.0859226943066084,-0.363934045207519,-0.265310596459789,0.0258914382139837,-0.0043099827470424,0.0515586879451314,0.233246951808479,0.0008021556402033,0.172012763090838,-0.139834352773564,0.0411766807979287,-0.0339639424254139,-0.13449903376126,-0.0331338484391464,0.0399828279391354,-0.0824253875965695,-0.0112244393143474,0.0152037437540263,0.179324523806583,0.501436300646258,0.141392465626053,0.310993185230308,-0.0924719552776934,-0.660799848908153,-0.0736855406809193,0.315339890359988,-0.0160850921775163,-0.064882291306469,0.141242272770485,-0.0186050961859427,0.0849605208198965,-0.0533430093708798,0.0892950543458959,-0.216696512416602,-0.104009750422656,0.115150688931357,-0.0308044600456123,0.0906813778895803,0.059704214103771,0.152489269035242,0.195736908269657
healthy,-0.0847157719342946,-0.105026706948003,-0.191705329807191,-0.0191921443504366,-0.128588807793009,0.0632440105736348,0.0973779613627007,-0.140139215979818,0.0751045308751469,-0.0629855306158046,0.0183726461768194,0.0242799478228127,-0.117856898971991,-0.0497430699414856,-0.098353944499496,-0.0783857427588,-0.0044986967814734,0.0517063982594999,-0.0348000737581199,0.0191569440795157,-0.005375908857087,0.0333913811011276,0.207616276009964,0.0381776522303679,0.0168175867720993,-0.16656699124703,-0.0215091116168388,-0.0275286256493712,0.254765590291374,0.0514148071528636,-0.0028458209326086,-0.090855386253153,-0.163022975924407,-0.0526345593142262,-0.0817939177165304,-0.0369614773536978,0.0356651118631752,0.0063796869421976,-0.32202253321631,-0.121482395249567,-0.182477221344894,0.111258855293716,0.0486074763202513,-0.119631508848315
healthy,0.0573524128651711,-0.013385162738627,0.0091350078805949,-0.008527083040417,-0.203139193205721,-0.515218555254954,-0.0353876885865751,0.0623784379384956,-0.0888211197619422,0.277324501633391,-0.0003775581782626,0.246865634661456,-0.0336634449362765,0.062231636310844,0.0232032409380077,-0.0228476733275372,-0.017911979171988,-0.0198218296370648,-0.0710827212657695,0.0490466985219107,0.0850868917951682,0.130329421264822,0.178060356235865,0.156133060019447,0.396996436229031,0.0812154637605427,-0.221679288215697,-0.0816762147401255,0.574381479604612,-0.014481666969303,0.0430218294447981,0.157880660045261,-0.0412358563042298,0.110826612459206,-0.0454368419720651,0.263579749834065,-0.265448516920162,-0.182747798763195,0.0369366997291058,0.0999045518079929,-0.0232344370255449,0.0838916393843885,0.0173304624646811,-0.0228818139709536
healthy,-0.126598111303721,-0.031587304628868,-0.164134550518028,-0.075024392659921,0.156888715477132,0.524945175259089,0.193605335606232,-0.0498748316297317,-0.131789150561692,0.071365074179991,0.12777062507828,-0.0807985386968286,0.0709235298080754,0.0238193314248977,-0.0367272628148545,-0.0906506702348705,-0.0346786357567748,-0.0186443213427867,0.17667192363631,0.0977461082593519,0.0564442666064796,0.284188643376198,0.166514802681833,0.0872400714924213,0.229991098891592,0.33459579747789,0.209159674483329,0.308114038128048,-0.0815378933909623,-0.0366072122067034,0.0114374318965455,-0.0016039098763843,0.0519227970835779,-0.217694762436356,0.0989671165959154,0.240369621269119,0.489848378407757,0.39619319763367,-0.122603819433189,0.12313417800006,0.171562501574383,0.0818914181323583,0.0021201503599464,0.0774035960440382
