group,B7,CD107a,CD138,CD154,CD16,CD197,CD1c,CD223,CD224,CD254,CD257,CD269,CD30,CD303,CD307d,CD326,CD335,CD336,CD38,CD49d,CD54,CD56,CD57,CD58,CD62L,CD70,CD82,CD94,CD95,CD96,ITGB7,Mac,NLRP2,Podoplanin,TCR,TIGIT
healthy,-0.0511122821574427,0.0292749240428629,-0.0603938595465369,0.0052064637721353,0.653784931113254,0.0555004324171232,-0.0098459381448843,-0.0065860119301013,-0.34048411315862,0.0543360239496051,0.0324350141335162,0.002089228870218,-0.044497577102827,-0.0449194077506673,0.030311911265009,-0.0511810442681453,-0.36807978118698,-0.103883487420016,0.190239850707656,0.0327372510988259,-0.496988076963509,-0.526279967466253,0.290244534828766,0.214522118418702,-0.615105622041336,0.0112927485051715,-0.0339127809627471,-0.724125432749876,0.171041924618562,-0.301256016898067,0.198090654310388,-0.174533632091235,0.0132983652027864,0.0704584024090031,0.0135247422390409,-0.0638229931310669
healthy,0.782396400974876,0.774711118139607,0.764373165744871,0.752447947155455,-0.121671815898186,0.718136251522133,0.796928055870208,0.736326228244173,0.743487404629799,0.760895518614798,0.771883728938277,0.734717212439688,0.766893741098927,0.730205424462537,0.70927626995858,0.757161948942158,0.0460644683910862,0.755886472817337,-0.0063352606780929,0.735037729377336,0.731662819051194,0.299580865724797,0.688107073737016,0.745362739430851,0.477746150865749,0.786986628140351,0.744672225299761,0.584930710964963,0.763887003541919,0.782000337273173,0.700767260956813,0.720986109482022,0.77428505110224,0.787131081055374,0.711092218681624,0.788415267398727
healthy,-0.0111598821531979,0.108080819216323,-0.0066297250516937,-0.0299627871644888,0.408985844407381,0.118309163614644,-0.0262384910506313,0.0007922603978671,-0.197593893943743,-0.0752270747332607,0.0888630607380182,0.0572757636456736,-0.0559065011156819,-0.0629999125666659,-0.000807314103854,0.078719999347868,-0.513937715599064,0.042271831982236,-0.0169914207378842,-0.123595206382744,-0.390420631832113,-0.572000499916298,0.375568924674473,0.16826115121291,-0.459615934144167,-0.0172116478147859,-0.141252582495688,-0.571064693351251,0.0422852358530598,-0.342951307528995,0.0768303690765382,-0.0382909506961947,-0.099927827540501,-0.0340876289671862,-0.0071620252530343,0.17801905071675
healthy,0.146224670043801,0.177734511059087,0.270684788131823,0.185432197523672,0.135195936072011,0.159016864376613,0.329944216807372,0.121674742993631,0.230815910425384,0.283164336148041,0.220534184559587,0.201303986108715,0.211442502259214,0.229493462039019,0.0898204304979414,0.216525178722786,0.368563824942864,0.188875576824847,0.317893373070531,0.152524283575954,0.340650589351484,0.0341975359319522,-0.31101794992982,0.280008704664362,0.145661163010817,0.290651515867323,0.161211081414145,0.156643574223269,0.166831138536571,0.16439424431715,0.207759458910716,0.149809084896704,0.211265488749853,0.10109008311103,0.310763687959831,0.0406644471204701
healthy,0.0638654052383108,0.171123147024005,0.228654808049109,0.0152417717839946,0.248050647410688,0.0216806640197153,0.201139815666986,0.0206697168322954,0.137048772488608,0.233726269372184,0.146170060369135,0.0338978946637808,0.267585999156431,0.133756019106796,-0.0148338630776207,0.0116951148010439,-0.0158085485291201,0.0404779581817209,-0.224703647712982,0.344114646581314,0.0940609458828638,0.343512202131243,0.0080932147943137,0.0223124677964971,-0.0174721188402532,0.148211600642175,0.0335903553711355,0.384863642585384,0.181458666232541,0.158146410078202,-0.0402787174127927,0.21539280777273,0.112324560207642,-0.12960064924032,-0.0417114914159351,-0.0395580344882402
healthy,0.199110191181852,0.124989303570422,-0.0774062297582847,-0.0980414221797215,-0.0206414345800155,0.144279052091166,0.254760073750559,0.187410919348096,-0.0313761898054537,-0.0770616453045305,0.0006591978252177,0.0097767384153674,-0.216759562413051,0.0580831571569019,0.0324207641887241,-0.075111627454898,0.10060266624276,-0.0154900978318179,-0.20940824399592,0.0797499579458709,0.020037310085388,0.377525241002522,0.27990288208078,-0.19859089444988,0.253072012146388,-0.031674818622265,0.0566954606863167,0.186167976575655,-0.0202436844387854,0.170046599668993,0.0975381316738503,0.223808616036889,-0.0171816560677446,0.0518467894733177,0.085367339029929,0.000100079412151
healthy,0.0716077718920124,0.0147938685978412,-0.0386218548362191,-0.0608175083037784,-0.229515893243956,-0.0505214133674244,-0.0295713936228019,0.0289817387601661,0.118348362930662,-0.133704436139461,-0.0140586679555465,-0.0691921839545657,-0.191333257111076,-0.05257362453322,0.117384135486615,-0.0646538114875962,0.128825471374154,0.0295599461639556,0.0418605418134169,0.0278520343458763,0.105513991350953,-0.0745772387189493,-0.0823259767973143,0.0072701416652571,-0.0599199674408341,-0.145081775631652,0.0274683680111449,0.494995780919212,0.0787817466879441,0.0957289276913139,-0.103868284315279,-0.0520735138439739,0.0730222601113552,0.008933903583931,-0.0207215786603278,0.197170287688013
healthy,-0.0313798930900651,-0.040485978669441,0.107463238100996,-0.0850497749640226,0.0791972658978928,0.0369278233022289,0.161901300333009,0.0033521840417907,-0.032098015798712,-0.0119513806276508,-0.021822161350102,-0.167793958765547,0.0403361360018359,0.0659887519650374,0.0514032923841972,0.130897935634457,0.264188111224809,-0.0460524588216885,-0.350218144464685,0.184536538174387,0.238860493696507,-0.0027881310759517,-0.0825328100259173,-0.0409527774973086,0.257649477109095,-0.104704357593812,0.0717847678833811,0.169680189593736,-0.0648670299008537,0.102481716600373,0.0544038699797036,0.200992084151787,-0.0246843828232113,0.0288630936731522,0.0959370204113345,0.277194999858345
healthy,0.0343318825357891,0.113229345025866,0.0341787124364618,0.102111466721926,0.5068005943897,0.0202838824441613,0.172058520025835,0.0444593918525334,-0.134034718839701,0.11467585826644,-0.0116578083515406,0.0250181561994864,-0.0334481445997341,0.0580449763164071,0.0993742435170118,0.0614110261230506,-0.398556096924196,-0.0458980526145097,0.153188497269035,0.0228612322243092,-0.252770042599675,0.0995369203714979,0.363943959487279,0.106515522342874,-0.369377605125836,-0.0038799312162233,-0.107576281680221,-0.188940749108738,0.111524690173808,-0.205638855320677,-0.0402028614010512,-0.051559135078419,0.0819933732100213,-0.0150755468528947,-0.038220247371634,0.0380458823290992
healthy,0.0743581020845785,0.113921566938333,-0.0421199982671862,-0.0210548181342577,0.632316451935955,0.132897967032925,-0.093782701582755,0.0901599192636922,-0.0976071235896452,-0.0446488179590595,0.170130638453006,0.0708807861192076,0.100358976533316,0.0083925070050736,0.173509687454674,0.0598899808946532,0.361498459058033,0.0068989343799953,0.350900565212451,0.233746460993273,-0.0472338293727802,-0.0553279391728715,0.230544502579619,0.312169518290729,-0.346093848638202,-0.0496939659336758,-0.169030833657634,-0.133610470144114,0.0274594801971715,0.172075594101466,0.0440755638466492,0.0814554676063023,-0.0061772300138471,-0.0234269480981783,-0.0641257144285473,0.0750154943857073
